'Time and date','II','MCL1','V','ABP','PAP','PLETH','RESP'
'[14:01:07.942 24/11/1995]',-0.232,0.114,0.099,139.275,34.450,1.024,-0.350
'[14:01:07.944 24/11/1995]',-0.234,0.103,0.099,135.525,33.725,1.024,-0.351
'[14:01:07.946 24/11/1995]',-0.236,0.091,0.099,135.525,33.725,1.024,-0.351
'[14:01:07.948 24/11/1995]',-0.240,0.081,0.089,135.525,33.725,1.024,-0.351
'[14:01:07.950 24/11/1995]',-0.244,0.071,0.059,135.525,33.725,1.024,-0.351
'[14:01:07.952 24/11/1995]',-0.249,0.066,0.050,131.250,33.150,1.024,-0.353
'[14:01:07.954 24/11/1995]',-0.254,0.062,0.040,131.250,33.150,1.024,-0.353
'[14:01:07.956 24/11/1995]',-0.256,0.062,0.040,131.250,33.150,1.024,-0.353
'[14:01:07.958 24/11/1995]',-0.259,0.062,0.050,131.250,33.150,1.024,-0.353
'[14:01:07.960 24/11/1995]',-0.260,0.066,0.050,126.975,32.575,1.024,-0.354
'[14:01:07.962 24/11/1995]',-0.260,0.069,0.050,126.975,32.575,1.024,-0.354
'[14:01:07.964 24/11/1995]',-0.259,0.074,0.040,126.975,32.575,1.024,-0.354
'[14:01:07.966 24/11/1995]',-0.257,0.079,0.050,126.975,32.575,1.024,-0.354
'[14:01:07.968 24/11/1995]',-0.255,0.083,0.040,122.925,32.050,1.024,-0.356
'[14:01:07.970 24/11/1995]',-0.252,0.088,0.050,122.925,32.050,1.024,-0.356
'[14:01:07.972 24/11/1995]',-0.250,0.092,0.050,122.925,32.050,1.024,-0.356
'[14:01:07.974 24/11/1995]',-0.248,0.095,0.050,122.925,32.050,1.024,-0.356
'[14:01:07.976 24/11/1995]',-0.248,0.096,0.050,119.400,31.625,1.024,-0.359
'[14:01:07.978 24/11/1995]',-0.248,0.096,0.059,119.400,31.625,1.024,-0.359
'[14:01:07.980 24/11/1995]',-0.250,0.093,0.069,119.400,31.625,1.024,-0.359
'[14:01:07.982 24/11/1995]',-0.252,0.090,0.069,119.400,31.625,1.024,-0.359
'[14:01:07.984 24/11/1995]',-0.253,0.084,0.059,116.625,31.275,1.024,-0.362
'[14:01:07.986 24/11/1995]',-0.254,0.079,0.050,116.625,31.275,1.024,-0.362
'[14:01:07.988 24/11/1995]',-0.253,0.073,0.050,116.625,31.275,1.024,-0.362
'[14:01:07.990 24/11/1995]',-0.252,0.068,0.050,116.625,31.275,1.024,-0.362
'[14:01:07.992 24/11/1995]',-0.251,0.066,0.050,114.600,31.050,1.024,-0.365
'[14:01:07.994 24/11/1995]',-0.249,0.063,0.050,114.600,31.050,1.024,-0.365
'[14:01:07.996 24/11/1995]',-0.248,0.063,0.050,114.600,31.050,1.024,-0.365
'[14:01:07.998 24/11/1995]',-0.246,0.063,0.050,114.600,31.050,1.024,-0.365
'[14:01:08.000 24/11/1995]',-0.246,0.065,0.050,113.325,31.050,1.024,-0.368
'[14:01:08.002 24/11/1995]',-0.246,0.066,0.050,113.325,31.050,1.024,-0.368
'[14:01:08.004 24/11/1995]',-0.244,0.066,0.050,113.325,31.050,1.024,-0.368
'[14:01:08.006 24/11/1995]',-0.241,0.067,0.050,113.325,31.050,1.024,-0.368
'[14:01:08.008 24/11/1995]',-0.238,0.067,0.050,112.725,31.150,1.024,-0.370
'[14:01:08.010 24/11/1995]',-0.235,0.067,0.050,112.725,31.150,1.024,-0.370
'[14:01:08.012 24/11/1995]',-0.232,0.066,0.059,112.725,31.150,1.024,-0.370
'[14:01:08.014 24/11/1995]',-0.228,0.064,0.059,112.725,31.150,1.024,-0.370
'[14:01:08.016 24/11/1995]',-0.226,0.060,0.050,112.500,31.450,1.024,-0.372
'[14:01:08.018 24/11/1995]',-0.223,0.056,0.050,112.500,31.450,1.024,-0.372
'[14:01:08.020 24/11/1995]',-0.223,0.052,0.050,112.500,31.450,1.024,-0.372
'[14:01:08.022 24/11/1995]',-0.223,0.047,0.050,112.500,31.450,1.024,-0.372
'[14:01:08.024 24/11/1995]',-0.224,0.043,0.050,112.650,31.750,1.024,-0.376
'[14:01:08.026 24/11/1995]',-0.225,0.038,0.040,112.650,31.750,1.024,-0.376
'[14:01:08.028 24/11/1995]',-0.227,0.037,0.020,112.650,31.750,1.024,-0.376
'[14:01:08.030 24/11/1995]',-0.230,0.037,0.010,112.650,31.750,1.024,-0.376
'[14:01:08.032 24/11/1995]',-0.231,0.041,0.010,112.950,31.975,1.024,-0.383
'[14:01:08.034 24/11/1995]',-0.232,0.046,0.001,112.950,31.975,1.024,-0.383
'[14:01:08.036 24/11/1995]',-0.235,0.056,0.001,112.950,31.975,1.024,-0.383
'[14:01:08.038 24/11/1995]',-0.238,0.065,0.001,112.950,31.975,1.024,-0.383
'[14:01:08.040 24/11/1995]',-0.243,0.076,0.010,113.250,32.100,1.022,-0.391
'[14:01:08.042 24/11/1995]',-0.248,0.087,0.020,113.250,32.100,1.022,-0.391
'[14:01:08.044 24/11/1995]',-0.252,0.091,0.030,113.250,32.100,1.022,-0.391
'[14:01:08.046 24/11/1995]',-0.257,0.096,0.050,113.250,32.100,1.022,-0.391
'[14:01:08.048 24/11/1995]',-0.261,0.093,0.050,113.625,32.225,0.945,-0.402
'[14:01:08.050 24/11/1995]',-0.265,0.089,0.050,113.625,32.225,0.945,-0.402
'[14:01:08.052 24/11/1995]',-0.268,0.079,0.040,113.625,32.225,0.945,-0.402
'[14:01:08.054 24/11/1995]',-0.270,0.070,0.040,113.625,32.225,0.945,-0.402
'[14:01:08.056 24/11/1995]',-0.271,0.059,0.040,113.850,32.225,0.867,-0.414
'[14:01:08.058 24/11/1995]',-0.272,0.048,0.040,113.850,32.225,0.867,-0.414
'[14:01:08.060 24/11/1995]',-0.272,0.042,0.040,113.850,32.225,0.867,-0.414
'[14:01:08.062 24/11/1995]',-0.272,0.037,0.040,113.850,32.225,0.867,-0.414
'[14:01:08.064 24/11/1995]',-0.273,0.037,0.030,113.925,32.150,0.789,-0.428
'[14:01:08.066 24/11/1995]',-0.275,0.037,0.020,113.925,32.150,0.789,-0.428
'[14:01:08.068 24/11/1995]',-0.277,0.041,0.010,113.925,32.150,0.789,-0.428
'[14:01:08.070 24/11/1995]',-0.278,0.045,0.020,113.925,32.150,0.789,-0.428
'[14:01:08.072 24/11/1995]',-0.281,0.050,0.030,113.700,32.050,0.712,-0.444
'[14:01:08.074 24/11/1995]',-0.285,0.054,0.030,113.700,32.050,0.712,-0.444
'[14:01:08.076 24/11/1995]',-0.287,0.056,0.030,113.700,32.050,0.712,-0.444
'[14:01:08.078 24/11/1995]',-0.289,0.058,0.030,113.700,32.050,0.712,-0.444
'[14:01:08.080 24/11/1995]',-0.292,0.058,0.030,113.250,31.850,0.634,-0.461
'[14:01:08.082 24/11/1995]',-0.294,0.059,0.050,113.250,31.850,0.634,-0.461
'[14:01:08.084 24/11/1995]',-0.295,0.056,0.050,113.250,31.850,0.634,-0.461
'[14:01:08.086 24/11/1995]',-0.296,0.054,0.040,113.250,31.850,0.634,-0.461
'[14:01:08.088 24/11/1995]',-0.298,0.051,0.040,112.725,31.675,0.570,-0.478
'[14:01:08.090 24/11/1995]',-0.301,0.048,0.040,112.725,31.675,0.570,-0.478
'[14:01:08.092 24/11/1995]',-0.300,0.046,0.040,112.725,31.675,0.570,-0.478
'[14:01:08.094 24/11/1995]',-0.299,0.045,0.050,112.725,31.675,0.570,-0.478
'[14:01:08.096 24/11/1995]',-0.297,0.044,0.050,112.050,31.450,0.504,-0.494
'[14:01:08.098 24/11/1995]',-0.294,0.043,0.050,112.050,31.450,0.504,-0.494
'[14:01:08.100 24/11/1995]',-0.292,0.045,0.050,112.050,31.450,0.504,-0.494
'[14:01:08.102 24/11/1995]',-0.289,0.047,0.040,112.050,31.450,0.504,-0.494
'[14:01:08.104 24/11/1995]',-0.288,0.052,0.030,111.300,31.100,0.440,-0.510
'[14:01:08.106 24/11/1995]',-0.286,0.057,0.030,111.300,31.100,0.440,-0.510
'[14:01:08.108 24/11/1995]',-0.285,0.062,0.040,111.300,31.100,0.440,-0.510
'[14:01:08.110 24/11/1995]',-0.283,0.067,0.050,111.300,31.100,0.440,-0.510
'[14:01:08.112 24/11/1995]',-0.284,0.071,0.050,110.475,30.750,0.389,-0.526
'[14:01:08.114 24/11/1995]',-0.285,0.075,0.050,110.475,30.750,0.389,-0.526
'[14:01:08.116 24/11/1995]',-0.286,0.074,0.050,110.475,30.750,0.389,-0.526
'[14:01:08.118 24/11/1995]',-0.288,0.074,0.050,110.475,30.750,0.389,-0.526
'[14:01:08.120 24/11/1995]',-0.289,0.070,0.050,109.575,30.400,0.349,-0.541
'[14:01:08.122 24/11/1995]',-0.289,0.067,0.040,109.575,30.400,0.349,-0.541
'[14:01:08.124 24/11/1995]',-0.289,0.062,0.040,109.575,30.400,0.349,-0.541
'[14:01:08.126 24/11/1995]',-0.289,0.057,0.030,109.575,30.400,0.349,-0.541
'[14:01:08.128 24/11/1995]',-0.289,0.054,0.030,108.750,30.050,0.285,-0.553
'[14:01:08.130 24/11/1995]',-0.288,0.052,0.030,108.750,30.050,0.285,-0.553
'[14:01:08.132 24/11/1995]',-0.288,0.052,0.020,108.750,30.050,0.285,-0.553
'[14:01:08.134 24/11/1995]',-0.288,0.053,0.010,108.750,30.050,0.285,-0.553
'[14:01:08.136 24/11/1995]',-0.289,0.055,0.020,107.925,29.700,0.246,-0.564
'[14:01:08.138 24/11/1995]',-0.289,0.058,0.030,107.925,29.700,0.246,-0.564
'[14:01:08.140 24/11/1995]',-0.289,0.066,0.030,107.925,29.700,0.246,-0.564
'[14:01:08.142 24/11/1995]',-0.289,0.073,0.020,107.925,29.700,0.246,-0.564
'[14:01:08.144 24/11/1995]',-0.288,0.083,0.030,107.100,29.350,0.207,-0.573
'[14:01:08.146 24/11/1995]',-0.286,0.094,0.030,107.100,29.350,0.207,-0.573
'[14:01:08.148 24/11/1995]',-0.284,0.104,0.030,107.100,29.350,0.207,-0.573
'[14:01:08.150 24/11/1995]',-0.281,0.114,0.050,107.100,29.350,0.207,-0.573
'[14:01:08.152 24/11/1995]',-0.278,0.121,0.040,106.275,28.925,0.169,-0.579
'[14:01:08.154 24/11/1995]',-0.275,0.128,0.050,106.275,28.925,0.169,-0.579
'[14:01:08.156 24/11/1995]',-0.273,0.128,0.059,106.275,28.925,0.169,-0.579
'[14:01:08.158 24/11/1995]',-0.270,0.129,0.069,106.275,28.925,0.169,-0.579
'[14:01:08.160 24/11/1995]',-0.266,0.123,0.069,105.375,28.575,0.130,-0.581
'[14:01:08.162 24/11/1995]',-0.262,0.117,0.059,105.375,28.575,0.130,-0.581
'[14:01:08.164 24/11/1995]',-0.256,0.105,0.059,105.375,28.575,0.130,-0.581
'[14:01:08.166 24/11/1995]',-0.251,0.094,0.050,105.375,28.575,0.130,-0.581
'[14:01:08.168 24/11/1995]',-0.245,0.081,0.050,104.550,28.300,0.090,-0.578
'[14:01:08.170 24/11/1995]',-0.240,0.069,0.050,104.550,28.300,0.090,-0.578
'[14:01:08.172 24/11/1995]',-0.233,0.057,0.040,104.550,28.300,0.090,-0.578
'[14:01:08.174 24/11/1995]',-0.227,0.045,0.040,104.550,28.300,0.090,-0.578
'[14:01:08.176 24/11/1995]',-0.222,0.036,0.030,103.650,28.000,0.039,-0.572
'[14:01:08.178 24/11/1995]',-0.217,0.027,0.020,103.650,28.000,0.039,-0.572
'[14:01:08.180 24/11/1995]',-0.214,0.022,0.030,103.650,28.000,0.039,-0.572
'[14:01:08.182 24/11/1995]',-0.211,0.017,0.010,103.650,28.000,0.039,-0.572
'[14:01:08.184 24/11/1995]',-0.208,0.014,0.001,102.825,27.700,0.000,-0.562
'[14:01:08.186 24/11/1995]',-0.206,0.012,0.001,102.825,27.700,0.000,-0.562
'[14:01:08.188 24/11/1995]',-0.203,0.011,0.001,102.825,27.700,0.000,-0.562
'[14:01:08.190 24/11/1995]',-0.201,0.010,0.001,102.825,27.700,0.000,-0.562
'[14:01:08.192 24/11/1995]',-0.199,0.010,0.001,102.000,27.475,-0.025,-0.550
'[14:01:08.194 24/11/1995]',-0.198,0.010,0.001,102.000,27.475,-0.025,-0.550
'[14:01:08.196 24/11/1995]',-0.196,0.012,0.001,102.000,27.475,-0.025,-0.550
'[14:01:08.198 24/11/1995]',-0.195,0.015,-0.009,102.000,27.475,-0.025,-0.550
'[14:01:08.200 24/11/1995]',-0.193,0.019,-0.019,101.175,27.225,-0.038,-0.536
'[14:01:08.202 24/11/1995]',-0.191,0.023,-0.019,101.175,27.225,-0.038,-0.536
'[14:01:08.204 24/11/1995]',-0.187,0.028,-0.009,101.175,27.225,-0.038,-0.536
'[14:01:08.206 24/11/1995]',-0.183,0.033,0.001,101.175,27.225,-0.038,-0.536
'[14:01:08.208 24/11/1995]',-0.180,0.039,0.001,100.425,27.050,-0.077,-0.520
'[14:01:08.210 24/11/1995]',-0.177,0.045,0.001,100.425,27.050,-0.077,-0.520
'[14:01:08.212 24/11/1995]',-0.176,0.050,0.020,100.425,27.050,-0.077,-0.520
'[14:01:08.214 24/11/1995]',-0.175,0.054,0.020,100.425,27.050,-0.077,-0.520
'[14:01:08.216 24/11/1995]',-0.176,0.053,0.010,99.750,26.875,-0.103,-0.502
'[14:01:08.218 24/11/1995]',-0.177,0.053,0.001,99.750,26.875,-0.103,-0.502
'[14:01:08.220 24/11/1995]',-0.177,0.048,0.001,99.750,26.875,-0.103,-0.502
'[14:01:08.222 24/11/1995]',-0.177,0.043,0.001,99.750,26.875,-0.103,-0.502
'[14:01:08.224 24/11/1995]',-0.178,0.034,0.001,99.150,26.775,-0.117,-0.485
'[14:01:08.226 24/11/1995]',-0.178,0.026,0.001,99.150,26.775,-0.117,-0.485
'[14:01:08.228 24/11/1995]',-0.182,0.018,-0.009,99.150,26.775,-0.117,-0.485
'[14:01:08.230 24/11/1995]',-0.185,0.011,0.001,99.150,26.775,-0.117,-0.485
'[14:01:08.232 24/11/1995]',-0.191,0.006,-0.019,98.550,26.700,-0.129,-0.467
'[14:01:08.234 24/11/1995]',-0.196,0.002,-0.009,98.550,26.700,-0.129,-0.467
'[14:01:08.236 24/11/1995]',-0.203,0.000,-0.009,98.550,26.700,-0.129,-0.467
'[14:01:08.238 24/11/1995]',-0.209,-0.001,-0.009,98.550,26.700,-0.129,-0.467
'[14:01:08.240 24/11/1995]',-0.215,0.000,0.001,98.025,26.600,-0.155,-0.449
'[14:01:08.242 24/11/1995]',-0.220,0.002,0.001,98.025,26.600,-0.155,-0.449
'[14:01:08.244 24/11/1995]',-0.227,0.007,0.001,98.025,26.600,-0.155,-0.449
'[14:01:08.246 24/11/1995]',-0.233,0.012,0.001,98.025,26.600,-0.155,-0.449
'[14:01:08.248 24/11/1995]',-0.240,0.021,0.001,97.500,26.525,-0.142,-0.432
'[14:01:08.250 24/11/1995]',-0.246,0.029,0.001,97.500,26.525,-0.142,-0.432
'[14:01:08.252 24/11/1995]',-0.253,0.040,0.001,97.500,26.525,-0.142,-0.432
'[14:01:08.254 24/11/1995]',-0.260,0.050,0.001,97.500,26.525,-0.142,-0.432
'[14:01:08.256 24/11/1995]',-0.266,0.058,0.001,97.125,26.475,-0.168,-0.417
'[14:01:08.258 24/11/1995]',-0.272,0.067,0.020,97.125,26.475,-0.168,-0.417
'[14:01:08.260 24/11/1995]',-0.275,0.073,0.030,97.125,26.475,-0.168,-0.417
'[14:01:08.262 24/11/1995]',-0.278,0.079,0.030,97.125,26.475,-0.168,-0.417
'[14:01:08.264 24/11/1995]',-0.279,0.086,0.030,96.750,26.425,-0.181,-0.404
'[14:01:08.266 24/11/1995]',-0.280,0.092,0.030,96.750,26.425,-0.181,-0.404
'[14:01:08.268 24/11/1995]',-0.282,0.100,0.020,96.750,26.425,-0.181,-0.404
'[14:01:08.270 24/11/1995]',-0.285,0.108,0.020,96.750,26.425,-0.181,-0.404
'[14:01:08.272 24/11/1995]',-0.290,0.116,0.030,96.375,26.425,-0.207,-0.393
'[14:01:08.274 24/11/1995]',-0.296,0.125,0.050,96.375,26.425,-0.207,-0.393
'[14:01:08.276 24/11/1995]',-0.302,0.130,0.050,96.375,26.425,-0.207,-0.393
'[14:01:08.278 24/11/1995]',-0.309,0.136,0.069,96.375,26.425,-0.207,-0.393
'[14:01:08.280 24/11/1995]',-0.314,0.135,0.059,96.150,26.300,-0.207,-0.383
'[14:01:08.282 24/11/1995]',-0.318,0.134,0.050,96.150,26.300,-0.207,-0.383
'[14:01:08.284 24/11/1995]',-0.321,0.124,0.050,96.150,26.300,-0.207,-0.383
'[14:01:08.286 24/11/1995]',-0.323,0.115,0.030,96.150,26.300,-0.207,-0.383
'[14:01:08.288 24/11/1995]',-0.325,0.101,0.020,95.850,26.125,-0.220,-0.374
'[14:01:08.290 24/11/1995]',-0.326,0.087,0.020,95.850,26.125,-0.220,-0.374
'[14:01:08.292 24/11/1995]',-0.330,0.079,0.030,95.850,26.125,-0.220,-0.374
'[14:01:08.294 24/11/1995]',-0.333,0.070,0.030,95.850,26.125,-0.220,-0.374
'[14:01:08.296 24/11/1995]',-0.341,0.073,0.020,95.550,25.950,-0.245,-0.366
'[14:01:08.298 24/11/1995]',-0.349,0.075,0.010,95.550,25.950,-0.245,-0.366
'[14:01:08.300 24/11/1995]',-0.355,0.087,0.010,95.550,25.950,-0.245,-0.366
'[14:01:08.302 24/11/1995]',-0.362,0.099,0.010,95.550,25.950,-0.245,-0.366
'[14:01:08.304 24/11/1995]',-0.362,0.113,0.040,95.250,25.875,-0.259,-0.360
'[14:01:08.306 24/11/1995]',-0.362,0.128,0.079,95.250,25.875,-0.259,-0.360
'[14:01:08.308 24/11/1995]',-0.351,0.132,0.108,95.250,25.875,-0.259,-0.360
'[14:01:08.310 24/11/1995]',-0.341,0.137,0.138,95.250,25.875,-0.259,-0.360
'[14:01:08.312 24/11/1995]',-0.309,0.121,0.157,95.025,25.875,-0.272,-0.355
'[14:01:08.314 24/11/1995]',-0.278,0.105,0.157,95.025,25.875,-0.272,-0.355
'[14:01:08.316 24/11/1995]',-0.221,0.061,0.157,95.025,25.875,-0.272,-0.355
'[14:01:08.318 24/11/1995]',-0.164,0.017,0.128,95.025,25.875,-0.272,-0.355
'[14:01:08.320 24/11/1995]',-0.081,-0.054,0.079,94.800,25.950,-0.297,-0.352
'[14:01:08.322 24/11/1995]',0.002,-0.124,0.030,94.800,25.950,-0.297,-0.352
'[14:01:08.324 24/11/1995]',0.107,-0.211,0.001,94.800,25.950,-0.297,-0.352
'[14:01:08.326 24/11/1995]',0.212,-0.298,-0.058,94.800,25.950,-0.297,-0.352
'[14:01:08.328 24/11/1995]',0.325,-0.387,-0.146,94.650,26.050,-0.297,-0.351
'[14:01:08.330 24/11/1995]',0.437,-0.475,-0.264,94.650,26.050,-0.297,-0.351
'[14:01:08.332 24/11/1995]',0.538,-0.550,-0.381,94.650,26.050,-0.297,-0.351
'[14:01:08.334 24/11/1995]',0.638,-0.624,-0.518,94.650,26.050,-0.297,-0.351
'[14:01:08.336 24/11/1995]',0.699,-0.672,-0.625,94.500,26.175,-0.324,-0.351
'[14:01:08.338 24/11/1995]',0.759,-0.720,-0.733,94.500,26.175,-0.324,-0.351
'[14:01:08.340 24/11/1995]',0.756,-0.740,-0.792,94.500,26.175,-0.324,-0.351
'[14:01:08.342 24/11/1995]',0.752,-0.759,-0.821,94.500,26.175,-0.324,-0.351
'[14:01:08.344 24/11/1995]',0.682,-0.756,-0.840,94.500,26.300,-0.310,-0.352
'[14:01:08.346 24/11/1995]',0.611,-0.752,-0.840,94.500,26.300,-0.310,-0.352
'[14:01:08.348 24/11/1995]',0.491,-0.733,-0.811,94.500,26.300,-0.310,-0.352
'[14:01:08.350 24/11/1995]',0.371,-0.714,-0.782,94.500,26.300,-0.310,-0.352
'[14:01:08.352 24/11/1995]',0.238,-0.683,-0.733,94.350,26.300,-0.310,-0.353
'[14:01:08.354 24/11/1995]',0.105,-0.652,-0.665,94.350,26.300,-0.310,-0.353
'[14:01:08.356 24/11/1995]',-0.007,-0.609,-0.586,94.350,26.300,-0.310,-0.353
'[14:01:08.358 24/11/1995]',-0.119,-0.566,-0.508,94.350,26.300,-0.310,-0.353
'[14:01:08.360 24/11/1995]',-0.190,-0.515,-0.430,94.200,26.225,-0.324,-0.355
'[14:01:08.362 24/11/1995]',-0.260,-0.463,-0.361,94.200,26.225,-0.324,-0.355
'[14:01:08.364 24/11/1995]',-0.293,-0.407,-0.312,94.200,26.225,-0.324,-0.355
'[14:01:08.366 24/11/1995]',-0.325,-0.351,-0.264,94.200,26.225,-0.324,-0.355
'[14:01:08.368 24/11/1995]',-0.331,-0.294,-0.205,93.975,26.050,-0.324,-0.358
'[14:01:08.370 24/11/1995]',-0.338,-0.237,-0.156,93.975,26.050,-0.324,-0.358
'[14:01:08.372 24/11/1995]',-0.331,-0.186,-0.107,93.975,26.050,-0.324,-0.358
'[14:01:08.374 24/11/1995]',-0.325,-0.134,-0.068,93.975,26.050,-0.324,-0.358
'[14:01:08.376 24/11/1995]',-0.318,-0.093,-0.038,93.825,25.775,-0.336,-0.361
'[14:01:08.378 24/11/1995]',-0.310,-0.052,-0.009,93.825,25.775,-0.336,-0.361
'[14:01:08.380 24/11/1995]',-0.308,-0.022,0.001,93.825,25.775,-0.336,-0.361
'[14:01:08.382 24/11/1995]',-0.305,0.007,0.030,93.825,25.775,-0.336,-0.361
'[14:01:08.384 24/11/1995]',-0.305,0.026,0.050,93.600,25.350,-0.336,-0.365
'[14:01:08.386 24/11/1995]',-0.305,0.045,0.069,93.600,25.350,-0.336,-0.365
'[14:01:08.388 24/11/1995]',-0.306,0.055,0.079,93.600,25.350,-0.336,-0.365
'[14:01:08.390 24/11/1995]',-0.307,0.064,0.099,93.600,25.350,-0.336,-0.365
'[14:01:08.392 24/11/1995]',-0.307,0.065,0.099,93.300,24.950,-0.349,-0.370
'[14:01:08.394 24/11/1995]',-0.307,0.065,0.108,93.300,24.950,-0.349,-0.370
'[14:01:08.396 24/11/1995]',-0.307,0.061,0.099,93.300,24.950,-0.349,-0.370
'[14:01:08.398 24/11/1995]',-0.307,0.056,0.099,93.300,24.950,-0.349,-0.370
'[14:01:08.400 24/11/1995]',-0.306,0.051,0.099,92.925,24.550,-0.375,-0.376
'[14:01:08.402 24/11/1995]',-0.305,0.045,0.089,92.925,24.550,-0.375,-0.376
'[14:01:08.404 24/11/1995]',-0.303,0.043,0.089,92.925,24.550,-0.375,-0.376
'[14:01:08.406 24/11/1995]',-0.301,0.041,0.079,92.925,24.550,-0.375,-0.376
'[14:01:08.408 24/11/1995]',-0.297,0.044,0.079,92.625,24.175,-0.388,-0.382
'[14:01:08.410 24/11/1995]',-0.294,0.046,0.079,92.625,24.175,-0.388,-0.382
'[14:01:08.412 24/11/1995]',-0.294,0.054,0.079,92.625,24.175,-0.388,-0.382
'[14:01:08.414 24/11/1995]',-0.294,0.062,0.079,92.625,24.175,-0.388,-0.382
'[14:01:08.416 24/11/1995]',-0.294,0.071,0.079,92.325,24.075,-0.388,-0.389
'[14:01:08.418 24/11/1995]',-0.294,0.081,0.069,92.325,24.075,-0.388,-0.389
'[14:01:08.420 24/11/1995]',-0.294,0.088,0.069,92.325,24.075,-0.388,-0.389
'[14:01:08.422 24/11/1995]',-0.294,0.095,0.079,92.325,24.075,-0.388,-0.389
'[14:01:08.424 24/11/1995]',-0.293,0.095,0.089,91.950,24.425,-0.401,-0.396
'[14:01:08.426 24/11/1995]',-0.293,0.095,0.089,91.950,24.425,-0.401,-0.396
'[14:01:08.428 24/11/1995]',-0.290,0.088,0.089,91.950,24.425,-0.401,-0.396
'[14:01:08.430 24/11/1995]',-0.288,0.081,0.089,91.950,24.425,-0.401,-0.396
'[14:01:08.432 24/11/1995]',-0.285,0.070,0.079,91.575,25.175,-0.427,-0.403
'[14:01:08.434 24/11/1995]',-0.283,0.060,0.069,91.575,25.175,-0.427,-0.403
'[14:01:08.436 24/11/1995]',-0.283,0.052,0.050,91.575,25.175,-0.427,-0.403
'[14:01:08.438 24/11/1995]',-0.283,0.044,0.050,91.575,25.175,-0.427,-0.403
'[14:01:08.440 24/11/1995]',-0.283,0.042,0.050,91.200,26.175,-0.427,-0.412
'[14:01:08.442 24/11/1995]',-0.283,0.041,0.050,91.200,26.175,-0.427,-0.412
'[14:01:08.444 24/11/1995]',-0.283,0.048,0.059,91.200,26.175,-0.427,-0.412
'[14:01:08.446 24/11/1995]',-0.283,0.055,0.069,91.200,26.175,-0.427,-0.412
'[14:01:08.448 24/11/1995]',-0.282,0.068,0.079,90.675,27.125,-0.453,-0.423
'[14:01:08.450 24/11/1995]',-0.281,0.080,0.069,90.675,27.125,-0.453,-0.423
'[14:01:08.452 24/11/1995]',-0.279,0.093,0.069,90.675,27.125,-0.453,-0.423
'[14:01:08.454 24/11/1995]',-0.277,0.106,0.079,90.675,27.125,-0.453,-0.423
'[14:01:08.456 24/11/1995]',-0.276,0.112,0.089,90.150,27.875,-0.453,-0.436
'[14:01:08.458 24/11/1995]',-0.275,0.119,0.099,90.150,27.875,-0.453,-0.436
'[14:01:08.460 24/11/1995]',-0.273,0.116,0.108,90.150,27.875,-0.453,-0.436
'[14:01:08.462 24/11/1995]',-0.272,0.114,0.108,90.150,27.875,-0.453,-0.436
'[14:01:08.464 24/11/1995]',-0.270,0.105,0.099,89.550,28.525,-0.466,-0.451
'[14:01:08.466 24/11/1995]',-0.268,0.095,0.089,89.550,28.525,-0.466,-0.451
'[14:01:08.468 24/11/1995]',-0.266,0.084,0.069,89.550,28.525,-0.466,-0.451
'[14:01:08.470 24/11/1995]',-0.264,0.073,0.050,89.550,28.525,-0.466,-0.451
'[14:01:08.472 24/11/1995]',-0.261,0.063,0.050,89.025,29.100,-0.478,-0.466
'[14:01:08.474 24/11/1995]',-0.259,0.054,0.050,89.025,29.100,-0.478,-0.466
'[14:01:08.476 24/11/1995]',-0.256,0.048,0.050,89.025,29.100,-0.478,-0.466
'[14:01:08.478 24/11/1995]',-0.254,0.043,0.059,89.025,29.100,-0.478,-0.466
'[14:01:08.480 24/11/1995]',-0.253,0.042,0.069,88.500,29.525,-0.478,-0.481
'[14:01:08.482 24/11/1995]',-0.252,0.042,0.059,88.500,29.525,-0.478,-0.481
'[14:01:08.484 24/11/1995]',-0.252,0.045,0.059,88.500,29.525,-0.478,-0.481
'[14:01:08.486 24/11/1995]',-0.252,0.047,0.050,88.500,29.525,-0.478,-0.481
'[14:01:08.488 24/11/1995]',-0.250,0.052,0.050,88.200,29.700,-0.491,-0.497
'[14:01:08.490 24/11/1995]',-0.248,0.056,0.050,88.200,29.700,-0.491,-0.497
'[14:01:08.492 24/11/1995]',-0.243,0.060,0.059,88.200,29.700,-0.491,-0.497
'[14:01:08.494 24/11/1995]',-0.238,0.063,0.069,88.200,29.700,-0.491,-0.497
'[14:01:08.496 24/11/1995]',-0.235,0.066,0.079,88.275,29.575,-0.504,-0.513
'[14:01:08.498 24/11/1995]',-0.232,0.069,0.079,88.275,29.575,-0.504,-0.513
'[14:01:08.500 24/11/1995]',-0.230,0.071,0.079,88.275,29.575,-0.504,-0.513
'[14:01:08.502 24/11/1995]',-0.228,0.074,0.069,88.275,29.575,-0.504,-0.513
'[14:01:08.504 24/11/1995]',-0.228,0.078,0.050,89.175,29.350,-0.504,-0.529
'[14:01:08.506 24/11/1995]',-0.228,0.081,0.040,89.175,29.350,-0.504,-0.529
'[14:01:08.508 24/11/1995]',-0.229,0.086,0.050,89.175,29.350,-0.504,-0.529
'[14:01:08.510 24/11/1995]',-0.230,0.090,0.050,89.175,29.350,-0.504,-0.529
'[14:01:08.512 24/11/1995]',-0.230,0.092,0.069,91.200,29.225,-0.504,-0.545
