'Time and date','MCL1 ','V ','ABP ','PAP ','PLETH ','RESP '
'[10:42:01.592 08/05/1995]',0.001,0.001,61.126,15.374,-0.479,-0.392
'[10:42:01.594 08/05/1995]',0.001,0.014,61.126,15.374,-0.479,-0.392
'[10:42:01.596 08/05/1995]',0.001,0.040,61.126,15.374,-0.479,-0.392
'[10:42:01.598 08/05/1995]',0.001,0.066,61.126,15.374,-0.479,-0.392
'[10:42:01.600 08/05/1995]',0.027,0.079,60.976,15.249,-0.475,-0.385
'[10:42:01.602 08/05/1995]',0.036,0.106,60.976,15.249,-0.475,-0.385
'[10:42:01.604 08/05/1995]',0.053,0.106,60.976,15.249,-0.475,-0.385
'[10:42:01.606 08/05/1995]',0.080,0.132,60.976,15.249,-0.475,-0.385
'[10:42:01.608 08/05/1995]',0.106,0.145,60.826,15.199,-0.472,-0.378
'[10:42:01.610 08/05/1995]',0.132,0.158,60.826,15.199,-0.472,-0.378
'[10:42:01.612 08/05/1995]',0.150,0.171,60.826,15.199,-0.472,-0.378
'[10:42:01.614 08/05/1995]',0.176,0.171,60.826,15.199,-0.472,-0.378
'[10:42:01.616 08/05/1995]',0.194,0.184,60.751,15.199,-0.469,-0.371
'[10:42:01.618 08/05/1995]',0.238,0.197,60.751,15.199,-0.469,-0.371
'[10:42:01.620 08/05/1995]',0.246,0.171,60.751,15.199,-0.469,-0.371
'[10:42:01.622 08/05/1995]',0.246,0.132,60.751,15.199,-0.469,-0.371
'[10:42:01.624 08/05/1995]',0.229,0.079,60.526,15.150,-0.466,-0.364
'[10:42:01.626 08/05/1995]',0.220,0.001,60.526,15.150,-0.466,-0.364
'[10:42:01.628 08/05/1995]',0.211,-0.064,60.526,15.150,-0.466,-0.364
'[10:42:01.630 08/05/1995]',0.185,-0.156,60.526,15.150,-0.466,-0.364
'[10:42:01.632 08/05/1995]',0.158,-0.235,60.450,15.075,-0.464,-0.356
'[10:42:01.634 08/05/1995]',0.115,-0.313,60.450,15.075,-0.464,-0.356
'[10:42:01.636 08/05/1995]',0.080,-0.366,60.450,15.075,-0.464,-0.356
'[10:42:01.638 08/05/1995]',0.027,-0.405,60.450,15.075,-0.464,-0.356
'[10:42:01.640 08/05/1995]',-0.008,-0.431,60.300,15.075,-0.460,-0.349
'[10:42:01.642 08/05/1995]',-0.087,-0.497,60.300,15.075,-0.460,-0.349
'[10:42:01.644 08/05/1995]',-0.175,-0.562,60.300,15.075,-0.460,-0.349
'[10:42:01.646 08/05/1995]',-0.236,-0.614,60.300,15.075,-0.460,-0.349
'[10:42:01.648 08/05/1995]',-0.280,-0.641,60.150,15.150,-0.457,-0.341
'[10:42:01.650 08/05/1995]',-0.306,-0.641,60.150,15.150,-0.457,-0.341
'[10:42:01.652 08/05/1995]',-0.315,-0.627,60.150,15.150,-0.457,-0.341
'[10:42:01.654 08/05/1995]',-0.324,-0.601,60.150,15.150,-0.457,-0.341
'[10:42:01.656 08/05/1995]',-0.315,-0.562,60.075,15.199,-0.454,-0.333
'[10:42:01.658 08/05/1995]',-0.298,-0.523,60.075,15.199,-0.454,-0.333
'[10:42:01.660 08/05/1995]',-0.280,-0.470,60.075,15.199,-0.454,-0.333
'[10:42:01.662 08/05/1995]',-0.262,-0.431,60.075,15.199,-0.454,-0.333
'[10:42:01.664 08/05/1995]',-0.236,-0.379,60.000,15.374,-0.451,-0.325
'[10:42:01.666 08/05/1995]',-0.219,-0.340,60.000,15.374,-0.451,-0.325
'[10:42:01.668 08/05/1995]',-0.192,-0.300,60.000,15.374,-0.451,-0.325
'[10:42:01.670 08/05/1995]',-0.166,-0.248,60.000,15.374,-0.451,-0.325
'[10:42:01.672 08/05/1995]',-0.131,-0.195,59.925,15.598,-0.448,-0.318
'[10:42:01.674 08/05/1995]',-0.114,-0.156,59.925,15.598,-0.448,-0.318
'[10:42:01.676 08/05/1995]',-0.087,-0.117,59.925,15.598,-0.448,-0.318
'[10:42:01.678 08/05/1995]',-0.061,-0.078,59.925,15.598,-0.448,-0.318
'[10:42:01.680 08/05/1995]',-0.043,-0.051,59.850,15.947,-0.445,-0.311
'[10:42:01.682 08/05/1995]',-0.026,-0.025,59.850,15.947,-0.445,-0.311
'[10:42:01.684 08/05/1995]',-0.017,-0.012,59.850,15.947,-0.445,-0.311
'[10:42:01.686 08/05/1995]',0.001,0.001,59.850,15.947,-0.445,-0.311
'[10:42:01.688 08/05/1995]',0.001,0.014,59.699,16.420,-0.442,-0.306
'[10:42:01.690 08/05/1995]',0.001,0.027,59.699,16.420,-0.442,-0.306
'[10:42:01.692 08/05/1995]',0.009,0.040,59.699,16.420,-0.442,-0.306
'[10:42:01.694 08/05/1995]',0.009,0.040,59.699,16.420,-0.442,-0.306
'[10:42:01.696 08/05/1995]',0.009,0.053,59.624,17.018,-0.438,-0.300
'[10:42:01.698 08/05/1995]',0.009,0.053,59.624,17.018,-0.438,-0.300
'[10:42:01.700 08/05/1995]',0.009,0.066,59.624,17.018,-0.438,-0.300
'[10:42:01.702 08/05/1995]',0.009,0.066,59.624,17.018,-0.438,-0.300
'[10:42:01.704 08/05/1995]',0.009,0.066,59.549,17.641,-0.435,-0.295
'[10:42:01.706 08/05/1995]',0.018,0.066,59.549,17.641,-0.435,-0.295
'[10:42:01.708 08/05/1995]',0.018,0.066,59.549,17.641,-0.435,-0.295
'[10:42:01.710 08/05/1995]',0.018,0.079,59.549,17.641,-0.435,-0.295
'[10:42:01.712 08/05/1995]',0.027,0.066,59.399,18.414,-0.431,-0.289
'[10:42:01.714 08/05/1995]',0.027,0.079,59.399,18.414,-0.431,-0.289
'[10:42:01.716 08/05/1995]',0.027,0.079,59.399,18.414,-0.431,-0.289
'[10:42:01.718 08/05/1995]',0.018,0.066,59.399,18.414,-0.431,-0.289
'[10:42:01.720 08/05/1995]',0.027,0.066,59.324,19.161,-0.428,-0.284
'[10:42:01.722 08/05/1995]',0.027,0.079,59.324,19.161,-0.428,-0.284
'[10:42:01.724 08/05/1995]',0.036,0.079,59.324,19.161,-0.428,-0.284
'[10:42:01.726 08/05/1995]',0.027,0.079,59.324,19.161,-0.428,-0.284
'[10:42:01.728 08/05/1995]',0.036,0.079,59.174,19.934,-0.424,-0.279
'[10:42:01.730 08/05/1995]',0.027,0.079,59.174,19.934,-0.424,-0.279
'[10:42:01.732 08/05/1995]',0.036,0.079,59.174,19.934,-0.424,-0.279
'[10:42:01.734 08/05/1995]',0.036,0.079,59.174,19.934,-0.424,-0.279
'[10:42:01.736 08/05/1995]',0.036,0.079,59.099,20.756,-0.421,-0.275
'[10:42:01.738 08/05/1995]',0.036,0.079,59.099,20.756,-0.421,-0.275
'[10:42:01.740 08/05/1995]',0.036,0.079,59.099,20.756,-0.421,-0.275
'[10:42:01.742 08/05/1995]',0.036,0.093,59.099,20.756,-0.421,-0.275
'[10:42:01.744 08/05/1995]',0.036,0.079,58.949,21.628,-0.418,-0.270
'[10:42:01.746 08/05/1995]',0.036,0.079,58.949,21.628,-0.418,-0.270
'[10:42:01.748 08/05/1995]',0.036,0.079,58.949,21.628,-0.418,-0.270
'[10:42:01.750 08/05/1995]',0.036,0.079,58.949,21.628,-0.418,-0.270
'[10:42:01.752 08/05/1995]',0.036,0.079,58.949,22.625,-0.414,-0.266
'[10:42:01.754 08/05/1995]',0.036,0.093,58.949,22.625,-0.414,-0.266
'[10:42:01.756 08/05/1995]',0.044,0.093,58.949,22.625,-0.414,-0.266
'[10:42:01.758 08/05/1995]',0.036,0.093,58.949,22.625,-0.414,-0.266
'[10:42:01.760 08/05/1995]',0.044,0.093,59.099,23.671,-0.411,-0.262
'[10:42:01.762 08/05/1995]',0.044,0.093,59.099,23.671,-0.411,-0.262
'[10:42:01.764 08/05/1995]',0.044,0.093,59.099,23.671,-0.411,-0.262
'[10:42:01.766 08/05/1995]',0.036,0.093,59.099,23.671,-0.411,-0.262
'[10:42:01.768 08/05/1995]',0.036,0.093,59.474,24.767,-0.408,-0.258
'[10:42:01.770 08/05/1995]',0.044,0.093,59.474,24.767,-0.408,-0.258
'[10:42:01.772 08/05/1995]',0.044,0.093,59.474,24.767,-0.408,-0.258
'[10:42:01.774 08/05/1995]',0.053,0.106,59.474,24.767,-0.408,-0.258
'[10:42:01.776 08/05/1995]',0.053,0.106,60.300,25.939,-0.405,-0.254
'[10:42:01.778 08/05/1995]',0.053,0.106,60.300,25.939,-0.405,-0.254
'[10:42:01.780 08/05/1995]',0.053,0.106,60.300,25.939,-0.405,-0.254
'[10:42:01.782 08/05/1995]',0.044,0.093,60.300,25.939,-0.405,-0.254
'[10:42:01.784 08/05/1995]',0.044,0.093,61.727,27.110,-0.402,-0.249
'[10:42:01.786 08/05/1995]',0.044,0.106,61.727,27.110,-0.402,-0.249
'[10:42:01.788 08/05/1995]',0.053,0.106,61.727,27.110,-0.402,-0.249
'[10:42:01.790 08/05/1995]',0.053,0.106,61.727,27.110,-0.402,-0.249
'[10:42:01.792 08/05/1995]',0.053,0.106,63.679,28.231,-0.400,-0.244
'[10:42:01.794 08/05/1995]',0.053,0.106,63.679,28.231,-0.400,-0.244
'[10:42:01.796 08/05/1995]',0.053,0.106,63.679,28.231,-0.400,-0.244
'[10:42:01.798 08/05/1995]',0.053,0.106,63.679,28.231,-0.400,-0.244
'[10:42:01.800 08/05/1995]',0.053,0.106,66.383,29.203,-0.396,-0.240
'[10:42:01.802 08/05/1995]',0.053,0.106,66.383,29.203,-0.396,-0.240
'[10:42:01.804 08/05/1995]',0.053,0.106,66.383,29.203,-0.396,-0.240
'[10:42:01.806 08/05/1995]',0.062,0.106,66.383,29.203,-0.396,-0.240
'[10:42:01.808 08/05/1995]',0.062,0.119,69.762,30.100,-0.391,-0.237
'[10:42:01.810 08/05/1995]',0.071,0.119,69.762,30.100,-0.391,-0.237
'[10:42:01.812 08/05/1995]',0.062,0.119,69.762,30.100,-0.391,-0.237
'[10:42:01.814 08/05/1995]',0.062,0.119,69.762,30.100,-0.391,-0.237
'[10:42:01.816 08/05/1995]',0.062,0.119,73.517,30.847,-0.383,-0.234
'[10:42:01.818 08/05/1995]',0.062,0.119,73.517,30.847,-0.383,-0.234
'[10:42:01.820 08/05/1995]',0.062,0.119,73.517,30.847,-0.383,-0.234
'[10:42:01.822 08/05/1995]',0.053,0.132,73.517,30.847,-0.383,-0.234
'[10:42:01.824 08/05/1995]',0.062,0.132,77.497,31.545,-0.372,-0.231
'[10:42:01.826 08/05/1995]',0.062,0.132,77.497,31.545,-0.372,-0.231
'[10:42:01.828 08/05/1995]',0.062,0.132,77.497,31.545,-0.372,-0.231
'[10:42:01.830 08/05/1995]',0.062,0.132,77.497,31.545,-0.372,-0.231
'[10:42:01.832 08/05/1995]',0.062,0.132,81.477,32.143,-0.357,-0.228
'[10:42:01.834 08/05/1995]',0.062,0.132,81.477,32.143,-0.357,-0.228
'[10:42:01.836 08/05/1995]',0.071,0.132,81.477,32.143,-0.357,-0.228
'[10:42:01.838 08/05/1995]',0.071,0.145,81.477,32.143,-0.357,-0.228
'[10:42:01.840 08/05/1995]',0.071,0.132,85.382,32.716,-0.339,-0.225
'[10:42:01.842 08/05/1995]',0.080,0.145,85.382,32.716,-0.339,-0.225
'[10:42:01.844 08/05/1995]',0.080,0.145,85.382,32.716,-0.339,-0.225
'[10:42:01.846 08/05/1995]',0.080,0.145,85.382,32.716,-0.339,-0.225
'[10:42:01.848 08/05/1995]',0.080,0.145,89.136,33.115,-0.313,-0.221
'[10:42:01.850 08/05/1995]',0.071,0.145,89.136,33.115,-0.313,-0.221
'[10:42:01.852 08/05/1995]',0.071,0.145,89.136,33.115,-0.313,-0.221
'[10:42:01.854 08/05/1995]',0.080,0.145,89.136,33.115,-0.313,-0.221
'[10:42:01.856 08/05/1995]',0.088,0.145,92.440,33.538,-0.281,-0.218
'[10:42:01.858 08/05/1995]',0.088,0.145,92.440,33.538,-0.281,-0.218
'[10:42:01.860 08/05/1995]',0.088,0.158,92.440,33.538,-0.281,-0.218
'[10:42:01.862 08/05/1995]',0.088,0.158,92.440,33.538,-0.281,-0.218
'[10:42:01.864 08/05/1995]',0.088,0.158,95.369,33.762,-0.243,-0.215
'[10:42:01.866 08/05/1995]',0.088,0.158,95.369,33.762,-0.243,-0.215
'[10:42:01.868 08/05/1995]',0.088,0.158,95.369,33.762,-0.243,-0.215
'[10:42:01.870 08/05/1995]',0.088,0.171,95.369,33.762,-0.243,-0.215
'[10:42:01.872 08/05/1995]',0.097,0.171,97.997,33.937,-0.199,-0.213
'[10:42:01.874 08/05/1995]',0.097,0.171,97.997,33.937,-0.199,-0.213
'[10:42:01.876 08/05/1995]',0.097,0.171,97.997,33.937,-0.199,-0.213
'[10:42:01.878 08/05/1995]',0.097,0.184,97.997,33.937,-0.199,-0.213
'[10:42:01.880 08/05/1995]',0.097,0.184,100.100,34.061,-0.147,-0.211
'[10:42:01.882 08/05/1995]',0.097,0.171,100.100,34.061,-0.147,-0.211
'[10:42:01.884 08/05/1995]',0.097,0.171,100.100,34.061,-0.147,-0.211
'[10:42:01.886 08/05/1995]',0.097,0.184,100.100,34.061,-0.147,-0.211
'[10:42:01.888 08/05/1995]',0.106,0.197,101.677,34.061,-0.090,-0.209
'[10:42:01.890 08/05/1995]',0.106,0.184,101.677,34.061,-0.090,-0.209
'[10:42:01.892 08/05/1995]',0.106,0.184,101.677,34.061,-0.090,-0.209
'[10:42:01.894 08/05/1995]',0.106,0.184,101.677,34.061,-0.090,-0.209
'[10:42:01.896 08/05/1995]',0.106,0.184,102.803,34.061,-0.029,-0.207
'[10:42:01.898 08/05/1995]',0.106,0.184,102.803,34.061,-0.029,-0.207
'[10:42:01.900 08/05/1995]',0.106,0.197,102.803,34.061,-0.029,-0.207
'[10:42:01.902 08/05/1995]',0.106,0.184,102.803,34.061,-0.029,-0.207
'[10:42:01.904 08/05/1995]',0.106,0.171,103.554,33.937,0.036,-0.204
'[10:42:01.906 08/05/1995]',0.115,0.184,103.554,33.937,0.036,-0.204
'[10:42:01.908 08/05/1995]',0.106,0.197,103.554,33.937,0.036,-0.204
'[10:42:01.910 08/05/1995]',0.106,0.197,103.554,33.937,0.036,-0.204
'[10:42:01.912 08/05/1995]',0.115,0.197,103.930,33.762,0.103,-0.200
'[10:42:01.914 08/05/1995]',0.106,0.184,103.930,33.762,0.103,-0.200
'[10:42:01.916 08/05/1995]',0.106,0.184,103.930,33.762,0.103,-0.200
'[10:42:01.918 08/05/1995]',0.106,0.171,103.930,33.762,0.103,-0.200
'[10:42:01.920 08/05/1995]',0.097,0.184,104.005,33.588,0.170,-0.196
'[10:42:01.922 08/05/1995]',0.106,0.171,104.005,33.588,0.170,-0.196
'[10:42:01.924 08/05/1995]',0.097,0.171,104.005,33.588,0.170,-0.196
'[10:42:01.926 08/05/1995]',0.106,0.171,104.005,33.588,0.170,-0.196
'[10:42:01.928 08/05/1995]',0.097,0.171,103.779,33.289,0.234,-0.192
'[10:42:01.930 08/05/1995]',0.097,0.171,103.779,33.289,0.234,-0.192
'[10:42:01.932 08/05/1995]',0.088,0.158,103.779,33.289,0.234,-0.192
'[10:42:01.934 08/05/1995]',0.088,0.158,103.779,33.289,0.234,-0.192
'[10:42:01.936 08/05/1995]',0.080,0.145,103.254,33.015,0.296,-0.188
'[10:42:01.938 08/05/1995]',0.080,0.145,103.254,33.015,0.296,-0.188
'[10:42:01.940 08/05/1995]',0.080,0.145,103.254,33.015,0.296,-0.188
'[10:42:01.942 08/05/1995]',0.071,0.145,103.254,33.015,0.296,-0.188
'[10:42:01.944 08/05/1995]',0.071,0.145,102.503,32.666,0.351,-0.183
'[10:42:01.946 08/05/1995]',0.071,0.132,102.503,32.666,0.351,-0.183
'[10:42:01.948 08/05/1995]',0.071,0.132,102.503,32.666,0.351,-0.183
'[10:42:01.950 08/05/1995]',0.053,0.119,102.503,32.666,0.351,-0.183
'[10:42:01.952 08/05/1995]',0.062,0.119,101.452,32.243,0.401,-0.178
'[10:42:01.954 08/05/1995]',0.053,0.106,101.452,32.243,0.401,-0.178
'[10:42:01.956 08/05/1995]',0.053,0.106,101.452,32.243,0.401,-0.178
'[10:42:01.958 08/05/1995]',0.053,0.106,101.452,32.243,0.401,-0.178
'[10:42:01.960 08/05/1995]',0.044,0.106,100.400,31.719,0.444,-0.172
'[10:42:01.962 08/05/1995]',0.044,0.093,100.400,31.719,0.444,-0.172
'[10:42:01.964 08/05/1995]',0.036,0.079,100.400,31.719,0.444,-0.172
'[10:42:01.966 08/05/1995]',0.027,0.079,100.400,31.719,0.444,-0.172
'[10:42:01.968 08/05/1995]',0.027,0.066,99.049,31.071,0.477,-0.167
'[10:42:01.970 08/05/1995]',0.027,0.066,99.049,31.071,0.477,-0.167
'[10:42:01.972 08/05/1995]',0.018,0.066,99.049,31.071,0.477,-0.167
'[10:42:01.974 08/05/1995]',0.018,0.053,99.049,31.071,0.477,-0.167
'[10:42:01.976 08/05/1995]',0.009,0.053,97.697,30.274,0.503,-0.160
'[10:42:01.978 08/05/1995]',0.001,0.040,97.697,30.274,0.503,-0.160
'[10:42:01.980 08/05/1995]',0.001,0.040,97.697,30.274,0.503,-0.160
'[10:42:01.982 08/05/1995]',0.001,0.027,97.697,30.274,0.503,-0.160
'[10:42:01.984 08/05/1995]',0.001,0.027,96.120,29.327,0.520,-0.153
'[10:42:01.986 08/05/1995]',0.001,0.014,96.120,29.327,0.520,-0.153
'[10:42:01.988 08/05/1995]',0.001,0.014,96.120,29.327,0.520,-0.153
'[10:42:01.990 08/05/1995]',0.001,0.014,96.120,29.327,0.520,-0.153
'[10:42:01.992 08/05/1995]',0.001,0.014,94.393,28.405,0.530,-0.146
'[10:42:01.994 08/05/1995]',0.001,0.014,94.393,28.405,0.530,-0.146
'[10:42:01.996 08/05/1995]',0.001,0.001,94.393,28.405,0.530,-0.146
'[10:42:01.998 08/05/1995]',0.001,0.001,94.393,28.405,0.530,-0.146
'[10:42:02.000 08/05/1995]',-0.008,0.001,92.666,27.409,0.531,-0.139
'[10:42:02.002 08/05/1995]',-0.008,0.001,92.666,27.409,0.531,-0.139
'[10:42:02.004 08/05/1995]',-0.008,0.001,92.666,27.409,0.531,-0.139
'[10:42:02.006 08/05/1995]',-0.008,-0.012,92.666,27.409,0.531,-0.139
'[10:42:02.008 08/05/1995]',-0.008,-0.012,90.863,26.462,0.525,-0.132
'[10:42:02.010 08/05/1995]',-0.008,-0.012,90.863,26.462,0.525,-0.132
'[10:42:02.012 08/05/1995]',-0.008,-0.012,90.863,26.462,0.525,-0.132
'[10:42:02.014 08/05/1995]',-0.017,-0.025,90.863,26.462,0.525,-0.132
'[10:42:02.016 08/05/1995]',-0.017,-0.012,89.061,25.640,0.512,-0.123
'[10:42:02.018 08/05/1995]',-0.017,-0.012,89.061,25.640,0.512,-0.123
'[10:42:02.020 08/05/1995]',-0.008,-0.012,89.061,25.640,0.512,-0.123
'[10:42:02.022 08/05/1995]',-0.017,-0.012,89.061,25.640,0.512,-0.123
'[10:42:02.024 08/05/1995]',-0.017,-0.012,87.259,25.066,0.492,-0.114
'[10:42:02.026 08/05/1995]',-0.008,-0.012,87.259,25.066,0.492,-0.114
'[10:42:02.028 08/05/1995]',-0.017,-0.025,87.259,25.066,0.492,-0.114
'[10:42:02.030 08/05/1995]',-0.017,-0.025,87.259,25.066,0.492,-0.114
'[10:42:02.032 08/05/1995]',-0.017,-0.038,85.682,24.593,0.466,-0.102
'[10:42:02.034 08/05/1995]',-0.017,-0.038,85.682,24.593,0.466,-0.102
'[10:42:02.036 08/05/1995]',-0.026,-0.038,85.682,24.593,0.466,-0.102
'[10:42:02.038 08/05/1995]',-0.017,-0.038,85.682,24.593,0.466,-0.102
'[10:42:02.040 08/05/1995]',-0.017,-0.025,84.180,24.294,0.434,-0.090
'[10:42:02.042 08/05/1995]',-0.017,-0.025,84.180,24.294,0.434,-0.090
'[10:42:02.044 08/05/1995]',-0.017,-0.025,84.180,24.294,0.434,-0.090
'[10:42:02.046 08/05/1995]',-0.017,-0.025,84.180,24.294,0.434,-0.090
'[10:42:02.048 08/05/1995]',-0.017,-0.038,82.828,24.244,0.397,-0.078
'[10:42:02.050 08/05/1995]',-0.026,-0.038,82.828,24.244,0.397,-0.078
'[10:42:02.052 08/05/1995]',-0.026,-0.038,82.828,24.244,0.397,-0.078
'[10:42:02.054 08/05/1995]',-0.026,-0.038,82.828,24.244,0.397,-0.078
'[10:42:02.056 08/05/1995]',-0.026,-0.038,81.702,24.294,0.356,-0.066
'[10:42:02.058 08/05/1995]',-0.017,-0.038,81.702,24.294,0.356,-0.066
'[10:42:02.060 08/05/1995]',-0.017,-0.038,81.702,24.294,0.356,-0.066
'[10:42:02.062 08/05/1995]',-0.017,-0.038,81.702,24.294,0.356,-0.066
'[10:42:02.064 08/05/1995]',-0.026,-0.038,80.801,24.419,0.310,-0.054
'[10:42:02.066 08/05/1995]',-0.026,-0.038,80.801,24.419,0.310,-0.054
'[10:42:02.068 08/05/1995]',-0.026,-0.038,80.801,24.419,0.310,-0.054
'[10:42:02.070 08/05/1995]',-0.034,-0.038,80.801,24.419,0.310,-0.054
'[10:42:02.072 08/05/1995]',-0.026,-0.038,80.050,24.668,0.262,-0.042
'[10:42:02.074 08/05/1995]',-0.026,-0.038,80.050,24.668,0.262,-0.042
'[10:42:02.076 08/05/1995]',-0.026,-0.038,80.050,24.668,0.262,-0.042
'[10:42:02.078 08/05/1995]',-0.026,-0.038,80.050,24.668,0.262,-0.042
'[10:42:02.080 08/05/1995]',-0.026,-0.038,79.374,24.942,0.211,-0.030
'[10:42:02.082 08/05/1995]',-0.026,-0.038,79.374,24.942,0.211,-0.030
'[10:42:02.084 08/05/1995]',-0.026,-0.038,79.374,24.942,0.211,-0.030
'[10:42:02.086 08/05/1995]',-0.034,-0.038,79.374,24.942,0.211,-0.030
'[10:42:02.088 08/05/1995]',-0.026,-0.038,78.923,25.241,0.160,-0.018
'[10:42:02.090 08/05/1995]',-0.026,-0.038,78.923,25.241,0.160,-0.018
'[10:42:02.092 08/05/1995]',-0.026,-0.038,78.923,25.241,0.160,-0.018
'[10:42:02.094 08/05/1995]',-0.026,-0.038,78.923,25.241,0.160,-0.018
'[10:42:02.096 08/05/1995]',-0.034,-0.038,78.473,25.540,0.107,-0.006
'[10:42:02.098 08/05/1995]',-0.034,-0.038,78.473,25.540,0.107,-0.006
'[10:42:02.100 08/05/1995]',-0.034,-0.051,78.473,25.540,0.107,-0.006
'[10:42:02.102 08/05/1995]',-0.043,-0.051,78.473,25.540,0.107,-0.006
'[10:42:02.104 08/05/1995]',-0.034,-0.038,78.173,25.640,0.056,0.006
'[10:42:02.106 08/05/1995]',-0.034,-0.051,78.173,25.640,0.056,0.006
'[10:42:02.108 08/05/1995]',-0.034,-0.038,78.173,25.640,0.056,0.006
'[10:42:02.110 08/05/1995]',-0.034,-0.038,78.173,25.640,0.056,0.006
'[10:42:02.112 08/05/1995]',-0.034,-0.038,78.022,25.714,0.005,0.019
'[10:42:02.114 08/05/1995]',-0.043,-0.051,78.022,25.714,0.005,0.019
'[10:42:02.116 08/05/1995]',-0.043,-0.051,78.022,25.714,0.005,0.019
'[10:42:02.118 08/05/1995]',-0.043,-0.051,78.022,25.714,0.005,0.019
'[10:42:02.120 08/05/1995]',-0.034,-0.051,77.947,25.590,-0.043,0.032
'[10:42:02.122 08/05/1995]',-0.034,-0.051,77.947,25.590,-0.043,0.032
'[10:42:02.124 08/05/1995]',-0.034,-0.051,77.947,25.590,-0.043,0.032
'[10:42:02.126 08/05/1995]',-0.034,-0.051,77.947,25.590,-0.043,0.032
'[10:42:02.128 08/05/1995]',-0.034,-0.051,77.947,25.415,-0.088,0.044
'[10:42:02.130 08/05/1995]',-0.034,-0.038,77.947,25.415,-0.088,0.044
'[10:42:02.132 08/05/1995]',-0.043,-0.051,77.947,25.415,-0.088,0.044
'[10:42:02.134 08/05/1995]',-0.043,-0.051,77.947,25.415,-0.088,0.044
'[10:42:02.136 08/05/1995]',-0.043,-0.051,77.947,25.116,-0.131,0.057
'[10:42:02.138 08/05/1995]',-0.043,-0.064,77.947,25.116,-0.131,0.057
'[10:42:02.140 08/05/1995]',-0.034,-0.051,77.947,25.116,-0.131,0.057
'[10:42:02.142 08/05/1995]',-0.034,-0.064,77.947,25.116,-0.131,0.057
'[10:42:02.144 08/05/1995]',-0.034,-0.051,77.947,24.767,-0.170,0.069
'[10:42:02.146 08/05/1995]',-0.043,-0.051,77.947,24.767,-0.170,0.069
'[10:42:02.148 08/05/1995]',-0.043,-0.051,77.947,24.767,-0.170,0.069
'[10:42:02.150 08/05/1995]',-0.043,-0.051,77.947,24.767,-0.170,0.069
'[10:42:02.152 08/05/1995]',-0.043,-0.064,78.097,24.493,-0.204,0.082
'[10:42:02.154 08/05/1995]',-0.043,-0.064,78.097,24.493,-0.204,0.082
'[10:42:02.156 08/05/1995]',-0.034,-0.051,78.097,24.493,-0.204,0.082
'[10:42:02.158 08/05/1995]',-0.034,-0.051,78.097,24.493,-0.204,0.082
'[10:42:02.160 08/05/1995]',-0.034,-0.051,78.173,24.120,-0.235,0.094
'[10:42:02.162 08/05/1995]',-0.043,-0.051,78.173,24.120,-0.235,0.094
'[10:42:02.164 08/05/1995]',-0.043,-0.051,78.173,24.120,-0.235,0.094
'[10:42:02.166 08/05/1995]',-0.043,-0.064,78.173,24.120,-0.235,0.094
'[10:42:02.168 08/05/1995]',-0.043,-0.051,78.173,23.846,-0.264,0.106
'[10:42:02.170 08/05/1995]',-0.043,-0.051,78.173,23.846,-0.264,0.106
'[10:42:02.172 08/05/1995]',-0.034,-0.051,78.173,23.846,-0.264,0.106
'[10:42:02.174 08/05/1995]',-0.034,-0.064,78.173,23.846,-0.264,0.106
'[10:42:02.176 08/05/1995]',-0.034,-0.051,78.173,23.547,-0.287,0.119
'[10:42:02.178 08/05/1995]',-0.034,-0.051,78.173,23.547,-0.287,0.119
'[10:42:02.180 08/05/1995]',-0.034,-0.051,78.173,23.547,-0.287,0.119
'[10:42:02.182 08/05/1995]',-0.034,-0.051,78.173,23.547,-0.287,0.119
'[10:42:02.184 08/05/1995]',-0.043,-0.051,78.173,23.248,-0.307,0.131
'[10:42:02.186 08/05/1995]',-0.034,-0.051,78.173,23.248,-0.307,0.131
'[10:42:02.188 08/05/1995]',-0.034,-0.064,78.173,23.248,-0.307,0.131
'[10:42:02.190 08/05/1995]',-0.034,-0.051,78.173,23.248,-0.307,0.131
'[10:42:02.192 08/05/1995]',-0.034,-0.051,78.173,23.023,-0.325,0.142
'[10:42:02.194 08/05/1995]',-0.034,-0.038,78.173,23.023,-0.325,0.142
'[10:42:02.196 08/05/1995]',-0.043,-0.051,78.173,23.023,-0.325,0.142
'[10:42:02.198 08/05/1995]',-0.034,-0.051,78.173,23.023,-0.325,0.142
'[10:42:02.200 08/05/1995]',-0.034,-0.038,78.097,22.849,-0.340,0.153
'[10:42:02.202 08/05/1995]',-0.034,-0.051,78.097,22.849,-0.340,0.153
'[10:42:02.204 08/05/1995]',-0.034,-0.051,78.097,22.849,-0.340,0.153
'[10:42:02.206 08/05/1995]',-0.034,-0.038,78.097,22.849,-0.340,0.153
'[10:42:02.208 08/05/1995]',-0.026,-0.038,77.872,22.625,-0.351,0.165
'[10:42:02.210 08/05/1995]',-0.026,-0.038,77.872,22.625,-0.351,0.165
'[10:42:02.212 08/05/1995]',-0.034,-0.038,77.872,22.625,-0.351,0.165
'[10:42:02.214 08/05/1995]',-0.034,-0.051,77.872,22.625,-0.351,0.165
'[10:42:02.216 08/05/1995]',-0.034,-0.051,77.647,22.425,-0.360,0.176
'[10:42:02.218 08/05/1995]',-0.043,-0.051,77.647,22.425,-0.360,0.176
