'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:40:55.072 26/05/1995]',0.001,-0.079,0.002,73.125,44.171,0.000,-0.404
'[07:40:55.074 26/05/1995]',0.001,-0.079,0.002,73.125,44.171,0.000,-0.404
'[07:40:55.076 26/05/1995]',0.001,-0.079,0.002,73.125,44.171,0.000,-0.404
'[07:40:55.078 26/05/1995]',0.001,-0.079,0.002,73.125,44.171,0.000,-0.404
'[07:40:55.080 26/05/1995]',0.001,-0.079,0.002,72.675,42.814,0.000,-0.381
'[07:40:55.082 26/05/1995]',0.001,-0.079,0.002,72.675,42.814,0.000,-0.381
'[07:40:55.084 26/05/1995]',0.001,-0.106,0.002,72.675,42.814,0.000,-0.381
'[07:40:55.086 26/05/1995]',0.001,-0.079,0.002,72.675,42.814,0.000,-0.381
'[07:40:55.088 26/05/1995]',0.001,-0.079,0.002,72.150,41.608,0.000,-0.357
'[07:40:55.090 26/05/1995]',0.001,-0.106,0.002,72.150,41.608,0.000,-0.357
'[07:40:55.092 26/05/1995]',0.011,-0.106,0.002,72.150,41.608,0.000,-0.357
'[07:40:55.094 26/05/1995]',0.001,-0.079,0.002,72.150,41.608,0.000,-0.357
'[07:40:55.096 26/05/1995]',0.001,-0.079,0.002,71.700,40.553,0.000,-0.333
'[07:40:55.098 26/05/1995]',0.001,-0.079,0.002,71.700,40.553,0.000,-0.333
'[07:40:55.100 26/05/1995]',0.001,-0.079,0.002,71.700,40.553,0.000,-0.333
'[07:40:55.102 26/05/1995]',0.001,-0.079,0.002,71.700,40.553,0.000,-0.333
'[07:40:55.104 26/05/1995]',0.001,-0.079,0.002,71.325,39.548,0.000,-0.309
'[07:40:55.106 26/05/1995]',0.001,-0.079,0.002,71.325,39.548,0.000,-0.309
'[07:40:55.108 26/05/1995]',0.001,-0.079,0.002,71.325,39.548,0.000,-0.309
'[07:40:55.110 26/05/1995]',0.001,-0.079,0.002,71.325,39.548,0.000,-0.309
'[07:40:55.112 26/05/1995]',0.001,-0.079,0.002,70.800,38.693,0.000,-0.285
'[07:40:55.114 26/05/1995]',0.001,-0.106,0.002,70.800,38.693,0.000,-0.285
'[07:40:55.116 26/05/1995]',0.001,-0.106,0.002,70.800,38.693,0.000,-0.285
'[07:40:55.118 26/05/1995]',0.001,-0.079,0.002,70.800,38.693,0.000,-0.285
'[07:40:55.120 26/05/1995]',0.001,-0.079,0.002,70.350,37.940,0.000,-0.261
'[07:40:55.122 26/05/1995]',0.001,-0.106,0.002,70.350,37.940,0.000,-0.261
'[07:40:55.124 26/05/1995]',0.001,-0.106,0.002,70.350,37.940,0.000,-0.261
'[07:40:55.126 26/05/1995]',0.001,-0.079,0.002,70.350,37.940,0.000,-0.261
'[07:40:55.128 26/05/1995]',0.001,-0.079,0.002,69.900,37.236,0.000,-0.237
'[07:40:55.130 26/05/1995]',0.001,-0.079,0.002,69.900,37.236,0.000,-0.237
'[07:40:55.132 26/05/1995]',0.001,-0.079,0.002,69.900,37.236,0.000,-0.237
'[07:40:55.134 26/05/1995]',0.001,-0.079,0.002,69.900,37.236,0.000,-0.237
'[07:40:55.136 26/05/1995]',0.001,-0.079,0.002,69.375,36.583,0.000,-0.214
'[07:40:55.138 26/05/1995]',0.001,-0.079,0.002,69.375,36.583,0.000,-0.214
'[07:40:55.140 26/05/1995]',0.001,-0.079,0.002,69.375,36.583,0.000,-0.214
'[07:40:55.142 26/05/1995]',0.001,-0.079,0.002,69.375,36.583,0.000,-0.214
'[07:40:55.144 26/05/1995]',0.001,-0.079,0.002,68.925,36.030,0.000,-0.191
'[07:40:55.146 26/05/1995]',0.001,-0.079,0.002,68.925,36.030,0.000,-0.191
'[07:40:55.148 26/05/1995]',0.001,-0.079,0.002,68.925,36.030,0.000,-0.191
'[07:40:55.150 26/05/1995]',0.001,-0.079,0.002,68.925,36.030,0.000,-0.191
'[07:40:55.152 26/05/1995]',0.001,-0.052,0.002,68.400,35.578,0.000,-0.169
'[07:40:55.154 26/05/1995]',0.001,-0.052,0.002,68.400,35.578,0.000,-0.169
'[07:40:55.156 26/05/1995]',0.001,-0.052,0.002,68.400,35.578,0.000,-0.169
'[07:40:55.158 26/05/1995]',0.001,-0.052,0.002,68.400,35.578,0.000,-0.169
'[07:40:55.160 26/05/1995]',0.001,-0.079,0.002,67.950,35.075,0.000,-0.147
'[07:40:55.162 26/05/1995]',0.001,-0.079,0.002,67.950,35.075,0.000,-0.147
'[07:40:55.164 26/05/1995]',0.001,-0.079,0.002,67.950,35.075,0.000,-0.147
'[07:40:55.166 26/05/1995]',0.001,-0.079,0.002,67.950,35.075,0.000,-0.147
'[07:40:55.168 26/05/1995]',0.001,-0.106,0.002,67.575,34.573,0.000,-0.127
'[07:40:55.170 26/05/1995]',0.001,-0.106,0.002,67.575,34.573,0.000,-0.127
'[07:40:55.172 26/05/1995]',0.001,-0.106,0.019,67.575,34.573,0.000,-0.127
'[07:40:55.174 26/05/1995]',0.001,-0.106,0.019,67.575,34.573,0.000,-0.127
'[07:40:55.176 26/05/1995]',0.001,-0.079,0.019,67.125,34.070,0.000,-0.106
'[07:40:55.178 26/05/1995]',0.001,-0.079,0.019,67.125,34.070,0.000,-0.106
'[07:40:55.180 26/05/1995]',0.001,-0.052,0.002,67.125,34.070,0.000,-0.106
'[07:40:55.182 26/05/1995]',0.001,-0.052,0.002,67.125,34.070,0.000,-0.106
'[07:40:55.184 26/05/1995]',-0.009,-0.052,0.002,66.675,33.719,0.000,-0.086
'[07:40:55.186 26/05/1995]',-0.020,-0.052,0.002,66.675,33.719,0.000,-0.086
'[07:40:55.188 26/05/1995]',-0.030,-0.052,0.002,66.675,33.719,0.000,-0.086
'[07:40:55.190 26/05/1995]',-0.041,-0.025,0.002,66.675,33.719,0.000,-0.086
'[07:40:55.192 26/05/1995]',-0.062,0.002,-0.017,66.300,33.367,0.000,-0.066
'[07:40:55.194 26/05/1995]',-0.103,0.055,-0.073,66.300,33.367,0.000,-0.066
'[07:40:55.196 26/05/1995]',-0.135,0.137,-0.128,66.300,33.367,0.000,-0.066
'[07:40:55.198 26/05/1995]',-0.165,0.191,-0.184,66.300,33.367,0.000,-0.066
'[07:40:55.200 26/05/1995]',-0.207,0.300,-0.258,65.925,33.166,0.000,-0.045
'[07:40:55.202 26/05/1995]',-0.270,0.407,-0.351,65.925,33.166,0.000,-0.045
'[07:40:55.204 26/05/1995]',-0.311,0.488,-0.443,65.925,33.166,0.000,-0.045
'[07:40:55.206 26/05/1995]',-0.373,0.570,-0.535,65.925,33.166,0.000,-0.045
'[07:40:55.208 26/05/1995]',-0.415,0.651,-0.610,65.625,33.015,0.000,-0.026
'[07:40:55.210 26/05/1995]',-0.446,0.705,-0.647,65.625,33.015,0.000,-0.026
'[07:40:55.212 26/05/1995]',-0.456,0.760,-0.703,65.625,33.015,0.000,-0.026
'[07:40:55.214 26/05/1995]',-0.456,0.785,-0.721,65.625,33.015,0.000,-0.026
'[07:40:55.216 26/05/1995]',-0.467,0.785,-0.721,65.250,32.915,0.000,-0.008
'[07:40:55.218 26/05/1995]',-0.467,0.760,-0.703,65.250,32.915,0.000,-0.008
'[07:40:55.220 26/05/1995]',-0.467,0.705,-0.647,65.250,32.915,0.000,-0.008
'[07:40:55.222 26/05/1995]',-0.446,0.651,-0.610,65.250,32.915,0.000,-0.008
'[07:40:55.224 26/05/1995]',-0.415,0.570,-0.554,64.875,32.864,0.000,0.009
'[07:40:55.226 26/05/1995]',-0.405,0.515,-0.518,64.875,32.864,0.000,0.009
'[07:40:55.228 26/05/1995]',-0.373,0.488,-0.481,64.875,32.864,0.000,0.009
'[07:40:55.230 26/05/1995]',-0.352,0.461,-0.443,64.875,32.864,0.000,0.009
'[07:40:55.232 26/05/1995]',-0.321,0.434,-0.406,64.500,32.864,0.000,0.025
'[07:40:55.234 26/05/1995]',-0.290,0.434,-0.369,64.500,32.864,0.000,0.025
'[07:40:55.236 26/05/1995]',-0.249,0.407,-0.351,64.500,32.864,0.000,0.025
'[07:40:55.238 26/05/1995]',-0.197,0.407,-0.313,64.500,32.864,0.000,0.025
'[07:40:55.240 26/05/1995]',-0.135,0.407,-0.295,64.125,32.814,0.000,0.040
'[07:40:55.242 26/05/1995]',-0.062,0.434,-0.276,64.125,32.814,0.000,0.040
'[07:40:55.244 26/05/1995]',0.001,0.434,-0.258,64.125,32.814,0.000,0.040
'[07:40:55.246 26/05/1995]',0.042,0.434,-0.240,64.125,32.814,0.000,0.040
'[07:40:55.248 26/05/1995]',0.094,0.488,-0.240,63.600,32.814,0.000,0.052
'[07:40:55.250 26/05/1995]',0.146,0.515,-0.240,63.600,32.814,0.000,0.052
'[07:40:55.252 26/05/1995]',0.167,0.488,-0.203,63.600,32.814,0.000,0.052
'[07:40:55.254 26/05/1995]',0.198,0.434,-0.184,63.600,32.814,0.000,0.052
'[07:40:55.256 26/05/1995]',0.240,0.381,-0.147,63.225,32.864,0.000,0.063
'[07:40:55.258 26/05/1995]',0.281,0.327,-0.110,63.225,32.864,0.000,0.063
'[07:40:55.260 26/05/1995]',0.312,0.245,-0.073,63.225,32.864,0.000,0.063
'[07:40:55.262 26/05/1995]',0.333,0.218,-0.054,63.225,32.864,0.000,0.063
'[07:40:55.264 26/05/1995]',0.354,0.191,-0.035,62.775,33.015,0.000,0.073
'[07:40:55.266 26/05/1995]',0.364,0.164,-0.017,62.775,33.015,0.000,0.073
'[07:40:55.268 26/05/1995]',0.354,0.137,0.002,62.775,33.015,0.000,0.073
'[07:40:55.270 26/05/1995]',0.333,0.110,0.002,62.775,33.015,0.000,0.073
'[07:40:55.272 26/05/1995]',0.312,0.083,0.002,62.325,33.166,0.000,0.082
'[07:40:55.274 26/05/1995]',0.281,0.083,0.002,62.325,33.166,0.000,0.082
'[07:40:55.276 26/05/1995]',0.261,0.083,0.002,62.325,33.166,0.000,0.082
'[07:40:55.278 26/05/1995]',0.229,0.055,0.019,62.325,33.166,0.000,0.082
'[07:40:55.280 26/05/1995]',0.198,0.028,0.019,61.875,33.417,0.000,0.088
'[07:40:55.282 26/05/1995]',0.156,0.002,0.038,61.875,33.417,0.000,0.088
'[07:40:55.284 26/05/1995]',0.126,0.002,0.057,61.875,33.417,0.000,0.088
'[07:40:55.286 26/05/1995]',0.084,-0.052,0.075,61.875,33.417,0.000,0.088
'[07:40:55.288 26/05/1995]',0.063,-0.106,0.075,61.425,33.618,0.000,0.094
'[07:40:55.290 26/05/1995]',0.042,-0.133,0.075,61.425,33.618,0.000,0.094
'[07:40:55.292 26/05/1995]',0.032,-0.133,0.094,61.425,33.618,0.000,0.094
'[07:40:55.294 26/05/1995]',0.032,-0.160,0.094,61.425,33.618,0.000,0.094
'[07:40:55.296 26/05/1995]',0.032,-0.160,0.094,61.125,33.869,0.000,0.099
'[07:40:55.298 26/05/1995]',0.032,-0.160,0.094,61.125,33.869,0.000,0.099
'[07:40:55.300 26/05/1995]',0.021,-0.160,0.094,61.125,33.869,0.000,0.099
'[07:40:55.302 26/05/1995]',0.021,-0.160,0.112,61.125,33.869,0.000,0.099
'[07:40:55.304 26/05/1995]',0.021,-0.160,0.094,60.750,34.070,0.000,0.102
'[07:40:55.306 26/05/1995]',0.021,-0.160,0.094,60.750,34.070,0.000,0.102
'[07:40:55.308 26/05/1995]',0.021,-0.160,0.094,60.750,34.070,0.000,0.102
'[07:40:55.310 26/05/1995]',0.021,-0.187,0.094,60.750,34.070,0.000,0.102
'[07:40:55.312 26/05/1995]',0.021,-0.160,0.094,60.450,34.121,0.000,0.104
'[07:40:55.314 26/05/1995]',0.021,-0.160,0.094,60.450,34.121,0.000,0.104
'[07:40:55.316 26/05/1995]',0.011,-0.187,0.112,60.450,34.121,0.000,0.104
'[07:40:55.318 26/05/1995]',0.021,-0.187,0.094,60.450,34.121,0.000,0.104
'[07:40:55.320 26/05/1995]',0.011,-0.187,0.094,60.225,34.121,0.000,0.106
'[07:40:55.322 26/05/1995]',0.011,-0.187,0.094,60.225,34.121,0.000,0.106
'[07:40:55.324 26/05/1995]',0.021,-0.187,0.094,60.225,34.121,0.000,0.106
'[07:40:55.326 26/05/1995]',0.021,-0.187,0.094,60.225,34.121,0.000,0.106
'[07:40:55.328 26/05/1995]',0.021,-0.187,0.094,60.075,34.171,0.000,0.106
'[07:40:55.330 26/05/1995]',0.021,-0.187,0.094,60.075,34.171,0.000,0.106
'[07:40:55.332 26/05/1995]',0.021,-0.187,0.094,60.075,34.171,0.000,0.106
'[07:40:55.334 26/05/1995]',0.021,-0.187,0.112,60.075,34.171,0.000,0.106
'[07:40:55.336 26/05/1995]',0.021,-0.187,0.112,59.925,34.422,0.000,0.106
'[07:40:55.338 26/05/1995]',0.021,-0.187,0.112,59.925,34.422,0.000,0.106
'[07:40:55.340 26/05/1995]',0.021,-0.187,0.094,59.925,34.422,0.000,0.106
'[07:40:55.342 26/05/1995]',0.021,-0.187,0.094,59.925,34.422,0.000,0.106
'[07:40:55.344 26/05/1995]',0.021,-0.187,0.112,59.925,34.874,0.000,0.106
'[07:40:55.346 26/05/1995]',0.021,-0.187,0.094,59.925,34.874,0.000,0.106
'[07:40:55.348 26/05/1995]',0.021,-0.187,0.094,59.925,34.874,0.000,0.106
'[07:40:55.350 26/05/1995]',0.021,-0.187,0.112,59.925,34.874,0.000,0.106
'[07:40:55.352 26/05/1995]',0.011,-0.187,0.112,60.075,35.779,0.000,0.104
'[07:40:55.354 26/05/1995]',0.021,-0.187,0.094,60.075,35.779,0.000,0.104
'[07:40:55.356 26/05/1995]',0.021,-0.187,0.094,60.075,35.779,0.000,0.104
'[07:40:55.358 26/05/1995]',0.021,-0.187,0.094,60.075,35.779,0.000,0.104
'[07:40:55.360 26/05/1995]',0.021,-0.187,0.112,60.150,36.985,0.000,0.102
'[07:40:55.362 26/05/1995]',0.021,-0.187,0.112,60.150,36.985,0.000,0.102
'[07:40:55.364 26/05/1995]',0.032,-0.187,0.112,60.150,36.985,0.000,0.102
'[07:40:55.366 26/05/1995]',0.032,-0.187,0.112,60.150,36.985,0.000,0.102
'[07:40:55.368 26/05/1995]',0.021,-0.187,0.112,60.225,38.593,0.000,0.100
'[07:40:55.370 26/05/1995]',0.021,-0.187,0.094,60.225,38.593,0.000,0.100
'[07:40:55.372 26/05/1995]',0.021,-0.187,0.112,60.225,38.593,0.000,0.100
'[07:40:55.374 26/05/1995]',0.032,-0.187,0.112,60.225,38.593,0.000,0.100
'[07:40:55.376 26/05/1995]',0.021,-0.187,0.112,60.525,40.452,0.000,0.097
'[07:40:55.378 26/05/1995]',0.021,-0.187,0.112,60.525,40.452,0.000,0.097
'[07:40:55.380 26/05/1995]',0.021,-0.187,0.112,60.525,40.452,0.000,0.097
'[07:40:55.382 26/05/1995]',0.021,-0.215,0.112,60.525,40.452,0.000,0.097
'[07:40:55.384 26/05/1995]',0.021,-0.215,0.112,60.975,42.814,0.000,0.092
'[07:40:55.386 26/05/1995]',0.021,-0.215,0.112,60.975,42.814,0.000,0.092
'[07:40:55.388 26/05/1995]',0.021,-0.215,0.112,60.975,42.814,0.000,0.092
'[07:40:55.390 26/05/1995]',0.011,-0.215,0.112,60.975,42.814,0.000,0.092
'[07:40:55.392 26/05/1995]',0.021,-0.215,0.112,61.950,45.477,0.000,0.088
'[07:40:55.394 26/05/1995]',0.021,-0.215,0.112,61.950,45.477,0.000,0.088
'[07:40:55.396 26/05/1995]',0.032,-0.215,0.112,61.950,45.477,0.000,0.088
'[07:40:55.398 26/05/1995]',0.032,-0.215,0.131,61.950,45.477,0.000,0.088
'[07:40:55.400 26/05/1995]',0.032,-0.215,0.131,63.675,48.442,0.000,0.083
'[07:40:55.402 26/05/1995]',0.032,-0.215,0.131,63.675,48.442,0.000,0.083
'[07:40:55.404 26/05/1995]',0.032,-0.215,0.131,63.675,48.442,0.000,0.083
'[07:40:55.406 26/05/1995]',0.042,-0.215,0.131,63.675,48.442,0.000,0.083
'[07:40:55.408 26/05/1995]',0.032,-0.215,0.112,66.225,51.558,0.000,0.077
'[07:40:55.410 26/05/1995]',0.032,-0.215,0.112,66.225,51.558,0.000,0.077
'[07:40:55.412 26/05/1995]',0.032,-0.215,0.131,66.225,51.558,0.000,0.077
'[07:40:55.414 26/05/1995]',0.021,-0.215,0.112,66.225,51.558,0.000,0.077
'[07:40:55.416 26/05/1995]',0.021,-0.215,0.112,69.600,54.623,0.000,0.072
'[07:40:55.418 26/05/1995]',0.021,-0.215,0.131,69.600,54.623,0.000,0.072
'[07:40:55.420 26/05/1995]',0.021,-0.215,0.112,69.600,54.623,0.000,0.072
'[07:40:55.422 26/05/1995]',0.021,-0.215,0.112,69.600,54.623,0.000,0.072
'[07:40:55.424 26/05/1995]',0.021,-0.215,0.112,73.725,57.588,0.000,0.066
'[07:40:55.426 26/05/1995]',0.021,-0.215,0.112,73.725,57.588,0.000,0.066
'[07:40:55.428 26/05/1995]',0.011,-0.215,0.112,73.725,57.588,0.000,0.066
'[07:40:55.430 26/05/1995]',0.011,-0.215,0.112,73.725,57.588,0.000,0.066
'[07:40:55.432 26/05/1995]',0.011,-0.215,0.112,78.375,60.553,0.000,0.060
'[07:40:55.434 26/05/1995]',0.011,-0.215,0.112,78.375,60.553,0.000,0.060
'[07:40:55.436 26/05/1995]',0.001,-0.187,0.112,78.375,60.553,0.000,0.060
'[07:40:55.438 26/05/1995]',0.001,-0.187,0.112,78.375,60.553,0.000,0.060
'[07:40:55.440 26/05/1995]',0.001,-0.187,0.112,83.550,63.266,0.000,0.054
'[07:40:55.442 26/05/1995]',0.001,-0.187,0.112,83.550,63.266,0.000,0.054
'[07:40:55.444 26/05/1995]',0.001,-0.187,0.094,83.550,63.266,0.000,0.054
'[07:40:55.446 26/05/1995]',0.001,-0.187,0.094,83.550,63.266,0.000,0.054
'[07:40:55.448 26/05/1995]',0.001,-0.187,0.112,88.725,65.779,0.000,0.050
'[07:40:55.450 26/05/1995]',0.001,-0.187,0.094,88.725,65.779,0.000,0.050
'[07:40:55.452 26/05/1995]',0.001,-0.187,0.094,88.725,65.779,0.000,0.050
'[07:40:55.454 26/05/1995]',-0.009,-0.187,0.094,88.725,65.779,0.000,0.050
'[07:40:55.456 26/05/1995]',-0.009,-0.160,0.094,93.825,68.090,0.000,0.044
'[07:40:55.458 26/05/1995]',-0.009,-0.160,0.075,93.825,68.090,0.000,0.044
'[07:40:55.460 26/05/1995]',-0.009,-0.160,0.075,93.825,68.090,0.000,0.044
'[07:40:55.462 26/05/1995]',-0.009,-0.160,0.075,93.825,68.090,0.000,0.044
'[07:40:55.464 26/05/1995]',-0.020,-0.160,0.075,98.325,70.101,0.000,0.040
'[07:40:55.466 26/05/1995]',-0.020,-0.160,0.075,98.325,70.101,0.000,0.040
'[07:40:55.468 26/05/1995]',-0.020,-0.133,0.075,98.325,70.101,0.000,0.040
'[07:40:55.470 26/05/1995]',-0.020,-0.133,0.075,98.325,70.101,0.000,0.040
'[07:40:55.472 26/05/1995]',-0.030,-0.133,0.075,102.225,71.859,0.000,0.035
'[07:40:55.474 26/05/1995]',-0.030,-0.133,0.075,102.225,71.859,0.000,0.035
'[07:40:55.476 26/05/1995]',-0.030,-0.133,0.075,102.225,71.859,0.000,0.035
'[07:40:55.478 26/05/1995]',-0.030,-0.133,0.057,102.225,71.859,0.000,0.035
'[07:40:55.480 26/05/1995]',-0.041,-0.133,0.057,105.375,73.367,0.000,0.029
'[07:40:55.482 26/05/1995]',-0.041,-0.133,0.057,105.375,73.367,0.000,0.029
'[07:40:55.484 26/05/1995]',-0.041,-0.133,0.057,105.375,73.367,0.000,0.029
'[07:40:55.486 26/05/1995]',-0.041,-0.106,0.057,105.375,73.367,0.000,0.029
'[07:40:55.488 26/05/1995]',-0.041,-0.106,0.038,107.775,74.623,0.000,0.025
'[07:40:55.490 26/05/1995]',-0.041,-0.106,0.038,107.775,74.623,0.000,0.025
'[07:40:55.492 26/05/1995]',-0.051,-0.106,0.038,107.775,74.623,0.000,0.025
'[07:40:55.494 26/05/1995]',-0.041,-0.079,0.038,107.775,74.623,0.000,0.025
'[07:40:55.496 26/05/1995]',-0.041,-0.079,0.038,109.500,75.628,0.000,0.020
'[07:40:55.498 26/05/1995]',-0.051,-0.079,0.038,109.500,75.628,0.000,0.020
'[07:40:55.500 26/05/1995]',-0.051,-0.079,0.038,109.500,75.628,0.000,0.020
'[07:40:55.502 26/05/1995]',-0.051,-0.079,0.038,109.500,75.628,0.000,0.020
'[07:40:55.504 26/05/1995]',-0.051,-0.079,0.019,110.475,76.332,0.000,0.017
'[07:40:55.506 26/05/1995]',-0.051,-0.079,0.019,110.475,76.332,0.000,0.017
'[07:40:55.508 26/05/1995]',-0.062,-0.079,0.019,110.475,76.332,0.000,0.017
'[07:40:55.510 26/05/1995]',-0.051,-0.079,0.019,110.475,76.332,0.000,0.017
'[07:40:55.512 26/05/1995]',-0.051,-0.079,0.019,110.925,76.884,0.000,0.014
'[07:40:55.514 26/05/1995]',-0.051,-0.052,0.019,110.925,76.884,0.000,0.014
'[07:40:55.516 26/05/1995]',-0.051,-0.052,0.019,110.925,76.884,0.000,0.014
'[07:40:55.518 26/05/1995]',-0.062,-0.052,0.019,110.925,76.884,0.000,0.014
'[07:40:55.520 26/05/1995]',-0.051,-0.052,0.002,111.150,77.085,0.000,0.012
'[07:40:55.522 26/05/1995]',-0.062,-0.052,0.002,111.150,77.085,0.000,0.012
'[07:40:55.524 26/05/1995]',-0.051,-0.052,0.002,111.150,77.085,0.000,0.012
'[07:40:55.526 26/05/1995]',-0.051,-0.052,0.002,111.150,77.085,0.000,0.012
'[07:40:55.528 26/05/1995]',-0.041,-0.052,0.002,110.925,77.136,0.000,0.011
'[07:40:55.530 26/05/1995]',-0.051,-0.052,0.002,110.925,77.136,0.000,0.011
'[07:40:55.532 26/05/1995]',-0.051,-0.052,0.002,110.925,77.136,0.000,0.011
'[07:40:55.534 26/05/1995]',-0.041,-0.052,0.002,110.925,77.136,0.000,0.011
'[07:40:55.536 26/05/1995]',-0.041,-0.052,0.002,110.475,76.935,0.000,0.009
'[07:40:55.538 26/05/1995]',-0.041,-0.052,0.002,110.475,76.935,0.000,0.009
'[07:40:55.540 26/05/1995]',-0.041,-0.052,0.002,110.475,76.935,0.000,0.009
'[07:40:55.542 26/05/1995]',-0.041,-0.025,0.002,110.475,76.935,0.000,0.009
'[07:40:55.544 26/05/1995]',-0.041,-0.052,0.002,109.875,76.533,0.000,0.009
'[07:40:55.546 26/05/1995]',-0.041,-0.052,0.002,109.875,76.533,0.000,0.009
'[07:40:55.548 26/05/1995]',-0.041,-0.052,0.002,109.875,76.533,0.000,0.009
'[07:40:55.550 26/05/1995]',-0.020,-0.025,0.002,109.875,76.533,0.000,0.009
'[07:40:55.552 26/05/1995]',-0.030,-0.052,0.002,109.125,75.829,0.000,0.009
'[07:40:55.554 26/05/1995]',-0.020,-0.052,0.002,109.125,75.829,0.000,0.009
'[07:40:55.556 26/05/1995]',-0.020,-0.025,0.002,109.125,75.829,0.000,0.009
'[07:40:55.558 26/05/1995]',-0.020,-0.052,0.002,109.125,75.829,0.000,0.009
'[07:40:55.560 26/05/1995]',-0.020,-0.052,0.002,108.000,74.824,0.000,0.009
'[07:40:55.562 26/05/1995]',-0.009,-0.052,0.002,108.000,74.824,0.000,0.009
'[07:40:55.564 26/05/1995]',-0.009,-0.052,0.002,108.000,74.824,0.000,0.009
'[07:40:55.566 26/05/1995]',-0.009,-0.052,0.002,108.000,74.824,0.000,0.009
'[07:40:55.568 26/05/1995]',-0.009,-0.052,0.002,106.875,73.518,0.000,0.010
'[07:40:55.570 26/05/1995]',-0.009,-0.052,0.002,106.875,73.518,0.000,0.010
'[07:40:55.572 26/05/1995]',0.001,-0.052,0.002,106.875,73.518,0.000,0.010
'[07:40:55.574 26/05/1995]',0.001,-0.052,0.002,106.875,73.518,0.000,0.010
'[07:40:55.576 26/05/1995]',0.001,-0.052,0.002,105.450,71.960,0.000,0.011
'[07:40:55.578 26/05/1995]',0.001,-0.052,0.002,105.450,71.960,0.000,0.011
'[07:40:55.580 26/05/1995]',0.001,-0.025,0.002,105.450,71.960,0.000,0.011
'[07:40:55.582 26/05/1995]',0.001,-0.052,0.002,105.450,71.960,0.000,0.011
'[07:40:55.584 26/05/1995]',0.001,-0.025,0.002,103.875,70.201,0.000,0.011
'[07:40:55.586 26/05/1995]',0.001,-0.052,0.002,103.875,70.201,0.000,0.011
'[07:40:55.588 26/05/1995]',0.001,-0.052,0.002,103.875,70.201,0.000,0.011
'[07:40:55.590 26/05/1995]',0.001,-0.052,0.002,103.875,70.201,0.000,0.011
'[07:40:55.592 26/05/1995]',0.001,-0.025,0.002,102.075,68.392,0.000,0.011
'[07:40:55.594 26/05/1995]',0.001,-0.025,0.002,102.075,68.392,0.000,0.011
'[07:40:55.596 26/05/1995]',0.001,-0.052,0.002,102.075,68.392,0.000,0.011
'[07:40:55.598 26/05/1995]',0.001,-0.052,0.002,102.075,68.392,0.000,0.011
'[07:40:55.600 26/05/1995]',0.001,-0.052,0.002,99.975,66.784,0.000,0.010
'[07:40:55.602 26/05/1995]',0.001,-0.052,0.002,99.975,66.784,0.000,0.010
'[07:40:55.604 26/05/1995]',0.001,-0.052,0.002,99.975,66.784,0.000,0.010
'[07:40:55.606 26/05/1995]',0.001,-0.052,0.002,99.975,66.784,0.000,0.010
'[07:40:55.608 26/05/1995]',0.001,-0.052,0.002,97.725,65.477,0.000,0.008
'[07:40:55.610 26/05/1995]',0.011,-0.052,0.002,97.725,65.477,0.000,0.008
'[07:40:55.612 26/05/1995]',0.011,-0.052,0.002,97.725,65.477,0.000,0.008
'[07:40:55.614 26/05/1995]',0.001,-0.052,0.002,97.725,65.477,0.000,0.008
'[07:40:55.616 26/05/1995]',0.001,-0.052,0.002,95.250,64.523,0.000,0.005
'[07:40:55.618 26/05/1995]',0.011,-0.052,0.002,95.250,64.523,0.000,0.005
'[07:40:55.620 26/05/1995]',0.011,-0.052,0.002,95.250,64.523,0.000,0.005
'[07:40:55.622 26/05/1995]',0.011,-0.052,0.002,95.250,64.523,0.000,0.005
'[07:40:55.624 26/05/1995]',0.011,-0.052,0.002,92.775,63.618,0.000,0.001
'[07:40:55.626 26/05/1995]',0.011,-0.052,0.002,92.775,63.618,0.000,0.001
'[07:40:55.628 26/05/1995]',0.011,-0.052,0.002,92.775,63.618,0.000,0.001
'[07:40:55.630 26/05/1995]',0.011,-0.052,0.002,92.775,63.618,0.000,0.001
'[07:40:55.632 26/05/1995]',0.021,-0.052,0.002,90.225,62.714,0.000,-0.004
'[07:40:55.634 26/05/1995]',0.021,-0.052,0.002,90.225,62.714,0.000,-0.004
'[07:40:55.636 26/05/1995]',0.011,-0.052,0.002,90.225,62.714,0.000,-0.004
'[07:40:55.638 26/05/1995]',0.021,-0.052,0.002,90.225,62.714,0.000,-0.004
'[07:40:55.640 26/05/1995]',0.021,-0.052,0.002,87.825,61.910,0.000,-0.011
'[07:40:55.642 26/05/1995]',0.011,-0.052,0.002,87.825,61.910,0.000,-0.011
'[07:40:55.644 26/05/1995]',0.011,-0.052,0.002,87.825,61.910,0.000,-0.011
'[07:40:55.646 26/05/1995]',0.011,-0.079,0.002,87.825,61.910,0.000,-0.011
'[07:40:55.648 26/05/1995]',0.011,-0.079,0.002,85.725,61.106,0.000,-0.018
'[07:40:55.650 26/05/1995]',0.021,-0.079,0.002,85.725,61.106,0.000,-0.018
'[07:40:55.652 26/05/1995]',0.021,-0.079,0.002,85.725,61.106,0.000,-0.018
'[07:40:55.654 26/05/1995]',0.021,-0.079,0.002,85.725,61.106,0.000,-0.018
'[07:40:55.656 26/05/1995]',0.021,-0.079,0.002,83.925,60.352,0.000,-0.025
