'Time and date','MCL1','II','V','ABP','PAP','PLETH','RESP'
'[07:16:19.714 22/11/1995]',-0.011,-0.013,-0.018,78.700,28.041,-0.551,-0.391
'[07:16:19.716 22/11/1995]',-0.014,-0.019,-0.009,78.700,28.041,-0.551,-0.391
'[07:16:19.718 22/11/1995]',-0.017,-0.025,0.001,78.700,28.041,-0.551,-0.391
'[07:16:19.720 22/11/1995]',-0.018,-0.025,0.001,78.500,27.990,-0.555,-0.400
'[07:16:19.722 22/11/1995]',-0.018,-0.025,-0.009,78.500,27.990,-0.555,-0.400
'[07:16:19.724 22/11/1995]',-0.018,-0.024,-0.009,78.500,27.990,-0.555,-0.400
'[07:16:19.726 22/11/1995]',-0.018,-0.022,-0.018,78.500,27.990,-0.555,-0.400
'[07:16:19.728 22/11/1995]',-0.018,-0.022,-0.018,78.300,27.863,-0.560,-0.409
'[07:16:19.730 22/11/1995]',-0.018,-0.022,-0.018,78.300,27.863,-0.560,-0.409
'[07:16:19.732 22/11/1995]',-0.018,-0.025,-0.009,78.300,27.863,-0.560,-0.409
'[07:16:19.734 22/11/1995]',-0.018,-0.029,-0.009,78.300,27.863,-0.560,-0.409
'[07:16:19.736 22/11/1995]',-0.017,-0.032,0.001,78.200,27.634,-0.565,-0.419
'[07:16:19.738 22/11/1995]',-0.016,-0.035,0.001,78.200,27.634,-0.565,-0.419
'[07:16:19.740 22/11/1995]',-0.016,-0.035,-0.009,78.200,27.634,-0.565,-0.419
'[07:16:19.742 22/11/1995]',-0.016,-0.035,-0.018,78.200,27.634,-0.565,-0.419
'[07:16:19.744 22/11/1995]',-0.016,-0.035,-0.018,78.000,27.277,-0.567,-0.430
'[07:16:19.746 22/11/1995]',-0.016,-0.035,-0.028,78.000,27.277,-0.567,-0.430
'[07:16:19.748 22/11/1995]',-0.016,-0.035,-0.018,78.000,27.277,-0.567,-0.430
'[07:16:19.750 22/11/1995]',-0.016,-0.035,-0.009,78.000,27.277,-0.567,-0.430
'[07:16:19.752 22/11/1995]',-0.015,-0.036,0.001,77.800,26.845,-0.569,-0.442
'[07:16:19.754 22/11/1995]',-0.014,-0.038,0.001,77.800,26.845,-0.569,-0.442
'[07:16:19.756 22/11/1995]',-0.011,-0.046,-0.009,77.800,26.845,-0.569,-0.442
'[07:16:19.758 22/11/1995]',-0.008,-0.054,-0.018,77.800,26.845,-0.569,-0.442
'[07:16:19.760 22/11/1995]',-0.002,-0.062,-0.028,77.500,26.489,-0.567,-0.453
'[07:16:19.762 22/11/1995]',0.004,-0.070,-0.018,77.500,26.489,-0.567,-0.453
'[07:16:19.764 22/11/1995]',0.013,-0.074,0.001,77.500,26.489,-0.567,-0.453
'[07:16:19.766 22/11/1995]',0.023,-0.079,0.020,77.500,26.489,-0.567,-0.453
'[07:16:19.768 22/11/1995]',0.037,-0.073,0.049,77.300,26.260,-0.571,-0.463
'[07:16:19.770 22/11/1995]',0.051,-0.067,0.087,77.300,26.260,-0.571,-0.463
'[07:16:19.772 22/11/1995]',0.069,-0.040,0.106,77.300,26.260,-0.571,-0.463
'[07:16:19.774 22/11/1995]',0.087,-0.013,0.126,77.300,26.260,-0.571,-0.463
'[07:16:19.776 22/11/1995]',0.107,0.046,0.135,77.100,26.132,-0.569,-0.473
'[07:16:19.778 22/11/1995]',0.127,0.105,0.135,77.100,26.132,-0.569,-0.473
'[07:16:19.780 22/11/1995]',0.142,0.197,0.144,77.100,26.132,-0.569,-0.473
'[07:16:19.782 22/11/1995]',0.158,0.288,0.154,77.100,26.132,-0.569,-0.473
'[07:16:19.784 22/11/1995]',0.160,0.404,0.144,76.900,26.081,-0.573,-0.484
'[07:16:19.786 22/11/1995]',0.162,0.520,0.144,76.900,26.081,-0.573,-0.484
'[07:16:19.788 22/11/1995]',0.147,0.651,0.126,76.900,26.081,-0.573,-0.484
'[07:16:19.790 22/11/1995]',0.131,0.783,0.097,76.900,26.081,-0.573,-0.484
'[07:16:19.792 22/11/1995]',0.101,0.902,0.001,76.700,26.005,-0.573,-0.494
'[07:16:19.794 22/11/1995]',0.071,1.021,-0.124,76.700,26.005,-0.573,-0.494
'[07:16:19.796 22/11/1995]',0.035,1.087,-0.259,76.700,26.005,-0.573,-0.494
'[07:16:19.798 22/11/1995]',-0.001,1.154,-0.383,76.700,26.005,-0.573,-0.494
'[07:16:19.800 22/11/1995]',-0.036,1.139,-0.479,76.500,26.005,-0.576,-0.504
'[07:16:19.802 22/11/1995]',-0.071,1.125,-0.565,76.500,26.005,-0.576,-0.504
'[07:16:19.804 22/11/1995]',-0.099,1.024,-0.594,76.500,26.005,-0.576,-0.504
'[07:16:19.806 22/11/1995]',-0.128,0.922,-0.613,76.500,26.005,-0.576,-0.504
'[07:16:19.808 22/11/1995]',-0.150,0.764,-0.613,76.400,26.081,-0.576,-0.514
'[07:16:19.810 22/11/1995]',-0.171,0.605,-0.604,76.400,26.081,-0.576,-0.514
'[07:16:19.812 22/11/1995]',-0.184,0.442,-0.565,76.400,26.081,-0.576,-0.514
'[07:16:19.814 22/11/1995]',-0.197,0.279,-0.517,76.400,26.081,-0.576,-0.514
'[07:16:19.816 22/11/1995]',-0.198,0.151,-0.479,76.200,26.132,-0.573,-0.523
'[07:16:19.818 22/11/1995]',-0.199,0.022,-0.441,76.200,26.132,-0.573,-0.523
'[07:16:19.820 22/11/1995]',-0.188,-0.051,-0.383,76.200,26.132,-0.573,-0.523
'[07:16:19.822 22/11/1995]',-0.177,-0.124,-0.345,76.200,26.132,-0.573,-0.523
'[07:16:19.824 22/11/1995]',-0.156,-0.149,-0.306,76.100,26.081,-0.576,-0.533
'[07:16:19.826 22/11/1995]',-0.134,-0.174,-0.259,76.100,26.081,-0.576,-0.533
'[07:16:19.828 22/11/1995]',-0.111,-0.168,-0.220,76.100,26.081,-0.576,-0.533
'[07:16:19.830 22/11/1995]',-0.088,-0.162,-0.162,76.100,26.081,-0.576,-0.533
'[07:16:19.832 22/11/1995]',-0.069,-0.144,-0.124,75.900,25.954,-0.576,-0.542
'[07:16:19.834 22/11/1995]',-0.051,-0.127,-0.076,75.900,25.954,-0.576,-0.542
'[07:16:19.836 22/11/1995]',-0.039,-0.113,-0.047,75.900,25.954,-0.576,-0.542
'[07:16:19.838 22/11/1995]',-0.027,-0.098,-0.028,75.900,25.954,-0.576,-0.542
'[07:16:19.840 22/11/1995]',-0.021,-0.090,-0.009,75.600,25.903,-0.573,-0.551
'[07:16:19.842 22/11/1995]',-0.015,-0.082,-0.009,75.600,25.903,-0.573,-0.551
'[07:16:19.844 22/11/1995]',-0.012,-0.081,0.001,75.600,25.903,-0.573,-0.551
'[07:16:19.846 22/11/1995]',-0.010,-0.079,0.001,75.600,25.903,-0.573,-0.551
'[07:16:19.848 22/11/1995]',-0.008,-0.081,0.010,75.300,26.005,-0.576,-0.560
'[07:16:19.850 22/11/1995]',-0.007,-0.082,0.020,75.300,26.005,-0.576,-0.560
'[07:16:19.852 22/11/1995]',-0.007,-0.082,0.029,75.300,26.005,-0.576,-0.560
'[07:16:19.854 22/11/1995]',-0.006,-0.082,0.039,75.300,26.005,-0.576,-0.560
'[07:16:19.856 22/11/1995]',-0.007,-0.082,0.039,75.000,26.489,-0.576,-0.570
'[07:16:19.858 22/11/1995]',-0.008,-0.082,0.029,75.000,26.489,-0.576,-0.570
'[07:16:19.860 22/11/1995]',-0.009,-0.081,0.020,75.000,26.489,-0.576,-0.570
'[07:16:19.862 22/11/1995]',-0.010,-0.079,0.020,75.000,26.489,-0.576,-0.570
'[07:16:19.864 22/11/1995]',-0.011,-0.076,0.029,74.700,27.379,-0.571,-0.579
'[07:16:19.866 22/11/1995]',-0.011,-0.073,0.029,74.700,27.379,-0.571,-0.579
'[07:16:19.868 22/11/1995]',-0.010,-0.071,0.020,74.700,27.379,-0.571,-0.579
'[07:16:19.870 22/11/1995]',-0.009,-0.070,0.020,74.700,27.379,-0.571,-0.579
'[07:16:19.872 22/11/1995]',-0.007,-0.070,0.020,74.400,28.448,-0.571,-0.587
'[07:16:19.874 22/11/1995]',-0.005,-0.070,0.020,74.400,28.448,-0.571,-0.587
'[07:16:19.876 22/11/1995]',-0.004,-0.070,0.020,74.400,28.448,-0.571,-0.587
'[07:16:19.878 22/11/1995]',-0.002,-0.070,0.020,74.400,28.448,-0.571,-0.587
'[07:16:19.880 22/11/1995]',-0.001,-0.068,0.029,74.100,29.415,-0.569,-0.596
'[07:16:19.882 22/11/1995]',0.000,-0.067,0.039,74.100,29.415,-0.569,-0.596
'[07:16:19.884 22/11/1995]',0.001,-0.063,0.039,74.100,29.415,-0.569,-0.596
'[07:16:19.886 22/11/1995]',0.002,-0.060,0.049,74.100,29.415,-0.569,-0.596
'[07:16:19.888 22/11/1995]',0.002,-0.057,0.049,73.900,30.178,-0.567,-0.604
'[07:16:19.890 22/11/1995]',0.002,-0.054,0.039,73.900,30.178,-0.567,-0.604
'[07:16:19.892 22/11/1995]',0.001,-0.052,0.039,73.900,30.178,-0.567,-0.604
'[07:16:19.894 22/11/1995]',-0.001,-0.051,0.029,73.900,30.178,-0.567,-0.604
'[07:16:19.896 22/11/1995]',-0.002,-0.049,0.039,73.600,30.738,-0.567,-0.612
'[07:16:19.898 22/11/1995]',-0.004,-0.048,0.039,73.600,30.738,-0.567,-0.612
'[07:16:19.900 22/11/1995]',-0.004,-0.046,0.039,73.600,30.738,-0.567,-0.612
'[07:16:19.902 22/11/1995]',-0.005,-0.044,0.039,73.600,30.738,-0.567,-0.612
'[07:16:19.904 22/11/1995]',-0.005,-0.046,0.039,73.200,31.094,-0.562,-0.620
'[07:16:19.906 22/11/1995]',-0.005,-0.048,0.039,73.200,31.094,-0.562,-0.620
'[07:16:19.908 22/11/1995]',-0.004,-0.046,0.029,73.200,31.094,-0.562,-0.620
'[07:16:19.910 22/11/1995]',-0.003,-0.044,0.029,73.200,31.094,-0.562,-0.620
'[07:16:19.912 22/11/1995]',-0.002,-0.041,0.029,72.800,31.323,-0.560,-0.628
'[07:16:19.914 22/11/1995]',-0.001,-0.038,0.039,72.800,31.323,-0.560,-0.628
'[07:16:19.916 22/11/1995]',-0.000,-0.036,0.039,72.800,31.323,-0.560,-0.628
'[07:16:19.918 22/11/1995]',0.000,-0.035,0.049,72.800,31.323,-0.560,-0.628
'[07:16:19.920 22/11/1995]',0.000,-0.036,0.049,72.400,31.450,-0.555,-0.638
'[07:16:19.922 22/11/1995]',0.001,-0.038,0.049,72.400,31.450,-0.555,-0.638
'[07:16:19.924 22/11/1995]',0.002,-0.043,0.049,72.400,31.450,-0.555,-0.638
'[07:16:19.926 22/11/1995]',0.003,-0.048,0.039,72.400,31.450,-0.555,-0.638
'[07:16:19.928 22/11/1995]',0.004,-0.046,0.029,71.800,31.552,-0.551,-0.648
'[07:16:19.930 22/11/1995]',0.005,-0.044,0.039,71.800,31.552,-0.551,-0.648
'[07:16:19.932 22/11/1995]',0.007,-0.041,0.049,71.800,31.552,-0.551,-0.648
'[07:16:19.934 22/11/1995]',0.008,-0.038,0.049,71.800,31.552,-0.551,-0.648
'[07:16:19.936 22/11/1995]',0.009,-0.035,0.049,71.300,31.552,-0.547,-0.659
'[07:16:19.938 22/11/1995]',0.010,-0.032,0.058,71.300,31.552,-0.547,-0.659
'[07:16:19.940 22/11/1995]',0.011,-0.029,0.049,71.300,31.552,-0.547,-0.659
'[07:16:19.942 22/11/1995]',0.011,-0.025,0.049,71.300,31.552,-0.547,-0.659
'[07:16:19.944 22/11/1995]',0.012,-0.024,0.039,70.800,31.730,-0.544,-0.671
'[07:16:19.946 22/11/1995]',0.012,-0.022,0.029,70.800,31.730,-0.544,-0.671
'[07:16:19.948 22/11/1995]',0.013,-0.021,0.039,70.800,31.730,-0.544,-0.671
'[07:16:19.950 22/11/1995]',0.014,-0.019,0.049,70.800,31.730,-0.544,-0.671
'[07:16:19.952 22/11/1995]',0.015,-0.017,0.049,70.400,32.214,-0.538,-0.682
'[07:16:19.954 22/11/1995]',0.016,-0.016,0.049,70.400,32.214,-0.538,-0.682
'[07:16:19.956 22/11/1995]',0.017,-0.014,0.058,70.400,32.214,-0.538,-0.682
'[07:16:19.958 22/11/1995]',0.018,-0.013,0.049,70.400,32.214,-0.538,-0.682
'[07:16:19.960 22/11/1995]',0.018,-0.013,0.049,70.400,33.104,-0.533,-0.694
'[07:16:19.962 22/11/1995]',0.018,-0.013,0.039,70.400,33.104,-0.533,-0.694
'[07:16:19.964 22/11/1995]',0.018,-0.013,0.039,70.400,33.104,-0.533,-0.694
'[07:16:19.966 22/11/1995]',0.018,-0.013,0.049,70.400,33.104,-0.533,-0.694
'[07:16:19.968 22/11/1995]',0.019,-0.013,0.049,71.100,34.071,-0.525,-0.705
'[07:16:19.970 22/11/1995]',0.020,-0.013,0.049,71.100,34.071,-0.525,-0.705
'[07:16:19.972 22/11/1995]',0.021,-0.013,0.049,71.100,34.071,-0.525,-0.705
'[07:16:19.974 22/11/1995]',0.021,-0.013,0.049,71.100,34.071,-0.525,-0.705
'[07:16:19.976 22/11/1995]',0.023,-0.011,0.049,72.900,34.835,-0.518,-0.716
'[07:16:19.978 22/11/1995]',0.024,-0.010,0.029,72.900,34.835,-0.518,-0.716
'[07:16:19.980 22/11/1995]',0.027,-0.006,0.020,72.900,34.835,-0.518,-0.716
'[07:16:19.982 22/11/1995]',0.029,-0.003,0.039,72.900,34.835,-0.518,-0.716
'[07:16:19.984 22/11/1995]',0.032,0.000,0.049,76.200,35.191,-0.509,-0.726
'[07:16:19.986 22/11/1995]',0.035,0.003,0.049,76.200,35.191,-0.509,-0.726
'[07:16:19.988 22/11/1995]',0.037,0.008,0.058,76.200,35.191,-0.509,-0.726
'[07:16:19.990 22/11/1995]',0.040,0.013,0.077,76.200,35.191,-0.509,-0.726
'[07:16:19.992 22/11/1995]',0.042,0.016,0.068,81.100,35.267,-0.503,-0.736
'[07:16:19.994 22/11/1995]',0.044,0.019,0.058,81.100,35.267,-0.503,-0.736
'[07:16:19.996 22/11/1995]',0.046,0.024,0.049,81.100,35.267,-0.503,-0.736
'[07:16:19.998 22/11/1995]',0.047,0.029,0.058,81.100,35.267,-0.503,-0.736
'[07:16:20.000 22/11/1995]',0.048,0.030,0.068,87.300,35.369,-0.492,-0.745
'[07:16:20.002 22/11/1995]',0.049,0.032,0.077,87.300,35.369,-0.492,-0.745
'[07:16:20.004 22/11/1995]',0.049,0.033,0.077,87.300,35.369,-0.492,-0.745
'[07:16:20.006 22/11/1995]',0.050,0.035,0.077,87.300,35.369,-0.492,-0.745
'[07:16:20.008 22/11/1995]',0.051,0.036,0.068,94.500,35.725,-0.481,-0.752
'[07:16:20.010 22/11/1995]',0.051,0.038,0.058,94.500,35.725,-0.481,-0.752
'[07:16:20.012 22/11/1995]',0.052,0.041,0.058,94.500,35.725,-0.481,-0.752
'[07:16:20.014 22/11/1995]',0.053,0.044,0.049,94.500,35.725,-0.481,-0.752
'[07:16:20.016 22/11/1995]',0.055,0.046,0.058,102.100,36.336,-0.468,-0.757
'[07:16:20.018 22/11/1995]',0.058,0.048,0.058,102.100,36.336,-0.468,-0.757
'[07:16:20.020 22/11/1995]',0.062,0.046,0.068,102.100,36.336,-0.468,-0.757
'[07:16:20.022 22/11/1995]',0.066,0.044,0.068,102.100,36.336,-0.468,-0.757
'[07:16:20.024 22/11/1995]',0.069,0.044,0.068,109.700,37.226,-0.453,-0.761
'[07:16:20.026 22/11/1995]',0.073,0.044,0.068,109.700,37.226,-0.453,-0.761
'[07:16:20.028 22/11/1995]',0.074,0.044,0.068,109.700,37.226,-0.453,-0.761
'[07:16:20.030 22/11/1995]',0.076,0.044,0.068,109.700,37.226,-0.453,-0.761
'[07:16:20.032 22/11/1995]',0.076,0.044,0.068,116.900,38.473,-0.431,-0.763
'[07:16:20.034 22/11/1995]',0.077,0.044,0.077,116.900,38.473,-0.431,-0.763
'[07:16:20.036 22/11/1995]',0.077,0.046,0.087,116.900,38.473,-0.431,-0.763
'[07:16:20.038 22/11/1995]',0.078,0.048,0.097,116.900,38.473,-0.431,-0.763
'[07:16:20.040 22/11/1995]',0.078,0.051,0.077,123.200,39.975,-0.403,-0.763
'[07:16:20.042 22/11/1995]',0.078,0.054,0.077,123.200,39.975,-0.403,-0.763
'[07:16:20.044 22/11/1995]',0.079,0.059,0.068,123.200,39.975,-0.403,-0.763
'[07:16:20.046 22/11/1995]',0.080,0.063,0.068,123.200,39.975,-0.403,-0.763
'[07:16:20.048 22/11/1995]',0.082,0.065,0.077,128.400,41.756,-0.369,-0.763
'[07:16:20.050 22/11/1995]',0.083,0.067,0.087,128.400,41.756,-0.369,-0.763
'[07:16:20.052 22/11/1995]',0.084,0.068,0.087,128.400,41.756,-0.369,-0.763
'[07:16:20.054 22/11/1995]',0.085,0.070,0.087,128.400,41.756,-0.369,-0.763
'[07:16:20.056 22/11/1995]',0.085,0.071,0.087,132.100,43.715,-0.328,-0.761
'[07:16:20.058 22/11/1995]',0.086,0.073,0.077,132.100,43.715,-0.328,-0.761
'[07:16:20.060 22/11/1995]',0.085,0.078,0.068,132.100,43.715,-0.328,-0.761
'[07:16:20.062 22/11/1995]',0.085,0.082,0.068,132.100,43.715,-0.328,-0.761
'[07:16:20.064 22/11/1995]',0.083,0.089,0.068,134.400,45.700,-0.280,-0.759
'[07:16:20.066 22/11/1995]',0.082,0.095,0.068,134.400,45.700,-0.280,-0.759
'[07:16:20.068 22/11/1995]',0.080,0.098,0.077,134.400,45.700,-0.280,-0.759
'[07:16:20.070 22/11/1995]',0.078,0.101,0.077,134.400,45.700,-0.280,-0.759
'[07:16:20.072 22/11/1995]',0.077,0.103,0.077,135.400,47.608,-0.218,-0.756
'[07:16:20.074 22/11/1995]',0.076,0.105,0.058,135.400,47.608,-0.218,-0.756
'[07:16:20.076 22/11/1995]',0.075,0.105,0.049,135.400,47.608,-0.218,-0.756
'[07:16:20.078 22/11/1995]',0.074,0.105,0.049,135.400,47.608,-0.218,-0.756
'[07:16:20.080 22/11/1995]',0.075,0.103,0.049,135.400,49.262,-0.155,-0.755
'[07:16:20.082 22/11/1995]',0.076,0.101,0.049,135.400,49.262,-0.155,-0.755
'[07:16:20.084 22/11/1995]',0.077,0.101,0.049,135.400,49.262,-0.155,-0.755
'[07:16:20.086 22/11/1995]',0.078,0.101,0.049,135.400,49.262,-0.155,-0.755
'[07:16:20.088 22/11/1995]',0.079,0.105,0.049,134.600,50.585,-0.081,-0.754
'[07:16:20.090 22/11/1995]',0.081,0.108,0.049,134.600,50.585,-0.081,-0.754
'[07:16:20.092 22/11/1995]',0.082,0.111,0.049,134.600,50.585,-0.081,-0.754
'[07:16:20.094 22/11/1995]',0.083,0.114,0.049,134.600,50.585,-0.081,-0.754
'[07:16:20.096 22/11/1995]',0.084,0.116,0.049,133.200,51.603,-0.006,-0.755
'[07:16:20.098 22/11/1995]',0.085,0.117,0.049,133.200,51.603,-0.006,-0.755
'[07:16:20.100 22/11/1995]',0.085,0.120,0.049,133.200,51.603,-0.006,-0.755
'[07:16:20.102 22/11/1995]',0.085,0.124,0.058,133.200,51.603,-0.006,-0.755
'[07:16:20.104 22/11/1995]',0.084,0.120,0.058,131.500,52.265,0.070,-0.755
'[07:16:20.106 22/11/1995]',0.083,0.117,0.049,131.500,52.265,0.070,-0.755
'[07:16:20.108 22/11/1995]',0.082,0.114,0.049,131.500,52.265,0.070,-0.755
'[07:16:20.110 22/11/1995]',0.081,0.111,0.049,131.500,52.265,0.070,-0.755
'[07:16:20.112 22/11/1995]',0.079,0.108,0.049,129.700,52.621,0.144,-0.753
'[07:16:20.114 22/11/1995]',0.076,0.105,0.049,129.700,52.621,0.144,-0.753
'[07:16:20.116 22/11/1995]',0.074,0.103,0.049,129.700,52.621,0.144,-0.753
'[07:16:20.118 22/11/1995]',0.071,0.101,0.049,129.700,52.621,0.144,-0.753
'[07:16:20.120 22/11/1995]',0.069,0.100,0.049,128.000,52.723,0.216,-0.750
'[07:16:20.122 22/11/1995]',0.066,0.098,0.049,128.000,52.723,0.216,-0.750
'[07:16:20.124 22/11/1995]',0.065,0.095,0.049,128.000,52.723,0.216,-0.750
'[07:16:20.126 22/11/1995]',0.063,0.092,0.039,128.000,52.723,0.216,-0.750
'[07:16:20.128 22/11/1995]',0.061,0.086,0.029,126.300,52.545,0.282,-0.746
'[07:16:20.130 22/11/1995]',0.059,0.079,0.029,126.300,52.545,0.282,-0.746
'[07:16:20.132 22/11/1995]',0.057,0.073,0.029,126.300,52.545,0.282,-0.746
'[07:16:20.134 22/11/1995]',0.055,0.067,0.039,126.300,52.545,0.282,-0.746
'[07:16:20.136 22/11/1995]',0.053,0.062,0.049,124.900,52.265,0.339,-0.741
'[07:16:20.138 22/11/1995]',0.052,0.057,0.049,124.900,52.265,0.339,-0.741
'[07:16:20.140 22/11/1995]',0.050,0.054,0.039,124.900,52.265,0.339,-0.741
'[07:16:20.142 22/11/1995]',0.048,0.051,0.029,124.900,52.265,0.339,-0.741
'[07:16:20.144 22/11/1995]',0.047,0.049,0.020,123.600,51.730,0.390,-0.736
'[07:16:20.146 22/11/1995]',0.045,0.048,0.020,123.600,51.730,0.390,-0.736
'[07:16:20.148 22/11/1995]',0.044,0.046,0.020,123.600,51.730,0.390,-0.736
'[07:16:20.150 22/11/1995]',0.042,0.044,0.039,123.600,51.730,0.390,-0.736
'[07:16:20.152 22/11/1995]',0.040,0.044,0.039,122.500,50.992,0.431,-0.732
'[07:16:20.154 22/11/1995]',0.037,0.044,0.049,122.500,50.992,0.431,-0.732
'[07:16:20.156 22/11/1995]',0.034,0.044,0.039,122.500,50.992,0.431,-0.732
'[07:16:20.158 22/11/1995]',0.030,0.044,0.029,122.500,50.992,0.431,-0.732
'[07:16:20.160 22/11/1995]',0.026,0.044,0.020,121.500,50.178,0.464,-0.727
'[07:16:20.162 22/11/1995]',0.023,0.044,0.010,121.500,50.178,0.464,-0.727
'[07:16:20.164 22/11/1995]',0.021,0.043,0.010,121.500,50.178,0.464,-0.727
'[07:16:20.166 22/11/1995]',0.018,0.041,0.010,121.500,50.178,0.464,-0.727
'[07:16:20.168 22/11/1995]',0.017,0.038,0.020,120.500,49.211,0.490,-0.723
'[07:16:20.170 22/11/1995]',0.016,0.035,0.020,120.500,49.211,0.490,-0.723
'[07:16:20.172 22/11/1995]',0.014,0.032,0.020,120.500,49.211,0.490,-0.723
'[07:16:20.174 22/11/1995]',0.012,0.029,0.020,120.500,49.211,0.490,-0.723
'[07:16:20.176 22/11/1995]',0.011,0.027,0.010,119.600,48.092,0.505,-0.718
'[07:16:20.178 22/11/1995]',0.010,0.025,0.001,119.600,48.092,0.505,-0.718
'[07:16:20.180 22/11/1995]',0.010,0.022,0.001,119.600,48.092,0.505,-0.718
'[07:16:20.182 22/11/1995]',0.009,0.019,0.010,119.600,48.092,0.505,-0.718
'[07:16:20.184 22/11/1995]',0.008,0.021,0.010,118.700,46.896,0.516,-0.713
'[07:16:20.186 22/11/1995]',0.007,0.022,0.020,118.700,46.896,0.516,-0.713
'[07:16:20.188 22/11/1995]',0.005,0.022,0.010,118.700,46.896,0.516,-0.713
'[07:16:20.190 22/11/1995]',0.004,0.022,0.010,118.700,46.896,0.516,-0.713
'[07:16:20.192 22/11/1995]',0.001,0.022,0.001,117.500,45.623,0.523,-0.707
'[07:16:20.194 22/11/1995]',-0.001,0.022,0.001,117.500,45.623,0.523,-0.707
'[07:16:20.196 22/11/1995]',-0.002,0.024,0.001,117.500,45.623,0.523,-0.707
'[07:16:20.198 22/11/1995]',-0.004,0.025,0.001,117.500,45.623,0.523,-0.707
'[07:16:20.200 22/11/1995]',-0.004,0.027,0.001,116.000,44.275,0.523,-0.702
'[07:16:20.202 22/11/1995]',-0.004,0.029,0.001,116.000,44.275,0.523,-0.702
'[07:16:20.204 22/11/1995]',-0.002,0.027,0.001,116.000,44.275,0.523,-0.702
'[07:16:20.206 22/11/1995]',-0.001,0.025,0.001,116.000,44.275,0.523,-0.702
'[07:16:20.208 22/11/1995]',0.001,0.021,0.001,114.000,42.901,0.518,-0.697
'[07:16:20.210 22/11/1995]',0.003,0.016,0.001,114.000,42.901,0.518,-0.697
'[07:16:20.212 22/11/1995]',0.004,0.014,0.001,114.000,42.901,0.518,-0.697
'[07:16:20.214 22/11/1995]',0.005,0.013,0.001,114.000,42.901,0.518,-0.697
'[07:16:20.216 22/11/1995]',0.005,0.011,0.001,111.400,41.450,0.514,-0.692
'[07:16:20.218 22/11/1995]',0.006,0.010,0.001,111.400,41.450,0.514,-0.692
'[07:16:20.220 22/11/1995]',0.005,0.010,0.010,111.400,41.450,0.514,-0.692
'[07:16:20.222 22/11/1995]',0.005,0.010,0.001,111.400,41.450,0.514,-0.692
'[07:16:20.224 22/11/1995]',0.005,0.011,0.001,108.400,40.025,0.501,-0.688
'[07:16:20.226 22/11/1995]',0.005,0.013,0.001,108.400,40.025,0.501,-0.688
'[07:16:20.228 22/11/1995]',0.005,0.016,0.001,108.400,40.025,0.501,-0.688
'[07:16:20.230 22/11/1995]',0.006,0.019,0.001,108.400,40.025,0.501,-0.688
'[07:16:20.232 22/11/1995]',0.006,0.022,0.001,105.100,38.728,0.485,-0.683
'[07:16:20.234 22/11/1995]',0.007,0.025,0.001,105.100,38.728,0.485,-0.683
'[07:16:20.236 22/11/1995]',0.007,0.024,0.010,105.100,38.728,0.485,-0.683
'[07:16:20.238 22/11/1995]',0.008,0.022,0.010,105.100,38.728,0.485,-0.683
'[07:16:20.240 22/11/1995]',0.008,0.022,0.010,101.700,37.405,0.470,-0.680
'[07:16:20.242 22/11/1995]',0.008,0.022,0.001,101.700,37.405,0.470,-0.680
'[07:16:20.244 22/11/1995]',0.009,0.021,0.001,101.700,37.405,0.470,-0.680
'[07:16:20.246 22/11/1995]',0.009,0.019,0.001,101.700,37.405,0.470,-0.680
'[07:16:20.248 22/11/1995]',0.009,0.017,0.001,98.500,36.260,0.451,-0.678
'[07:16:20.250 22/11/1995]',0.009,0.016,0.001,98.500,36.260,0.451,-0.678
'[07:16:20.252 22/11/1995]',0.009,0.017,0.001,98.500,36.260,0.451,-0.678
'[07:16:20.254 22/11/1995]',0.008,0.019,0.001,98.500,36.260,0.451,-0.678
'[07:16:20.256 22/11/1995]',0.008,0.021,0.001,95.800,35.140,0.426,-0.676
'[07:16:20.258 22/11/1995]',0.008,0.022,0.001,95.800,35.140,0.426,-0.676
'[07:16:20.260 22/11/1995]',0.009,0.024,0.001,95.800,35.140,0.426,-0.676
'[07:16:20.262 22/11/1995]',0.010,0.025,-0.009,95.800,35.140,0.426,-0.676
'[07:16:20.264 22/11/1995]',0.010,0.029,-0.009,93.700,34.122,0.396,-0.674
'[07:16:20.266 22/11/1995]',0.011,0.032,0.001,93.700,34.122,0.396,-0.674
'[07:16:20.268 22/11/1995]',0.010,0.032,0.001,93.700,34.122,0.396,-0.674
'[07:16:20.270 22/11/1995]',0.010,0.032,0.001,93.700,34.122,0.396,-0.674
'[07:16:20.272 22/11/1995]',0.010,0.029,0.001,92.200,33.282,0.363,-0.673
'[07:16:20.274 22/11/1995]',0.010,0.025,0.001,92.200,33.282,0.363,-0.673
'[07:16:20.276 22/11/1995]',0.010,0.022,0.001,92.200,33.282,0.363,-0.673
'[07:16:20.278 22/11/1995]',0.010,0.019,0.001,92.200,33.282,0.363,-0.673
'[07:16:20.280 22/11/1995]',0.010,0.022,0.001,91.400,32.570,0.331,-0.671
'[07:16:20.282 22/11/1995]',0.010,0.025,0.001,91.400,32.570,0.331,-0.671
'[07:16:20.284 22/11/1995]',0.010,0.027,0.001,91.400,32.570,0.331,-0.671
'[07:16:20.286 22/11/1995]',0.010,0.029,0.001,91.400,32.570,0.331,-0.671
