'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:20:30.674 26/01/1995]',0.077,0.050,75.789,-0.145,-0.555
'[14:20:30.676 26/01/1995]',0.085,0.053,75.789,-0.145,-0.555
'[14:20:30.678 26/01/1995]',0.094,0.057,75.789,-0.145,-0.555
'[14:20:30.680 26/01/1995]',0.099,0.062,75.238,-0.170,-0.556
'[14:20:30.682 26/01/1995]',0.103,0.067,75.238,-0.170,-0.556
'[14:20:30.684 26/01/1995]',0.105,0.071,75.238,-0.170,-0.556
'[14:20:30.686 26/01/1995]',0.106,0.075,75.238,-0.170,-0.556
'[14:20:30.688 26/01/1995]',0.108,0.077,74.687,-0.192,-0.557
'[14:20:30.690 26/01/1995]',0.110,0.080,74.687,-0.192,-0.557
'[14:20:30.692 26/01/1995]',0.114,0.078,74.687,-0.192,-0.557
'[14:20:30.694 26/01/1995]',0.117,0.077,74.687,-0.192,-0.557
'[14:20:30.696 26/01/1995]',0.121,0.074,74.085,-0.213,-0.557
'[14:20:30.698 26/01/1995]',0.125,0.072,74.085,-0.213,-0.557
'[14:20:30.700 26/01/1995]',0.130,0.068,74.085,-0.213,-0.557
'[14:20:30.702 26/01/1995]',0.135,0.065,74.085,-0.213,-0.557
'[14:20:30.704 26/01/1995]',0.139,0.061,73.634,-0.234,-0.558
'[14:20:30.706 26/01/1995]',0.144,0.057,73.634,-0.234,-0.558
'[14:20:30.708 26/01/1995]',0.146,0.052,73.634,-0.234,-0.558
'[14:20:30.710 26/01/1995]',0.148,0.047,73.634,-0.234,-0.558
'[14:20:30.712 26/01/1995]',0.146,0.041,73.083,-0.252,-0.558
'[14:20:30.714 26/01/1995]',0.145,0.035,73.083,-0.252,-0.558
'[14:20:30.716 26/01/1995]',0.140,0.032,73.083,-0.252,-0.558
'[14:20:30.718 26/01/1995]',0.135,0.028,73.083,-0.252,-0.558
'[14:20:30.720 26/01/1995]',0.128,0.026,72.481,-0.269,-0.559
'[14:20:30.722 26/01/1995]',0.122,0.023,72.481,-0.269,-0.559
'[14:20:30.724 26/01/1995]',0.114,0.023,72.481,-0.269,-0.559
'[14:20:30.726 26/01/1995]',0.106,0.023,72.481,-0.269,-0.559
'[14:20:30.728 26/01/1995]',0.100,0.023,71.930,-0.273,-0.559
'[14:20:30.730 26/01/1995]',0.093,0.023,71.930,-0.273,-0.559
'[14:20:30.732 26/01/1995]',0.086,0.023,71.930,-0.273,-0.559
'[14:20:30.734 26/01/1995]',0.079,0.023,71.930,-0.273,-0.559
'[14:20:30.736 26/01/1995]',0.070,0.023,71.328,-0.287,-0.559
'[14:20:30.738 26/01/1995]',0.061,0.023,71.328,-0.287,-0.559
'[14:20:30.740 26/01/1995]',0.053,0.023,71.328,-0.287,-0.559
'[14:20:30.742 26/01/1995]',0.045,0.023,71.328,-0.287,-0.559
'[14:20:30.744 26/01/1995]',0.036,0.023,70.777,-0.302,-0.558
'[14:20:30.746 26/01/1995]',0.028,0.023,70.777,-0.302,-0.558
'[14:20:30.748 26/01/1995]',0.019,0.023,70.777,-0.302,-0.558
'[14:20:30.750 26/01/1995]',0.010,0.023,70.777,-0.302,-0.558
'[14:20:30.752 26/01/1995]',0.000,0.023,70.276,-0.315,-0.557
'[14:20:30.754 26/01/1995]',-0.009,0.023,70.276,-0.315,-0.557
'[14:20:30.756 26/01/1995]',-0.019,0.023,70.276,-0.315,-0.557
'[14:20:30.758 26/01/1995]',-0.029,0.023,70.276,-0.315,-0.557
'[14:20:30.760 26/01/1995]',-0.037,0.023,69.724,-0.328,-0.555
'[14:20:30.762 26/01/1995]',-0.046,0.023,69.724,-0.328,-0.555
'[14:20:30.764 26/01/1995]',-0.053,0.023,69.724,-0.328,-0.555
'[14:20:30.766 26/01/1995]',-0.059,0.023,69.724,-0.328,-0.555
'[14:20:30.768 26/01/1995]',-0.063,0.023,69.223,-0.338,-0.554
'[14:20:30.770 26/01/1995]',-0.067,0.023,69.223,-0.338,-0.554
'[14:20:30.772 26/01/1995]',-0.069,0.023,69.223,-0.338,-0.554
'[14:20:30.774 26/01/1995]',-0.072,0.023,69.223,-0.338,-0.554
'[14:20:30.776 26/01/1995]',-0.073,0.023,68.672,-0.348,-0.553
'[14:20:30.778 26/01/1995]',-0.074,0.023,68.672,-0.348,-0.553
'[14:20:30.780 26/01/1995]',-0.074,0.023,68.672,-0.348,-0.553
'[14:20:30.782 26/01/1995]',-0.075,0.023,68.672,-0.348,-0.553
'[14:20:30.784 26/01/1995]',-0.074,0.023,68.221,-0.358,-0.552
'[14:20:30.786 26/01/1995]',-0.074,0.023,68.221,-0.358,-0.552
'[14:20:30.788 26/01/1995]',-0.074,0.023,68.221,-0.358,-0.552
'[14:20:30.790 26/01/1995]',-0.075,0.023,68.221,-0.358,-0.552
'[14:20:30.792 26/01/1995]',-0.076,0.023,67.719,-0.368,-0.550
'[14:20:30.794 26/01/1995]',-0.078,0.023,67.719,-0.368,-0.550
'[14:20:30.796 26/01/1995]',-0.080,0.023,67.719,-0.368,-0.550
'[14:20:30.798 26/01/1995]',-0.082,0.023,67.719,-0.368,-0.550
'[14:20:30.800 26/01/1995]',-0.085,0.023,67.268,-0.378,-0.548
'[14:20:30.802 26/01/1995]',-0.088,0.023,67.268,-0.378,-0.548
'[14:20:30.804 26/01/1995]',-0.089,0.024,67.268,-0.378,-0.548
'[14:20:30.806 26/01/1995]',-0.090,0.025,67.268,-0.378,-0.548
'[14:20:30.808 26/01/1995]',-0.086,0.029,66.817,-0.386,-0.545
'[14:20:30.810 26/01/1995]',-0.082,0.033,66.817,-0.386,-0.545
'[14:20:30.812 26/01/1995]',-0.073,0.044,66.817,-0.386,-0.545
'[14:20:30.814 26/01/1995]',-0.064,0.055,66.817,-0.386,-0.545
'[14:20:30.816 26/01/1995]',-0.049,0.072,66.366,-0.395,-0.541
'[14:20:30.818 26/01/1995]',-0.034,0.088,66.366,-0.395,-0.541
'[14:20:30.820 26/01/1995]',-0.011,0.109,66.366,-0.395,-0.541
'[14:20:30.822 26/01/1995]',0.011,0.130,66.366,-0.395,-0.541
'[14:20:30.824 26/01/1995]',0.038,0.151,65.915,-0.403,-0.537
'[14:20:30.826 26/01/1995]',0.066,0.172,65.915,-0.403,-0.537
'[14:20:30.828 26/01/1995]',0.097,0.188,65.915,-0.403,-0.537
'[14:20:30.830 26/01/1995]',0.128,0.203,65.915,-0.403,-0.537
'[14:20:30.832 26/01/1995]',0.162,0.207,65.464,-0.410,-0.533
'[14:20:30.834 26/01/1995]',0.195,0.210,65.464,-0.410,-0.533
'[14:20:30.836 26/01/1995]',0.232,0.198,65.464,-0.410,-0.533
'[14:20:30.838 26/01/1995]',0.268,0.187,65.464,-0.410,-0.533
'[14:20:30.840 26/01/1995]',0.309,0.162,65.013,-0.417,-0.528
'[14:20:30.842 26/01/1995]',0.350,0.137,65.013,-0.417,-0.528
'[14:20:30.844 26/01/1995]',0.392,0.098,65.013,-0.417,-0.528
'[14:20:30.846 26/01/1995]',0.434,0.060,65.013,-0.417,-0.528
'[14:20:30.848 26/01/1995]',0.466,0.010,64.662,-0.424,-0.524
'[14:20:30.850 26/01/1995]',0.499,-0.040,64.662,-0.424,-0.524
'[14:20:30.852 26/01/1995]',0.510,-0.092,64.662,-0.424,-0.524
'[14:20:30.854 26/01/1995]',0.521,-0.145,64.662,-0.424,-0.524
'[14:20:30.856 26/01/1995]',0.504,-0.193,64.311,-0.432,-0.519
'[14:20:30.858 26/01/1995]',0.488,-0.240,64.311,-0.432,-0.519
'[14:20:30.860 26/01/1995]',0.446,-0.269,64.311,-0.432,-0.519
'[14:20:30.862 26/01/1995]',0.405,-0.298,64.311,-0.432,-0.519
'[14:20:30.864 26/01/1995]',0.352,-0.297,63.910,-0.437,-0.513
'[14:20:30.866 26/01/1995]',0.299,-0.297,63.910,-0.437,-0.513
'[14:20:30.868 26/01/1995]',0.253,-0.266,63.910,-0.437,-0.513
'[14:20:30.870 26/01/1995]',0.208,-0.235,63.910,-0.437,-0.513
'[14:20:30.872 26/01/1995]',0.181,-0.179,63.559,-0.444,-0.508
'[14:20:30.874 26/01/1995]',0.154,-0.123,63.559,-0.444,-0.508
'[14:20:30.876 26/01/1995]',0.145,-0.051,63.559,-0.444,-0.508
'[14:20:30.878 26/01/1995]',0.136,0.022,63.559,-0.444,-0.508
'[14:20:30.880 26/01/1995]',0.139,0.103,63.208,-0.448,-0.502
'[14:20:30.882 26/01/1995]',0.143,0.185,63.208,-0.448,-0.502
'[14:20:30.884 26/01/1995]',0.151,0.267,63.208,-0.448,-0.502
'[14:20:30.886 26/01/1995]',0.160,0.348,63.208,-0.448,-0.502
'[14:20:30.888 26/01/1995]',0.163,0.428,62.857,-0.455,-0.496
'[14:20:30.890 26/01/1995]',0.167,0.508,62.857,-0.455,-0.496
'[14:20:30.892 26/01/1995]',0.158,0.581,62.857,-0.455,-0.496
'[14:20:30.894 26/01/1995]',0.148,0.653,62.857,-0.455,-0.496
'[14:20:30.896 26/01/1995]',0.126,0.717,62.506,-0.459,-0.489
'[14:20:30.898 26/01/1995]',0.103,0.780,62.506,-0.459,-0.489
'[14:20:30.900 26/01/1995]',0.075,0.834,62.506,-0.459,-0.489
'[14:20:30.902 26/01/1995]',0.046,0.888,62.506,-0.459,-0.489
'[14:20:30.904 26/01/1995]',0.020,0.928,62.155,-0.463,-0.483
'[14:20:30.906 26/01/1995]',-0.007,0.968,62.155,-0.463,-0.483
'[14:20:30.908 26/01/1995]',-0.025,0.986,62.155,-0.463,-0.483
'[14:20:30.910 26/01/1995]',-0.043,1.003,62.155,-0.463,-0.483
'[14:20:30.912 26/01/1995]',-0.051,0.987,61.805,-0.467,-0.476
'[14:20:30.914 26/01/1995]',-0.059,0.970,61.805,-0.467,-0.476
'[14:20:30.916 26/01/1995]',-0.059,0.917,61.805,-0.467,-0.476
'[14:20:30.918 26/01/1995]',-0.059,0.865,61.805,-0.467,-0.476
'[14:20:30.920 26/01/1995]',-0.058,0.782,61.454,-0.469,-0.469
'[14:20:30.922 26/01/1995]',-0.057,0.698,61.454,-0.469,-0.469
'[14:20:30.924 26/01/1995]',-0.058,0.600,61.454,-0.469,-0.469
'[14:20:30.926 26/01/1995]',-0.059,0.502,61.454,-0.469,-0.469
'[14:20:30.928 26/01/1995]',-0.066,0.407,61.153,-0.473,-0.464
'[14:20:30.930 26/01/1995]',-0.072,0.312,61.153,-0.473,-0.464
'[14:20:30.932 26/01/1995]',-0.080,0.234,61.153,-0.473,-0.464
'[14:20:30.934 26/01/1995]',-0.089,0.157,61.153,-0.473,-0.464
'[14:20:30.936 26/01/1995]',-0.097,0.102,60.802,-0.478,-0.459
'[14:20:30.938 26/01/1995]',-0.105,0.048,60.802,-0.478,-0.459
'[14:20:30.940 26/01/1995]',-0.110,0.017,60.802,-0.478,-0.459
'[14:20:30.942 26/01/1995]',-0.115,-0.015,60.802,-0.478,-0.459
'[14:20:30.944 26/01/1995]',-0.118,-0.033,60.501,-0.480,-0.455
'[14:20:30.946 26/01/1995]',-0.121,-0.050,60.501,-0.480,-0.455
'[14:20:30.948 26/01/1995]',-0.122,-0.058,60.501,-0.480,-0.455
'[14:20:30.950 26/01/1995]',-0.123,-0.067,60.501,-0.480,-0.455
'[14:20:30.952 26/01/1995]',-0.123,-0.071,60.201,-0.483,-0.451
'[14:20:30.954 26/01/1995]',-0.124,-0.075,60.201,-0.483,-0.451
'[14:20:30.956 26/01/1995]',-0.122,-0.078,60.201,-0.483,-0.451
'[14:20:30.958 26/01/1995]',-0.121,-0.082,60.201,-0.483,-0.451
'[14:20:30.960 26/01/1995]',-0.118,-0.084,59.900,-0.485,-0.448
'[14:20:30.962 26/01/1995]',-0.115,-0.087,59.900,-0.485,-0.448
'[14:20:30.964 26/01/1995]',-0.112,-0.089,59.900,-0.485,-0.448
'[14:20:30.966 26/01/1995]',-0.108,-0.092,59.900,-0.485,-0.448
'[14:20:30.968 26/01/1995]',-0.105,-0.092,59.699,-0.486,-0.444
'[14:20:30.970 26/01/1995]',-0.102,-0.093,59.699,-0.486,-0.444
'[14:20:30.972 26/01/1995]',-0.100,-0.096,59.699,-0.486,-0.444
'[14:20:30.974 26/01/1995]',-0.098,-0.098,59.699,-0.486,-0.444
'[14:20:30.976 26/01/1995]',-0.096,-0.098,59.398,-0.489,-0.441
'[14:20:30.978 26/01/1995]',-0.094,-0.098,59.398,-0.489,-0.441
'[14:20:30.980 26/01/1995]',-0.092,-0.098,59.398,-0.489,-0.441
'[14:20:30.982 26/01/1995]',-0.091,-0.098,59.398,-0.489,-0.441
'[14:20:30.984 26/01/1995]',-0.089,-0.098,59.098,-0.490,-0.438
'[14:20:30.986 26/01/1995]',-0.087,-0.098,59.098,-0.490,-0.438
'[14:20:30.988 26/01/1995]',-0.085,-0.098,59.098,-0.490,-0.438
'[14:20:30.990 26/01/1995]',-0.083,-0.098,59.098,-0.490,-0.438
'[14:20:30.992 26/01/1995]',-0.081,-0.098,58.797,-0.491,-0.435
'[14:20:30.994 26/01/1995]',-0.080,-0.097,58.797,-0.491,-0.435
'[14:20:30.996 26/01/1995]',-0.077,-0.095,58.797,-0.491,-0.435
'[14:20:30.998 26/01/1995]',-0.074,-0.093,58.797,-0.491,-0.435
'[14:20:31.000 26/01/1995]',-0.071,-0.092,58.647,-0.491,-0.433
'[14:20:31.002 26/01/1995]',-0.069,-0.090,58.647,-0.491,-0.433
'[14:20:31.004 26/01/1995]',-0.068,-0.088,58.647,-0.491,-0.433
'[14:20:31.006 26/01/1995]',-0.066,-0.087,58.647,-0.491,-0.433
'[14:20:31.008 26/01/1995]',-0.064,-0.086,58.596,-0.493,-0.431
'[14:20:31.010 26/01/1995]',-0.062,-0.085,58.596,-0.493,-0.431
'[14:20:31.012 26/01/1995]',-0.061,-0.085,58.596,-0.493,-0.431
'[14:20:31.014 26/01/1995]',-0.059,-0.085,58.596,-0.493,-0.431
'[14:20:31.016 26/01/1995]',-0.057,-0.086,58.997,-0.493,-0.429
'[14:20:31.018 26/01/1995]',-0.055,-0.087,58.997,-0.493,-0.429
'[14:20:31.020 26/01/1995]',-0.052,-0.087,58.997,-0.493,-0.429
'[14:20:31.022 26/01/1995]',-0.050,-0.088,58.997,-0.493,-0.429
'[14:20:31.024 26/01/1995]',-0.049,-0.089,60.100,-0.492,-0.427
'[14:20:31.026 26/01/1995]',-0.048,-0.090,60.100,-0.492,-0.427
'[14:20:31.028 26/01/1995]',-0.047,-0.092,60.100,-0.492,-0.427
'[14:20:31.030 26/01/1995]',-0.047,-0.093,60.100,-0.492,-0.427
'[14:20:31.032 26/01/1995]',-0.047,-0.096,62.256,-0.492,-0.424
'[14:20:31.034 26/01/1995]',-0.048,-0.098,62.256,-0.492,-0.424
'[14:20:31.036 26/01/1995]',-0.047,-0.099,62.256,-0.492,-0.424
'[14:20:31.038 26/01/1995]',-0.047,-0.100,62.256,-0.492,-0.424
'[14:20:31.040 26/01/1995]',-0.046,-0.102,65.714,-0.491,-0.421
'[14:20:31.042 26/01/1995]',-0.045,-0.103,65.714,-0.491,-0.421
'[14:20:31.044 26/01/1995]',-0.043,-0.104,65.714,-0.491,-0.421
'[14:20:31.046 26/01/1995]',-0.040,-0.105,65.714,-0.491,-0.421
'[14:20:31.048 26/01/1995]',-0.038,-0.105,70.326,-0.490,-0.417
'[14:20:31.050 26/01/1995]',-0.035,-0.105,70.326,-0.490,-0.417
'[14:20:31.052 26/01/1995]',-0.033,-0.106,70.326,-0.490,-0.417
'[14:20:31.054 26/01/1995]',-0.030,-0.107,70.326,-0.490,-0.417
'[14:20:31.056 26/01/1995]',-0.027,-0.108,75.789,-0.487,-0.414
'[14:20:31.058 26/01/1995]',-0.024,-0.110,75.789,-0.487,-0.414
'[14:20:31.060 26/01/1995]',-0.022,-0.111,75.789,-0.487,-0.414
'[14:20:31.062 26/01/1995]',-0.020,-0.112,75.789,-0.487,-0.414
'[14:20:31.064 26/01/1995]',-0.019,-0.114,81.754,-0.482,-0.410
'[14:20:31.066 26/01/1995]',-0.017,-0.117,81.754,-0.482,-0.410
'[14:20:31.068 26/01/1995]',-0.015,-0.120,81.754,-0.482,-0.410
'[14:20:31.070 26/01/1995]',-0.013,-0.123,81.754,-0.482,-0.410
'[14:20:31.072 26/01/1995]',-0.011,-0.127,87.920,-0.475,-0.407
'[14:20:31.074 26/01/1995]',-0.010,-0.130,87.920,-0.475,-0.407
'[14:20:31.076 26/01/1995]',-0.009,-0.133,87.920,-0.475,-0.407
'[14:20:31.078 26/01/1995]',-0.008,-0.137,87.920,-0.475,-0.407
'[14:20:31.080 26/01/1995]',-0.006,-0.139,93.835,-0.467,-0.404
'[14:20:31.082 26/01/1995]',-0.005,-0.142,93.835,-0.467,-0.404
'[14:20:31.084 26/01/1995]',-0.002,-0.144,93.835,-0.467,-0.404
'[14:20:31.086 26/01/1995]',0.000,-0.147,93.835,-0.467,-0.404
'[14:20:31.088 26/01/1995]',0.002,-0.148,99.298,-0.452,-0.400
'[14:20:31.090 26/01/1995]',0.004,-0.150,99.298,-0.452,-0.400
'[14:20:31.092 26/01/1995]',0.005,-0.152,99.298,-0.452,-0.400
'[14:20:31.094 26/01/1995]',0.007,-0.153,99.298,-0.452,-0.400
'[14:20:31.096 26/01/1995]',0.007,-0.157,104.110,-0.431,-0.397
'[14:20:31.098 26/01/1995]',0.007,-0.160,104.110,-0.431,-0.397
'[14:20:31.100 26/01/1995]',0.005,-0.163,104.110,-0.431,-0.397
'[14:20:31.102 26/01/1995]',0.004,-0.167,104.110,-0.431,-0.397
'[14:20:31.104 26/01/1995]',0.003,-0.168,108.170,-0.404,-0.393
'[14:20:31.106 26/01/1995]',0.003,-0.170,108.170,-0.404,-0.393
'[14:20:31.108 26/01/1995]',0.003,-0.172,108.170,-0.404,-0.393
'[14:20:31.110 26/01/1995]',0.003,-0.173,108.170,-0.404,-0.393
'[14:20:31.112 26/01/1995]',0.003,-0.175,111.429,-0.368,-0.512
'[14:20:31.114 26/01/1995]',0.004,-0.177,111.429,-0.368,-0.512
'[14:20:31.116 26/01/1995]',0.005,-0.177,111.429,-0.368,-0.512
'[14:20:31.118 26/01/1995]',0.006,-0.177,111.429,-0.368,-0.512
'[14:20:31.120 26/01/1995]',0.007,-0.177,114.035,-0.328,-0.512
'[14:20:31.122 26/01/1995]',0.008,-0.177,114.035,-0.328,-0.512
'[14:20:31.124 26/01/1995]',0.007,-0.176,114.035,-0.328,-0.512
'[14:20:31.126 26/01/1995]',0.007,-0.175,114.035,-0.328,-0.512
'[14:20:31.128 26/01/1995]',0.007,-0.173,115.940,-0.278,-0.512
'[14:20:31.130 26/01/1995]',0.007,-0.172,115.940,-0.278,-0.512
'[14:20:31.132 26/01/1995]',0.006,-0.170,115.940,-0.278,-0.512
'[14:20:31.134 26/01/1995]',0.006,-0.168,115.940,-0.278,-0.512
'[14:20:31.136 26/01/1995]',0.005,-0.167,117.444,-0.223,-0.512
'[14:20:31.138 26/01/1995]',0.004,-0.165,117.444,-0.223,-0.512
'[14:20:31.140 26/01/1995]',0.003,-0.162,117.444,-0.223,-0.512
'[14:20:31.142 26/01/1995]',0.002,-0.158,117.444,-0.223,-0.512
'[14:20:31.144 26/01/1995]',0.002,-0.151,118.546,-0.164,-0.512
'[14:20:31.146 26/01/1995]',0.002,-0.143,118.546,-0.164,-0.512
'[14:20:31.148 26/01/1995]',0.003,-0.128,118.546,-0.164,-0.512
'[14:20:31.150 26/01/1995]',0.005,-0.113,118.546,-0.164,-0.512
'[14:20:31.152 26/01/1995]',0.007,-0.092,119.348,-0.102,-0.512
'[14:20:31.154 26/01/1995]',0.010,-0.072,119.348,-0.102,-0.512
'[14:20:31.156 26/01/1995]',0.011,-0.049,119.348,-0.102,-0.512
'[14:20:31.158 26/01/1995]',0.012,-0.027,119.348,-0.102,-0.512
'[14:20:31.160 26/01/1995]',0.013,-0.010,119.950,-0.037,-0.512
'[14:20:31.162 26/01/1995]',0.014,0.007,119.950,-0.037,-0.512
'[14:20:31.164 26/01/1995]',0.014,0.016,119.950,-0.037,-0.512
'[14:20:31.166 26/01/1995]',0.013,0.025,119.950,-0.037,-0.512
'[14:20:31.168 26/01/1995]',0.013,0.026,120.451,0.026,-0.512
'[14:20:31.170 26/01/1995]',0.013,0.027,120.451,0.026,-0.512
'[14:20:31.172 26/01/1995]',0.013,0.025,120.451,0.026,-0.512
'[14:20:31.174 26/01/1995]',0.013,0.023,120.451,0.026,-0.512
'[14:20:31.176 26/01/1995]',0.013,0.023,120.602,0.087,-0.512
'[14:20:31.178 26/01/1995]',0.013,0.023,120.602,0.087,-0.512
'[14:20:31.180 26/01/1995]',0.013,0.023,120.602,0.087,-0.512
'[14:20:31.182 26/01/1995]',0.013,0.023,120.602,0.087,-0.512
'[14:20:31.184 26/01/1995]',0.013,0.023,120.201,0.145,-0.512
'[14:20:31.186 26/01/1995]',0.013,0.023,120.201,0.145,-0.512
'[14:20:31.188 26/01/1995]',0.013,0.023,120.201,0.145,-0.512
'[14:20:31.190 26/01/1995]',0.013,0.023,120.201,0.145,-0.512
'[14:20:31.192 26/01/1995]',0.013,0.023,118.596,0.200,-0.512
'[14:20:31.194 26/01/1995]',0.013,0.023,118.596,0.200,-0.512
'[14:20:31.196 26/01/1995]',0.013,0.023,118.596,0.200,-0.512
'[14:20:31.198 26/01/1995]',0.013,0.023,118.596,0.200,-0.512
'[14:20:31.200 26/01/1995]',0.013,0.023,116.391,0.251,-0.512
'[14:20:31.202 26/01/1995]',0.013,0.023,116.391,0.251,-0.512
'[14:20:31.204 26/01/1995]',0.013,0.023,116.391,0.251,-0.512
'[14:20:31.206 26/01/1995]',0.013,0.023,116.391,0.251,-0.512
'[14:20:31.208 26/01/1995]',0.013,0.023,114.536,0.295,-0.512
'[14:20:31.210 26/01/1995]',0.013,0.023,114.536,0.295,-0.512
'[14:20:31.212 26/01/1995]',0.013,0.023,114.536,0.295,-0.512
'[14:20:31.214 26/01/1995]',0.013,0.023,114.536,0.295,-0.512
'[14:20:31.216 26/01/1995]',0.013,0.023,113.534,0.339,-0.512
'[14:20:31.218 26/01/1995]',0.013,0.023,113.534,0.339,-0.512
'[14:20:31.220 26/01/1995]',0.013,0.023,113.534,0.339,-0.512
'[14:20:31.222 26/01/1995]',0.013,0.023,113.534,0.339,-0.512
'[14:20:31.224 26/01/1995]',0.013,0.023,112.932,0.376,-0.512
'[14:20:31.226 26/01/1995]',0.013,0.023,112.932,0.376,-0.512
'[14:20:31.228 26/01/1995]',0.013,0.023,112.932,0.376,-0.512
'[14:20:31.230 26/01/1995]',0.013,0.023,112.932,0.376,-0.512
'[14:20:31.232 26/01/1995]',0.013,0.023,112.180,0.409,-0.512
'[14:20:31.234 26/01/1995]',0.013,0.023,112.180,0.409,-0.512
'[14:20:31.236 26/01/1995]',0.013,0.023,112.180,0.409,-0.512
'[14:20:31.238 26/01/1995]',0.013,0.023,112.180,0.409,-0.512
'[14:20:31.240 26/01/1995]',0.013,0.023,111.328,0.439,-0.512
'[14:20:31.242 26/01/1995]',0.013,0.023,111.328,0.439,-0.512
'[14:20:31.244 26/01/1995]',0.013,0.023,111.328,0.439,-0.512
'[14:20:31.246 26/01/1995]',0.013,0.023,111.328,0.439,-0.512
'[14:20:31.248 26/01/1995]',0.013,0.023,110.276,0.464,-0.512
'[14:20:31.250 26/01/1995]',0.013,0.023,110.276,0.464,-0.512
'[14:20:31.252 26/01/1995]',0.013,0.023,110.276,0.464,-0.512
'[14:20:31.254 26/01/1995]',0.013,0.023,110.276,0.464,-0.512
'[14:20:31.256 26/01/1995]',0.013,0.023,109.073,0.486,-0.512
'[14:20:31.258 26/01/1995]',0.013,0.023,109.073,0.486,-0.512
'[14:20:31.260 26/01/1995]',0.013,0.023,109.073,0.486,-0.512
'[14:20:31.262 26/01/1995]',0.013,0.023,109.073,0.486,-0.512
'[14:20:31.264 26/01/1995]',0.013,0.023,107.820,0.504,-0.512
'[14:20:31.266 26/01/1995]',0.013,0.023,107.820,0.504,-0.512
'[14:20:31.268 26/01/1995]',0.013,0.023,107.820,0.504,-0.512
'[14:20:31.270 26/01/1995]',0.013,0.023,107.820,0.504,-0.512
'[14:20:31.272 26/01/1995]',0.013,0.023,106.316,0.517,-0.512
'[14:20:31.274 26/01/1995]',0.013,0.023,106.316,0.517,-0.512
'[14:20:31.276 26/01/1995]',0.013,0.023,106.316,0.517,-0.512
'[14:20:31.278 26/01/1995]',0.013,0.023,106.316,0.517,-0.512
'[14:20:31.280 26/01/1995]',0.013,0.023,104.662,0.527,-0.512
'[14:20:31.282 26/01/1995]',0.013,0.023,104.662,0.527,-0.512
'[14:20:31.284 26/01/1995]',0.013,0.023,104.662,0.527,-0.512
'[14:20:31.286 26/01/1995]',0.013,0.023,104.662,0.527,-0.512
'[14:20:31.288 26/01/1995]',0.013,0.023,102.907,0.532,-0.512
'[14:20:31.290 26/01/1995]',0.013,0.023,102.907,0.532,-0.512
'[14:20:31.292 26/01/1995]',0.013,0.023,102.907,0.532,-0.512
'[14:20:31.294 26/01/1995]',0.013,0.023,102.907,0.532,-0.512
'[14:20:31.296 26/01/1995]',0.013,0.023,100.852,0.535,-0.512
'[14:20:31.298 26/01/1995]',0.013,0.023,100.852,0.535,-0.512
'[14:20:31.300 26/01/1995]',0.013,0.023,100.852,0.535,-0.512
'[14:20:31.302 26/01/1995]',0.013,0.023,100.852,0.535,-0.512
'[14:20:31.304 26/01/1995]',0.013,0.023,98.596,0.534,-0.512
'[14:20:31.306 26/01/1995]',0.013,0.023,98.596,0.534,-0.512
'[14:20:31.308 26/01/1995]',0.013,0.023,98.596,0.534,-0.512
'[14:20:31.310 26/01/1995]',0.013,0.023,98.596,0.534,-0.512
'[14:20:31.312 26/01/1995]',0.013,0.023,96.040,0.528,-0.512
'[14:20:31.314 26/01/1995]',0.013,0.023,96.040,0.528,-0.512
'[14:20:31.316 26/01/1995]',0.013,0.023,96.040,0.528,-0.512
'[14:20:31.318 26/01/1995]',0.013,0.023,96.040,0.528,-0.512
'[14:20:31.320 26/01/1995]',0.013,0.023,93.333,0.520,-0.512
'[14:20:31.322 26/01/1995]',0.013,0.023,93.333,0.520,-0.512
'[14:20:31.324 26/01/1995]',0.013,0.023,93.333,0.520,-0.512
'[14:20:31.326 26/01/1995]',0.013,0.023,93.333,0.520,-0.512
'[14:20:31.328 26/01/1995]',0.013,0.023,90.576,0.509,-0.512
'[14:20:31.330 26/01/1995]',0.013,0.023,90.576,0.509,-0.512
'[14:20:31.332 26/01/1995]',0.013,0.023,90.576,0.509,-0.512
'[14:20:31.334 26/01/1995]',0.013,0.023,90.576,0.509,-0.512
'[14:20:31.336 26/01/1995]',0.013,0.023,87.870,0.492,-0.512
'[14:20:31.338 26/01/1995]',0.013,0.023,87.870,0.492,-0.512
'[14:20:31.340 26/01/1995]',0.013,0.023,87.870,0.492,-0.512
'[14:20:31.342 26/01/1995]',0.013,0.023,87.870,0.492,-0.512
'[14:20:31.344 26/01/1995]',0.013,0.023,85.414,0.475,-0.512
'[14:20:31.346 26/01/1995]',0.013,0.023,85.414,0.475,-0.512
'[14:20:31.348 26/01/1995]',0.013,0.023,85.414,0.475,-0.512
'[14:20:31.350 26/01/1995]',0.013,0.023,85.414,0.475,-0.512
'[14:20:31.352 26/01/1995]',0.013,0.023,83.208,0.453,-0.512
'[14:20:31.354 26/01/1995]',0.013,0.023,83.208,0.453,-0.512
'[14:20:31.356 26/01/1995]',0.013,0.023,83.208,0.453,-0.512
'[14:20:31.358 26/01/1995]',0.013,0.023,83.208,0.453,-0.512
'[14:20:31.360 26/01/1995]',0.013,0.023,81.303,0.428,-0.512
'[14:20:31.362 26/01/1995]',0.013,0.023,81.303,0.428,-0.512
