'Time and date','II ','V ','PLETH ','RESP '
'[08:22:23.200 24/01/1995]',-0.193,0.068,0.066,-
'[08:22:23.202 24/01/1995]',-0.193,0.068,0.066,-
'[08:22:23.204 24/01/1995]',-0.193,0.068,0.066,-
'[08:22:23.206 24/01/1995]',-0.193,0.068,0.066,-
'[08:22:23.208 24/01/1995]',-0.193,0.068,0.115,-
'[08:22:23.210 24/01/1995]',-0.193,0.068,0.115,-
'[08:22:23.212 24/01/1995]',-0.193,0.068,0.115,-
'[08:22:23.214 24/01/1995]',-0.193,0.068,0.115,-
'[08:22:23.216 24/01/1995]',-0.193,0.102,0.180,-
'[08:22:23.218 24/01/1995]',-0.193,0.102,0.180,-
'[08:22:23.220 24/01/1995]',-0.193,0.068,0.180,-
'[08:22:23.222 24/01/1995]',-0.193,0.102,0.180,-
'[08:22:23.224 24/01/1995]',-0.226,0.102,0.221,-
'[08:22:23.226 24/01/1995]',-0.226,0.102,0.221,-
'[08:22:23.228 24/01/1995]',-0.226,0.102,0.221,-
'[08:22:23.230 24/01/1995]',-0.193,0.068,0.221,-
'[08:22:23.232 24/01/1995]',-0.193,0.068,0.254,-
'[08:22:23.234 24/01/1995]',-0.193,0.068,0.254,-
'[08:22:23.236 24/01/1995]',-0.193,0.068,0.254,-
'[08:22:23.238 24/01/1995]',-0.193,0.068,0.254,-
'[08:22:23.240 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.242 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.244 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.246 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.248 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.250 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.252 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.254 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.256 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.258 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.260 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.262 24/01/1995]',-0.193,0.068,0.270,-
'[08:22:23.264 24/01/1995]',-0.193,0.068,0.245,-
'[08:22:23.266 24/01/1995]',-0.193,0.068,0.245,-
'[08:22:23.268 24/01/1995]',-0.193,0.068,0.245,-
'[08:22:23.270 24/01/1995]',-0.193,0.068,0.245,-
'[08:22:23.272 24/01/1995]',-0.193,0.068,0.213,-
'[08:22:23.274 24/01/1995]',-0.160,0.068,0.213,-
'[08:22:23.276 24/01/1995]',-0.160,0.068,0.213,-
'[08:22:23.278 24/01/1995]',-0.160,0.102,0.213,-
'[08:22:23.280 24/01/1995]',-0.160,0.068,0.189,-
'[08:22:23.282 24/01/1995]',-0.160,0.068,0.189,-
'[08:22:23.284 24/01/1995]',-0.160,0.068,0.189,-
'[08:22:23.286 24/01/1995]',-0.160,0.068,0.189,-
'[08:22:23.288 24/01/1995]',-0.128,0.068,0.131,-
'[08:22:23.290 24/01/1995]',-0.128,0.068,0.131,-
'[08:22:23.292 24/01/1995]',-0.128,0.068,0.131,-
'[08:22:23.294 24/01/1995]',-0.128,0.068,0.131,-
'[08:22:23.296 24/01/1995]',-0.128,0.102,0.082,-
'[08:22:23.298 24/01/1995]',-0.128,0.102,0.082,-
'[08:22:23.300 24/01/1995]',-0.095,0.102,0.082,-
'[08:22:23.302 24/01/1995]',-0.095,0.102,0.082,-
'[08:22:23.304 24/01/1995]',-0.095,0.102,0.041,-
'[08:22:23.306 24/01/1995]',-0.095,0.102,0.041,-
'[08:22:23.308 24/01/1995]',-0.095,0.102,0.041,-
'[08:22:23.310 24/01/1995]',-0.095,0.102,0.041,-
'[08:22:23.312 24/01/1995]',-0.095,0.102,-0.017,-
'[08:22:23.314 24/01/1995]',-0.062,0.102,-0.017,-
'[08:22:23.316 24/01/1995]',-0.062,0.102,-0.017,-
'[08:22:23.318 24/01/1995]',-0.062,0.102,-0.017,-
'[08:22:23.320 24/01/1995]',-0.062,0.102,-0.058,-
'[08:22:23.322 24/01/1995]',-0.062,0.068,-0.058,-
'[08:22:23.324 24/01/1995]',-0.062,0.068,-0.058,-
'[08:22:23.326 24/01/1995]',-0.062,0.068,-0.058,-
'[08:22:23.328 24/01/1995]',-0.062,0.068,-0.115,-
'[08:22:23.330 24/01/1995]',-0.062,0.068,-0.115,-
'[08:22:23.332 24/01/1995]',-0.095,0.068,-0.115,-
'[08:22:23.334 24/01/1995]',-0.095,0.068,-0.115,-
'[08:22:23.336 24/01/1995]',-0.128,0.068,-0.164,-
'[08:22:23.338 24/01/1995]',-0.128,0.068,-0.164,-
'[08:22:23.340 24/01/1995]',-0.128,0.068,-0.164,-
'[08:22:23.342 24/01/1995]',-0.160,0.068,-0.164,-
'[08:22:23.344 24/01/1995]',-0.160,0.068,-0.197,-
'[08:22:23.346 24/01/1995]',-0.160,0.068,-0.197,-
'[08:22:23.348 24/01/1995]',-0.160,0.068,-0.197,-
'[08:22:23.350 24/01/1995]',-0.160,0.068,-0.197,-
'[08:22:23.352 24/01/1995]',-0.160,0.068,-0.230,-0.931
'[08:22:23.354 24/01/1995]',-0.160,0.068,-0.230,-0.931
'[08:22:23.356 24/01/1995]',-0.160,0.068,-0.230,-0.931
'[08:22:23.358 24/01/1995]',-0.160,0.068,-0.230,-0.931
'[08:22:23.360 24/01/1995]',-0.160,0.102,-0.270,-0.789
'[08:22:23.362 24/01/1995]',-0.160,0.068,-0.270,-0.789
'[08:22:23.364 24/01/1995]',-0.160,0.068,-0.270,-0.789
'[08:22:23.366 24/01/1995]',-0.160,0.102,-0.270,-0.789
'[08:22:23.368 24/01/1995]',-0.160,0.102,-0.295,-0.640
'[08:22:23.370 24/01/1995]',-0.160,0.102,-0.295,-0.640
'[08:22:23.372 24/01/1995]',-0.160,0.102,-0.295,-0.640
'[08:22:23.374 24/01/1995]',-0.160,0.102,-0.295,-0.640
'[08:22:23.376 24/01/1995]',-0.160,0.102,-0.320,-0.485
'[08:22:23.378 24/01/1995]',-0.160,0.068,-0.320,-0.485
'[08:22:23.380 24/01/1995]',-0.160,0.068,-0.320,-0.485
'[08:22:23.382 24/01/1995]',-0.160,0.068,-0.320,-0.485
'[08:22:23.384 24/01/1995]',-0.160,0.068,-0.328,-0.325
'[08:22:23.386 24/01/1995]',-0.160,0.068,-0.328,-0.325
'[08:22:23.388 24/01/1995]',-0.160,0.068,-0.328,-0.325
'[08:22:23.390 24/01/1995]',-0.160,0.068,-0.328,-0.325
'[08:22:23.392 24/01/1995]',-0.193,0.068,-0.344,-0.162
'[08:22:23.394 24/01/1995]',-0.160,0.068,-0.344,-0.162
'[08:22:23.396 24/01/1995]',-0.160,0.068,-0.344,-0.162
'[08:22:23.398 24/01/1995]',-0.160,0.068,-0.344,-0.162
'[08:22:23.400 24/01/1995]',-0.160,0.068,-0.360,0.000
'[08:22:23.402 24/01/1995]',-0.160,0.068,-0.360,0.000
'[08:22:23.404 24/01/1995]',-0.160,0.068,-0.360,0.000
'[08:22:23.406 24/01/1995]',-0.160,0.068,-0.360,0.000
'[08:22:23.408 24/01/1995]',-0.160,0.068,-0.368,0.162
'[08:22:23.410 24/01/1995]',-0.193,0.102,-0.368,0.162
'[08:22:23.412 24/01/1995]',-0.193,0.102,-0.368,0.162
'[08:22:23.414 24/01/1995]',-0.193,0.102,-0.368,0.162
'[08:22:23.416 24/01/1995]',-0.193,0.102,-0.377,0.323
'[08:22:23.418 24/01/1995]',-0.160,0.135,-0.377,0.323
'[08:22:23.420 24/01/1995]',-0.160,0.169,-0.377,0.323
'[08:22:23.422 24/01/1995]',-0.160,0.169,-0.377,0.323
'[08:22:23.424 24/01/1995]',-0.160,0.202,-0.393,0.474
'[08:22:23.426 24/01/1995]',-0.128,0.236,-0.393,0.474
'[08:22:23.428 24/01/1995]',-0.062,0.236,-0.393,0.474
'[08:22:23.430 24/01/1995]',-0.030,0.202,-0.393,0.474
'[08:22:23.432 24/01/1995]',0.003,0.202,-0.393,0.607
'[08:22:23.434 24/01/1995]',0.099,0.169,-0.393,0.607
'[08:22:23.436 24/01/1995]',0.230,0.102,-0.393,0.607
'[08:22:23.438 24/01/1995]',0.361,0.035,-0.393,0.607
'[08:22:23.440 24/01/1995]',0.490,-0.030,-0.401,0.723
'[08:22:23.442 24/01/1995]',0.555,-0.064,-0.401,0.723
'[08:22:23.444 24/01/1995]',0.522,-0.097,-0.401,0.723
'[08:22:23.446 24/01/1995]',0.458,-0.131,-0.401,0.723
'[08:22:23.448 24/01/1995]',0.295,-0.164,-0.401,0.825
'[08:22:23.450 24/01/1995]',0.132,-0.198,-0.401,0.825
'[08:22:23.452 24/01/1995]',0.003,-0.198,-0.401,0.825
'[08:22:23.454 24/01/1995]',-0.062,-0.198,-0.401,0.825
'[08:22:23.456 24/01/1995]',-0.160,-0.198,-0.409,0.881
'[08:22:23.458 24/01/1995]',-0.226,-0.164,-0.409,0.881
'[08:22:23.460 24/01/1995]',-0.291,-0.131,-0.409,0.881
'[08:22:23.462 24/01/1995]',-0.356,-0.131,-0.409,0.881
'[08:22:23.464 24/01/1995]',-0.356,-0.097,-0.417,0.867
'[08:22:23.466 24/01/1995]',-0.389,-0.064,-0.417,0.867
'[08:22:23.468 24/01/1995]',-0.356,-0.030,-0.417,0.867
'[08:22:23.470 24/01/1995]',-0.356,0.003,-0.417,0.867
'[08:22:23.472 24/01/1995]',-0.323,0.003,-0.426,0.790
'[08:22:23.474 24/01/1995]',-0.291,0.035,-0.426,0.790
'[08:22:23.476 24/01/1995]',-0.226,0.035,-0.426,0.790
'[08:22:23.478 24/01/1995]',-0.160,0.035,-0.426,0.790
'[08:22:23.480 24/01/1995]',-0.128,0.035,-0.426,0.659
'[08:22:23.482 24/01/1995]',-0.095,0.035,-0.426,0.659
'[08:22:23.484 24/01/1995]',-0.062,0.035,-0.426,0.659
'[08:22:23.486 24/01/1995]',-0.062,0.035,-0.426,0.659
'[08:22:23.488 24/01/1995]',-0.095,0.035,-0.434,0.512
'[08:22:23.490 24/01/1995]',-0.095,0.035,-0.434,0.512
'[08:22:23.492 24/01/1995]',-0.095,0.035,-0.434,0.512
'[08:22:23.494 24/01/1995]',-0.095,0.035,-0.434,0.512
'[08:22:23.496 24/01/1995]',-0.095,0.035,-0.442,0.384
'[08:22:23.498 24/01/1995]',-0.095,0.035,-0.442,0.384
'[08:22:23.500 24/01/1995]',-0.095,0.035,-0.442,0.384
'[08:22:23.502 24/01/1995]',-0.095,0.035,-0.442,0.384
'[08:22:23.504 24/01/1995]',-0.095,0.035,-0.451,0.272
'[08:22:23.506 24/01/1995]',-0.095,0.068,-0.451,0.272
'[08:22:23.508 24/01/1995]',-0.095,0.068,-0.451,0.272
'[08:22:23.510 24/01/1995]',-0.095,0.068,-0.451,0.272
'[08:22:23.512 24/01/1995]',-0.128,0.068,-0.459,0.173
'[08:22:23.514 24/01/1995]',-0.128,0.068,-0.459,0.173
'[08:22:23.516 24/01/1995]',-0.095,0.102,-0.459,0.173
'[08:22:23.518 24/01/1995]',-0.128,0.102,-0.459,0.173
'[08:22:23.520 24/01/1995]',-0.095,0.102,-0.467,0.087
'[08:22:23.522 24/01/1995]',-0.095,0.102,-0.467,0.087
'[08:22:23.524 24/01/1995]',-0.095,0.102,-0.467,0.087
'[08:22:23.526 24/01/1995]',-0.095,0.068,-0.467,0.087
'[08:22:23.528 24/01/1995]',-0.095,0.068,-0.475,0.013
'[08:22:23.530 24/01/1995]',-0.095,0.068,-0.475,0.013
'[08:22:23.532 24/01/1995]',-0.095,0.068,-0.475,0.013
'[08:22:23.534 24/01/1995]',-0.095,0.068,-0.475,0.013
'[08:22:23.536 24/01/1995]',-0.128,0.068,-0.483,-0.053
'[08:22:23.538 24/01/1995]',-0.128,0.068,-0.483,-0.053
'[08:22:23.540 24/01/1995]',-0.128,0.068,-0.483,-0.053
'[08:22:23.542 24/01/1995]',-0.128,0.068,-0.483,-0.053
'[08:22:23.544 24/01/1995]',-0.128,0.068,-0.491,-0.111
'[08:22:23.546 24/01/1995]',-0.128,0.068,-0.491,-0.111
'[08:22:23.548 24/01/1995]',-0.160,0.102,-0.491,-0.111
'[08:22:23.550 24/01/1995]',-0.160,0.102,-0.491,-0.111
'[08:22:23.552 24/01/1995]',-0.160,0.102,-0.483,-0.162
'[08:22:23.554 24/01/1995]',-0.128,0.102,-0.483,-0.162
'[08:22:23.556 24/01/1995]',-0.128,0.102,-0.483,-0.162
'[08:22:23.558 24/01/1995]',-0.128,0.102,-0.483,-0.162
'[08:22:23.560 24/01/1995]',-0.160,0.102,-0.491,-0.205
'[08:22:23.562 24/01/1995]',-0.160,0.102,-0.491,-0.205
'[08:22:23.564 24/01/1995]',-0.128,0.102,-0.491,-0.205
'[08:22:23.566 24/01/1995]',-0.128,0.102,-0.491,-0.205
'[08:22:23.568 24/01/1995]',-0.128,0.102,-0.499,-0.244
'[08:22:23.570 24/01/1995]',-0.128,0.102,-0.499,-0.244
'[08:22:23.572 24/01/1995]',-0.128,0.102,-0.499,-0.244
'[08:22:23.574 24/01/1995]',-0.128,0.102,-0.499,-0.244
'[08:22:23.576 24/01/1995]',-0.128,0.102,-0.507,-0.278
'[08:22:23.578 24/01/1995]',-0.128,0.102,-0.507,-0.278
'[08:22:23.580 24/01/1995]',-0.128,0.102,-0.507,-0.278
'[08:22:23.582 24/01/1995]',-0.128,0.102,-0.507,-0.278
'[08:22:23.584 24/01/1995]',-0.128,0.102,-0.516,-0.307
'[08:22:23.586 24/01/1995]',-0.095,0.102,-0.516,-0.307
'[08:22:23.588 24/01/1995]',-0.128,0.102,-0.516,-0.307
'[08:22:23.590 24/01/1995]',-0.095,0.102,-0.516,-0.307
'[08:22:23.592 24/01/1995]',-0.095,0.102,-0.516,-0.334
'[08:22:23.594 24/01/1995]',-0.095,0.102,-0.516,-0.334
'[08:22:23.596 24/01/1995]',-0.095,0.102,-0.516,-0.334
'[08:22:23.598 24/01/1995]',-0.095,0.102,-0.516,-0.334
'[08:22:23.600 24/01/1995]',-0.095,0.102,-0.524,-0.356
'[08:22:23.602 24/01/1995]',-0.095,0.102,-0.524,-0.356
'[08:22:23.604 24/01/1995]',-0.062,0.102,-0.524,-0.356
'[08:22:23.606 24/01/1995]',-0.062,0.102,-0.524,-0.356
'[08:22:23.608 24/01/1995]',-0.030,0.102,-0.540,-0.376
'[08:22:23.610 24/01/1995]',-0.030,0.102,-0.540,-0.376
'[08:22:23.612 24/01/1995]',-0.030,0.102,-0.540,-0.376
'[08:22:23.614 24/01/1995]',-0.030,0.102,-0.540,-0.376
'[08:22:23.616 24/01/1995]',-0.030,0.102,-0.540,-0.394
'[08:22:23.618 24/01/1995]',0.003,0.102,-0.540,-0.394
'[08:22:23.620 24/01/1995]',0.003,0.102,-0.540,-0.394
'[08:22:23.622 24/01/1995]',0.003,0.102,-0.540,-0.394
'[08:22:23.624 24/01/1995]',0.003,0.102,-0.557,-0.408
'[08:22:23.626 24/01/1995]',0.034,0.102,-0.557,-0.408
'[08:22:23.628 24/01/1995]',0.034,0.102,-0.557,-0.408
'[08:22:23.630 24/01/1995]',0.067,0.102,-0.557,-0.408
'[08:22:23.632 24/01/1995]',0.067,0.102,-0.557,-0.421
'[08:22:23.634 24/01/1995]',0.067,0.102,-0.557,-0.421
'[08:22:23.636 24/01/1995]',0.067,0.102,-0.557,-0.421
'[08:22:23.638 24/01/1995]',0.067,0.102,-0.557,-0.421
'[08:22:23.640 24/01/1995]',0.099,0.102,-0.565,-0.433
'[08:22:23.642 24/01/1995]',0.099,0.102,-0.565,-0.433
'[08:22:23.644 24/01/1995]',0.099,0.102,-0.565,-0.433
'[08:22:23.646 24/01/1995]',0.099,0.102,-0.565,-0.433
'[08:22:23.648 24/01/1995]',0.132,0.102,-0.565,-0.443
'[08:22:23.650 24/01/1995]',0.132,0.102,-0.565,-0.443
'[08:22:23.652 24/01/1995]',0.165,0.102,-0.565,-0.443
'[08:22:23.654 24/01/1995]',0.165,0.102,-0.565,-0.443
'[08:22:23.656 24/01/1995]',0.165,0.102,-0.557,-0.452
'[08:22:23.658 24/01/1995]',0.197,0.102,-0.557,-0.452
'[08:22:23.660 24/01/1995]',0.197,0.102,-0.557,-0.452
'[08:22:23.662 24/01/1995]',0.197,0.102,-0.557,-0.452
'[08:22:23.664 24/01/1995]',0.197,0.102,-0.540,-0.460
'[08:22:23.666 24/01/1995]',0.197,0.102,-0.540,-0.460
'[08:22:23.668 24/01/1995]',0.197,0.102,-0.540,-0.460
'[08:22:23.670 24/01/1995]',0.230,0.068,-0.540,-0.460
'[08:22:23.672 24/01/1995]',0.230,0.068,-0.524,-0.467
'[08:22:23.674 24/01/1995]',0.230,0.068,-0.524,-0.467
'[08:22:23.676 24/01/1995]',0.263,0.068,-0.524,-0.467
'[08:22:23.678 24/01/1995]',0.263,0.068,-0.524,-0.467
'[08:22:23.680 24/01/1995]',0.263,0.035,-0.483,-0.473
'[08:22:23.682 24/01/1995]',0.230,0.035,-0.483,-0.473
'[08:22:23.684 24/01/1995]',0.230,0.035,-0.483,-0.473
'[08:22:23.686 24/01/1995]',0.230,0.003,-0.483,-0.473
'[08:22:23.688 24/01/1995]',0.197,0.003,-0.417,-0.478
'[08:22:23.690 24/01/1995]',0.197,0.003,-0.417,-0.478
'[08:22:23.692 24/01/1995]',0.165,0.003,-0.417,-0.478
'[08:22:23.694 24/01/1995]',0.165,0.003,-0.417,-0.478
'[08:22:23.696 24/01/1995]',0.132,0.003,-0.344,-0.482
'[08:22:23.698 24/01/1995]',0.099,0.003,-0.344,-0.482
'[08:22:23.700 24/01/1995]',0.099,0.003,-0.344,-0.482
'[08:22:23.702 24/01/1995]',0.067,0.003,-0.344,-0.482
'[08:22:23.704 24/01/1995]',0.067,0.003,-0.254,-0.486
'[08:22:23.706 24/01/1995]',0.034,0.003,-0.254,-0.486
'[08:22:23.708 24/01/1995]',0.003,0.003,-0.254,-0.486
'[08:22:23.710 24/01/1995]',0.003,0.003,-0.254,-0.486
'[08:22:23.712 24/01/1995]',0.003,0.003,-0.164,-0.490
'[08:22:23.714 24/01/1995]',0.003,0.003,-0.164,-0.490
'[08:22:23.716 24/01/1995]',0.003,0.003,-0.164,-0.490
'[08:22:23.718 24/01/1995]',-0.030,0.003,-0.164,-0.490
'[08:22:23.720 24/01/1995]',-0.030,0.003,-0.049,-0.493
'[08:22:23.722 24/01/1995]',-0.030,0.035,-0.049,-0.493
'[08:22:23.724 24/01/1995]',-0.062,0.035,-0.049,-0.493
'[08:22:23.726 24/01/1995]',-0.062,0.035,-0.049,-0.493
'[08:22:23.728 24/01/1995]',-0.062,0.035,0.073,-0.495
'[08:22:23.730 24/01/1995]',-0.095,0.035,0.073,-0.495
'[08:22:23.732 24/01/1995]',-0.095,0.035,0.073,-0.495
'[08:22:23.734 24/01/1995]',-0.095,0.035,0.073,-0.495
'[08:22:23.736 24/01/1995]',-0.095,0.035,0.197,-0.498
'[08:22:23.738 24/01/1995]',-0.095,0.035,0.197,-0.498
'[08:22:23.740 24/01/1995]',-0.095,0.035,0.197,-0.498
'[08:22:23.742 24/01/1995]',-0.095,0.035,0.197,-0.498
'[08:22:23.744 24/01/1995]',-0.095,0.035,0.303,-0.500
'[08:22:23.746 24/01/1995]',-0.095,0.035,0.303,-0.500
'[08:22:23.748 24/01/1995]',-0.095,0.035,0.303,-0.500
'[08:22:23.750 24/01/1995]',-0.095,0.035,0.303,-0.500
'[08:22:23.752 24/01/1995]',-0.095,0.035,0.401,-0.502
'[08:22:23.754 24/01/1995]',-0.095,0.035,0.401,-0.502
'[08:22:23.756 24/01/1995]',-0.095,0.035,0.401,-0.502
'[08:22:23.758 24/01/1995]',-0.095,0.035,0.401,-0.502
'[08:22:23.760 24/01/1995]',-0.095,0.035,0.491,-0.503
'[08:22:23.762 24/01/1995]',-0.128,0.035,0.491,-0.503
'[08:22:23.764 24/01/1995]',-0.160,0.035,0.491,-0.503
'[08:22:23.766 24/01/1995]',-0.128,0.035,0.491,-0.503
'[08:22:23.768 24/01/1995]',-0.128,0.035,0.582,-0.505
'[08:22:23.770 24/01/1995]',-0.128,0.035,0.582,-0.505
'[08:22:23.772 24/01/1995]',-0.095,0.035,0.582,-0.505
'[08:22:23.774 24/01/1995]',-0.095,0.035,0.582,-0.505
'[08:22:23.776 24/01/1995]',-0.128,0.035,0.638,-0.506
'[08:22:23.778 24/01/1995]',-0.095,0.035,0.638,-0.506
'[08:22:23.780 24/01/1995]',-0.095,0.035,0.638,-0.506
'[08:22:23.782 24/01/1995]',-0.095,0.035,0.638,-0.506
'[08:22:23.784 24/01/1995]',-0.095,0.035,0.688,-0.507
'[08:22:23.786 24/01/1995]',-0.095,0.035,0.688,-0.507
'[08:22:23.788 24/01/1995]',-0.095,0.035,0.688,-0.507
'[08:22:23.790 24/01/1995]',-0.062,0.035,0.688,-0.507
'[08:22:23.792 24/01/1995]',-0.062,0.035,0.721,-0.508
'[08:22:23.794 24/01/1995]',-0.062,0.035,0.721,-0.508
'[08:22:23.796 24/01/1995]',-0.062,0.035,0.721,-0.508
'[08:22:23.798 24/01/1995]',-0.062,0.035,0.721,-0.508
'[08:22:23.800 24/01/1995]',-0.030,0.035,0.745,-0.509
'[08:22:23.802 24/01/1995]',-0.030,0.035,0.745,-0.509
'[08:22:23.804 24/01/1995]',-0.030,0.035,0.745,-0.509
'[08:22:23.806 24/01/1995]',-0.030,0.035,0.745,-0.509
'[08:22:23.808 24/01/1995]',-0.030,0.035,0.761,-0.509
'[08:22:23.810 24/01/1995]',-0.030,0.035,0.761,-0.509
'[08:22:23.812 24/01/1995]',-0.030,0.035,0.761,-0.509
'[08:22:23.814 24/01/1995]',-0.030,0.035,0.761,-0.509
'[08:22:23.816 24/01/1995]',-0.030,0.035,0.769,-0.510
'[08:22:23.818 24/01/1995]',-0.030,0.068,0.769,-0.510
'[08:22:23.820 24/01/1995]',-0.030,0.035,0.769,-0.510
'[08:22:23.822 24/01/1995]',-0.030,0.035,0.769,-0.510
'[08:22:23.824 24/01/1995]',-0.030,0.035,0.761,-0.510
'[08:22:23.826 24/01/1995]',-0.030,0.035,0.761,-0.510
'[08:22:23.828 24/01/1995]',-0.030,0.035,0.761,-0.510
'[08:22:23.830 24/01/1995]',-0.030,0.035,0.761,-0.510
'[08:22:23.832 24/01/1995]',0.003,0.035,0.753,-0.511
'[08:22:23.834 24/01/1995]',0.003,0.035,0.753,-0.511
'[08:22:23.836 24/01/1995]',0.003,0.035,0.753,-0.511
'[08:22:23.838 24/01/1995]',0.003,0.035,0.753,-0.511
'[08:22:23.840 24/01/1995]',0.003,0.035,0.729,-0.511
'[08:22:23.842 24/01/1995]',0.003,0.035,0.729,-0.511
'[08:22:23.844 24/01/1995]',0.003,0.035,0.729,-0.511
'[08:22:23.846 24/01/1995]',0.003,0.035,0.729,-0.511
'[08:22:23.848 24/01/1995]',0.034,0.003,0.696,-0.512
'[08:22:23.850 24/01/1995]',0.034,0.003,0.696,-0.512
'[08:22:23.852 24/01/1995]',0.034,0.003,0.696,-0.512
'[08:22:23.854 24/01/1995]',0.067,0.003,0.696,-0.512
'[08:22:23.856 24/01/1995]',0.067,0.003,0.663,-0.512
'[08:22:23.858 24/01/1995]',0.067,0.003,0.663,-0.512
'[08:22:23.860 24/01/1995]',0.067,-0.030,0.663,-0.512
'[08:22:23.862 24/01/1995]',0.067,-0.030,0.663,-0.512
'[08:22:23.864 24/01/1995]',0.067,-0.030,0.630,-0.512
'[08:22:23.866 24/01/1995]',0.067,-0.030,0.630,-0.512
'[08:22:23.868 24/01/1995]',0.067,-0.030,0.630,-0.512
'[08:22:23.870 24/01/1995]',0.067,0.003,0.630,-0.512
'[08:22:23.872 24/01/1995]',0.034,0.003,0.573,-0.512
'[08:22:23.874 24/01/1995]',0.034,0.003,0.573,-0.512
'[08:22:23.876 24/01/1995]',0.034,0.003,0.573,-0.512
'[08:22:23.878 24/01/1995]',0.003,0.003,0.573,-0.512
'[08:22:23.880 24/01/1995]',0.003,0.003,0.532,-0.512
'[08:22:23.882 24/01/1995]',0.003,0.003,0.532,-0.512
'[08:22:23.884 24/01/1995]',0.003,0.003,0.532,-0.512
'[08:22:23.886 24/01/1995]',0.003,0.003,0.532,-0.512
'[08:22:23.888 24/01/1995]',0.003,0.003,0.475,-0.512
'[08:22:23.890 24/01/1995]',0.003,0.003,0.475,-0.512
'[08:22:23.892 24/01/1995]',0.003,0.003,0.475,-0.512
'[08:22:23.894 24/01/1995]',0.003,0.003,0.475,-0.512
'[08:22:23.896 24/01/1995]',0.003,0.003,0.417,-0.512
'[08:22:23.898 24/01/1995]',-0.030,0.003,0.417,-0.512
'[08:22:23.900 24/01/1995]',-0.030,0.003,0.417,-0.512
'[08:22:23.902 24/01/1995]',-0.030,0.035,0.417,-0.512
'[08:22:23.904 24/01/1995]',-0.062,0.035,0.352,-0.512
'[08:22:23.906 24/01/1995]',-0.062,0.035,0.352,-0.512
'[08:22:23.908 24/01/1995]',-0.062,0.035,0.352,-0.512
'[08:22:23.910 24/01/1995]',-0.062,0.035,0.352,-0.512
'[08:22:23.912 24/01/1995]',-0.062,0.035,0.303,-0.512
'[08:22:23.914 24/01/1995]',-0.062,0.035,0.303,-0.512
'[08:22:23.916 24/01/1995]',-0.062,0.035,0.303,-0.512
'[08:22:23.918 24/01/1995]',-0.062,0.035,0.303,-0.512
'[08:22:23.920 24/01/1995]',-0.062,0.035,0.245,-0.512
'[08:22:23.922 24/01/1995]',-0.062,0.035,0.245,-0.512
'[08:22:23.924 24/01/1995]',-0.062,0.035,0.245,-0.512
'[08:22:23.926 24/01/1995]',-0.062,0.035,0.245,-0.512
'[08:22:23.928 24/01/1995]',-0.062,0.035,0.197,-0.512
'[08:22:23.930 24/01/1995]',-0.062,0.035,0.197,-0.512
'[08:22:23.932 24/01/1995]',-0.062,0.035,0.197,-0.512
'[08:22:23.934 24/01/1995]',-0.062,0.035,0.197,-0.512
'[08:22:23.936 24/01/1995]',-0.062,0.035,0.155,-0.512
'[08:22:23.938 24/01/1995]',-0.062,0.035,0.155,-0.512
'[08:22:23.940 24/01/1995]',-0.062,0.035,0.155,-0.512
'[08:22:23.942 24/01/1995]',-0.062,0.035,0.155,-0.512
'[08:22:23.944 24/01/1995]',-0.062,0.035,0.098,-0.512
'[08:22:23.946 24/01/1995]',-0.062,0.035,0.098,-0.512
'[08:22:23.948 24/01/1995]',-0.062,0.003,0.098,-0.512
'[08:22:23.950 24/01/1995]',-0.030,0.003,0.098,-0.512
'[08:22:23.952 24/01/1995]',-0.030,0.003,0.066,-0.512
'[08:22:23.954 24/01/1995]',-0.030,0.003,0.066,-0.512
'[08:22:23.956 24/01/1995]',-0.030,0.003,0.066,-0.512
'[08:22:23.958 24/01/1995]',-0.030,0.035,0.066,-0.512
'[08:22:23.960 24/01/1995]',-0.030,0.035,0.033,-0.512
'[08:22:23.962 24/01/1995]',-0.030,0.035,0.033,-0.512
'[08:22:23.964 24/01/1995]',-0.030,0.035,0.033,-0.512
'[08:22:23.966 24/01/1995]',-0.030,0.035,0.033,-0.512
'[08:22:23.968 24/01/1995]',-0.062,0.035,-0.008,-0.512
'[08:22:23.970 24/01/1995]',-0.062,0.035,-0.008,-0.512
'[08:22:23.972 24/01/1995]',-0.062,0.035,-0.008,-0.512
'[08:22:23.974 24/01/1995]',-0.062,0.035,-0.008,-0.512
'[08:22:23.976 24/01/1995]',-0.030,0.035,-0.033,-0.512
'[08:22:23.978 24/01/1995]',-0.030,0.035,-0.033,-0.512
'[08:22:23.980 24/01/1995]',-0.030,0.035,-0.033,-0.512
'[08:22:23.982 24/01/1995]',-0.030,0.035,-0.033,-0.512
