'Time and date','II','V','ABP','PLETH','RESP'
'[07:46:46.678 05/06/1995]',-0.176,0.003,81.053,-0.885,-
'[07:46:46.680 05/06/1995]',-0.176,0.003,80.217,-0.931,-
'[07:46:46.682 05/06/1995]',-0.176,0.003,80.217,-0.931,-
'[07:46:46.684 05/06/1995]',-0.176,0.003,80.217,-0.931,-
'[07:46:46.686 05/06/1995]',-0.176,0.003,80.217,-0.931,-
'[07:46:46.688 05/06/1995]',-0.140,0.032,79.685,-0.989,-
'[07:46:46.690 05/06/1995]',-0.176,0.032,79.685,-0.989,-
'[07:46:46.692 05/06/1995]',-0.176,0.032,79.685,-0.989,-
'[07:46:46.694 05/06/1995]',-0.140,0.032,79.685,-0.989,-
'[07:46:46.696 05/06/1995]',-0.140,0.032,79.229,-,-
'[07:46:46.698 05/06/1995]',-0.104,0.062,79.229,-,-
'[07:46:46.700 05/06/1995]',-0.068,0.062,79.229,-,-
'[07:46:46.702 05/06/1995]',0.003,0.093,79.229,-,-
'[07:46:46.704 05/06/1995]',0.073,0.093,79.153,-,-
'[07:46:46.706 05/06/1995]',0.181,0.062,79.153,-,-
'[07:46:46.708 05/06/1995]',0.324,0.003,79.153,-,-
'[07:46:46.710 05/06/1995]',0.503,-0.119,79.153,-,-
'[07:46:46.712 05/06/1995]',0.717,-0.302,79.153,-,-
'[07:46:46.714 05/06/1995]',0.932,-0.452,79.153,-,-
'[07:46:46.716 05/06/1995]',1.073,-0.635,79.153,-,-
'[07:46:46.718 05/06/1995]',1.181,-0.817,79.153,-,-
'[07:46:46.720 05/06/1995]',1.252,-0.968,79.381,-,-1.002
'[07:46:46.722 05/06/1995]',1.181,-1.090,79.381,-,-1.002
'[07:46:46.724 05/06/1995]',1.037,-1.151,79.381,-,-1.002
'[07:46:46.726 05/06/1995]',0.824,-1.181,79.381,-,-1.002
'[07:46:46.728 05/06/1995]',0.609,-1.120,79.685,-1.018,-0.979
'[07:46:46.730 05/06/1995]',0.396,-1.059,79.685,-1.018,-0.979
'[07:46:46.732 05/06/1995]',0.217,-0.968,79.685,-1.018,-0.979
'[07:46:46.734 05/06/1995]',0.109,-0.848,79.685,-1.018,-0.979
'[07:46:46.736 05/06/1995]',0.037,-0.787,79.989,-0.972,-0.953
'[07:46:46.738 05/06/1995]',0.003,-0.696,79.989,-0.972,-0.953
'[07:46:46.740 05/06/1995]',-0.033,-0.635,79.989,-0.972,-0.953
'[07:46:46.742 05/06/1995]',-0.068,-0.544,79.989,-0.972,-0.953
'[07:46:46.744 05/06/1995]',-0.104,-0.423,80.445,-0.896,-0.926
'[07:46:46.746 05/06/1995]',-0.104,-0.332,80.445,-0.896,-0.926
'[07:46:46.748 05/06/1995]',-0.140,-0.271,80.445,-0.896,-0.926
'[07:46:46.750 05/06/1995]',-0.140,-0.180,80.445,-0.896,-0.926
'[07:46:46.752 05/06/1995]',-0.140,-0.119,80.825,-0.821,-0.897
'[07:46:46.754 05/06/1995]',-0.104,-0.058,80.825,-0.821,-0.897
'[07:46:46.756 05/06/1995]',-0.104,-0.028,80.825,-0.821,-0.897
'[07:46:46.758 05/06/1995]',-0.140,0.003,80.825,-0.821,-0.897
'[07:46:46.760 05/06/1995]',-0.140,0.003,81.280,-0.723,-0.868
'[07:46:46.762 05/06/1995]',-0.140,0.032,81.280,-0.723,-0.868
'[07:46:46.764 05/06/1995]',-0.140,0.032,81.280,-0.723,-0.868
'[07:46:46.766 05/06/1995]',-0.140,0.032,81.280,-0.723,-0.868
'[07:46:46.768 05/06/1995]',-0.176,0.032,81.660,-0.630,-0.839
'[07:46:46.770 05/06/1995]',-0.176,0.032,81.660,-0.630,-0.839
'[07:46:46.772 05/06/1995]',-0.176,0.032,81.660,-0.630,-0.839
'[07:46:46.774 05/06/1995]',-0.212,0.062,81.660,-0.630,-0.839
'[07:46:46.776 05/06/1995]',-0.176,0.062,81.964,-0.538,-0.811
'[07:46:46.778 05/06/1995]',-0.176,0.062,81.964,-0.538,-0.811
'[07:46:46.780 05/06/1995]',-0.176,0.062,81.964,-0.538,-0.811
'[07:46:46.782 05/06/1995]',-0.176,0.093,81.964,-0.538,-0.811
'[07:46:46.784 05/06/1995]',-0.212,0.093,82.116,-0.440,-0.786
'[07:46:46.786 05/06/1995]',-0.212,0.093,82.116,-0.440,-0.786
'[07:46:46.788 05/06/1995]',-0.176,0.093,82.116,-0.440,-0.786
'[07:46:46.790 05/06/1995]',-0.176,0.093,82.116,-0.440,-0.786
'[07:46:46.792 05/06/1995]',-0.140,0.093,82.116,-0.342,-0.763
'[07:46:46.794 05/06/1995]',-0.176,0.093,82.116,-0.342,-0.763
'[07:46:46.796 05/06/1995]',-0.140,0.093,82.116,-0.342,-0.763
'[07:46:46.798 05/06/1995]',-0.140,0.093,82.116,-0.342,-0.763
'[07:46:46.800 05/06/1995]',-0.140,0.093,81.964,-0.226,-0.741
'[07:46:46.802 05/06/1995]',-0.140,0.093,81.964,-0.226,-0.741
'[07:46:46.804 05/06/1995]',-0.140,0.093,81.964,-0.226,-0.741
'[07:46:46.806 05/06/1995]',-0.140,0.093,81.964,-0.226,-0.741
'[07:46:46.808 05/06/1995]',-0.140,0.093,81.736,-0.116,-0.718
'[07:46:46.810 05/06/1995]',-0.104,0.093,81.736,-0.116,-0.718
'[07:46:46.812 05/06/1995]',-0.104,0.123,81.736,-0.116,-0.718
'[07:46:46.814 05/06/1995]',-0.104,0.123,81.736,-0.116,-0.718
'[07:46:46.816 05/06/1995]',-0.104,0.123,81.280,0.011,-0.694
'[07:46:46.818 05/06/1995]',-0.104,0.123,81.280,0.011,-0.694
'[07:46:46.820 05/06/1995]',-0.104,0.123,81.280,0.011,-0.694
'[07:46:46.822 05/06/1995]',-0.104,0.123,81.280,0.011,-0.694
'[07:46:46.824 05/06/1995]',-0.104,0.123,80.673,0.139,-0.670
'[07:46:46.826 05/06/1995]',-0.104,0.123,80.673,0.139,-0.670
'[07:46:46.828 05/06/1995]',-0.068,0.123,80.673,0.139,-0.670
'[07:46:46.830 05/06/1995]',-0.104,0.123,80.673,0.139,-0.670
'[07:46:46.832 05/06/1995]',-0.104,0.123,79.989,0.278,-0.646
'[07:46:46.834 05/06/1995]',-0.104,0.123,79.989,0.278,-0.646
'[07:46:46.836 05/06/1995]',-0.104,0.123,79.989,0.278,-0.646
'[07:46:46.838 05/06/1995]',-0.068,0.123,79.989,0.278,-0.646
'[07:46:46.840 05/06/1995]',-0.068,0.154,79.153,0.416,-0.622
'[07:46:46.842 05/06/1995]',-0.033,0.154,79.153,0.416,-0.622
'[07:46:46.844 05/06/1995]',-0.033,0.154,79.153,0.416,-0.622
'[07:46:46.846 05/06/1995]',-0.033,0.154,79.153,0.416,-0.622
'[07:46:46.848 05/06/1995]',-0.033,0.154,78.318,0.555,-0.596
'[07:46:46.850 05/06/1995]',-0.033,0.184,78.318,0.555,-0.596
'[07:46:46.852 05/06/1995]',0.003,0.184,78.318,0.555,-0.596
'[07:46:46.854 05/06/1995]',0.003,0.154,78.318,0.555,-0.596
'[07:46:46.856 05/06/1995]',0.003,0.184,77.710,0.682,-0.570
'[07:46:46.858 05/06/1995]',0.003,0.184,77.710,0.682,-0.570
'[07:46:46.860 05/06/1995]',0.003,0.184,77.710,0.682,-0.570
'[07:46:46.862 05/06/1995]',0.037,0.184,77.710,0.682,-0.570
'[07:46:46.864 05/06/1995]',0.037,0.214,77.254,0.803,-0.544
'[07:46:46.866 05/06/1995]',0.037,0.214,77.254,0.803,-0.544
'[07:46:46.868 05/06/1995]',0.037,0.184,77.254,0.803,-0.544
'[07:46:46.870 05/06/1995]',0.037,0.214,77.254,0.803,-0.544
'[07:46:46.872 05/06/1995]',0.073,0.214,77.482,0.907,-0.519
'[07:46:46.874 05/06/1995]',0.073,0.214,77.482,0.907,-0.519
'[07:46:46.876 05/06/1995]',0.037,0.214,77.482,0.907,-0.519
'[07:46:46.878 05/06/1995]',0.073,0.214,77.482,0.907,-0.519
'[07:46:46.880 05/06/1995]',0.073,0.214,78.926,1.006,-0.494
'[07:46:46.882 05/06/1995]',0.073,0.214,78.926,1.006,-0.494
'[07:46:46.884 05/06/1995]',0.037,0.184,78.926,1.006,-0.494
'[07:46:46.886 05/06/1995]',0.073,0.184,78.926,1.006,-0.494
'[07:46:46.888 05/06/1995]',0.073,0.184,82.344,1.024,-0.470
'[07:46:46.890 05/06/1995]',0.073,0.184,82.344,1.024,-0.470
'[07:46:46.892 05/06/1995]',0.073,0.154,82.344,1.024,-0.470
'[07:46:46.894 05/06/1995]',0.037,0.154,82.344,1.024,-0.470
'[07:46:46.896 05/06/1995]',0.037,0.154,88.193,1.024,-0.449
'[07:46:46.898 05/06/1995]',0.037,0.154,88.193,1.024,-0.449
'[07:46:46.900 05/06/1995]',0.037,0.154,88.193,1.024,-0.449
'[07:46:46.902 05/06/1995]',0.003,0.154,88.193,1.024,-0.449
'[07:46:46.904 05/06/1995]',0.003,0.123,96.473,1.024,-0.429
'[07:46:46.906 05/06/1995]',0.003,0.123,96.473,1.024,-0.429
'[07:46:46.908 05/06/1995]',0.003,0.123,96.473,1.024,-0.429
'[07:46:46.910 05/06/1995]',0.003,0.093,96.473,1.024,-0.429
'[07:46:46.912 05/06/1995]',0.003,0.093,106.272,1.024,-0.412
'[07:46:46.914 05/06/1995]',0.003,0.093,106.272,1.024,-0.412
'[07:46:46.916 05/06/1995]',0.003,0.093,106.272,1.024,-0.412
'[07:46:46.918 05/06/1995]',0.003,0.093,106.272,1.024,-0.412
'[07:46:46.920 05/06/1995]',0.003,0.093,116.603,1.024,-0.398
'[07:46:46.922 05/06/1995]',0.003,0.093,116.603,1.024,-0.398
'[07:46:46.924 05/06/1995]',0.003,0.093,116.603,1.024,-0.398
'[07:46:46.926 05/06/1995]',0.003,0.093,116.603,1.024,-0.398
'[07:46:46.928 05/06/1995]',0.003,0.062,126.630,1.024,-0.385
'[07:46:46.930 05/06/1995]',-0.033,0.062,126.630,1.024,-0.385
'[07:46:46.932 05/06/1995]',-0.033,0.062,126.630,1.024,-0.385
'[07:46:46.934 05/06/1995]',-0.033,0.062,126.630,1.024,-0.385
'[07:46:46.936 05/06/1995]',-0.033,0.032,135.518,1.024,-0.372
'[07:46:46.938 05/06/1995]',-0.068,0.032,135.518,1.024,-0.372
'[07:46:46.940 05/06/1995]',-0.033,0.032,135.518,1.024,-0.372
'[07:46:46.942 05/06/1995]',-0.068,0.032,135.518,1.024,-0.372
'[07:46:46.944 05/06/1995]',-0.033,0.032,142.583,1.024,-0.361
'[07:46:46.946 05/06/1995]',-0.068,0.032,142.583,1.024,-0.361
'[07:46:46.948 05/06/1995]',-0.068,0.032,142.583,1.024,-0.361
'[07:46:46.950 05/06/1995]',-0.068,0.032,142.583,1.024,-0.361
'[07:46:46.952 05/06/1995]',-0.033,0.032,147.520,1.024,-0.351
'[07:46:46.954 05/06/1995]',-0.033,0.032,147.520,1.024,-0.351
'[07:46:46.956 05/06/1995]',-0.033,0.032,147.520,1.024,-0.351
'[07:46:46.958 05/06/1995]',-0.033,0.032,147.520,1.024,-0.351
'[07:46:46.960 05/06/1995]',-0.068,0.003,150.179,1.024,-0.342
'[07:46:46.962 05/06/1995]',-0.068,0.032,150.179,1.024,-0.342
'[07:46:46.964 05/06/1995]',-0.068,0.032,150.179,1.024,-0.342
'[07:46:46.966 05/06/1995]',-0.104,0.003,150.179,1.024,-0.342
'[07:46:46.968 05/06/1995]',-0.104,0.003,150.939,1.024,-0.335
'[07:46:46.970 05/06/1995]',-0.104,0.003,150.939,1.024,-0.335
'[07:46:46.972 05/06/1995]',-0.068,0.003,150.939,1.024,-0.335
'[07:46:46.974 05/06/1995]',-0.104,0.003,150.939,1.024,-0.335
'[07:46:46.976 05/06/1995]',-0.068,0.003,150.103,1.024,-0.330
'[07:46:46.978 05/06/1995]',-0.068,0.003,150.103,1.024,-0.330
'[07:46:46.980 05/06/1995]',-0.104,0.003,150.103,1.024,-0.330
'[07:46:46.982 05/06/1995]',-0.104,0.003,150.103,1.024,-0.330
'[07:46:46.984 05/06/1995]',-0.104,0.032,148.204,1.024,-0.326
'[07:46:46.986 05/06/1995]',-0.104,0.003,148.204,1.024,-0.326
'[07:46:46.988 05/06/1995]',-0.104,0.032,148.204,1.024,-0.326
'[07:46:46.990 05/06/1995]',-0.104,0.032,148.204,1.024,-0.326
'[07:46:46.992 05/06/1995]',-0.104,0.003,145.469,1.024,-0.323
'[07:46:46.994 05/06/1995]',-0.104,0.032,145.469,1.024,-0.323
'[07:46:46.996 05/06/1995]',-0.104,0.032,145.469,1.024,-0.323
'[07:46:46.998 05/06/1995]',-0.104,0.032,145.469,1.024,-0.323
'[07:46:47.000 05/06/1995]',-0.068,0.032,142.051,1.024,-0.322
'[07:46:47.002 05/06/1995]',-0.104,0.032,142.051,1.024,-0.322
'[07:46:47.004 05/06/1995]',-0.068,0.032,142.051,1.024,-0.322
'[07:46:47.006 05/06/1995]',-0.104,0.032,142.051,1.024,-0.322
'[07:46:47.008 05/06/1995]',-0.104,0.032,138.329,1.024,-0.323
'[07:46:47.010 05/06/1995]',-0.104,0.032,138.329,1.024,-0.323
'[07:46:47.012 05/06/1995]',-0.104,0.032,138.329,1.024,-0.323
'[07:46:47.014 05/06/1995]',-0.104,0.003,138.329,1.024,-0.323
'[07:46:47.016 05/06/1995]',-0.068,0.032,134.379,1.024,-0.324
'[07:46:47.018 05/06/1995]',-0.068,0.032,134.379,1.024,-0.324
'[07:46:47.020 05/06/1995]',-0.033,0.032,134.379,1.024,-0.324
'[07:46:47.022 05/06/1995]',-0.033,0.062,134.379,1.024,-0.324
'[07:46:47.024 05/06/1995]',-0.033,0.062,130.201,1.024,-0.327
'[07:46:47.026 05/06/1995]',-0.033,0.062,130.201,1.024,-0.327
'[07:46:47.028 05/06/1995]',-0.033,0.062,130.201,1.024,-0.327
'[07:46:47.030 05/06/1995]',-0.033,0.062,130.201,1.024,-0.327
'[07:46:47.032 05/06/1995]',-0.033,0.062,125.795,1.024,-0.329
'[07:46:47.034 05/06/1995]',-0.033,0.062,125.795,1.024,-0.329
'[07:46:47.036 05/06/1995]',-0.033,0.062,125.795,1.024,-0.329
'[07:46:47.038 05/06/1995]',-0.033,0.062,125.795,1.024,-0.329
'[07:46:47.040 05/06/1995]',-0.033,0.062,121.009,1.024,-0.332
'[07:46:47.042 05/06/1995]',0.003,0.062,121.009,1.024,-0.332
'[07:46:47.044 05/06/1995]',0.003,0.062,121.009,1.024,-0.332
'[07:46:47.046 05/06/1995]',0.003,0.062,121.009,1.024,-0.332
'[07:46:47.048 05/06/1995]',0.037,0.062,115.996,1.024,-0.336
'[07:46:47.050 05/06/1995]',0.037,0.062,115.996,1.024,-0.336
'[07:46:47.052 05/06/1995]',0.037,0.032,115.996,1.024,-0.336
'[07:46:47.054 05/06/1995]',0.037,0.032,115.996,1.024,-0.336
'[07:46:47.056 05/06/1995]',0.037,0.032,110.906,1.018,-0.339
'[07:46:47.058 05/06/1995]',0.003,0.003,110.906,1.018,-0.339
'[07:46:47.060 05/06/1995]',0.003,0.003,110.906,1.018,-0.339
'[07:46:47.062 05/06/1995]',0.003,0.003,110.906,1.018,-0.339
'[07:46:47.064 05/06/1995]',0.003,0.003,105.968,0.907,-0.343
'[07:46:47.066 05/06/1995]',0.037,0.003,105.968,0.907,-0.343
'[07:46:47.068 05/06/1995]',0.073,0.003,105.968,0.907,-0.343
'[07:46:47.070 05/06/1995]',0.073,0.003,105.968,0.907,-0.343
'[07:46:47.072 05/06/1995]',0.073,0.003,101.563,0.780,-0.347
'[07:46:47.074 05/06/1995]',0.073,0.003,101.563,0.780,-0.347
'[07:46:47.076 05/06/1995]',0.073,-0.028,101.563,0.780,-0.347
'[07:46:47.078 05/06/1995]',0.073,-0.028,101.563,0.780,-0.347
'[07:46:47.080 05/06/1995]',0.073,-0.028,97.764,0.664,-0.351
'[07:46:47.082 05/06/1995]',0.073,-0.028,97.764,0.664,-0.351
'[07:46:47.084 05/06/1995]',0.037,-0.028,97.764,0.664,-0.351
'[07:46:47.086 05/06/1995]',0.037,-0.028,97.764,0.664,-0.351
'[07:46:47.088 05/06/1995]',0.037,-0.028,94.574,0.543,-0.355
'[07:46:47.090 05/06/1995]',0.037,-0.028,94.574,0.543,-0.355
'[07:46:47.092 05/06/1995]',0.037,-0.028,94.574,0.543,-0.355
'[07:46:47.094 05/06/1995]',0.003,-0.028,94.574,0.543,-0.355
'[07:46:47.096 05/06/1995]',0.003,-0.028,92.143,0.416,-0.357
'[07:46:47.098 05/06/1995]',0.003,0.003,92.143,0.416,-0.357
'[07:46:47.100 05/06/1995]',-0.033,0.003,92.143,0.416,-0.357
'[07:46:47.102 05/06/1995]',-0.033,0.003,92.143,0.416,-0.357
'[07:46:47.104 05/06/1995]',-0.068,-0.028,90.244,0.294,-0.357
'[07:46:47.106 05/06/1995]',-0.068,0.003,90.244,0.294,-0.357
'[07:46:47.108 05/06/1995]',-0.068,0.003,90.244,0.294,-0.357
'[07:46:47.110 05/06/1995]',-0.104,0.003,90.244,0.294,-0.357
'[07:46:47.112 05/06/1995]',-0.104,0.003,88.877,0.173,-0.356
'[07:46:47.114 05/06/1995]',-0.104,0.003,88.877,0.173,-0.356
'[07:46:47.116 05/06/1995]',-0.140,0.003,88.877,0.173,-0.356
'[07:46:47.118 05/06/1995]',-0.140,0.003,88.877,0.173,-0.356
'[07:46:47.120 05/06/1995]',-0.140,0.003,87.813,0.069,-0.354
'[07:46:47.122 05/06/1995]',-0.140,0.003,87.813,0.069,-0.354
'[07:46:47.124 05/06/1995]',-0.140,0.003,87.813,0.069,-0.354
'[07:46:47.126 05/06/1995]',-0.140,0.003,87.813,0.069,-0.354
'[07:46:47.128 05/06/1995]',-0.104,0.003,87.130,-0.035,-0.350
'[07:46:47.130 05/06/1995]',-0.104,0.003,87.130,-0.035,-0.350
'[07:46:47.132 05/06/1995]',-0.104,0.003,87.130,-0.035,-0.350
'[07:46:47.134 05/06/1995]',-0.104,0.003,87.130,-0.035,-0.350
'[07:46:47.136 05/06/1995]',-0.104,0.003,86.750,-0.133,-0.345
'[07:46:47.138 05/06/1995]',-0.140,0.003,86.750,-0.133,-0.345
'[07:46:47.140 05/06/1995]',-0.176,0.003,86.750,-0.133,-0.345
'[07:46:47.142 05/06/1995]',-0.176,0.003,86.750,-0.133,-0.345
'[07:46:47.144 05/06/1995]',-0.176,0.032,86.522,-0.214,-0.339
'[07:46:47.146 05/06/1995]',-0.176,0.032,86.522,-0.214,-0.339
'[07:46:47.148 05/06/1995]',-0.140,0.032,86.522,-0.214,-0.339
'[07:46:47.150 05/06/1995]',-0.104,0.062,86.522,-0.214,-0.339
'[07:46:47.152 05/06/1995]',-0.033,0.093,86.522,-0.301,-0.332
'[07:46:47.154 05/06/1995]',0.037,0.123,86.522,-0.301,-0.332
'[07:46:47.156 05/06/1995]',0.145,0.093,86.522,-0.301,-0.332
'[07:46:47.158 05/06/1995]',0.288,0.032,86.522,-0.301,-0.332
'[07:46:47.160 05/06/1995]',0.503,-0.058,86.522,-0.364,-0.325
'[07:46:47.162 05/06/1995]',0.717,-0.210,86.522,-0.364,-0.325
'[07:46:47.164 05/06/1995]',0.967,-0.393,86.522,-0.364,-0.325
'[07:46:47.166 05/06/1995]',1.145,-0.574,86.522,-0.364,-0.325
'[07:46:47.168 05/06/1995]',1.217,-0.757,86.522,-0.422,-0.319
'[07:46:47.170 05/06/1995]',1.288,-0.938,86.522,-0.422,-0.319
'[07:46:47.172 05/06/1995]',1.252,-1.059,86.522,-0.422,-0.319
'[07:46:47.174 05/06/1995]',1.109,-1.151,86.522,-0.422,-0.319
'[07:46:47.176 05/06/1995]',0.860,-1.181,86.522,-0.480,-0.312
'[07:46:47.178 05/06/1995]',0.609,-1.151,86.522,-0.480,-0.312
'[07:46:47.180 05/06/1995]',0.360,-1.059,86.522,-0.480,-0.312
'[07:46:47.182 05/06/1995]',0.181,-0.968,86.522,-0.480,-0.312
'[07:46:47.184 05/06/1995]',0.037,-0.877,86.598,-0.532,-0.308
'[07:46:47.186 05/06/1995]',-0.033,-0.787,86.598,-0.532,-0.308
'[07:46:47.188 05/06/1995]',-0.068,-0.696,86.598,-0.532,-0.308
'[07:46:47.190 05/06/1995]',-0.104,-0.635,86.598,-0.532,-0.308
'[07:46:47.192 05/06/1995]',-0.104,-0.544,86.598,-0.567,-0.307
'[07:46:47.194 05/06/1995]',-0.140,-0.423,86.598,-0.567,-0.307
'[07:46:47.196 05/06/1995]',-0.176,-0.302,86.598,-0.567,-0.307
'[07:46:47.198 05/06/1995]',-0.176,-0.241,86.598,-0.567,-0.307
'[07:46:47.200 05/06/1995]',-0.176,-0.149,86.598,-0.602,-0.308
'[07:46:47.202 05/06/1995]',-0.212,-0.089,86.598,-0.602,-0.308
'[07:46:47.204 05/06/1995]',-0.176,-0.028,86.598,-0.602,-0.308
'[07:46:47.206 05/06/1995]',-0.176,0.003,86.598,-0.602,-0.308
'[07:46:47.208 05/06/1995]',-0.212,0.003,86.598,-0.636,-0.312
'[07:46:47.210 05/06/1995]',-0.212,0.032,86.598,-0.636,-0.312
'[07:46:47.212 05/06/1995]',-0.212,0.032,86.598,-0.636,-0.312
'[07:46:47.214 05/06/1995]',-0.248,0.032,86.598,-0.636,-0.312
'[07:46:47.216 05/06/1995]',-0.248,0.062,86.446,-0.659,-0.320
'[07:46:47.218 05/06/1995]',-0.248,0.062,86.446,-0.659,-0.320
'[07:46:47.220 05/06/1995]',-0.248,0.062,86.446,-0.659,-0.320
'[07:46:47.222 05/06/1995]',-0.248,0.093,86.446,-0.659,-0.320
'[07:46:47.224 05/06/1995]',-0.248,0.093,86.294,-0.665,-0.330
'[07:46:47.226 05/06/1995]',-0.248,0.093,86.294,-0.665,-0.330
'[07:46:47.228 05/06/1995]',-0.248,0.093,86.294,-0.665,-0.330
'[07:46:47.230 05/06/1995]',-0.248,0.093,86.294,-0.665,-0.330
'[07:46:47.232 05/06/1995]',-0.248,0.093,86.142,-0.676,-0.344
'[07:46:47.234 05/06/1995]',-0.212,0.093,86.142,-0.676,-0.344
'[07:46:47.236 05/06/1995]',-0.212,0.093,86.142,-0.676,-0.344
'[07:46:47.238 05/06/1995]',-0.212,0.093,86.142,-0.676,-0.344
'[07:46:47.240 05/06/1995]',-0.212,0.093,85.914,-0.671,-0.360
'[07:46:47.242 05/06/1995]',-0.212,0.093,85.914,-0.671,-0.360
'[07:46:47.244 05/06/1995]',-0.212,0.123,85.914,-0.671,-0.360
'[07:46:47.246 05/06/1995]',-0.212,0.123,85.914,-0.671,-0.360
'[07:46:47.248 05/06/1995]',-0.212,0.123,85.610,-0.676,-0.380
'[07:46:47.250 05/06/1995]',-0.176,0.123,85.610,-0.676,-0.380
'[07:46:47.252 05/06/1995]',-0.212,0.123,85.610,-0.676,-0.380
'[07:46:47.254 05/06/1995]',-0.212,0.123,85.610,-0.676,-0.380
'[07:46:47.256 05/06/1995]',-0.176,0.123,85.155,-0.682,-0.401
'[07:46:47.258 05/06/1995]',-0.176,0.123,85.155,-0.682,-0.401
'[07:46:47.260 05/06/1995]',-0.176,0.123,85.155,-0.682,-0.401
'[07:46:47.262 05/06/1995]',-0.176,0.123,85.155,-0.682,-0.401
'[07:46:47.264 05/06/1995]',-0.176,0.123,84.699,-0.682,-0.423
'[07:46:47.266 05/06/1995]',-0.176,0.123,84.699,-0.682,-0.423
'[07:46:47.268 05/06/1995]',-0.140,0.123,84.699,-0.682,-0.423
'[07:46:47.270 05/06/1995]',-0.140,0.154,84.699,-0.682,-0.423
'[07:46:47.272 05/06/1995]',-0.140,0.154,84.091,-0.682,-0.448
'[07:46:47.274 05/06/1995]',-0.104,0.154,84.091,-0.682,-0.448
'[07:46:47.276 05/06/1995]',-0.104,0.154,84.091,-0.682,-0.448
'[07:46:47.278 05/06/1995]',-0.104,0.154,84.091,-0.682,-0.448
'[07:46:47.280 05/06/1995]',-0.104,0.154,83.483,-0.688,-0.474
'[07:46:47.282 05/06/1995]',-0.104,0.154,83.483,-0.688,-0.474
'[07:46:47.284 05/06/1995]',-0.104,0.154,83.483,-0.688,-0.474
'[07:46:47.286 05/06/1995]',-0.104,0.154,83.483,-0.688,-0.474
'[07:46:47.288 05/06/1995]',-0.104,0.154,82.800,-0.694,-0.502
'[07:46:47.290 05/06/1995]',-0.068,0.154,82.800,-0.694,-0.502
'[07:46:47.292 05/06/1995]',-0.033,0.154,82.800,-0.694,-0.502
'[07:46:47.294 05/06/1995]',-0.033,0.154,82.800,-0.694,-0.502
'[07:46:47.296 05/06/1995]',-0.033,0.184,82.116,-0.538,-0.531
'[07:46:47.298 05/06/1995]',0.003,0.184,82.116,-0.538,-0.531
'[07:46:47.300 05/06/1995]',0.003,0.184,82.116,-0.538,-0.531
'[07:46:47.302 05/06/1995]',0.003,0.184,82.116,-0.538,-0.531
'[07:46:47.304 05/06/1995]',0.003,0.184,81.356,-0.544,-0.562
'[07:46:47.306 05/06/1995]',0.003,0.214,81.356,-0.544,-0.562
'[07:46:47.308 05/06/1995]',0.037,0.184,81.356,-0.544,-0.562
'[07:46:47.310 05/06/1995]',0.037,0.214,81.356,-0.544,-0.562
'[07:46:47.312 05/06/1995]',0.037,0.214,80.901,-0.538,-0.594
'[07:46:47.314 05/06/1995]',0.037,0.214,80.901,-0.538,-0.594
'[07:46:47.316 05/06/1995]',0.073,0.214,80.901,-0.538,-0.594
'[07:46:47.318 05/06/1995]',0.073,0.214,80.901,-0.538,-0.594
'[07:46:47.320 05/06/1995]',0.073,0.214,80.825,-0.526,-0.623
'[07:46:47.322 05/06/1995]',0.073,0.214,80.825,-0.526,-0.623
'[07:46:47.324 05/06/1995]',0.073,0.214,80.825,-0.526,-0.623
'[07:46:47.326 05/06/1995]',0.073,0.214,80.825,-0.526,-0.623
'[07:46:47.328 05/06/1995]',0.073,0.214,82.040,-0.509,-0.651
'[07:46:47.330 05/06/1995]',0.073,0.214,82.040,-0.509,-0.651
'[07:46:47.332 05/06/1995]',0.073,0.214,82.040,-0.509,-0.651
'[07:46:47.334 05/06/1995]',0.073,0.214,82.040,-0.509,-0.651
'[07:46:47.336 05/06/1995]',0.073,0.214,85.306,-0.509,-0.678
'[07:46:47.338 05/06/1995]',0.073,0.214,85.306,-0.509,-0.678
'[07:46:47.340 05/06/1995]',0.073,0.214,85.306,-0.509,-0.678
'[07:46:47.342 05/06/1995]',0.073,0.214,85.306,-0.509,-0.678
'[07:46:47.344 05/06/1995]',0.109,0.184,91.080,-0.492,-0.706
'[07:46:47.346 05/06/1995]',0.073,0.184,91.080,-0.492,-0.706
'[07:46:47.348 05/06/1995]',0.073,0.184,91.080,-0.492,-0.706
'[07:46:47.350 05/06/1995]',0.073,0.184,91.080,-0.492,-0.706
'[07:46:47.352 05/06/1995]',0.073,0.154,99.132,-0.480,-0.735
'[07:46:47.354 05/06/1995]',0.073,0.154,99.132,-0.480,-0.735
'[07:46:47.356 05/06/1995]',0.073,0.154,99.132,-0.480,-0.735
'[07:46:47.358 05/06/1995]',0.037,0.154,99.132,-0.480,-0.735
'[07:46:47.360 05/06/1995]',0.037,0.154,108.779,-0.463,-0.764
'[07:46:47.362 05/06/1995]',0.037,0.123,108.779,-0.463,-0.764
'[07:46:47.364 05/06/1995]',0.003,0.123,108.779,-0.463,-0.764
'[07:46:47.366 05/06/1995]',0.003,0.123,108.779,-0.463,-0.764
'[07:46:47.368 05/06/1995]',0.003,0.123,119.186,-0.446,-0.794
'[07:46:47.370 05/06/1995]',0.003,0.123,119.186,-0.446,-0.794
'[07:46:47.372 05/06/1995]',0.037,0.123,119.186,-0.446,-0.794
'[07:46:47.374 05/06/1995]',0.037,0.123,119.186,-0.446,-0.794
