'Time and date','II','V','ABP','PLETH','RESP'
'[11:50:40.148 18/05/1995]',0.098,-0.062,101.779,-0.005,0.721
'[11:50:40.150 18/05/1995]',0.098,-0.062,101.779,-0.005,0.721
'[11:50:40.152 18/05/1995]',0.098,-0.062,100.772,-0.019,0.736
'[11:50:40.154 18/05/1995]',0.146,-0.062,100.772,-0.019,0.736
'[11:50:40.156 18/05/1995]',0.146,-0.062,100.772,-0.019,0.736
'[11:50:40.158 18/05/1995]',0.146,-0.062,100.772,-0.019,0.736
'[11:50:40.160 18/05/1995]',0.146,-0.062,99.765,-0.025,0.750
'[11:50:40.162 18/05/1995]',0.146,-0.062,99.765,-0.025,0.750
'[11:50:40.164 18/05/1995]',0.146,-0.062,99.765,-0.025,0.750
'[11:50:40.166 18/05/1995]',0.146,-0.062,99.765,-0.025,0.750
'[11:50:40.168 18/05/1995]',0.146,-0.062,98.859,-0.034,0.764
'[11:50:40.170 18/05/1995]',0.146,-0.062,98.859,-0.034,0.764
'[11:50:40.172 18/05/1995]',0.146,-0.062,98.859,-0.034,0.764
'[11:50:40.174 18/05/1995]',0.146,-0.062,98.859,-0.034,0.764
'[11:50:40.176 18/05/1995]',0.098,-0.062,98.054,-0.044,0.779
'[11:50:40.178 18/05/1995]',0.098,-0.030,98.054,-0.044,0.779
'[11:50:40.180 18/05/1995]',0.098,-0.030,98.054,-0.044,0.779
'[11:50:40.182 18/05/1995]',0.050,-0.030,98.054,-0.044,0.779
'[11:50:40.184 18/05/1995]',0.050,0.003,97.248,-0.053,0.794
'[11:50:40.186 18/05/1995]',0.004,0.003,97.248,-0.053,0.794
'[11:50:40.188 18/05/1995]',0.004,0.003,97.248,-0.053,0.794
'[11:50:40.190 18/05/1995]',0.004,0.003,97.248,-0.053,0.794
'[11:50:40.192 18/05/1995]',0.004,0.003,96.544,-0.064,0.809
'[11:50:40.194 18/05/1995]',0.004,0.003,96.544,-0.064,0.809
'[11:50:40.196 18/05/1995]',0.004,0.003,96.544,-0.064,0.809
'[11:50:40.198 18/05/1995]',0.004,0.003,96.544,-0.064,0.809
'[11:50:40.200 18/05/1995]',0.004,0.003,95.738,-0.078,0.823
'[11:50:40.202 18/05/1995]',0.004,0.003,95.738,-0.078,0.823
'[11:50:40.204 18/05/1995]',0.004,0.003,95.738,-0.078,0.823
'[11:50:40.206 18/05/1995]',-0.043,0.003,95.738,-0.078,0.823
'[11:50:40.208 18/05/1995]',-0.043,0.003,95.034,-0.083,0.836
'[11:50:40.210 18/05/1995]',-0.043,0.003,95.034,-0.083,0.836
'[11:50:40.212 18/05/1995]',-0.043,0.003,95.034,-0.083,0.836
'[11:50:40.214 18/05/1995]',-0.043,0.003,95.034,-0.083,0.836
'[11:50:40.216 18/05/1995]',-0.043,0.003,94.430,-0.088,0.849
'[11:50:40.218 18/05/1995]',-0.043,0.003,94.430,-0.088,0.849
'[11:50:40.220 18/05/1995]',-0.043,0.034,94.430,-0.088,0.849
'[11:50:40.222 18/05/1995]',-0.043,0.034,94.430,-0.088,0.849
'[11:50:40.224 18/05/1995]',-0.043,0.003,93.725,-0.098,0.860
'[11:50:40.226 18/05/1995]',-0.043,0.034,93.725,-0.098,0.860
'[11:50:40.228 18/05/1995]',-0.043,0.034,93.725,-0.098,0.860
'[11:50:40.230 18/05/1995]',-0.043,0.034,93.725,-0.098,0.860
'[11:50:40.232 18/05/1995]',-0.043,0.034,93.020,-0.102,0.871
'[11:50:40.234 18/05/1995]',-0.043,0.034,93.020,-0.102,0.871
'[11:50:40.236 18/05/1995]',-0.043,0.034,93.020,-0.102,0.871
'[11:50:40.238 18/05/1995]',-0.043,0.034,93.020,-0.102,0.871
'[11:50:40.240 18/05/1995]',-0.043,0.034,92.315,-0.117,0.881
'[11:50:40.242 18/05/1995]',-0.043,0.034,92.315,-0.117,0.881
'[11:50:40.244 18/05/1995]',-0.043,0.003,92.315,-0.117,0.881
'[11:50:40.246 18/05/1995]',-0.043,0.034,92.315,-0.117,0.881
'[11:50:40.248 18/05/1995]',-0.043,0.034,91.711,-0.127,0.891
'[11:50:40.250 18/05/1995]',-0.043,0.034,91.711,-0.127,0.891
'[11:50:40.252 18/05/1995]',-0.043,0.003,91.711,-0.127,0.891
'[11:50:40.254 18/05/1995]',-0.043,0.034,91.711,-0.127,0.891
'[11:50:40.256 18/05/1995]',-0.043,0.034,91.107,-0.139,0.901
'[11:50:40.258 18/05/1995]',-0.091,0.034,91.107,-0.139,0.901
'[11:50:40.260 18/05/1995]',-0.091,0.034,91.107,-0.139,0.901
'[11:50:40.262 18/05/1995]',-0.091,0.034,91.107,-0.139,0.901
'[11:50:40.264 18/05/1995]',-0.043,0.034,90.604,-0.144,0.911
'[11:50:40.266 18/05/1995]',0.004,0.003,90.604,-0.144,0.911
'[11:50:40.268 18/05/1995]',0.146,-0.030,90.604,-0.144,0.911
'[11:50:40.270 18/05/1995]',0.385,-0.095,90.604,-0.144,0.911
'[11:50:40.272 18/05/1995]',0.672,-0.226,90.101,-0.154,0.920
'[11:50:40.274 18/05/1995]',1.004,-0.356,90.101,-0.154,0.920
'[11:50:40.276 18/05/1995]',1.339,-0.485,90.101,-0.154,0.920
'[11:50:40.278 18/05/1995]',1.767,-0.681,90.101,-0.154,0.920
'[11:50:40.280 18/05/1995]',2.243,-0.844,89.698,-0.154,0.929
'[11:50:40.282 18/05/1995]',2.674,-1.039,89.698,-0.154,0.929
'[11:50:40.284 18/05/1995]',3.007,-1.169,89.698,-0.154,0.929
'[11:50:40.286 18/05/1995]',3.150,-1.234,89.698,-0.154,0.929
'[11:50:40.288 18/05/1995]',3.102,-1.234,89.396,-0.169,0.938
'[11:50:40.290 18/05/1995]',2.815,-1.136,89.396,-0.169,0.938
'[11:50:40.292 18/05/1995]',2.387,-1.006,89.396,-0.169,0.938
'[11:50:40.294 18/05/1995]',1.815,-0.812,89.396,-0.169,0.938
'[11:50:40.296 18/05/1995]',1.100,-0.550,89.195,-0.169,0.948
'[11:50:40.298 18/05/1995]',0.480,-0.323,89.195,-0.169,0.948
'[11:50:40.300 18/05/1995]',0.050,-0.128,89.195,-0.169,0.948
'[11:50:40.302 18/05/1995]',-0.139,0.003,89.195,-0.169,0.948
'[11:50:40.304 18/05/1995]',-0.283,0.034,88.893,-0.174,0.957
'[11:50:40.306 18/05/1995]',-0.330,0.067,88.893,-0.174,0.957
'[11:50:40.308 18/05/1995]',-0.330,0.099,88.893,-0.174,0.957
'[11:50:40.310 18/05/1995]',-0.330,0.099,88.893,-0.174,0.957
'[11:50:40.312 18/05/1995]',-0.330,0.099,88.490,-0.174,0.967
'[11:50:40.314 18/05/1995]',-0.330,0.132,88.490,-0.174,0.967
'[11:50:40.316 18/05/1995]',-0.330,0.132,88.490,-0.174,0.967
'[11:50:40.318 18/05/1995]',-0.330,0.132,88.490,-0.174,0.967
'[11:50:40.320 18/05/1995]',-0.330,0.132,88.087,-0.184,0.977
'[11:50:40.322 18/05/1995]',-0.283,0.132,88.087,-0.184,0.977
'[11:50:40.324 18/05/1995]',-0.283,0.132,88.087,-0.184,0.977
'[11:50:40.326 18/05/1995]',-0.283,0.099,88.087,-0.184,0.977
'[11:50:40.328 18/05/1995]',-0.235,0.099,87.584,-0.189,0.987
'[11:50:40.330 18/05/1995]',-0.235,0.099,87.584,-0.189,0.987
'[11:50:40.332 18/05/1995]',-0.235,0.099,87.584,-0.189,0.987
'[11:50:40.334 18/05/1995]',-0.235,0.099,87.584,-0.189,0.987
'[11:50:40.336 18/05/1995]',-0.235,0.099,87.081,-0.194,0.996
'[11:50:40.338 18/05/1995]',-0.187,0.099,87.081,-0.194,0.996
'[11:50:40.340 18/05/1995]',-0.187,0.099,87.081,-0.194,0.996
'[11:50:40.342 18/05/1995]',-0.187,0.099,87.081,-0.194,0.996
'[11:50:40.344 18/05/1995]',-0.187,0.099,86.678,-0.194,1.005
'[11:50:40.346 18/05/1995]',-0.187,0.099,86.678,-0.194,1.005
'[11:50:40.348 18/05/1995]',-0.187,0.099,86.678,-0.194,1.005
'[11:50:40.350 18/05/1995]',-0.187,0.099,86.678,-0.194,1.005
'[11:50:40.352 18/05/1995]',-0.187,0.099,86.275,-0.199,1.010
'[11:50:40.354 18/05/1995]',-0.187,0.099,86.275,-0.199,1.010
'[11:50:40.356 18/05/1995]',-0.187,0.099,86.275,-0.199,1.010
'[11:50:40.358 18/05/1995]',-0.187,0.099,86.275,-0.199,1.010
'[11:50:40.360 18/05/1995]',-0.187,0.067,85.873,-0.203,1.008
'[11:50:40.362 18/05/1995]',-0.187,0.067,85.873,-0.203,1.008
'[11:50:40.364 18/05/1995]',-0.187,0.067,85.873,-0.203,1.008
'[11:50:40.366 18/05/1995]',-0.187,0.067,85.873,-0.203,1.008
'[11:50:40.368 18/05/1995]',-0.187,0.067,85.369,-0.208,0.999
'[11:50:40.370 18/05/1995]',-0.187,0.067,85.369,-0.208,0.999
'[11:50:40.372 18/05/1995]',-0.187,0.067,85.369,-0.208,0.999
'[11:50:40.374 18/05/1995]',-0.187,0.067,85.369,-0.208,0.999
'[11:50:40.376 18/05/1995]',-0.187,0.067,84.765,-0.213,0.984
'[11:50:40.378 18/05/1995]',-0.187,0.067,84.765,-0.213,0.984
'[11:50:40.380 18/05/1995]',-0.187,0.067,84.765,-0.213,0.984
'[11:50:40.382 18/05/1995]',-0.139,0.067,84.765,-0.213,0.984
'[11:50:40.384 18/05/1995]',-0.139,0.067,84.161,-0.218,0.964
'[11:50:40.386 18/05/1995]',-0.139,0.067,84.161,-0.218,0.964
'[11:50:40.388 18/05/1995]',-0.139,0.067,84.161,-0.218,0.964
'[11:50:40.390 18/05/1995]',-0.139,0.067,84.161,-0.218,0.964
'[11:50:40.392 18/05/1995]',-0.139,0.067,83.456,-0.224,0.939
'[11:50:40.394 18/05/1995]',-0.139,0.067,83.456,-0.224,0.939
'[11:50:40.396 18/05/1995]',-0.139,0.067,83.456,-0.224,0.939
'[11:50:40.398 18/05/1995]',-0.139,0.067,83.456,-0.224,0.939
'[11:50:40.400 18/05/1995]',-0.139,0.067,82.852,-0.229,0.908
'[11:50:40.402 18/05/1995]',-0.139,0.067,82.852,-0.229,0.908
'[11:50:40.404 18/05/1995]',-0.139,0.067,82.852,-0.229,0.908
'[11:50:40.406 18/05/1995]',-0.139,0.067,82.852,-0.229,0.908
'[11:50:40.408 18/05/1995]',-0.139,0.067,82.248,-0.234,0.874
'[11:50:40.410 18/05/1995]',-0.139,0.067,82.248,-0.234,0.874
'[11:50:40.412 18/05/1995]',-0.139,0.067,82.248,-0.234,0.874
'[11:50:40.414 18/05/1995]',-0.139,0.067,82.248,-0.234,0.874
'[11:50:40.416 18/05/1995]',-0.139,0.067,81.745,-0.238,0.838
'[11:50:40.418 18/05/1995]',-0.139,0.067,81.745,-0.238,0.838
'[11:50:40.420 18/05/1995]',-0.139,0.067,81.745,-0.238,0.838
'[11:50:40.422 18/05/1995]',-0.139,0.067,81.745,-0.238,0.838
'[11:50:40.424 18/05/1995]',-0.139,0.067,81.544,-0.238,0.802
'[11:50:40.426 18/05/1995]',-0.091,0.034,81.544,-0.238,0.802
'[11:50:40.428 18/05/1995]',-0.139,0.067,81.544,-0.238,0.802
'[11:50:40.430 18/05/1995]',-0.091,0.034,81.544,-0.238,0.802
'[11:50:40.432 18/05/1995]',-0.091,0.034,82.047,-0.243,0.767
'[11:50:40.434 18/05/1995]',-0.091,0.034,82.047,-0.243,0.767
'[11:50:40.436 18/05/1995]',-0.091,0.034,82.047,-0.243,0.767
'[11:50:40.438 18/05/1995]',-0.091,0.034,82.047,-0.243,0.767
'[11:50:40.440 18/05/1995]',-0.091,0.067,83.758,-0.248,0.732
'[11:50:40.442 18/05/1995]',-0.091,0.034,83.758,-0.248,0.732
'[11:50:40.444 18/05/1995]',-0.091,0.034,83.758,-0.248,0.732
'[11:50:40.446 18/05/1995]',-0.091,0.034,83.758,-0.248,0.732
'[11:50:40.448 18/05/1995]',-0.091,0.034,87.483,-0.254,0.699
'[11:50:40.450 18/05/1995]',-0.091,0.034,87.483,-0.254,0.699
'[11:50:40.452 18/05/1995]',-0.091,0.034,87.483,-0.254,0.699
'[11:50:40.454 18/05/1995]',-0.091,0.034,87.483,-0.254,0.699
'[11:50:40.456 18/05/1995]',-0.091,0.034,93.725,-0.259,0.670
'[11:50:40.458 18/05/1995]',-0.091,0.034,93.725,-0.259,0.670
'[11:50:40.460 18/05/1995]',-0.091,0.034,93.725,-0.259,0.670
'[11:50:40.462 18/05/1995]',-0.091,0.034,93.725,-0.259,0.670
'[11:50:40.464 18/05/1995]',-0.091,0.034,102.383,-0.264,0.644
'[11:50:40.466 18/05/1995]',-0.091,0.034,102.383,-0.264,0.644
'[11:50:40.468 18/05/1995]',-0.091,0.034,102.383,-0.264,0.644
'[11:50:40.470 18/05/1995]',-0.091,0.034,102.383,-0.264,0.644
'[11:50:40.472 18/05/1995]',-0.043,0.034,112.953,-0.269,0.622
'[11:50:40.474 18/05/1995]',-0.043,0.034,112.953,-0.269,0.622
'[11:50:40.476 18/05/1995]',-0.043,0.034,112.953,-0.269,0.622
'[11:50:40.478 18/05/1995]',-0.043,0.034,112.953,-0.269,0.622
'[11:50:40.480 18/05/1995]',-0.043,0.034,124.430,-0.264,0.601
'[11:50:40.482 18/05/1995]',-0.043,0.034,124.430,-0.264,0.601
'[11:50:40.484 18/05/1995]',-0.043,0.003,124.430,-0.264,0.601
'[11:50:40.486 18/05/1995]',-0.043,0.003,124.430,-0.264,0.601
'[11:50:40.488 18/05/1995]',-0.043,0.003,136.208,-0.264,0.579
'[11:50:40.490 18/05/1995]',-0.043,0.003,136.208,-0.264,0.579
'[11:50:40.492 18/05/1995]',-0.043,0.003,136.208,-0.264,0.579
'[11:50:40.494 18/05/1995]',-0.043,0.003,136.208,-0.264,0.579
'[11:50:40.496 18/05/1995]',-0.043,0.003,147.181,-0.259,0.557
'[11:50:40.498 18/05/1995]',-0.043,0.003,147.181,-0.259,0.557
'[11:50:40.500 18/05/1995]',0.004,0.003,147.181,-0.259,0.557
'[11:50:40.502 18/05/1995]',0.004,0.003,147.181,-0.259,0.557
'[11:50:40.504 18/05/1995]',0.004,0.003,156.846,-0.259,0.536
'[11:50:40.506 18/05/1995]',0.004,0.003,156.846,-0.259,0.536
'[11:50:40.508 18/05/1995]',0.004,0.003,156.846,-0.259,0.536
'[11:50:40.510 18/05/1995]',0.004,0.003,156.846,-0.259,0.536
'[11:50:40.512 18/05/1995]',0.004,0.003,165.000,-0.254,0.515
'[11:50:40.514 18/05/1995]',0.004,0.003,165.000,-0.254,0.515
'[11:50:40.516 18/05/1995]',0.004,0.003,165.000,-0.254,0.515
'[11:50:40.518 18/05/1995]',0.004,0.003,165.000,-0.254,0.515
'[11:50:40.520 18/05/1995]',0.004,0.003,171.342,-0.238,0.496
'[11:50:40.522 18/05/1995]',0.004,0.003,171.342,-0.238,0.496
'[11:50:40.524 18/05/1995]',0.004,0.003,171.342,-0.238,0.496
'[11:50:40.526 18/05/1995]',0.004,0.003,171.342,-0.238,0.496
'[11:50:40.528 18/05/1995]',0.004,0.003,176.074,-0.218,0.479
'[11:50:40.530 18/05/1995]',0.004,0.003,176.074,-0.218,0.479
'[11:50:40.532 18/05/1995]',0.004,0.003,176.074,-0.218,0.479
'[11:50:40.534 18/05/1995]',0.004,0.003,176.074,-0.218,0.479
'[11:50:40.536 18/05/1995]',0.004,0.003,179.497,-0.199,0.463
'[11:50:40.538 18/05/1995]',0.050,0.003,179.497,-0.199,0.463
'[11:50:40.540 18/05/1995]',0.050,0.003,179.497,-0.199,0.463
'[11:50:40.542 18/05/1995]',0.050,0.003,179.497,-0.199,0.463
'[11:50:40.544 18/05/1995]',0.050,0.003,182.013,-0.184,0.449
'[11:50:40.546 18/05/1995]',0.050,0.003,182.013,-0.184,0.449
'[11:50:40.548 18/05/1995]',0.050,0.003,182.013,-0.184,0.449
'[11:50:40.550 18/05/1995]',0.050,0.003,182.013,-0.184,0.449
'[11:50:40.552 18/05/1995]',0.050,0.003,183.624,-0.154,0.435
'[11:50:40.554 18/05/1995]',0.050,0.003,183.624,-0.154,0.435
'[11:50:40.556 18/05/1995]',0.050,0.003,183.624,-0.154,0.435
'[11:50:40.558 18/05/1995]',0.050,0.003,183.624,-0.154,0.435
'[11:50:40.560 18/05/1995]',0.050,0.003,184.832,-0.134,0.424
'[11:50:40.562 18/05/1995]',0.050,0.003,184.832,-0.134,0.424
'[11:50:40.564 18/05/1995]',0.004,0.003,184.832,-0.134,0.424
'[11:50:40.566 18/05/1995]',0.004,0.003,184.832,-0.134,0.424
'[11:50:40.568 18/05/1995]',0.004,0.003,185.738,-0.100,0.413
'[11:50:40.570 18/05/1995]',0.004,0.003,185.738,-0.100,0.413
'[11:50:40.572 18/05/1995]',0.004,0.003,185.738,-0.100,0.413
'[11:50:40.574 18/05/1995]',0.004,0.003,185.738,-0.100,0.413
'[11:50:40.576 18/05/1995]',0.004,0.003,186.342,-0.074,0.404
'[11:50:40.578 18/05/1995]',0.004,0.003,186.342,-0.074,0.404
'[11:50:40.580 18/05/1995]',0.004,0.003,186.342,-0.074,0.404
'[11:50:40.582 18/05/1995]',0.004,0.003,186.342,-0.074,0.404
'[11:50:40.584 18/05/1995]',0.004,0.003,186.745,-0.050,0.396
'[11:50:40.586 18/05/1995]',0.004,0.003,186.745,-0.050,0.396
'[11:50:40.588 18/05/1995]',0.004,0.003,186.745,-0.050,0.396
'[11:50:40.590 18/05/1995]',0.004,0.003,186.745,-0.050,0.396
'[11:50:40.592 18/05/1995]',0.004,0.003,187.148,-0.020,0.388
'[11:50:40.594 18/05/1995]',0.004,0.003,187.148,-0.020,0.388
'[11:50:40.596 18/05/1995]',0.004,0.003,187.148,-0.020,0.388
'[11:50:40.598 18/05/1995]',0.004,0.003,187.148,-0.020,0.388
'[11:50:40.600 18/05/1995]',0.004,0.003,187.349,0.000,0.381
'[11:50:40.602 18/05/1995]',0.004,0.003,187.349,0.000,0.381
'[11:50:40.604 18/05/1995]',0.004,0.003,187.349,0.000,0.381
'[11:50:40.606 18/05/1995]',0.004,0.003,187.349,0.000,0.381
'[11:50:40.608 18/05/1995]',-0.043,0.003,187.349,0.025,0.375
'[11:50:40.610 18/05/1995]',-0.043,0.003,187.349,0.025,0.375
'[11:50:40.612 18/05/1995]',-0.043,0.003,187.349,0.025,0.375
'[11:50:40.614 18/05/1995]',-0.043,0.003,187.349,0.025,0.375
'[11:50:40.616 18/05/1995]',-0.043,0.003,187.148,0.050,0.369
'[11:50:40.618 18/05/1995]',-0.043,0.003,187.148,0.050,0.369
'[11:50:40.620 18/05/1995]',-0.043,0.003,187.148,0.050,0.369
'[11:50:40.622 18/05/1995]',-0.043,0.003,187.148,0.050,0.369
'[11:50:40.624 18/05/1995]',-0.043,0.003,186.544,0.080,0.364
'[11:50:40.626 18/05/1995]',-0.043,0.003,186.544,0.080,0.364
'[11:50:40.628 18/05/1995]',-0.043,0.003,186.544,0.080,0.364
'[11:50:40.630 18/05/1995]',-0.043,0.003,186.544,0.080,0.364
'[11:50:40.632 18/05/1995]',-0.043,0.003,185.638,0.104,0.360
'[11:50:40.634 18/05/1995]',-0.043,0.003,185.638,0.104,0.360
'[11:50:40.636 18/05/1995]',-0.043,0.003,185.638,0.104,0.360
'[11:50:40.638 18/05/1995]',-0.043,0.003,185.638,0.104,0.360
'[11:50:40.640 18/05/1995]',-0.043,0.034,184.228,0.119,0.355
'[11:50:40.642 18/05/1995]',-0.043,0.003,184.228,0.119,0.355
'[11:50:40.644 18/05/1995]',-0.043,0.003,184.228,0.119,0.355
'[11:50:40.646 18/05/1995]',-0.043,0.034,184.228,0.119,0.355
'[11:50:40.648 18/05/1995]',-0.091,0.034,182.315,0.144,0.350
'[11:50:40.650 18/05/1995]',-0.091,0.034,182.315,0.144,0.350
'[11:50:40.652 18/05/1995]',-0.091,0.034,182.315,0.144,0.350
'[11:50:40.654 18/05/1995]',-0.091,0.034,182.315,0.144,0.350
'[11:50:40.656 18/05/1995]',-0.091,0.034,179.799,0.169,0.345
'[11:50:40.658 18/05/1995]',-0.091,0.034,179.799,0.169,0.345
'[11:50:40.660 18/05/1995]',-0.091,0.034,179.799,0.169,0.345
'[11:50:40.662 18/05/1995]',-0.091,0.034,179.799,0.169,0.345
'[11:50:40.664 18/05/1995]',-0.091,0.034,176.477,0.184,0.340
'[11:50:40.666 18/05/1995]',-0.091,0.034,176.477,0.184,0.340
'[11:50:40.668 18/05/1995]',-0.091,0.034,176.477,0.184,0.340
'[11:50:40.670 18/05/1995]',-0.091,0.034,176.477,0.184,0.340
'[11:50:40.672 18/05/1995]',-0.091,0.034,172.349,0.204,0.335
'[11:50:40.674 18/05/1995]',-0.091,0.034,172.349,0.204,0.335
'[11:50:40.676 18/05/1995]',-0.091,0.034,172.349,0.204,0.335
'[11:50:40.678 18/05/1995]',-0.091,0.034,172.349,0.204,0.335
'[11:50:40.680 18/05/1995]',-0.091,0.034,167.416,0.213,0.329
'[11:50:40.682 18/05/1995]',-0.091,0.034,167.416,0.213,0.329
'[11:50:40.684 18/05/1995]',-0.091,0.034,167.416,0.213,0.329
'[11:50:40.686 18/05/1995]',-0.091,0.034,167.416,0.213,0.329
'[11:50:40.688 18/05/1995]',-0.091,0.034,161.678,0.234,0.324
'[11:50:40.690 18/05/1995]',-0.091,0.034,161.678,0.234,0.324
'[11:50:40.692 18/05/1995]',-0.091,0.034,161.678,0.234,0.324
'[11:50:40.694 18/05/1995]',-0.091,0.034,161.678,0.234,0.324
'[11:50:40.696 18/05/1995]',-0.091,0.034,155.336,0.243,0.318
'[11:50:40.698 18/05/1995]',-0.091,0.034,155.336,0.243,0.318
'[11:50:40.700 18/05/1995]',-0.091,0.034,155.336,0.243,0.318
'[11:50:40.702 18/05/1995]',-0.091,0.034,155.336,0.243,0.318
'[11:50:40.704 18/05/1995]',-0.091,0.034,148.591,0.264,0.312
'[11:50:40.706 18/05/1995]',-0.091,0.034,148.591,0.264,0.312
'[11:50:40.708 18/05/1995]',-0.091,0.034,148.591,0.264,0.312
'[11:50:40.710 18/05/1995]',-0.091,0.034,148.591,0.264,0.312
'[11:50:40.712 18/05/1995]',-0.091,0.034,141.745,0.269,0.307
'[11:50:40.714 18/05/1995]',-0.091,0.034,141.745,0.269,0.307
'[11:50:40.716 18/05/1995]',-0.091,0.034,141.745,0.269,0.307
'[11:50:40.718 18/05/1995]',-0.091,0.034,141.745,0.269,0.307
'[11:50:40.720 18/05/1995]',-0.091,0.034,135.302,0.269,0.302
'[11:50:40.722 18/05/1995]',-0.091,0.034,135.302,0.269,0.302
'[11:50:40.724 18/05/1995]',-0.091,0.034,135.302,0.269,0.302
'[11:50:40.726 18/05/1995]',-0.091,0.034,135.302,0.269,0.302
'[11:50:40.728 18/05/1995]',-0.091,0.034,129.765,0.274,0.298
'[11:50:40.730 18/05/1995]',-0.091,0.034,129.765,0.274,0.298
'[11:50:40.732 18/05/1995]',-0.043,0.034,129.765,0.274,0.298
'[11:50:40.734 18/05/1995]',-0.043,0.034,129.765,0.274,0.298
'[11:50:40.736 18/05/1995]',-0.043,0.034,125.134,0.274,0.294
'[11:50:40.738 18/05/1995]',-0.043,0.034,125.134,0.274,0.294
'[11:50:40.740 18/05/1995]',-0.043,0.034,125.134,0.274,0.294
'[11:50:40.742 18/05/1995]',-0.043,0.034,125.134,0.274,0.294
'[11:50:40.744 18/05/1995]',-0.043,0.003,121.711,0.274,0.290
'[11:50:40.746 18/05/1995]',-0.043,0.003,121.711,0.274,0.290
'[11:50:40.748 18/05/1995]',-0.043,0.003,121.711,0.274,0.290
'[11:50:40.750 18/05/1995]',-0.043,0.003,121.711,0.274,0.290
'[11:50:40.752 18/05/1995]',-0.043,0.003,119.497,0.264,0.287
'[11:50:40.754 18/05/1995]',-0.043,0.003,119.497,0.264,0.287
'[11:50:40.756 18/05/1995]',-0.043,0.003,119.497,0.264,0.287
'[11:50:40.758 18/05/1995]',-0.043,0.003,119.497,0.264,0.287
'[11:50:40.760 18/05/1995]',-0.043,0.003,118.289,0.264,0.283
'[11:50:40.762 18/05/1995]',-0.043,0.003,118.289,0.264,0.283
'[11:50:40.764 18/05/1995]',-0.043,0.003,118.289,0.264,0.283
'[11:50:40.766 18/05/1995]',-0.043,0.003,118.289,0.264,0.283
'[11:50:40.768 18/05/1995]',0.004,0.003,117.785,0.254,0.280
'[11:50:40.770 18/05/1995]',0.004,0.003,117.785,0.254,0.280
'[11:50:40.772 18/05/1995]',0.004,0.003,117.785,0.254,0.280
'[11:50:40.774 18/05/1995]',0.004,0.003,117.785,0.254,0.280
'[11:50:40.776 18/05/1995]',0.004,0.003,117.785,0.238,0.274
'[11:50:40.778 18/05/1995]',0.004,0.003,117.785,0.238,0.274
'[11:50:40.780 18/05/1995]',0.004,0.003,117.785,0.238,0.274
'[11:50:40.782 18/05/1995]',0.004,0.003,117.785,0.238,0.274
'[11:50:40.784 18/05/1995]',0.004,0.003,118.087,0.229,0.267
'[11:50:40.786 18/05/1995]',-0.043,0.003,118.087,0.229,0.267
'[11:50:40.788 18/05/1995]',0.004,0.003,118.087,0.229,0.267
'[11:50:40.790 18/05/1995]',0.004,0.003,118.087,0.229,0.267
'[11:50:40.792 18/05/1995]',0.004,0.003,118.389,0.224,0.259
'[11:50:40.794 18/05/1995]',0.004,0.003,118.389,0.224,0.259
'[11:50:40.796 18/05/1995]',0.004,0.003,118.389,0.224,0.259
'[11:50:40.798 18/05/1995]',-0.043,0.003,118.389,0.224,0.259
'[11:50:40.800 18/05/1995]',0.004,0.003,118.490,0.213,0.249
'[11:50:40.802 18/05/1995]',0.004,0.003,118.490,0.213,0.249
'[11:50:40.804 18/05/1995]',0.004,0.003,118.490,0.213,0.249
'[11:50:40.806 18/05/1995]',0.004,0.003,118.490,0.213,0.249
'[11:50:40.808 18/05/1995]',0.004,0.003,118.389,0.203,0.239
'[11:50:40.810 18/05/1995]',0.004,0.003,118.389,0.203,0.239
'[11:50:40.812 18/05/1995]',0.004,0.003,118.389,0.203,0.239
'[11:50:40.814 18/05/1995]',-0.043,0.003,118.389,0.203,0.239
'[11:50:40.816 18/05/1995]',-0.043,0.003,117.886,0.194,0.229
'[11:50:40.818 18/05/1995]',0.004,0.003,117.886,0.194,0.229
'[11:50:40.820 18/05/1995]',0.004,0.003,117.886,0.194,0.229
'[11:50:40.822 18/05/1995]',0.004,0.003,117.886,0.194,0.229
'[11:50:40.824 18/05/1995]',0.004,0.003,117.181,0.179,0.217
'[11:50:40.826 18/05/1995]',-0.043,0.003,117.181,0.179,0.217
'[11:50:40.828 18/05/1995]',-0.043,0.003,117.181,0.179,0.217
'[11:50:40.830 18/05/1995]',0.004,0.003,117.181,0.179,0.217
'[11:50:40.832 18/05/1995]',-0.043,0.003,116.175,0.164,0.205
'[11:50:40.834 18/05/1995]',0.004,0.003,116.175,0.164,0.205
'[11:50:40.836 18/05/1995]',0.004,0.003,116.175,0.164,0.205
'[11:50:40.838 18/05/1995]',0.004,0.003,116.175,0.164,0.205
'[11:50:40.840 18/05/1995]',0.004,0.003,115.067,0.149,0.193
'[11:50:40.842 18/05/1995]',-0.043,0.003,115.067,0.149,0.193
'[11:50:40.844 18/05/1995]',0.004,0.003,115.067,0.149,0.193
'[11:50:40.846 18/05/1995]',-0.043,0.003,115.067,0.149,0.193
'[11:50:40.848 18/05/1995]',-0.043,0.003,113.758,0.139,0.181
'[11:50:40.850 18/05/1995]',-0.043,0.003,113.758,0.139,0.181
'[11:50:40.852 18/05/1995]',-0.043,0.003,113.758,0.139,0.181
'[11:50:40.854 18/05/1995]',-0.043,0.003,113.758,0.139,0.181
'[11:50:40.856 18/05/1995]',0.004,0.003,112.450,0.124,0.169
