'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[11:35:37.846 05/05/1995]',0.014,0.019,0.003,150.113,0.123,-0.306
'[11:35:37.848 05/05/1995]',0.015,0.002,0.003,145.680,0.215,-0.307
'[11:35:37.850 05/05/1995]',0.016,0.002,0.003,145.680,0.215,-0.307
'[11:35:37.852 05/05/1995]',0.015,0.002,0.003,145.680,0.215,-0.307
'[11:35:37.854 05/05/1995]',0.014,0.002,0.003,145.680,0.215,-0.307
'[11:35:37.856 05/05/1995]',0.013,0.002,0.003,140.721,0.304,-0.307
'[11:35:37.858 05/05/1995]',0.011,0.019,0.003,140.721,0.304,-0.307
'[11:35:37.860 05/05/1995]',0.010,0.019,0.003,140.721,0.304,-0.307
'[11:35:37.862 05/05/1995]',0.009,0.019,0.003,140.721,0.304,-0.307
'[11:35:37.864 05/05/1995]',0.009,0.019,0.003,135.612,0.383,-0.306
'[11:35:37.866 05/05/1995]',0.010,0.019,0.003,135.612,0.383,-0.306
'[11:35:37.868 05/05/1995]',0.011,0.002,0.003,135.612,0.383,-0.306
'[11:35:37.870 05/05/1995]',0.011,0.002,0.003,135.612,0.383,-0.306
'[11:35:37.872 05/05/1995]',0.014,0.002,0.003,130.353,0.447,-0.304
'[11:35:37.874 05/05/1995]',0.017,0.002,0.003,130.353,0.447,-0.304
'[11:35:37.876 05/05/1995]',0.022,0.019,0.003,130.353,0.447,-0.304
'[11:35:37.878 05/05/1995]',0.027,0.019,0.003,130.353,0.447,-0.304
'[11:35:37.880 05/05/1995]',0.033,0.019,0.003,125.169,0.495,-0.300
'[11:35:37.882 05/05/1995]',0.038,0.019,0.003,125.169,0.495,-0.300
'[11:35:37.884 05/05/1995]',0.043,0.002,0.003,125.169,0.495,-0.300
'[11:35:37.886 05/05/1995]',0.048,0.002,0.003,125.169,0.495,-0.300
'[11:35:37.888 05/05/1995]',0.053,0.002,0.003,120.060,0.527,-0.297
'[11:35:37.890 05/05/1995]',0.057,0.002,0.003,120.060,0.527,-0.297
'[11:35:37.892 05/05/1995]',0.057,0.002,0.003,120.060,0.527,-0.297
'[11:35:37.894 05/05/1995]',0.057,0.002,0.003,120.060,0.527,-0.297
'[11:35:37.896 05/05/1995]',0.053,0.002,-0.030,115.101,0.539,-0.293
'[11:35:37.898 05/05/1995]',0.050,-0.016,-0.030,115.101,0.539,-0.293
'[11:35:37.900 05/05/1995]',0.046,-0.034,-0.030,115.101,0.539,-0.293
'[11:35:37.902 05/05/1995]',0.041,-0.052,-0.030,115.101,0.539,-0.293
'[11:35:37.904 05/05/1995]',0.038,-0.052,-0.064,110.368,0.537,-0.289
'[11:35:37.906 05/05/1995]',0.034,-0.070,-0.064,110.368,0.537,-0.289
'[11:35:37.908 05/05/1995]',0.031,-0.070,-0.030,110.368,0.537,-0.289
'[11:35:37.910 05/05/1995]',0.028,-0.052,-0.030,110.368,0.537,-0.289
'[11:35:37.912 05/05/1995]',0.026,-0.070,-0.030,106.161,0.516,-0.286
'[11:35:37.914 05/05/1995]',0.024,-0.070,-0.030,106.161,0.516,-0.286
'[11:35:37.916 05/05/1995]',0.022,-0.088,-0.030,106.161,0.516,-0.286
'[11:35:37.918 05/05/1995]',0.020,-0.088,-0.030,106.161,0.516,-0.286
'[11:35:37.920 05/05/1995]',0.017,-0.088,-0.030,102.479,0.485,-0.282
'[11:35:37.922 05/05/1995]',0.014,-0.106,-0.030,102.479,0.485,-0.282
'[11:35:37.924 05/05/1995]',0.010,-0.088,-0.030,102.479,0.485,-0.282
'[11:35:37.926 05/05/1995]',0.006,-0.088,-0.030,102.479,0.485,-0.282
'[11:35:37.928 05/05/1995]',-0.001,-0.088,-0.030,99.474,0.443,-0.280
'[11:35:37.930 05/05/1995]',-0.009,-0.070,-0.030,99.474,0.443,-0.280
'[11:35:37.932 05/05/1995]',-0.016,-0.088,-0.064,99.474,0.443,-0.280
'[11:35:37.934 05/05/1995]',-0.024,-0.088,-0.064,99.474,0.443,-0.280
'[11:35:37.936 05/05/1995]',-0.033,-0.088,-0.064,97.446,0.393,-0.277
'[11:35:37.938 05/05/1995]',-0.043,-0.106,-0.064,97.446,0.393,-0.277
'[11:35:37.940 05/05/1995]',-0.051,-0.106,-0.064,97.446,0.393,-0.277
'[11:35:37.942 05/05/1995]',-0.060,-0.106,-0.064,97.446,0.393,-0.277
'[11:35:37.944 05/05/1995]',-0.068,-0.088,-0.064,96.168,0.332,-0.275
'[11:35:37.946 05/05/1995]',-0.077,-0.088,-0.064,96.168,0.332,-0.275
'[11:35:37.948 05/05/1995]',-0.084,-0.106,-0.097,96.168,0.332,-0.275
'[11:35:37.950 05/05/1995]',-0.091,-0.124,-0.097,96.168,0.332,-0.275
'[11:35:37.952 05/05/1995]',-0.097,-0.124,-0.097,95.642,0.267,-0.274
'[11:35:37.954 05/05/1995]',-0.102,-0.124,-0.097,95.642,0.267,-0.274
'[11:35:37.956 05/05/1995]',-0.107,-0.124,-0.097,95.642,0.267,-0.274
'[11:35:37.958 05/05/1995]',-0.111,-0.124,-0.097,95.642,0.267,-0.274
'[11:35:37.960 05/05/1995]',-0.114,-0.124,-0.064,95.567,0.196,-0.273
'[11:35:37.962 05/05/1995]',-0.117,-0.124,-0.097,95.567,0.196,-0.273
'[11:35:37.964 05/05/1995]',-0.117,-0.124,-0.097,95.567,0.196,-0.273
'[11:35:37.966 05/05/1995]',-0.118,-0.124,-0.097,95.567,0.196,-0.273
'[11:35:37.968 05/05/1995]',-0.116,-0.124,-0.097,95.868,0.121,-0.272
'[11:35:37.970 05/05/1995]',-0.114,-0.124,-0.097,95.868,0.121,-0.272
'[11:35:37.972 05/05/1995]',-0.108,-0.124,-0.097,95.868,0.121,-0.272
'[11:35:37.974 05/05/1995]',-0.102,-0.124,-0.097,95.868,0.121,-0.272
'[11:35:37.976 05/05/1995]',-0.095,-0.124,-0.097,96.243,0.043,-0.272
'[11:35:37.978 05/05/1995]',-0.088,-0.124,-0.097,96.243,0.043,-0.272
'[11:35:37.980 05/05/1995]',-0.086,-0.124,-0.097,96.243,0.043,-0.272
'[11:35:37.982 05/05/1995]',-0.084,-0.124,-0.097,96.243,0.043,-0.272
'[11:35:37.984 05/05/1995]',-0.088,-0.106,-0.097,96.769,-0.033,-0.271
'[11:35:37.986 05/05/1995]',-0.093,-0.088,-0.097,96.769,-0.033,-0.271
'[11:35:37.988 05/05/1995]',-0.104,-0.088,-0.097,96.769,-0.033,-0.271
'[11:35:37.990 05/05/1995]',-0.115,-0.088,-0.131,96.769,-0.033,-0.271
'[11:35:37.992 05/05/1995]',-0.129,-0.070,-0.097,97.370,-0.105,-0.270
'[11:35:37.994 05/05/1995]',-0.142,-0.070,-0.097,97.370,-0.105,-0.270
'[11:35:37.996 05/05/1995]',-0.149,-0.088,-0.131,97.370,-0.105,-0.270
'[11:35:37.998 05/05/1995]',-0.157,-0.106,-0.131,97.370,-0.105,-0.270
'[11:35:38.000 05/05/1995]',-0.149,-0.106,-0.097,97.971,-0.178,-0.269
'[11:35:38.002 05/05/1995]',-0.142,-0.088,-0.064,97.971,-0.178,-0.269
'[11:35:38.004 05/05/1995]',-0.119,-0.070,-0.030,97.971,-0.178,-0.269
'[11:35:38.006 05/05/1995]',-0.095,-0.016,0.003,97.971,-0.178,-0.269
'[11:35:38.008 05/05/1995]',-0.053,0.002,0.068,98.573,-0.243,-0.267
'[11:35:38.010 05/05/1995]',-0.011,0.037,0.102,98.573,-0.243,-0.267
'[11:35:38.012 05/05/1995]',0.041,0.072,0.169,98.573,-0.243,-0.267
'[11:35:38.014 05/05/1995]',0.093,0.090,0.202,98.573,-0.243,-0.267
'[11:35:38.016 05/05/1995]',0.145,0.090,0.202,99.098,-0.303,-0.264
'[11:35:38.018 05/05/1995]',0.198,0.108,0.236,99.098,-0.303,-0.264
'[11:35:38.020 05/05/1995]',0.242,0.126,0.269,99.098,-0.303,-0.264
'[11:35:38.022 05/05/1995]',0.286,0.144,0.302,99.098,-0.303,-0.264
'[11:35:38.024 05/05/1995]',0.315,0.144,0.302,99.699,-0.356,-0.259
'[11:35:38.026 05/05/1995]',0.343,0.108,0.302,99.699,-0.356,-0.259
'[11:35:38.028 05/05/1995]',0.349,0.072,0.269,99.699,-0.356,-0.259
'[11:35:38.030 05/05/1995]',0.354,0.019,0.236,99.699,-0.356,-0.259
'[11:35:38.032 05/05/1995]',0.340,0.002,0.202,100.075,-0.399,-0.254
'[11:35:38.034 05/05/1995]',0.326,0.002,0.102,100.075,-0.399,-0.254
'[11:35:38.036 05/05/1995]',0.298,-0.034,0.003,100.075,-0.399,-0.254
'[11:35:38.038 05/05/1995]',0.269,-0.178,-0.164,100.075,-0.399,-0.254
'[11:35:38.040 05/05/1995]',0.233,-0.392,-0.365,100.451,-0.433,-0.248
'[11:35:38.042 05/05/1995]',0.196,-0.606,-0.597,100.451,-0.433,-0.248
'[11:35:38.044 05/05/1995]',0.159,-0.713,-0.698,100.451,-0.433,-0.248
'[11:35:38.046 05/05/1995]',0.122,-0.731,-0.731,100.451,-0.433,-0.248
'[11:35:38.048 05/05/1995]',0.091,-0.731,-0.698,100.601,-0.457,-0.241
'[11:35:38.050 05/05/1995]',0.060,-0.713,-0.664,100.601,-0.457,-0.241
'[11:35:38.052 05/05/1995]',0.038,-0.660,-0.597,100.601,-0.457,-0.241
'[11:35:38.054 05/05/1995]',0.016,-0.588,-0.530,100.601,-0.457,-0.241
'[11:35:38.056 05/05/1995]',-0.001,-0.516,-0.465,100.751,-0.471,-0.234
'[11:35:38.058 05/05/1995]',-0.017,-0.445,-0.398,100.751,-0.471,-0.234
'[11:35:38.060 05/05/1995]',-0.031,-0.374,-0.331,100.751,-0.471,-0.234
'[11:35:38.062 05/05/1995]',-0.044,-0.320,-0.298,100.751,-0.471,-0.234
'[11:35:38.064 05/05/1995]',-0.056,-0.284,-0.231,100.676,-0.476,-0.227
'[11:35:38.066 05/05/1995]',-0.067,-0.249,-0.231,100.676,-0.476,-0.227
'[11:35:38.068 05/05/1995]',-0.077,-0.213,-0.198,100.676,-0.476,-0.227
'[11:35:38.070 05/05/1995]',-0.087,-0.178,-0.164,100.676,-0.476,-0.227
'[11:35:38.072 05/05/1995]',-0.093,-0.160,-0.131,100.451,-0.475,-0.219
'[11:35:38.074 05/05/1995]',-0.098,-0.142,-0.097,100.451,-0.475,-0.219
'[11:35:38.076 05/05/1995]',-0.101,-0.124,-0.097,100.451,-0.475,-0.219
'[11:35:38.078 05/05/1995]',-0.104,-0.124,-0.097,100.451,-0.475,-0.219
'[11:35:38.080 05/05/1995]',-0.105,-0.124,-0.097,100.150,-0.466,-0.210
'[11:35:38.082 05/05/1995]',-0.107,-0.124,-0.097,100.150,-0.466,-0.210
'[11:35:38.084 05/05/1995]',-0.107,-0.124,-0.097,100.150,-0.466,-0.210
'[11:35:38.086 05/05/1995]',-0.108,-0.124,-0.097,100.150,-0.466,-0.210
'[11:35:38.088 05/05/1995]',-0.109,-0.124,-0.097,99.699,-0.453,-0.201
'[11:35:38.090 05/05/1995]',-0.110,-0.124,-0.064,99.699,-0.453,-0.201
'[11:35:38.092 05/05/1995]',-0.106,-0.106,-0.064,99.699,-0.453,-0.201
'[11:35:38.094 05/05/1995]',-0.102,-0.088,-0.064,99.699,-0.453,-0.201
'[11:35:38.096 05/05/1995]',-0.098,-0.088,-0.064,99.174,-0.434,-0.191
'[11:35:38.098 05/05/1995]',-0.093,-0.088,-0.064,99.174,-0.434,-0.191
'[11:35:38.100 05/05/1995]',-0.088,-0.088,-0.064,99.174,-0.434,-0.191
'[11:35:38.102 05/05/1995]',-0.083,-0.088,-0.064,99.174,-0.434,-0.191
'[11:35:38.104 05/05/1995]',-0.079,-0.088,-0.064,98.573,-0.414,-0.182
'[11:35:38.106 05/05/1995]',-0.075,-0.088,-0.064,98.573,-0.414,-0.182
'[11:35:38.108 05/05/1995]',-0.073,-0.070,-0.030,98.573,-0.414,-0.182
'[11:35:38.110 05/05/1995]',-0.070,-0.070,-0.030,98.573,-0.414,-0.182
'[11:35:38.112 05/05/1995]',-0.068,-0.052,-0.030,98.047,-0.390,-0.177
'[11:35:38.114 05/05/1995]',-0.065,-0.052,-0.030,98.047,-0.390,-0.177
'[11:35:38.116 05/05/1995]',-0.063,-0.052,-0.030,98.047,-0.390,-0.177
'[11:35:38.118 05/05/1995]',-0.061,-0.052,-0.030,98.047,-0.390,-0.177
'[11:35:38.120 05/05/1995]',-0.059,-0.052,-0.030,97.446,-0.367,-0.176
'[11:35:38.122 05/05/1995]',-0.057,-0.052,-0.030,97.446,-0.367,-0.176
'[11:35:38.124 05/05/1995]',-0.054,-0.052,-0.030,97.446,-0.367,-0.176
'[11:35:38.126 05/05/1995]',-0.051,-0.034,-0.030,97.446,-0.367,-0.176
'[11:35:38.128 05/05/1995]',-0.048,-0.016,0.003,96.769,-0.346,-0.178
'[11:35:38.130 05/05/1995]',-0.044,-0.016,0.003,96.769,-0.346,-0.178
'[11:35:38.132 05/05/1995]',-0.040,-0.016,0.003,96.769,-0.346,-0.178
'[11:35:38.134 05/05/1995]',-0.036,-0.016,0.003,96.769,-0.346,-0.178
'[11:35:38.136 05/05/1995]',-0.032,0.002,0.003,96.168,-0.326,-0.185
'[11:35:38.138 05/05/1995]',-0.028,0.002,0.003,96.168,-0.326,-0.185
'[11:35:38.140 05/05/1995]',-0.024,0.002,0.003,96.168,-0.326,-0.185
'[11:35:38.142 05/05/1995]',-0.020,0.002,0.003,96.168,-0.326,-0.185
'[11:35:38.144 05/05/1995]',-0.014,0.002,0.003,95.492,-0.308,-0.197
'[11:35:38.146 05/05/1995]',-0.009,0.002,0.003,95.492,-0.308,-0.197
'[11:35:38.148 05/05/1995]',-0.004,0.019,0.003,95.492,-0.308,-0.197
'[11:35:38.150 05/05/1995]',0.000,0.019,0.003,95.492,-0.308,-0.197
'[11:35:38.152 05/05/1995]',0.004,0.002,0.003,94.891,-0.292,-0.215
'[11:35:38.154 05/05/1995]',0.007,0.019,0.035,94.891,-0.292,-0.215
'[11:35:38.156 05/05/1995]',0.012,0.019,0.035,94.891,-0.292,-0.215
'[11:35:38.158 05/05/1995]',0.017,0.037,0.035,94.891,-0.292,-0.215
'[11:35:38.160 05/05/1995]',0.022,0.055,0.068,94.515,-0.282,-0.237
'[11:35:38.162 05/05/1995]',0.027,0.072,0.068,94.515,-0.282,-0.237
'[11:35:38.164 05/05/1995]',0.033,0.090,0.068,94.515,-0.282,-0.237
'[11:35:38.166 05/05/1995]',0.040,0.090,0.068,94.515,-0.282,-0.237
'[11:35:38.168 05/05/1995]',0.048,0.090,0.068,94.591,-0.275,-0.264
'[11:35:38.170 05/05/1995]',0.056,0.090,0.068,94.591,-0.275,-0.264
'[11:35:38.172 05/05/1995]',0.065,0.108,0.102,94.591,-0.275,-0.264
'[11:35:38.174 05/05/1995]',0.075,0.126,0.102,94.591,-0.275,-0.264
'[11:35:38.176 05/05/1995]',0.084,0.144,0.135,95.793,-0.269,-0.295
'[11:35:38.178 05/05/1995]',0.093,0.162,0.169,95.793,-0.269,-0.295
'[11:35:38.180 05/05/1995]',0.100,0.198,0.169,95.793,-0.269,-0.295
'[11:35:38.182 05/05/1995]',0.108,0.198,0.202,95.793,-0.269,-0.295
'[11:35:38.184 05/05/1995]',0.118,0.216,0.202,99.098,-0.268,-0.331
'[11:35:38.186 05/05/1995]',0.128,0.234,0.202,99.098,-0.268,-0.331
'[11:35:38.188 05/05/1995]',0.140,0.252,0.236,99.098,-0.268,-0.331
'[11:35:38.190 05/05/1995]',0.152,0.252,0.236,99.098,-0.268,-0.331
'[11:35:38.192 05/05/1995]',0.163,0.269,0.269,105.409,-0.269,-0.371
'[11:35:38.194 05/05/1995]',0.174,0.287,0.302,105.409,-0.269,-0.371
'[11:35:38.196 05/05/1995]',0.183,0.322,0.302,105.409,-0.269,-0.371
'[11:35:38.198 05/05/1995]',0.192,0.322,0.302,105.409,-0.269,-0.371
'[11:35:38.200 05/05/1995]',0.198,0.322,0.302,114.500,-0.273,-0.415
'[11:35:38.202 05/05/1995]',0.204,0.340,0.336,114.500,-0.273,-0.415
'[11:35:38.204 05/05/1995]',0.206,0.340,0.336,114.500,-0.273,-0.415
'[11:35:38.206 05/05/1995]',0.209,0.340,0.336,114.500,-0.273,-0.415
'[11:35:38.208 05/05/1995]',0.209,0.340,0.336,125.019,-0.275,-0.465
'[11:35:38.210 05/05/1995]',0.208,0.358,0.336,125.019,-0.275,-0.465
'[11:35:38.212 05/05/1995]',0.205,0.358,0.336,125.019,-0.275,-0.465
'[11:35:38.214 05/05/1995]',0.202,0.358,0.336,125.019,-0.275,-0.465
'[11:35:38.216 05/05/1995]',0.199,0.340,0.336,135.086,-0.278,-
'[11:35:38.218 05/05/1995]',0.195,0.322,0.302,135.086,-0.278,-
'[11:35:38.220 05/05/1995]',0.191,0.287,0.302,135.086,-0.278,-
'[11:35:38.222 05/05/1995]',0.186,0.287,0.269,135.086,-0.278,-
'[11:35:38.224 05/05/1995]',0.182,0.269,0.269,142.900,-0.275,-
'[11:35:38.226 05/05/1995]',0.178,0.269,0.269,142.900,-0.275,-
'[11:35:38.228 05/05/1995]',0.172,0.269,0.236,142.900,-0.275,-
'[11:35:38.230 05/05/1995]',0.167,0.252,0.236,142.900,-0.275,-
'[11:35:38.232 05/05/1995]',0.157,0.216,0.236,148.009,-0.265,-
'[11:35:38.234 05/05/1995]',0.148,0.198,0.202,148.009,-0.265,-
'[11:35:38.236 05/05/1995]',0.140,0.162,0.169,148.009,-0.265,-
'[11:35:38.238 05/05/1995]',0.131,0.144,0.169,148.009,-0.265,-
'[11:35:38.240 05/05/1995]',0.123,0.126,0.169,150.563,-0.242,-
'[11:35:38.242 05/05/1995]',0.115,0.126,0.135,150.563,-0.242,-
'[11:35:38.244 05/05/1995]',0.109,0.126,0.135,150.563,-0.242,-
'[11:35:38.246 05/05/1995]',0.102,0.108,0.102,150.563,-0.242,-
'[11:35:38.248 05/05/1995]',0.096,0.090,0.102,151.165,-0.209,-
'[11:35:38.250 05/05/1995]',0.090,0.090,0.068,151.165,-0.209,-
'[11:35:38.252 05/05/1995]',0.085,0.072,0.068,151.165,-0.209,-
'[11:35:38.254 05/05/1995]',0.081,0.037,0.035,151.165,-0.209,-
'[11:35:38.256 05/05/1995]',0.077,0.019,0.035,150.639,-0.161,-
'[11:35:38.258 05/05/1995]',0.073,0.019,0.035,150.639,-0.161,-
'[11:35:38.260 05/05/1995]',0.068,0.019,0.035,150.639,-0.161,-
'[11:35:38.262 05/05/1995]',0.064,0.002,0.035,150.639,-0.161,-
'[11:35:38.264 05/05/1995]',0.060,0.002,0.003,149.211,-0.100,-
'[11:35:38.266 05/05/1995]',0.056,0.002,0.003,149.211,-0.100,-
'[11:35:38.268 05/05/1995]',0.050,0.002,0.003,149.211,-0.100,-
'[11:35:38.270 05/05/1995]',0.044,-0.016,0.003,149.211,-0.100,-
'[11:35:38.272 05/05/1995]',0.039,-0.016,0.003,146.957,-0.025,-
'[11:35:38.274 05/05/1995]',0.034,-0.016,0.003,146.957,-0.025,-
'[11:35:38.276 05/05/1995]',0.029,-0.016,0.003,146.957,-0.025,-
'[11:35:38.278 05/05/1995]',0.024,-0.016,0.003,146.957,-0.025,-
'[11:35:38.280 05/05/1995]',0.023,0.002,0.003,143.952,0.056,-
'[11:35:38.282 05/05/1995]',0.021,-0.016,-0.030,143.952,0.056,-
'[11:35:38.284 05/05/1995]',0.023,-0.034,-0.030,143.952,0.056,-
'[11:35:38.286 05/05/1995]',0.024,-0.034,-0.030,143.952,0.056,-
'[11:35:38.288 05/05/1995]',0.026,-0.034,-0.030,140.270,0.144,-
'[11:35:38.290 05/05/1995]',0.028,-0.034,-0.030,140.270,0.144,-
'[11:35:38.292 05/05/1995]',0.030,-0.016,0.003,140.270,0.144,-
'[11:35:38.294 05/05/1995]',0.031,0.002,0.003,140.270,0.144,-
'[11:35:38.296 05/05/1995]',0.034,-0.016,0.003,135.913,0.228,-
'[11:35:38.298 05/05/1995]',0.037,-0.016,-0.030,135.913,0.228,-
'[11:35:38.300 05/05/1995]',0.039,-0.016,-0.030,135.913,0.228,-
'[11:35:38.302 05/05/1995]',0.041,-0.016,-0.030,135.913,0.228,-
'[11:35:38.304 05/05/1995]',0.042,-0.016,-0.030,131.255,0.309,-
'[11:35:38.306 05/05/1995]',0.043,-0.016,-0.030,131.255,0.309,-
'[11:35:38.308 05/05/1995]',0.045,-0.016,-0.030,131.255,0.309,-
'[11:35:38.310 05/05/1995]',0.047,-0.016,-0.030,131.255,0.309,-
'[11:35:38.312 05/05/1995]',0.050,-0.016,-0.030,126.221,0.377,-
'[11:35:38.314 05/05/1995]',0.053,0.002,-0.030,126.221,0.377,-
'[11:35:38.316 05/05/1995]',0.055,-0.016,-0.030,126.221,0.377,-
'[11:35:38.318 05/05/1995]',0.057,-0.016,-0.030,126.221,0.377,-
'[11:35:38.320 05/05/1995]',0.058,-0.016,-0.030,121.112,0.431,-
'[11:35:38.322 05/05/1995]',0.058,-0.034,-0.030,121.112,0.431,-
'[11:35:38.324 05/05/1995]',0.060,-0.016,0.003,121.112,0.431,-
'[11:35:38.326 05/05/1995]',0.061,-0.016,0.003,121.112,0.431,-
'[11:35:38.328 05/05/1995]',0.062,-0.016,0.003,115.778,0.469,-
'[11:35:38.330 05/05/1995]',0.063,0.002,0.003,115.778,0.469,-
'[11:35:38.332 05/05/1995]',0.063,-0.016,-0.030,115.778,0.469,-
'[11:35:38.334 05/05/1995]',0.063,-0.034,-0.030,115.778,0.469,-
'[11:35:38.336 05/05/1995]',0.064,-0.052,-0.030,110.218,0.489,-
'[11:35:38.338 05/05/1995]',0.065,-0.052,-0.030,110.218,0.489,-
'[11:35:38.340 05/05/1995]',0.069,-0.070,-0.030,110.218,0.489,-
'[11:35:38.342 05/05/1995]',0.073,-0.070,-0.030,110.218,0.489,-
'[11:35:38.344 05/05/1995]',0.076,-0.070,-0.030,104.733,0.490,-
'[11:35:38.346 05/05/1995]',0.080,-0.070,-0.064,104.733,0.490,-
'[11:35:38.348 05/05/1995]',0.081,-0.088,-0.064,104.733,0.490,-
'[11:35:38.350 05/05/1995]',0.083,-0.106,-0.064,104.733,0.490,-
'[11:35:38.352 05/05/1995]',0.083,-0.106,-0.064,99.474,0.477,-
'[11:35:38.354 05/05/1995]',0.083,-0.124,-0.097,99.474,0.477,-
'[11:35:38.356 05/05/1995]',0.079,-0.124,-0.064,99.474,0.477,-
'[11:35:38.358 05/05/1995]',0.075,-0.106,-0.064,99.474,0.477,-
'[11:35:38.360 05/05/1995]',0.070,-0.106,-0.064,94.891,0.451,-
'[11:35:38.362 05/05/1995]',0.065,-0.106,-0.064,94.891,0.451,-
'[11:35:38.364 05/05/1995]',0.060,-0.106,-0.064,94.891,0.451,-
'[11:35:38.366 05/05/1995]',0.056,-0.124,-0.064,94.891,0.451,-
'[11:35:38.368 05/05/1995]',0.052,-0.124,-0.064,91.134,0.410,-
'[11:35:38.370 05/05/1995]',0.048,-0.124,-0.097,91.134,0.410,-
'[11:35:38.372 05/05/1995]',0.043,-0.124,-0.097,91.134,0.410,-
'[11:35:38.374 05/05/1995]',0.038,-0.124,-0.097,91.134,0.410,-
'[11:35:38.376 05/05/1995]',0.031,-0.124,-0.097,88.430,0.359,-
'[11:35:38.378 05/05/1995]',0.023,-0.124,-0.097,88.430,0.359,-
'[11:35:38.380 05/05/1995]',0.014,-0.124,-0.097,88.430,0.359,-
'[11:35:38.382 05/05/1995]',0.004,-0.124,-0.097,88.430,0.359,-
'[11:35:38.384 05/05/1995]',-0.004,-0.124,-0.097,86.627,0.298,-
'[11:35:38.386 05/05/1995]',-0.011,-0.124,-0.097,86.627,0.298,-
'[11:35:38.388 05/05/1995]',-0.017,-0.142,-0.131,86.627,0.298,-
'[11:35:38.390 05/05/1995]',-0.023,-0.142,-0.097,86.627,0.298,-
'[11:35:38.392 05/05/1995]',-0.025,-0.142,-0.097,85.650,0.228,-
'[11:35:38.394 05/05/1995]',-0.027,-0.124,-0.097,85.650,0.228,-
'[11:35:38.396 05/05/1995]',-0.028,-0.142,-0.097,85.650,0.228,-
'[11:35:38.398 05/05/1995]',-0.028,-0.142,-0.131,85.650,0.228,-
'[11:35:38.400 05/05/1995]',-0.031,-0.142,-0.131,85.199,0.150,-
'[11:35:38.402 05/05/1995]',-0.033,-0.160,-0.131,85.199,0.150,-
'[11:35:38.404 05/05/1995]',-0.034,-0.160,-0.131,85.199,0.150,-
'[11:35:38.406 05/05/1995]',-0.036,-0.160,-0.131,85.199,0.150,-
'[11:35:38.408 05/05/1995]',-0.038,-0.178,-0.131,85.199,0.067,-
'[11:35:38.410 05/05/1995]',-0.040,-0.178,-0.131,85.199,0.067,-
'[11:35:38.412 05/05/1995]',-0.041,-0.160,-0.097,85.199,0.067,-
'[11:35:38.414 05/05/1995]',-0.041,-0.160,-0.131,85.199,0.067,-
'[11:35:38.416 05/05/1995]',-0.041,-0.178,-0.131,85.274,-0.019,-
'[11:35:38.418 05/05/1995]',-0.041,-0.178,-0.131,85.274,-0.019,-
'[11:35:38.420 05/05/1995]',-0.040,-0.178,-0.131,85.274,-0.019,-
'[11:35:38.422 05/05/1995]',-0.038,-0.178,-0.131,85.274,-0.019,-
'[11:35:38.424 05/05/1995]',-0.038,-0.160,-0.131,85.424,-0.128,-
'[11:35:38.426 05/05/1995]',-0.037,-0.142,-0.097,85.424,-0.128,-
'[11:35:38.428 05/05/1995]',-0.041,-0.124,-0.097,85.424,-0.128,-
'[11:35:38.430 05/05/1995]',-0.046,-0.124,-0.097,85.424,-0.128,-
'[11:35:38.432 05/05/1995]',-0.053,-0.124,-0.131,85.725,-0.218,-
'[11:35:38.434 05/05/1995]',-0.061,-0.124,-0.131,85.725,-0.218,-
'[11:35:38.436 05/05/1995]',-0.069,-0.124,-0.131,85.725,-0.218,-
'[11:35:38.438 05/05/1995]',-0.077,-0.124,-0.131,85.725,-0.218,-
'[11:35:38.440 05/05/1995]',-0.076,-0.142,-0.131,85.950,-0.308,-
'[11:35:38.442 05/05/1995]',-0.075,-0.142,-0.097,85.950,-0.308,-
'[11:35:38.444 05/05/1995]',-0.061,-0.142,-0.097,85.950,-0.308,-
'[11:35:38.446 05/05/1995]',-0.047,-0.124,-0.030,85.950,-0.308,-
'[11:35:38.448 05/05/1995]',-0.017,-0.052,0.003,86.326,-0.395,-
'[11:35:38.450 05/05/1995]',0.013,-0.016,0.035,86.326,-0.395,-
'[11:35:38.452 05/05/1995]',0.060,0.002,0.102,86.326,-0.395,-
'[11:35:38.454 05/05/1995]',0.108,0.037,0.169,86.326,-0.395,-
'[11:35:38.456 05/05/1995]',0.167,0.090,0.236,86.627,-0.478,-
'[11:35:38.458 05/05/1995]',0.226,0.126,0.302,86.627,-0.478,-
'[11:35:38.460 05/05/1995]',0.285,0.198,0.336,86.627,-0.478,-
'[11:35:38.462 05/05/1995]',0.343,0.234,0.403,86.627,-0.478,-
'[11:35:38.464 05/05/1995]',0.387,0.252,0.403,86.927,-0.552,-
'[11:35:38.466 05/05/1995]',0.431,0.252,0.403,86.927,-0.552,-
'[11:35:38.468 05/05/1995]',0.454,0.234,0.403,86.927,-0.552,-
'[11:35:38.470 05/05/1995]',0.477,0.198,0.436,86.927,-0.552,-
'[11:35:38.472 05/05/1995]',0.477,0.126,0.403,87.153,-0.620,-
'[11:35:38.474 05/05/1995]',0.477,0.090,0.336,87.153,-0.620,-
'[11:35:38.476 05/05/1995]',0.459,0.072,0.269,87.153,-0.620,-
'[11:35:38.478 05/05/1995]',0.441,0.055,0.169,87.153,-0.620,-
'[11:35:38.480 05/05/1995]',0.411,-0.034,0.003,87.303,-0.677,-
