'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[12:42:03.474 25/01/1995]',-0.073,0.031,45.051,-0.359,-0.512
'[12:42:03.476 25/01/1995]',-0.071,0.031,45.051,-0.359,-0.512
'[12:42:03.478 25/01/1995]',-0.069,0.031,45.051,-0.359,-0.512
'[12:42:03.480 25/01/1995]',-0.068,0.031,45.051,-0.264,-0.512
'[12:42:03.482 25/01/1995]',-0.067,0.031,45.051,-0.264,-0.512
'[12:42:03.484 25/01/1995]',-0.066,0.031,45.051,-0.264,-0.512
'[12:42:03.486 25/01/1995]',-0.064,0.031,45.051,-0.264,-0.512
'[12:42:03.488 25/01/1995]',-0.063,0.031,45.051,-0.239,-0.512
'[12:42:03.490 25/01/1995]',-0.063,0.031,45.051,-0.239,-0.512
'[12:42:03.492 25/01/1995]',-0.063,0.031,45.051,-0.239,-0.512
'[12:42:03.494 25/01/1995]',-0.063,0.031,45.051,-0.239,-0.512
'[12:42:03.496 25/01/1995]',-0.062,0.031,45.051,-0.168,-0.512
'[12:42:03.498 25/01/1995]',-0.061,0.031,45.051,-0.168,-0.512
'[12:42:03.500 25/01/1995]',-0.060,0.046,45.051,-0.168,-0.512
'[12:42:03.502 25/01/1995]',-0.059,0.031,45.051,-0.168,-0.512
'[12:42:03.504 25/01/1995]',-0.061,0.031,45.708,-0.072,-0.512
'[12:42:03.506 25/01/1995]',-0.063,0.031,45.708,-0.072,-0.512
'[12:42:03.508 25/01/1995]',-0.063,0.031,45.708,-0.072,-0.512
'[12:42:03.510 25/01/1995]',-0.063,0.031,45.708,-0.072,-0.512
'[12:42:03.512 25/01/1995]',-0.060,0.031,49.955,0.000,-0.512
'[12:42:03.514 25/01/1995]',-0.058,0.031,49.955,0.000,-0.512
'[12:42:03.516 25/01/1995]',-0.057,0.031,49.955,0.000,-0.512
'[12:42:03.518 25/01/1995]',-0.056,0.031,49.955,0.000,-0.512
'[12:42:03.520 25/01/1995]',-0.057,0.031,60.472,0.096,-0.512
'[12:42:03.522 25/01/1995]',-0.058,0.031,60.472,0.096,-0.512
'[12:42:03.524 25/01/1995]',-0.057,0.031,60.472,0.096,-0.512
'[12:42:03.526 25/01/1995]',-0.056,0.031,60.472,0.096,-0.512
'[12:42:03.528 25/01/1995]',-0.055,0.031,74.528,0.143,-0.512
'[12:42:03.530 25/01/1995]',-0.053,0.031,74.528,0.143,-0.512
'[12:42:03.532 25/01/1995]',-0.046,0.031,74.528,0.143,-0.512
'[12:42:03.534 25/01/1995]',-0.039,0.031,74.528,0.143,-0.512
'[12:42:03.536 25/01/1995]',-0.008,0.031,85.095,0.239,-0.512
'[12:42:03.538 25/01/1995]',0.023,0.031,85.095,0.239,-0.512
'[12:42:03.540 25/01/1995]',0.095,0.031,85.095,0.239,-0.512
'[12:42:03.542 25/01/1995]',0.167,0.031,85.095,0.239,-0.512
'[12:42:03.544 25/01/1995]',0.272,0.031,89.343,0.311,-0.447
'[12:42:03.546 25/01/1995]',0.377,0.031,89.343,0.311,-0.447
'[12:42:03.548 25/01/1995]',0.493,0.091,89.343,0.311,-0.447
'[12:42:03.550 25/01/1995]',0.608,0.480,89.343,0.311,-0.447
'[12:42:03.552 25/01/1995]',0.704,0.735,90.050,0.335,-0.390
'[12:42:03.554 25/01/1995]',0.799,0.885,90.050,0.335,-0.390
'[12:42:03.556 25/01/1995]',0.855,0.960,90.050,0.335,-0.390
'[12:42:03.558 25/01/1995]',0.912,1.005,90.050,0.335,-0.390
'[12:42:03.560 25/01/1995]',0.929,1.020,90.050,0.383,-0.324
'[12:42:03.562 25/01/1995]',0.946,1.035,90.050,0.383,-0.324
'[12:42:03.564 25/01/1995]',0.944,1.035,90.050,0.383,-0.324
'[12:42:03.566 25/01/1995]',0.941,1.035,90.050,0.383,-0.324
'[12:42:03.568 25/01/1995]',0.936,1.035,90.050,0.455,-0.259
'[12:42:03.570 25/01/1995]',0.930,1.035,90.050,0.455,-0.259
'[12:42:03.572 25/01/1995]',0.927,1.020,90.050,0.455,-0.259
'[12:42:03.574 25/01/1995]',0.923,1.020,90.050,0.455,-0.259
'[12:42:03.576 25/01/1995]',0.918,1.020,90.050,0.455,-0.201
'[12:42:03.578 25/01/1995]',0.913,1.005,90.050,0.455,-0.201
'[12:42:03.580 25/01/1995]',0.907,1.005,90.050,0.455,-0.201
'[12:42:03.582 25/01/1995]',0.901,0.990,90.050,0.455,-0.201
'[12:42:03.584 25/01/1995]',0.895,0.990,90.050,0.478,-0.136
'[12:42:03.586 25/01/1995]',0.890,0.990,90.050,0.478,-0.136
'[12:42:03.588 25/01/1995]',0.885,0.990,90.050,0.478,-0.136
'[12:42:03.590 25/01/1995]',0.880,0.975,90.050,0.478,-0.136
'[12:42:03.592 25/01/1995]',0.876,0.975,90.050,0.478,-0.070
'[12:42:03.594 25/01/1995]',0.871,0.960,90.050,0.478,-0.070
'[12:42:03.596 25/01/1995]',0.866,0.960,90.050,0.478,-0.070
'[12:42:03.598 25/01/1995]',0.862,0.960,90.050,0.478,-0.070
'[12:42:03.600 25/01/1995]',0.856,0.960,90.050,0.502,-0.004
'[12:42:03.602 25/01/1995]',0.851,0.945,90.050,0.502,-0.004
'[12:42:03.604 25/01/1995]',0.847,0.945,90.050,0.502,-0.004
'[12:42:03.606 25/01/1995]',0.843,0.945,90.050,0.502,-0.004
'[12:42:03.608 25/01/1995]',0.838,0.945,90.050,0.502,0.052
'[12:42:03.610 25/01/1995]',0.833,0.930,90.050,0.502,0.052
'[12:42:03.612 25/01/1995]',0.828,0.930,90.050,0.502,0.052
'[12:42:03.614 25/01/1995]',0.823,0.915,90.050,0.502,0.052
'[12:42:03.616 25/01/1995]',0.819,0.915,90.050,0.526,0.118
'[12:42:03.618 25/01/1995]',0.815,0.900,90.050,0.526,0.118
'[12:42:03.620 25/01/1995]',0.811,0.900,90.050,0.526,0.118
'[12:42:03.622 25/01/1995]',0.807,0.900,90.050,0.526,0.118
'[12:42:03.624 25/01/1995]',0.801,0.900,90.050,0.502,0.183
'[12:42:03.626 25/01/1995]',0.794,0.900,90.050,0.502,0.183
'[12:42:03.628 25/01/1995]',0.790,0.885,90.050,0.502,0.183
'[12:42:03.630 25/01/1995]',0.787,0.885,90.050,0.502,0.183
'[12:42:03.632 25/01/1995]',0.784,0.885,90.000,0.502,0.241
'[12:42:03.634 25/01/1995]',0.782,0.870,90.000,0.502,0.241
'[12:42:03.636 25/01/1995]',0.778,0.870,90.000,0.502,0.241
'[12:42:03.638 25/01/1995]',0.774,0.870,90.000,0.502,0.241
'[12:42:03.640 25/01/1995]',0.770,0.855,90.000,0.502,0.306
'[12:42:03.642 25/01/1995]',0.766,0.855,90.000,0.502,0.306
'[12:42:03.644 25/01/1995]',0.762,0.840,90.000,0.502,0.306
'[12:42:03.646 25/01/1995]',0.758,0.840,90.000,0.502,0.306
'[12:42:03.648 25/01/1995]',0.754,0.840,90.000,0.455,0.241
'[12:42:03.650 25/01/1995]',0.751,0.840,90.000,0.455,0.241
'[12:42:03.652 25/01/1995]',0.747,0.840,90.000,0.455,0.241
'[12:42:03.654 25/01/1995]',0.743,0.825,90.000,0.455,0.241
'[12:42:03.656 25/01/1995]',0.739,0.825,90.000,0.431,0.183
'[12:42:03.658 25/01/1995]',0.735,0.825,90.000,0.431,0.183
'[12:42:03.660 25/01/1995]',0.730,0.810,90.000,0.431,0.183
'[12:42:03.662 25/01/1995]',0.726,0.810,90.000,0.431,0.183
'[12:42:03.664 25/01/1995]',0.721,0.810,90.000,0.407,0.118
'[12:42:03.666 25/01/1995]',0.716,0.810,90.000,0.407,0.118
'[12:42:03.668 25/01/1995]',0.712,0.810,90.000,0.407,0.118
'[12:42:03.670 25/01/1995]',0.708,0.795,90.000,0.407,0.118
'[12:42:03.672 25/01/1995]',0.704,0.780,90.000,0.407,0.052
'[12:42:03.674 25/01/1995]',0.699,0.780,90.000,0.407,0.052
'[12:42:03.676 25/01/1995]',0.695,0.780,90.000,0.407,0.052
'[12:42:03.678 25/01/1995]',0.691,0.780,90.000,0.407,0.052
'[12:42:03.680 25/01/1995]',0.688,0.780,90.000,0.383,-0.004
'[12:42:03.682 25/01/1995]',0.685,0.765,90.000,0.383,-0.004
'[12:42:03.684 25/01/1995]',0.682,0.765,90.000,0.383,-0.004
'[12:42:03.686 25/01/1995]',0.679,0.765,90.000,0.383,-0.004
'[12:42:03.688 25/01/1995]',0.675,0.765,90.050,0.359,-0.070
'[12:42:03.690 25/01/1995]',0.671,0.750,90.050,0.359,-0.070
'[12:42:03.692 25/01/1995]',0.667,0.750,90.050,0.359,-0.070
'[12:42:03.694 25/01/1995]',0.663,0.750,90.050,0.359,-0.070
'[12:42:03.696 25/01/1995]',0.659,0.750,90.050,0.335,-0.136
'[12:42:03.698 25/01/1995]',0.655,0.750,90.050,0.335,-0.136
'[12:42:03.700 25/01/1995]',0.653,0.735,90.050,0.335,-0.136
'[12:42:03.702 25/01/1995]',0.651,0.735,90.050,0.335,-0.136
'[12:42:03.704 25/01/1995]',0.647,0.735,90.050,0.311,-0.201
'[12:42:03.706 25/01/1995]',0.644,0.720,90.050,0.311,-0.201
'[12:42:03.708 25/01/1995]',0.642,0.720,90.050,0.311,-0.201
'[12:42:03.710 25/01/1995]',0.640,0.705,90.050,0.311,-0.201
'[12:42:03.712 25/01/1995]',0.636,0.705,90.050,0.287,-0.259
'[12:42:03.714 25/01/1995]',0.633,0.705,90.050,0.287,-0.259
'[12:42:03.716 25/01/1995]',0.630,0.705,90.050,0.287,-0.259
'[12:42:03.718 25/01/1995]',0.627,0.705,90.050,0.287,-0.259
'[12:42:03.720 25/01/1995]',0.623,0.690,90.050,0.263,-0.324
'[12:42:03.722 25/01/1995]',0.619,0.690,90.050,0.263,-0.324
'[12:42:03.724 25/01/1995]',0.615,0.690,90.050,0.263,-0.324
'[12:42:03.726 25/01/1995]',0.610,0.690,90.050,0.263,-0.324
'[12:42:03.728 25/01/1995]',0.607,0.690,91.416,0.239,-0.390
'[12:42:03.730 25/01/1995]',0.604,0.675,91.416,0.239,-0.390
'[12:42:03.732 25/01/1995]',0.601,0.675,91.416,0.239,-0.390
'[12:42:03.734 25/01/1995]',0.599,0.675,91.416,0.239,-0.390
'[12:42:03.736 25/01/1995]',0.596,0.675,99.910,0.192,-0.447
'[12:42:03.738 25/01/1995]',0.593,0.675,99.910,0.192,-0.447
'[12:42:03.740 25/01/1995]',0.590,0.675,99.910,0.192,-0.447
'[12:42:03.742 25/01/1995]',0.586,0.660,99.910,0.192,-0.447
'[12:42:03.744 25/01/1995]',0.582,0.645,120.994,0.143,-0.512
'[12:42:03.746 25/01/1995]',0.579,0.645,120.994,0.143,-0.512
'[12:42:03.748 25/01/1995]',0.576,0.645,120.994,0.143,-0.512
'[12:42:03.750 25/01/1995]',0.574,0.645,120.994,0.143,-0.512
'[12:42:03.752 25/01/1995]',0.572,0.645,149.157,0.143,-0.447
'[12:42:03.754 25/01/1995]',0.571,0.630,149.157,0.143,-0.447
'[12:42:03.756 25/01/1995]',0.567,0.630,149.157,0.143,-0.447
'[12:42:03.758 25/01/1995]',0.563,0.630,149.157,0.143,-0.447
'[12:42:03.760 25/01/1995]',0.558,0.630,170.241,0.119,-0.390
'[12:42:03.762 25/01/1995]',0.554,0.630,170.241,0.119,-0.390
'[12:42:03.764 25/01/1995]',0.550,0.615,170.241,0.119,-0.390
'[12:42:03.766 25/01/1995]',0.547,0.615,170.241,0.119,-0.390
'[12:42:03.768 25/01/1995]',0.544,0.615,178.635,0.048,-0.324
'[12:42:03.770 25/01/1995]',0.541,0.615,178.635,0.048,-0.324
'[12:42:03.772 25/01/1995]',0.539,0.615,178.635,0.048,-0.324
'[12:42:03.774 25/01/1995]',0.536,0.615,178.635,0.048,-0.324
'[12:42:03.776 25/01/1995]',0.533,0.600,180.050,0.024,-0.259
'[12:42:03.778 25/01/1995]',0.530,0.600,180.050,0.024,-0.259
'[12:42:03.780 25/01/1995]',0.527,0.600,180.050,0.024,-0.259
'[12:42:03.782 25/01/1995]',0.524,0.585,180.050,0.024,-0.259
'[12:42:03.784 25/01/1995]',0.522,0.585,180.050,-0.024,-0.201
'[12:42:03.786 25/01/1995]',0.519,0.585,180.050,-0.024,-0.201
'[12:42:03.788 25/01/1995]',0.516,0.585,180.050,-0.024,-0.201
'[12:42:03.790 25/01/1995]',0.513,0.585,180.050,-0.024,-0.201
'[12:42:03.792 25/01/1995]',0.511,0.570,180.050,-0.071,-0.136
'[12:42:03.794 25/01/1995]',0.508,0.570,180.050,-0.071,-0.136
'[12:42:03.796 25/01/1995]',0.507,0.570,180.050,-0.071,-0.136
'[12:42:03.798 25/01/1995]',0.507,0.570,180.050,-0.071,-0.136
'[12:42:03.800 25/01/1995]',0.504,0.570,180.050,-0.071,-0.070
'[12:42:03.802 25/01/1995]',0.502,0.570,180.050,-0.071,-0.070
'[12:42:03.804 25/01/1995]',0.499,0.555,180.050,-0.071,-0.070
'[12:42:03.806 25/01/1995]',0.496,0.555,180.050,-0.071,-0.070
'[12:42:03.808 25/01/1995]',0.493,0.555,180.050,-0.095,-0.004
'[12:42:03.810 25/01/1995]',0.489,0.540,180.050,-0.095,-0.004
'[12:42:03.812 25/01/1995]',0.487,0.540,180.050,-0.095,-0.004
'[12:42:03.814 25/01/1995]',0.485,0.540,180.050,-0.095,-0.004
'[12:42:03.816 25/01/1995]',0.482,0.540,180.101,-0.142,0.052
'[12:42:03.818 25/01/1995]',0.478,0.540,180.101,-0.142,0.052
'[12:42:03.820 25/01/1995]',0.470,0.540,180.101,-0.142,0.052
'[12:42:03.822 25/01/1995]',0.461,0.540,180.101,-0.142,0.052
'[12:42:03.824 25/01/1995]',0.430,0.540,180.101,-0.142,0.118
'[12:42:03.826 25/01/1995]',0.399,0.525,180.101,-0.142,0.118
'[12:42:03.828 25/01/1995]',0.329,0.510,180.101,-0.142,0.118
'[12:42:03.830 25/01/1995]',0.260,0.510,180.101,-0.142,0.118
'[12:42:03.832 25/01/1995]',0.154,0.510,180.101,-0.191,0.183
'[12:42:03.834 25/01/1995]',0.048,0.510,180.101,-0.191,0.183
'[12:42:03.836 25/01/1995]',-0.066,0.465,180.101,-0.191,0.183
'[12:42:03.838 25/01/1995]',-0.181,0.046,180.101,-0.191,0.183
'[12:42:03.840 25/01/1995]',-0.277,-0.179,180.101,-0.191,0.241
'[12:42:03.842 25/01/1995]',-0.372,-0.329,180.101,-0.191,0.241
'[12:42:03.844 25/01/1995]',-0.430,-0.404,180.101,-0.191,0.241
'[12:42:03.846 25/01/1995]',-0.488,-0.463,180.101,-0.191,0.241
'[12:42:03.848 25/01/1995]',-0.508,-0.478,180.101,-0.214,0.306
'[12:42:03.850 25/01/1995]',-0.529,-0.493,180.101,-0.214,0.306
'[12:42:03.852 25/01/1995]',-0.529,-0.493,180.101,-0.214,0.306
'[12:42:03.854 25/01/1995]',-0.529,-0.508,180.101,-0.214,0.306
'[12:42:03.856 25/01/1995]',-0.527,-0.508,180.101,-0.238,0.241
'[12:42:03.858 25/01/1995]',-0.525,-0.508,180.101,-0.238,0.241
'[12:42:03.860 25/01/1995]',-0.524,-0.508,180.101,-0.238,0.241
'[12:42:03.862 25/01/1995]',-0.522,-0.493,180.101,-0.238,0.241
'[12:42:03.864 25/01/1995]',-0.520,-0.493,180.101,-0.238,0.183
'[12:42:03.866 25/01/1995]',-0.518,-0.493,180.101,-0.238,0.183
'[12:42:03.868 25/01/1995]',-0.516,-0.493,180.101,-0.238,0.183
'[12:42:03.870 25/01/1995]',-0.514,-0.493,180.101,-0.238,0.183
'[12:42:03.872 25/01/1995]',-0.511,-0.478,180.101,-0.262,0.118
'[12:42:03.874 25/01/1995]',-0.507,-0.478,180.101,-0.262,0.118
'[12:42:03.876 25/01/1995]',-0.502,-0.478,180.101,-0.262,0.118
'[12:42:03.878 25/01/1995]',-0.497,-0.478,180.101,-0.262,0.118
'[12:42:03.880 25/01/1995]',-0.493,-0.478,180.101,-0.262,0.052
'[12:42:03.882 25/01/1995]',-0.489,-0.478,180.101,-0.262,0.052
'[12:42:03.884 25/01/1995]',-0.487,-0.463,180.101,-0.262,0.052
'[12:42:03.886 25/01/1995]',-0.485,-0.463,180.101,-0.262,0.052
'[12:42:03.888 25/01/1995]',-0.482,-0.463,180.101,-0.238,-0.004
'[12:42:03.890 25/01/1995]',-0.480,-0.463,180.101,-0.238,-0.004
'[12:42:03.892 25/01/1995]',-0.477,-0.463,180.101,-0.238,-0.004
'[12:42:03.894 25/01/1995]',-0.474,-0.448,180.101,-0.238,-0.004
'[12:42:03.896 25/01/1995]',-0.471,-0.448,180.101,-0.238,-0.070
'[12:42:03.898 25/01/1995]',-0.468,-0.448,180.101,-0.238,-0.070
'[12:42:03.900 25/01/1995]',-0.466,-0.448,180.101,-0.238,-0.070
'[12:42:03.902 25/01/1995]',-0.464,-0.448,180.101,-0.238,-0.070
'[12:42:03.904 25/01/1995]',-0.463,-0.433,180.101,-0.262,-0.136
'[12:42:03.906 25/01/1995]',-0.461,-0.433,180.101,-0.262,-0.136
'[12:42:03.908 25/01/1995]',-0.459,-0.433,180.101,-0.262,-0.136
'[12:42:03.910 25/01/1995]',-0.457,-0.433,180.101,-0.262,-0.136
'[12:42:03.912 25/01/1995]',-0.454,-0.433,180.101,-0.262,-0.201
'[12:42:03.914 25/01/1995]',-0.452,-0.433,180.101,-0.262,-0.201
'[12:42:03.916 25/01/1995]',-0.449,-0.433,180.101,-0.262,-0.201
'[12:42:03.918 25/01/1995]',-0.446,-0.433,180.101,-0.262,-0.201
'[12:42:03.920 25/01/1995]',-0.443,-0.433,180.101,-0.285,-0.259
'[12:42:03.922 25/01/1995]',-0.439,-0.419,180.101,-0.285,-0.259
'[12:42:03.924 25/01/1995]',-0.436,-0.419,180.101,-0.285,-0.259
'[12:42:03.926 25/01/1995]',-0.433,-0.419,180.101,-0.285,-0.259
'[12:42:03.928 25/01/1995]',-0.431,-0.419,180.101,-0.309,-0.324
'[12:42:03.930 25/01/1995]',-0.428,-0.419,180.101,-0.309,-0.324
'[12:42:03.932 25/01/1995]',-0.425,-0.419,180.101,-0.309,-0.324
'[12:42:03.934 25/01/1995]',-0.422,-0.419,180.101,-0.309,-0.324
'[12:42:03.936 25/01/1995]',-0.419,-0.404,180.101,-0.285,-0.390
'[12:42:03.938 25/01/1995]',-0.416,-0.404,180.101,-0.285,-0.390
'[12:42:03.940 25/01/1995]',-0.414,-0.404,180.101,-0.285,-0.390
'[12:42:03.942 25/01/1995]',-0.413,-0.404,180.101,-0.285,-0.390
'[12:42:03.944 25/01/1995]',-0.411,-0.404,180.101,-0.309,-0.447
'[12:42:03.946 25/01/1995]',-0.410,-0.404,180.101,-0.309,-0.447
'[12:42:03.948 25/01/1995]',-0.408,-0.404,180.101,-0.309,-0.447
'[12:42:03.950 25/01/1995]',-0.407,-0.404,180.101,-0.309,-0.447
'[12:42:03.952 25/01/1995]',-0.406,-0.404,176.511,-0.333,-0.512
'[12:42:03.954 25/01/1995]',-0.405,-0.389,176.511,-0.333,-0.512
'[12:42:03.956 25/01/1995]',-0.403,-0.389,176.511,-0.333,-0.512
'[12:42:03.958 25/01/1995]',-0.400,-0.374,176.511,-0.333,-0.512
'[12:42:03.960 25/01/1995]',-0.397,-0.374,154.871,-0.357,-0.512
'[12:42:03.962 25/01/1995]',-0.394,-0.389,154.871,-0.357,-0.512
'[12:42:03.964 25/01/1995]',-0.391,-0.374,154.871,-0.357,-0.512
'[12:42:03.966 25/01/1995]',-0.388,-0.374,154.871,-0.357,-0.512
'[12:42:03.968 25/01/1995]',-0.385,-0.374,100.871,-0.357,-0.512
'[12:42:03.970 25/01/1995]',-0.382,-0.374,100.871,-0.357,-0.512
'[12:42:03.972 25/01/1995]',-0.379,-0.374,100.871,-0.357,-0.512
'[12:42:03.974 25/01/1995]',-0.377,-0.359,100.871,-0.357,-0.512
'[12:42:03.976 25/01/1995]',-0.374,-0.359,28.871,-0.381,-0.512
'[12:42:03.978 25/01/1995]',-0.371,-0.359,28.871,-0.381,-0.512
'[12:42:03.980 25/01/1995]',-0.367,-0.359,28.871,-0.381,-0.512
'[12:42:03.982 25/01/1995]',-0.364,-0.359,28.871,-0.381,-0.512
'[12:42:03.984 25/01/1995]',-0.362,-0.359,-20.022,-0.381,-0.512
'[12:42:03.986 25/01/1995]',-0.360,-0.359,-20.022,-0.381,-0.512
'[12:42:03.988 25/01/1995]',-0.357,-0.359,-20.022,-0.381,-0.512
'[12:42:03.990 25/01/1995]',-0.353,-0.344,-20.022,-0.381,-0.512
'[12:42:03.992 25/01/1995]',-0.351,-0.344,-20.022,-0.405,-0.512
'[12:42:03.994 25/01/1995]',-0.349,-0.344,-20.022,-0.405,-0.512
'[12:42:03.996 25/01/1995]',-0.346,-0.344,-20.022,-0.405,-0.512
'[12:42:03.998 25/01/1995]',-0.344,-0.344,-20.022,-0.405,-0.512
'[12:42:04.000 25/01/1995]',-0.343,-0.344,-20.022,-0.381,-0.512
'[12:42:04.002 25/01/1995]',-0.342,-0.344,-20.022,-0.381,-0.512
'[12:42:04.004 25/01/1995]',-0.339,-0.344,-20.022,-0.381,-0.512
'[12:42:04.006 25/01/1995]',-0.336,-0.344,-20.022,-0.381,-0.512
'[12:42:04.008 25/01/1995]',-0.335,-0.344,-20.022,-0.405,-0.512
'[12:42:04.010 25/01/1995]',-0.333,-0.344,-20.022,-0.405,-0.512
'[12:42:04.012 25/01/1995]',-0.332,-0.344,-20.022,-0.405,-0.512
'[12:42:04.014 25/01/1995]',-0.330,-0.329,-20.022,-0.405,-0.512
'[12:42:04.016 25/01/1995]',-0.328,-0.329,-20.022,-0.428,-0.512
'[12:42:04.018 25/01/1995]',-0.325,-0.329,-20.022,-0.428,-0.512
'[12:42:04.020 25/01/1995]',-0.324,-0.329,-20.022,-0.428,-0.512
'[12:42:04.022 25/01/1995]',-0.322,-0.314,-20.022,-0.428,-0.512
'[12:42:04.024 25/01/1995]',-0.320,-0.314,-20.022,-0.428,-0.512
'[12:42:04.026 25/01/1995]',-0.317,-0.314,-20.022,-0.428,-0.512
'[12:42:04.028 25/01/1995]',-0.316,-0.314,-20.022,-0.428,-0.512
'[12:42:04.030 25/01/1995]',-0.314,-0.314,-20.022,-0.428,-0.512
'[12:42:04.032 25/01/1995]',-0.312,-0.314,-20.022,-0.428,-0.512
'[12:42:04.034 25/01/1995]',-0.310,-0.314,-20.022,-0.428,-0.512
'[12:42:04.036 25/01/1995]',-0.308,-0.298,-20.022,-0.428,-0.512
'[12:42:04.038 25/01/1995]',-0.306,-0.298,-20.022,-0.428,-0.512
'[12:42:04.040 25/01/1995]',-0.306,-0.298,-20.022,-0.405,-0.512
'[12:42:04.042 25/01/1995]',-0.305,-0.298,-20.022,-0.405,-0.512
'[12:42:04.044 25/01/1995]',-0.304,-0.298,-20.022,-0.405,-0.512
'[12:42:04.046 25/01/1995]',-0.303,-0.298,-20.022,-0.405,-0.512
'[12:42:04.048 25/01/1995]',-0.303,-0.283,-20.022,-0.428,-0.512
'[12:42:04.050 25/01/1995]',-0.303,-0.298,-20.022,-0.428,-0.512
'[12:42:04.052 25/01/1995]',-0.303,-0.283,-20.022,-0.428,-0.512
'[12:42:04.054 25/01/1995]',-0.302,-0.283,-20.022,-0.428,-0.512
'[12:42:04.056 25/01/1995]',-0.299,-0.283,-20.022,-0.453,-0.512
'[12:42:04.058 25/01/1995]',-0.297,-0.283,-20.022,-0.453,-0.512
'[12:42:04.060 25/01/1995]',-0.295,-0.283,-20.022,-0.453,-0.512
'[12:42:04.062 25/01/1995]',-0.292,-0.283,-20.022,-0.453,-0.512
'[12:42:04.064 25/01/1995]',-0.291,-0.283,-20.022,-0.428,-0.512
'[12:42:04.066 25/01/1995]',-0.289,-0.283,-20.022,-0.428,-0.512
'[12:42:04.068 25/01/1995]',-0.289,-0.268,-20.022,-0.428,-0.512
'[12:42:04.070 25/01/1995]',-0.288,-0.283,-20.022,-0.428,-0.512
'[12:42:04.072 25/01/1995]',-0.286,-0.268,-20.022,-0.476,-0.512
'[12:42:04.074 25/01/1995]',-0.285,-0.283,-20.022,-0.476,-0.512
'[12:42:04.076 25/01/1995]',-0.283,-0.268,-20.022,-0.476,-0.512
'[12:42:04.078 25/01/1995]',-0.281,-0.268,-20.022,-0.476,-0.512
'[12:42:04.080 25/01/1995]',-0.280,-0.268,-20.022,-0.500,-0.512
'[12:42:04.082 25/01/1995]',-0.278,-0.268,-20.022,-0.500,-0.512
'[12:42:04.084 25/01/1995]',-0.276,-0.268,-20.022,-0.500,-0.512
'[12:42:04.086 25/01/1995]',-0.274,-0.268,-20.022,-0.500,-0.512
'[12:42:04.088 25/01/1995]',-0.271,-0.268,-20.022,-0.500,-0.512
'[12:42:04.090 25/01/1995]',-0.267,-0.268,-20.022,-0.500,-0.512
'[12:42:04.092 25/01/1995]',-0.266,-0.268,-20.022,-0.500,-0.512
'[12:42:04.094 25/01/1995]',-0.264,-0.268,-20.022,-0.500,-0.512
'[12:42:04.096 25/01/1995]',-0.263,-0.268,-20.022,-0.500,-0.512
'[12:42:04.098 25/01/1995]',-0.261,-0.268,-20.022,-0.500,-0.512
'[12:42:04.100 25/01/1995]',-0.259,-0.268,-20.022,-0.500,-0.512
'[12:42:04.102 25/01/1995]',-0.256,-0.268,-20.022,-0.500,-0.512
'[12:42:04.104 25/01/1995]',-0.254,-0.268,-20.022,-0.523,-0.512
'[12:42:04.106 25/01/1995]',-0.252,-0.253,-20.022,-0.523,-0.512
'[12:42:04.108 25/01/1995]',-0.249,-0.253,-20.022,-0.523,-0.512
'[12:42:04.110 25/01/1995]',-0.246,-0.253,-20.022,-0.523,-0.512
'[12:42:04.112 25/01/1995]',-0.243,-0.253,-20.022,-0.523,-0.512
'[12:42:04.114 25/01/1995]',-0.241,-0.253,-20.022,-0.523,-0.512
'[12:42:04.116 25/01/1995]',-0.239,-0.253,-20.022,-0.523,-0.512
'[12:42:04.118 25/01/1995]',-0.238,-0.238,-20.022,-0.523,-0.512
'[12:42:04.120 25/01/1995]',-0.237,-0.253,-20.022,-0.572,-0.512
'[12:42:04.122 25/01/1995]',-0.236,-0.238,-20.022,-0.572,-0.512
'[12:42:04.124 25/01/1995]',-0.235,-0.238,-20.022,-0.572,-0.512
'[12:42:04.126 25/01/1995]',-0.235,-0.238,-20.022,-0.572,-0.512
'[12:42:04.128 25/01/1995]',-0.235,-0.238,-20.022,-0.572,-0.512
'[12:42:04.130 25/01/1995]',-0.235,-0.238,-20.022,-0.572,-0.512
'[12:42:04.132 25/01/1995]',-0.234,-0.238,-20.022,-0.572,-0.512
'[12:42:04.134 25/01/1995]',-0.233,-0.238,-20.022,-0.572,-0.512
'[12:42:04.136 25/01/1995]',-0.225,-0.238,-20.022,-0.595,-0.512
'[12:42:04.138 25/01/1995]',-0.217,-0.238,-20.022,-0.595,-0.512
'[12:42:04.140 25/01/1995]',-0.199,-0.238,-20.022,-0.595,-0.512
'[12:42:04.142 25/01/1995]',-0.180,-0.238,-20.022,-0.595,-0.512
'[12:42:04.144 25/01/1995]',-0.151,-0.223,-20.022,-0.595,-0.512
'[12:42:04.146 25/01/1995]',-0.122,-0.223,-20.022,-0.595,-0.512
'[12:42:04.148 25/01/1995]',-0.088,-0.223,-20.022,-0.595,-0.512
'[12:42:04.150 25/01/1995]',-0.055,-0.223,-20.022,-0.595,-0.512
'[12:42:04.152 25/01/1995]',-0.029,0.001,-20.022,-0.595,-0.512
'[12:42:04.154 25/01/1995]',-0.003,0.001,-20.022,-0.595,-0.512
'[12:42:04.156 25/01/1995]',0.009,0.001,-20.022,-0.595,-0.512
'[12:42:04.158 25/01/1995]',0.022,0.001,-20.022,-0.595,-0.512
