'Time and date','II','V','ABP','PLETH','RESP'
'[07:00:31.968 31/05/1995]',0.026,0.087,96.767,-0.386,-0.493
'[07:00:31.970 31/05/1995]',0.026,0.065,96.767,-0.386,-0.493
'[07:00:31.972 31/05/1995]',0.026,0.044,96.767,-0.386,-0.493
'[07:00:31.974 31/05/1995]',0.026,0.065,96.767,-0.386,-0.493
'[07:00:31.976 31/05/1995]',0.026,0.044,97.293,-0.393,-0.495
'[07:00:31.978 31/05/1995]',0.026,0.044,97.293,-0.393,-0.495
'[07:00:31.980 31/05/1995]',0.026,0.044,97.293,-0.393,-0.495
'[07:00:31.982 31/05/1995]',0.026,0.022,97.293,-0.393,-0.495
'[07:00:31.984 31/05/1995]',0.051,0.022,97.519,-0.394,-0.498
'[07:00:31.986 31/05/1995]',0.051,0.002,97.519,-0.394,-0.498
'[07:00:31.988 31/05/1995]',0.051,0.002,97.519,-0.394,-0.498
'[07:00:31.990 31/05/1995]',0.051,0.002,97.519,-0.394,-0.498
'[07:00:31.992 31/05/1995]',0.051,0.002,97.519,-0.391,-0.501
'[07:00:31.994 31/05/1995]',0.026,0.022,97.519,-0.391,-0.501
'[07:00:31.996 31/05/1995]',0.051,0.022,97.519,-0.391,-0.501
'[07:00:31.998 31/05/1995]',0.051,0.022,97.519,-0.391,-0.501
'[07:00:32.000 31/05/1995]',0.026,0.022,97.293,-0.384,-0.503
'[07:00:32.002 31/05/1995]',0.026,0.002,97.293,-0.384,-0.503
'[07:00:32.004 31/05/1995]',0.002,0.002,97.293,-0.384,-0.503
'[07:00:32.006 31/05/1995]',0.002,0.002,97.293,-0.384,-0.503
'[07:00:32.008 31/05/1995]',0.002,0.002,96.917,-0.371,-0.505
'[07:00:32.010 31/05/1995]',0.002,0.022,96.917,-0.371,-0.505
'[07:00:32.012 31/05/1995]',0.002,0.022,96.917,-0.371,-0.505
'[07:00:32.014 31/05/1995]',-0.023,0.022,96.917,-0.371,-0.505
'[07:00:32.016 31/05/1995]',-0.023,0.022,96.241,-0.358,-0.507
'[07:00:32.018 31/05/1995]',-0.023,0.002,96.241,-0.358,-0.507
'[07:00:32.020 31/05/1995]',-0.023,0.002,96.241,-0.358,-0.507
'[07:00:32.022 31/05/1995]',-0.048,0.002,96.241,-0.358,-0.507
'[07:00:32.024 31/05/1995]',-0.048,0.022,95.489,-0.343,-0.508
'[07:00:32.026 31/05/1995]',-0.073,0.022,95.489,-0.343,-0.508
'[07:00:32.028 31/05/1995]',-0.073,0.022,95.489,-0.343,-0.508
'[07:00:32.030 31/05/1995]',-0.048,0.044,95.489,-0.343,-0.508
'[07:00:32.032 31/05/1995]',-0.073,0.022,94.586,-0.326,-0.508
'[07:00:32.034 31/05/1995]',-0.073,0.022,94.586,-0.326,-0.508
'[07:00:32.036 31/05/1995]',-0.073,0.022,94.586,-0.326,-0.508
'[07:00:32.038 31/05/1995]',-0.073,0.022,94.586,-0.326,-0.508
'[07:00:32.040 31/05/1995]',-0.073,0.022,93.684,-0.311,-0.508
'[07:00:32.042 31/05/1995]',-0.073,0.022,93.684,-0.311,-0.508
'[07:00:32.044 31/05/1995]',-0.098,0.022,93.684,-0.311,-0.508
'[07:00:32.046 31/05/1995]',-0.073,0.044,93.684,-0.311,-0.508
'[07:00:32.048 31/05/1995]',-0.073,0.022,92.632,-0.298,-0.507
'[07:00:32.050 31/05/1995]',-0.073,0.022,92.632,-0.298,-0.507
'[07:00:32.052 31/05/1995]',-0.048,0.022,92.632,-0.298,-0.507
'[07:00:32.054 31/05/1995]',-0.048,0.002,92.632,-0.298,-0.507
'[07:00:32.056 31/05/1995]',-0.048,0.022,91.579,-0.288,-0.505
'[07:00:32.058 31/05/1995]',-0.048,0.022,91.579,-0.288,-0.505
'[07:00:32.060 31/05/1995]',-0.048,0.022,91.579,-0.288,-0.505
'[07:00:32.062 31/05/1995]',-0.048,0.022,91.579,-0.288,-0.505
'[07:00:32.064 31/05/1995]',-0.048,0.044,90.602,-0.281,-0.503
'[07:00:32.066 31/05/1995]',-0.048,0.044,90.602,-0.281,-0.503
'[07:00:32.068 31/05/1995]',-0.048,0.044,90.602,-0.281,-0.503
'[07:00:32.070 31/05/1995]',-0.048,0.065,90.602,-0.281,-0.503
'[07:00:32.072 31/05/1995]',-0.048,0.108,89.624,-0.277,-0.500
'[07:00:32.074 31/05/1995]',-0.048,0.130,89.624,-0.277,-0.500
'[07:00:32.076 31/05/1995]',-0.048,0.173,89.624,-0.277,-0.500
'[07:00:32.078 31/05/1995]',-0.048,0.194,89.624,-0.277,-0.500
'[07:00:32.080 31/05/1995]',-0.048,0.194,88.571,-0.276,-0.497
'[07:00:32.082 31/05/1995]',-0.023,0.173,88.571,-0.276,-0.497
'[07:00:32.084 31/05/1995]',0.002,0.151,88.571,-0.276,-0.497
'[07:00:32.086 31/05/1995]',0.051,0.108,88.571,-0.276,-0.497
'[07:00:32.088 31/05/1995]',0.126,0.108,87.744,-0.278,-0.493
'[07:00:32.090 31/05/1995]',0.201,0.087,87.744,-0.278,-0.493
'[07:00:32.092 31/05/1995]',0.325,0.044,87.744,-0.278,-0.493
'[07:00:32.094 31/05/1995]',0.474,-0.041,87.744,-0.278,-0.493
'[07:00:32.096 31/05/1995]',0.673,-0.191,86.842,-0.282,-0.489
'[07:00:32.098 31/05/1995]',0.872,-0.341,86.842,-0.282,-0.489
'[07:00:32.100 31/05/1995]',1.095,-0.513,86.842,-0.282,-0.489
'[07:00:32.102 31/05/1995]',1.245,-0.619,86.842,-0.282,-0.489
'[07:00:32.104 31/05/1995]',1.270,-0.705,86.015,-0.290,-0.485
'[07:00:32.106 31/05/1995]',1.095,-0.705,86.015,-0.290,-0.485
'[07:00:32.108 31/05/1995]',0.797,-0.641,86.015,-0.290,-0.485
'[07:00:32.110 31/05/1995]',0.374,-0.513,86.015,-0.290,-0.485
'[07:00:32.112 31/05/1995]',0.051,-0.405,85.188,-0.301,-0.482
'[07:00:32.114 31/05/1995]',-0.147,-0.319,85.188,-0.301,-0.482
'[07:00:32.116 31/05/1995]',-0.297,-0.277,85.188,-0.301,-0.482
'[07:00:32.118 31/05/1995]',-0.421,-0.256,85.188,-0.301,-0.482
'[07:00:32.120 31/05/1995]',-0.471,-0.256,84.511,-0.312,-0.479
'[07:00:32.122 31/05/1995]',-0.520,-0.234,84.511,-0.312,-0.479
'[07:00:32.124 31/05/1995]',-0.495,-0.213,84.511,-0.312,-0.479
'[07:00:32.126 31/05/1995]',-0.446,-0.170,84.511,-0.312,-0.479
'[07:00:32.128 31/05/1995]',-0.371,-0.127,83.835,-0.326,-0.477
'[07:00:32.130 31/05/1995]',-0.322,-0.084,83.835,-0.326,-0.477
'[07:00:32.132 31/05/1995]',-0.247,-0.020,83.835,-0.326,-0.477
'[07:00:32.134 31/05/1995]',-0.197,0.002,83.835,-0.326,-0.477
'[07:00:32.136 31/05/1995]',-0.147,0.002,83.233,-0.340,-0.474
'[07:00:32.138 31/05/1995]',-0.098,0.002,83.233,-0.340,-0.474
'[07:00:32.140 31/05/1995]',-0.073,0.022,83.233,-0.340,-0.474
'[07:00:32.142 31/05/1995]',-0.073,0.044,83.233,-0.340,-0.474
'[07:00:32.144 31/05/1995]',-0.048,0.065,82.632,-0.355,-0.472
'[07:00:32.146 31/05/1995]',-0.048,0.087,82.632,-0.355,-0.472
'[07:00:32.148 31/05/1995]',-0.048,0.087,82.632,-0.355,-0.472
'[07:00:32.150 31/05/1995]',-0.048,0.087,82.632,-0.355,-0.472
'[07:00:32.152 31/05/1995]',-0.023,0.087,82.105,-0.370,-0.469
'[07:00:32.154 31/05/1995]',-0.023,0.065,82.105,-0.370,-0.469
'[07:00:32.156 31/05/1995]',-0.023,0.087,82.105,-0.370,-0.469
'[07:00:32.158 31/05/1995]',-0.023,0.087,82.105,-0.370,-0.469
'[07:00:32.160 31/05/1995]',-0.023,0.087,81.579,-0.386,-0.468
'[07:00:32.162 31/05/1995]',-0.023,0.087,81.579,-0.386,-0.468
'[07:00:32.164 31/05/1995]',0.002,0.108,81.579,-0.386,-0.468
'[07:00:32.166 31/05/1995]',0.002,0.087,81.579,-0.386,-0.468
'[07:00:32.168 31/05/1995]',0.002,0.087,81.053,-0.401,-0.466
'[07:00:32.170 31/05/1995]',0.002,0.087,81.053,-0.401,-0.466
'[07:00:32.172 31/05/1995]',0.002,0.087,81.053,-0.401,-0.466
'[07:00:32.174 31/05/1995]',0.002,0.087,81.053,-0.401,-0.466
'[07:00:32.176 31/05/1995]',0.002,0.087,80.602,-0.416,-0.465
'[07:00:32.178 31/05/1995]',0.002,0.087,80.602,-0.416,-0.465
'[07:00:32.180 31/05/1995]',0.002,0.087,80.602,-0.416,-0.465
'[07:00:32.182 31/05/1995]',0.002,0.087,80.602,-0.416,-0.465
'[07:00:32.184 31/05/1995]',0.002,0.087,80.226,-0.430,-0.465
'[07:00:32.186 31/05/1995]',0.002,0.087,80.226,-0.430,-0.465
'[07:00:32.188 31/05/1995]',0.002,0.087,80.226,-0.430,-0.465
'[07:00:32.190 31/05/1995]',0.002,0.087,80.226,-0.430,-0.465
'[07:00:32.192 31/05/1995]',0.002,0.087,79.774,-0.447,-0.464
'[07:00:32.194 31/05/1995]',0.002,0.087,79.774,-0.447,-0.464
'[07:00:32.196 31/05/1995]',0.002,0.087,79.774,-0.447,-0.464
'[07:00:32.198 31/05/1995]',0.002,0.087,79.774,-0.447,-0.464
'[07:00:32.200 31/05/1995]',0.002,0.087,79.398,-0.460,-0.463
'[07:00:32.202 31/05/1995]',0.026,0.087,79.398,-0.460,-0.463
'[07:00:32.204 31/05/1995]',0.026,0.087,79.398,-0.460,-0.463
'[07:00:32.206 31/05/1995]',0.026,0.087,79.398,-0.460,-0.463
'[07:00:32.208 31/05/1995]',0.026,0.087,78.947,-0.471,-0.461
'[07:00:32.210 31/05/1995]',0.026,0.087,78.947,-0.471,-0.461
'[07:00:32.212 31/05/1995]',0.026,0.087,78.947,-0.471,-0.461
'[07:00:32.214 31/05/1995]',0.026,0.087,78.947,-0.471,-0.461
'[07:00:32.216 31/05/1995]',0.051,0.087,78.571,-0.482,-0.458
'[07:00:32.218 31/05/1995]',0.051,0.087,78.571,-0.482,-0.458
'[07:00:32.220 31/05/1995]',0.051,0.087,78.571,-0.482,-0.458
'[07:00:32.222 31/05/1995]',0.051,0.087,78.571,-0.482,-0.458
'[07:00:32.224 31/05/1995]',0.051,0.087,78.195,-0.492,-0.456
'[07:00:32.226 31/05/1995]',0.051,0.087,78.195,-0.492,-0.456
'[07:00:32.228 31/05/1995]',0.051,0.087,78.195,-0.492,-0.456
'[07:00:32.230 31/05/1995]',0.051,0.087,78.195,-0.492,-0.456
'[07:00:32.232 31/05/1995]',0.051,0.087,77.820,-0.501,-0.453
'[07:00:32.234 31/05/1995]',0.051,0.087,77.820,-0.501,-0.453
'[07:00:32.236 31/05/1995]',0.051,0.065,77.820,-0.501,-0.453
'[07:00:32.238 31/05/1995]',0.076,0.065,77.820,-0.501,-0.453
'[07:00:32.240 31/05/1995]',0.076,0.065,77.368,-0.508,-0.450
'[07:00:32.242 31/05/1995]',0.076,0.065,77.368,-0.508,-0.450
'[07:00:32.244 31/05/1995]',0.051,0.065,77.368,-0.508,-0.450
'[07:00:32.246 31/05/1995]',0.076,0.065,77.368,-0.508,-0.450
'[07:00:32.248 31/05/1995]',0.076,0.087,77.068,-0.514,-0.447
'[07:00:32.250 31/05/1995]',0.101,0.065,77.068,-0.514,-0.447
'[07:00:32.252 31/05/1995]',0.101,0.065,77.068,-0.514,-0.447
'[07:00:32.254 31/05/1995]',0.101,0.065,77.068,-0.514,-0.447
'[07:00:32.256 31/05/1995]',0.101,0.065,76.767,-0.519,-0.444
'[07:00:32.258 31/05/1995]',0.101,0.065,76.767,-0.519,-0.444
'[07:00:32.260 31/05/1995]',0.101,0.065,76.767,-0.519,-0.444
'[07:00:32.262 31/05/1995]',0.101,0.065,76.767,-0.519,-0.444
'[07:00:32.264 31/05/1995]',0.126,0.065,76.767,-0.524,-0.441
'[07:00:32.266 31/05/1995]',0.126,0.065,76.767,-0.524,-0.441
'[07:00:32.268 31/05/1995]',0.151,0.065,76.767,-0.524,-0.441
'[07:00:32.270 31/05/1995]',0.151,0.044,76.767,-0.524,-0.441
'[07:00:32.272 31/05/1995]',0.151,0.044,77.820,-0.527,-0.438
'[07:00:32.274 31/05/1995]',0.151,0.044,77.820,-0.527,-0.438
'[07:00:32.276 31/05/1995]',0.126,0.044,77.820,-0.527,-0.438
'[07:00:32.278 31/05/1995]',0.151,0.065,77.820,-0.527,-0.438
'[07:00:32.280 31/05/1995]',0.151,0.065,81.053,-0.530,-0.435
'[07:00:32.282 31/05/1995]',0.151,0.044,81.053,-0.530,-0.435
'[07:00:32.284 31/05/1995]',0.176,0.044,81.053,-0.530,-0.435
'[07:00:32.286 31/05/1995]',0.176,0.044,81.053,-0.530,-0.435
'[07:00:32.288 31/05/1995]',0.176,0.044,87.368,-0.532,-0.433
'[07:00:32.290 31/05/1995]',0.176,0.044,87.368,-0.532,-0.433
'[07:00:32.292 31/05/1995]',0.201,0.044,87.368,-0.532,-0.433
'[07:00:32.294 31/05/1995]',0.201,0.044,87.368,-0.532,-0.433
'[07:00:32.296 31/05/1995]',0.201,0.044,96.015,-0.533,-0.430
'[07:00:32.298 31/05/1995]',0.201,0.044,96.015,-0.533,-0.430
'[07:00:32.300 31/05/1995]',0.226,0.044,96.015,-0.533,-0.430
'[07:00:32.302 31/05/1995]',0.226,0.022,96.015,-0.533,-0.430
'[07:00:32.304 31/05/1995]',0.251,0.022,104.962,-0.531,-0.427
'[07:00:32.306 31/05/1995]',0.251,0.022,104.962,-0.531,-0.427
'[07:00:32.308 31/05/1995]',0.251,0.022,104.962,-0.531,-0.427
'[07:00:32.310 31/05/1995]',0.251,0.022,104.962,-0.531,-0.427
'[07:00:32.312 31/05/1995]',0.251,0.044,113.008,-0.524,-0.424
'[07:00:32.314 31/05/1995]',0.251,0.044,113.008,-0.524,-0.424
'[07:00:32.316 31/05/1995]',0.276,0.022,113.008,-0.524,-0.424
'[07:00:32.318 31/05/1995]',0.300,0.022,113.008,-0.524,-0.424
'[07:00:32.320 31/05/1995]',0.300,0.002,120.000,-0.508,-0.420
'[07:00:32.322 31/05/1995]',0.300,0.002,120.000,-0.508,-0.420
'[07:00:32.324 31/05/1995]',0.325,0.002,120.000,-0.508,-0.420
'[07:00:32.326 31/05/1995]',0.300,0.022,120.000,-0.508,-0.420
'[07:00:32.328 31/05/1995]',0.325,0.022,126.165,-0.480,-0.416
'[07:00:32.330 31/05/1995]',0.325,0.022,126.165,-0.480,-0.416
'[07:00:32.332 31/05/1995]',0.325,0.002,126.165,-0.480,-0.416
'[07:00:32.334 31/05/1995]',0.325,0.002,126.165,-0.480,-0.416
'[07:00:32.336 31/05/1995]',0.350,0.002,131.429,-0.439,-0.412
'[07:00:32.338 31/05/1995]',0.350,0.002,131.429,-0.439,-0.412
'[07:00:32.340 31/05/1995]',0.325,0.002,131.429,-0.439,-0.412
'[07:00:32.342 31/05/1995]',0.350,0.002,131.429,-0.439,-0.412
'[07:00:32.344 31/05/1995]',0.350,0.002,135.038,-0.382,-0.407
'[07:00:32.346 31/05/1995]',0.350,0.002,135.038,-0.382,-0.407
'[07:00:32.348 31/05/1995]',0.350,0.002,135.038,-0.382,-0.407
'[07:00:32.350 31/05/1995]',0.350,0.002,135.038,-0.382,-0.407
'[07:00:32.352 31/05/1995]',0.374,0.002,136.617,-0.308,-0.402
'[07:00:32.354 31/05/1995]',0.350,0.002,136.617,-0.308,-0.402
'[07:00:32.356 31/05/1995]',0.350,0.002,136.617,-0.308,-0.402
'[07:00:32.358 31/05/1995]',0.350,0.002,136.617,-0.308,-0.402
'[07:00:32.360 31/05/1995]',0.350,0.002,136.391,-0.220,-0.398
'[07:00:32.362 31/05/1995]',0.325,0.002,136.391,-0.220,-0.398
'[07:00:32.364 31/05/1995]',0.350,0.002,136.391,-0.220,-0.398
'[07:00:32.366 31/05/1995]',0.325,0.002,136.391,-0.220,-0.398
'[07:00:32.368 31/05/1995]',0.325,0.002,134.737,-0.120,-0.393
'[07:00:32.370 31/05/1995]',0.325,0.002,134.737,-0.120,-0.393
'[07:00:32.372 31/05/1995]',0.325,0.002,134.737,-0.120,-0.393
'[07:00:32.374 31/05/1995]',0.325,0.002,134.737,-0.120,-0.393
'[07:00:32.376 31/05/1995]',0.300,0.002,132.331,-0.013,-0.389
'[07:00:32.378 31/05/1995]',0.300,0.002,132.331,-0.013,-0.389
'[07:00:32.380 31/05/1995]',0.300,0.002,132.331,-0.013,-0.389
'[07:00:32.382 31/05/1995]',0.300,0.002,132.331,-0.013,-0.389
'[07:00:32.384 31/05/1995]',0.300,0.002,129.248,0.095,-0.385
'[07:00:32.386 31/05/1995]',0.276,0.002,129.248,0.095,-0.385
'[07:00:32.388 31/05/1995]',0.276,0.002,129.248,0.095,-0.385
'[07:00:32.390 31/05/1995]',0.251,0.002,129.248,0.095,-0.385
'[07:00:32.392 31/05/1995]',0.251,0.002,126.015,0.197,-0.381
'[07:00:32.394 31/05/1995]',0.226,0.002,126.015,0.197,-0.381
'[07:00:32.396 31/05/1995]',0.226,0.002,126.015,0.197,-0.381
'[07:00:32.398 31/05/1995]',0.226,0.002,126.015,0.197,-0.381
'[07:00:32.400 31/05/1995]',0.201,0.002,122.782,0.287,-0.377
'[07:00:32.402 31/05/1995]',0.201,0.002,122.782,0.287,-0.377
'[07:00:32.404 31/05/1995]',0.201,0.002,122.782,0.287,-0.377
'[07:00:32.406 31/05/1995]',0.176,0.002,122.782,0.287,-0.377
'[07:00:32.408 31/05/1995]',0.176,0.002,119.699,0.363,-0.373
'[07:00:32.410 31/05/1995]',0.151,0.002,119.699,0.363,-0.373
'[07:00:32.412 31/05/1995]',0.151,0.002,119.699,0.363,-0.373
'[07:00:32.414 31/05/1995]',0.126,0.022,119.699,0.363,-0.373
'[07:00:32.416 31/05/1995]',0.126,0.022,116.992,0.419,-0.370
'[07:00:32.418 31/05/1995]',0.126,0.002,116.992,0.419,-0.370
'[07:00:32.420 31/05/1995]',0.101,0.002,116.992,0.419,-0.370
'[07:00:32.422 31/05/1995]',0.101,0.002,116.992,0.419,-0.370
'[07:00:32.424 31/05/1995]',0.101,0.022,114.436,0.458,-0.368
'[07:00:32.426 31/05/1995]',0.076,0.022,114.436,0.458,-0.368
'[07:00:32.428 31/05/1995]',0.051,0.022,114.436,0.458,-0.368
'[07:00:32.430 31/05/1995]',0.051,0.044,114.436,0.458,-0.368
'[07:00:32.432 31/05/1995]',0.051,0.022,112.256,0.476,-0.367
'[07:00:32.434 31/05/1995]',0.051,0.022,112.256,0.476,-0.367
'[07:00:32.436 31/05/1995]',0.051,0.022,112.256,0.476,-0.367
'[07:00:32.438 31/05/1995]',0.051,0.022,112.256,0.476,-0.367
'[07:00:32.440 31/05/1995]',0.026,0.022,110.301,0.479,-0.367
'[07:00:32.442 31/05/1995]',0.002,0.022,110.301,0.479,-0.367
'[07:00:32.444 31/05/1995]',0.002,0.044,110.301,0.479,-0.367
'[07:00:32.446 31/05/1995]',0.002,0.044,110.301,0.479,-0.367
'[07:00:32.448 31/05/1995]',0.002,0.044,108.571,0.467,-0.367
'[07:00:32.450 31/05/1995]',0.002,0.044,108.571,0.467,-0.367
'[07:00:32.452 31/05/1995]',0.002,0.044,108.571,0.467,-0.367
'[07:00:32.454 31/05/1995]',0.002,0.022,108.571,0.467,-0.367
'[07:00:32.456 31/05/1995]',0.002,0.022,107.068,0.442,-0.367
'[07:00:32.458 31/05/1995]',0.002,0.022,107.068,0.442,-0.367
'[07:00:32.460 31/05/1995]',0.002,0.044,107.068,0.442,-0.367
'[07:00:32.462 31/05/1995]',0.002,0.044,107.068,0.442,-0.367
'[07:00:32.464 31/05/1995]',0.002,0.044,105.639,0.409,-0.368
'[07:00:32.466 31/05/1995]',0.002,0.044,105.639,0.409,-0.368
'[07:00:32.468 31/05/1995]',0.002,0.044,105.639,0.409,-0.368
'[07:00:32.470 31/05/1995]',0.002,0.022,105.639,0.409,-0.368
'[07:00:32.472 31/05/1995]',-0.023,0.044,104.286,0.369,-0.369
'[07:00:32.474 31/05/1995]',-0.023,0.044,104.286,0.369,-0.369
'[07:00:32.476 31/05/1995]',-0.023,0.044,104.286,0.369,-0.369
'[07:00:32.478 31/05/1995]',-0.023,0.044,104.286,0.369,-0.369
'[07:00:32.480 31/05/1995]',-0.023,0.044,102.782,0.326,-0.370
'[07:00:32.482 31/05/1995]',-0.023,0.065,102.782,0.326,-0.370
'[07:00:32.484 31/05/1995]',0.002,0.044,102.782,0.326,-0.370
'[07:00:32.486 31/05/1995]',0.002,0.044,102.782,0.326,-0.370
'[07:00:32.488 31/05/1995]',-0.023,0.044,101.203,0.279,-0.370
'[07:00:32.490 31/05/1995]',0.002,0.044,101.203,0.279,-0.370
'[07:00:32.492 31/05/1995]',-0.023,0.044,101.203,0.279,-0.370
'[07:00:32.494 31/05/1995]',-0.023,0.044,101.203,0.279,-0.370
'[07:00:32.496 31/05/1995]',-0.023,0.065,99.549,0.232,-0.371
'[07:00:32.498 31/05/1995]',-0.023,0.044,99.549,0.232,-0.371
'[07:00:32.500 31/05/1995]',0.002,0.044,99.549,0.232,-0.371
'[07:00:32.502 31/05/1995]',0.002,0.044,99.549,0.232,-0.371
'[07:00:32.504 31/05/1995]',0.002,0.044,97.820,0.183,-0.372
'[07:00:32.506 31/05/1995]',0.002,0.022,97.820,0.183,-0.372
'[07:00:32.508 31/05/1995]',0.002,0.044,97.820,0.183,-0.372
'[07:00:32.510 31/05/1995]',0.002,0.044,97.820,0.183,-0.372
'[07:00:32.512 31/05/1995]',0.002,0.044,96.090,0.136,-0.373
'[07:00:32.514 31/05/1995]',0.002,0.044,96.090,0.136,-0.373
'[07:00:32.516 31/05/1995]',0.002,0.044,96.090,0.136,-0.373
'[07:00:32.518 31/05/1995]',0.002,0.044,96.090,0.136,-0.373
'[07:00:32.520 31/05/1995]',0.002,0.044,94.211,0.089,-0.374
'[07:00:32.522 31/05/1995]',0.002,0.044,94.211,0.089,-0.374
'[07:00:32.524 31/05/1995]',0.002,0.044,94.211,0.089,-0.374
'[07:00:32.526 31/05/1995]',0.002,0.044,94.211,0.089,-0.374
'[07:00:32.528 31/05/1995]',0.002,0.044,92.632,0.043,-0.376
'[07:00:32.530 31/05/1995]',0.002,0.065,92.632,0.043,-0.376
'[07:00:32.532 31/05/1995]',0.002,0.044,92.632,0.043,-0.376
'[07:00:32.534 31/05/1995]',0.002,0.044,92.632,0.043,-0.376
'[07:00:32.536 31/05/1995]',0.002,0.044,91.128,-0.001,-0.378
'[07:00:32.538 31/05/1995]',0.002,0.044,91.128,-0.001,-0.378
'[07:00:32.540 31/05/1995]',0.002,0.044,91.128,-0.001,-0.378
'[07:00:32.542 31/05/1995]',0.002,0.044,91.128,-0.001,-0.378
'[07:00:32.544 31/05/1995]',0.002,0.044,90.075,-0.045,-0.380
'[07:00:32.546 31/05/1995]',0.002,0.044,90.075,-0.045,-0.380
'[07:00:32.548 31/05/1995]',0.002,0.065,90.075,-0.045,-0.380
'[07:00:32.550 31/05/1995]',0.002,0.044,90.075,-0.045,-0.380
'[07:00:32.552 31/05/1995]',0.002,0.044,89.398,-0.087,-0.381
'[07:00:32.554 31/05/1995]',0.002,0.044,89.398,-0.087,-0.381
'[07:00:32.556 31/05/1995]',0.002,0.044,89.398,-0.087,-0.381
'[07:00:32.558 31/05/1995]',0.002,0.044,89.398,-0.087,-0.381
'[07:00:32.560 31/05/1995]',0.002,0.044,88.947,-0.130,-0.382
'[07:00:32.562 31/05/1995]',0.002,0.065,88.947,-0.130,-0.382
'[07:00:32.564 31/05/1995]',0.002,0.065,88.947,-0.130,-0.382
'[07:00:32.566 31/05/1995]',0.002,0.065,88.947,-0.130,-0.382
'[07:00:32.568 31/05/1995]',0.002,0.044,88.872,-0.169,-0.382
'[07:00:32.570 31/05/1995]',0.002,0.044,88.872,-0.169,-0.382
'[07:00:32.572 31/05/1995]',0.002,0.044,88.872,-0.169,-0.382
'[07:00:32.574 31/05/1995]',0.002,0.044,88.872,-0.169,-0.382
'[07:00:32.576 31/05/1995]',0.002,0.044,88.947,-0.208,-0.382
'[07:00:32.578 31/05/1995]',-0.023,0.065,88.947,-0.208,-0.382
'[07:00:32.580 31/05/1995]',-0.023,0.044,88.947,-0.208,-0.382
'[07:00:32.582 31/05/1995]',0.002,0.065,88.947,-0.208,-0.382
'[07:00:32.584 31/05/1995]',0.002,0.065,89.323,-0.246,-0.383
'[07:00:32.586 31/05/1995]',0.002,0.044,89.323,-0.246,-0.383
'[07:00:32.588 31/05/1995]',-0.023,0.044,89.323,-0.246,-0.383
'[07:00:32.590 31/05/1995]',0.002,0.044,89.323,-0.246,-0.383
'[07:00:32.592 31/05/1995]',-0.023,0.044,89.925,-0.281,-0.384
'[07:00:32.594 31/05/1995]',-0.023,0.065,89.925,-0.281,-0.384
'[07:00:32.596 31/05/1995]',-0.023,0.065,89.925,-0.281,-0.384
'[07:00:32.598 31/05/1995]',-0.023,0.065,89.925,-0.281,-0.384
'[07:00:32.600 31/05/1995]',0.002,0.065,90.752,-0.315,-0.387
'[07:00:32.602 31/05/1995]',0.002,0.065,90.752,-0.315,-0.387
'[07:00:32.604 31/05/1995]',0.002,0.065,90.752,-0.315,-0.387
'[07:00:32.606 31/05/1995]',0.002,0.044,90.752,-0.315,-0.387
'[07:00:32.608 31/05/1995]',0.002,0.065,91.579,-0.343,-0.389
'[07:00:32.610 31/05/1995]',0.002,0.065,91.579,-0.343,-0.389
'[07:00:32.612 31/05/1995]',0.002,0.087,91.579,-0.343,-0.389
'[07:00:32.614 31/05/1995]',0.002,0.087,91.579,-0.343,-0.389
'[07:00:32.616 31/05/1995]',0.002,0.087,92.632,-0.368,-0.390
'[07:00:32.618 31/05/1995]',0.026,0.087,92.632,-0.368,-0.390
'[07:00:32.620 31/05/1995]',0.026,0.087,92.632,-0.368,-0.390
'[07:00:32.622 31/05/1995]',0.026,0.087,92.632,-0.368,-0.390
'[07:00:32.624 31/05/1995]',0.026,0.087,93.534,-0.388,-0.391
'[07:00:32.626 31/05/1995]',0.051,0.108,93.534,-0.388,-0.391
'[07:00:32.628 31/05/1995]',0.026,0.108,93.534,-0.388,-0.391
'[07:00:32.630 31/05/1995]',0.051,0.108,93.534,-0.388,-0.391
'[07:00:32.632 31/05/1995]',0.051,0.108,94.436,-0.403,-0.391
'[07:00:32.634 31/05/1995]',0.051,0.108,94.436,-0.403,-0.391
'[07:00:32.636 31/05/1995]',0.051,0.087,94.436,-0.403,-0.391
'[07:00:32.638 31/05/1995]',0.051,0.087,94.436,-0.403,-0.391
'[07:00:32.640 31/05/1995]',0.051,0.065,95.038,-0.411,-0.392
'[07:00:32.642 31/05/1995]',0.051,0.065,95.038,-0.411,-0.392
'[07:00:32.644 31/05/1995]',0.051,0.065,95.038,-0.411,-0.392
'[07:00:32.646 31/05/1995]',0.051,0.065,95.038,-0.411,-0.392
'[07:00:32.648 31/05/1995]',0.076,0.044,95.414,-0.415,-0.393
'[07:00:32.650 31/05/1995]',0.076,0.022,95.414,-0.415,-0.393
'[07:00:32.652 31/05/1995]',0.076,0.022,95.414,-0.415,-0.393
'[07:00:32.654 31/05/1995]',0.076,0.022,95.414,-0.415,-0.393
'[07:00:32.656 31/05/1995]',0.076,0.022,95.564,-0.413,-0.394
'[07:00:32.658 31/05/1995]',0.076,0.022,95.564,-0.413,-0.394
'[07:00:32.660 31/05/1995]',0.076,0.022,95.564,-0.413,-0.394
'[07:00:32.662 31/05/1995]',0.076,0.022,95.564,-0.413,-0.394
