'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[08:14:57.550 02/06/1995]',-0.020,-0.019,0.002,103.376,-0.619,-0.380
'[08:14:57.552 02/06/1995]',-0.026,0.002,0.002,102.401,-0.625,-0.389
'[08:14:57.554 02/06/1995]',-0.031,0.002,0.002,102.401,-0.625,-0.389
'[08:14:57.556 02/06/1995]',-0.034,0.002,0.002,102.401,-0.625,-0.389
'[08:14:57.558 02/06/1995]',-0.037,0.002,0.002,102.401,-0.625,-0.389
'[08:14:57.560 02/06/1995]',-0.039,0.002,0.002,101.500,-0.627,-0.400
'[08:14:57.562 02/06/1995]',-0.041,0.002,0.002,101.500,-0.627,-0.400
'[08:14:57.564 02/06/1995]',-0.041,0.002,0.002,101.500,-0.627,-0.400
'[08:14:57.566 02/06/1995]',-0.041,0.002,0.002,101.500,-0.627,-0.400
'[08:14:57.568 02/06/1995]',-0.041,0.002,0.002,100.675,-0.635,-0.413
'[08:14:57.570 02/06/1995]',-0.041,0.002,0.002,100.675,-0.635,-0.413
'[08:14:57.572 02/06/1995]',-0.041,0.002,0.002,100.675,-0.635,-0.413
'[08:14:57.574 02/06/1995]',-0.041,0.002,0.002,100.675,-0.635,-0.413
'[08:14:57.576 02/06/1995]',-0.040,0.002,0.002,99.925,-0.641,-0.427
'[08:14:57.578 02/06/1995]',-0.039,0.002,0.002,99.925,-0.641,-0.427
'[08:14:57.580 02/06/1995]',-0.037,0.002,0.002,99.925,-0.641,-0.427
'[08:14:57.582 02/06/1995]',-0.035,0.002,0.002,99.925,-0.641,-0.427
'[08:14:57.584 02/06/1995]',-0.033,0.002,0.002,99.250,-0.646,-0.442
'[08:14:57.586 02/06/1995]',-0.031,0.002,0.002,99.250,-0.646,-0.442
'[08:14:57.588 02/06/1995]',-0.030,0.002,0.002,99.250,-0.646,-0.442
'[08:14:57.590 02/06/1995]',-0.028,0.002,0.002,99.250,-0.646,-0.442
'[08:14:57.592 02/06/1995]',-0.024,0.002,0.002,98.725,-0.649,-0.458
'[08:14:57.594 02/06/1995]',-0.020,0.002,0.002,98.725,-0.649,-0.458
'[08:14:57.596 02/06/1995]',-0.020,0.002,0.002,98.725,-0.649,-0.458
'[08:14:57.598 02/06/1995]',-0.020,0.002,0.002,98.725,-0.649,-0.458
'[08:14:57.600 02/06/1995]',-0.019,0.002,0.027,98.200,-0.652,-0.476
'[08:14:57.602 02/06/1995]',-0.018,0.002,0.027,98.200,-0.652,-0.476
'[08:14:57.604 02/06/1995]',-0.010,0.002,0.027,98.200,-0.652,-0.476
'[08:14:57.606 02/06/1995]',-0.002,0.002,0.027,98.200,-0.652,-0.476
'[08:14:57.608 02/06/1995]',0.024,0.022,0.052,97.749,-0.652,-0.495
'[08:14:57.610 02/06/1995]',0.050,0.042,0.077,97.749,-0.652,-0.495
'[08:14:57.612 02/06/1995]',0.100,0.083,0.103,97.749,-0.652,-0.495
'[08:14:57.614 02/06/1995]',0.150,0.104,0.128,97.749,-0.652,-0.495
'[08:14:57.616 02/06/1995]',0.221,0.104,0.128,97.374,-0.649,-0.517
'[08:14:57.618 02/06/1995]',0.292,0.125,0.128,97.374,-0.649,-0.517
'[08:14:57.620 02/06/1995]',0.377,0.125,0.103,97.374,-0.649,-0.517
'[08:14:57.622 02/06/1995]',0.462,0.104,0.027,97.374,-0.649,-0.517
'[08:14:57.624 02/06/1995]',0.548,0.063,0.002,96.999,-0.641,-0.540
'[08:14:57.626 02/06/1995]',0.635,0.022,-0.048,96.999,-0.641,-0.540
'[08:14:57.628 02/06/1995]',0.707,-0.019,-0.125,96.999,-0.641,-0.540
'[08:14:57.630 02/06/1995]',0.779,-0.081,-0.226,96.999,-0.641,-0.540
'[08:14:57.632 02/06/1995]',0.826,-0.204,-0.377,96.699,-0.635,-0.565
'[08:14:57.634 02/06/1995]',0.873,-0.327,-0.555,96.699,-0.635,-0.565
'[08:14:57.636 02/06/1995]',0.886,-0.471,-0.731,96.699,-0.635,-0.565
'[08:14:57.638 02/06/1995]',0.898,-0.635,-0.909,96.699,-0.635,-0.565
'[08:14:57.640 02/06/1995]',0.865,-0.779,-1.085,96.549,-0.630,-0.589
'[08:14:57.642 02/06/1995]',0.833,-0.902,-1.238,96.549,-0.630,-0.589
'[08:14:57.644 02/06/1995]',0.746,-1.005,-1.339,96.549,-0.630,-0.589
'[08:14:57.646 02/06/1995]',0.659,-1.066,-1.390,96.549,-0.630,-0.589
'[08:14:57.648 02/06/1995]',0.522,-1.108,-1.415,96.324,-0.627,-0.614
'[08:14:57.650 02/06/1995]',0.384,-1.128,-1.415,96.324,-0.627,-0.614
'[08:14:57.652 02/06/1995]',0.215,-1.128,-1.390,96.324,-0.627,-0.614
'[08:14:57.654 02/06/1995]',0.046,-1.108,-1.339,96.324,-0.627,-0.614
'[08:14:57.656 02/06/1995]',-0.119,-1.046,-1.238,96.249,-0.625,-0.638
'[08:14:57.658 02/06/1995]',-0.284,-1.005,-1.136,96.249,-0.625,-0.638
'[08:14:57.660 02/06/1995]',-0.409,-0.902,-0.985,96.249,-0.625,-0.638
'[08:14:57.662 02/06/1995]',-0.534,-0.800,-0.807,96.249,-0.625,-0.638
'[08:14:57.664 02/06/1995]',-0.592,-0.655,-0.631,96.024,-0.622,-0.663
'[08:14:57.666 02/06/1995]',-0.650,-0.533,-0.479,96.024,-0.622,-0.663
'[08:14:57.668 02/06/1995]',-0.645,-0.430,-0.377,96.024,-0.622,-0.663
'[08:14:57.670 02/06/1995]',-0.639,-0.368,-0.302,96.024,-0.622,-0.663
'[08:14:57.672 02/06/1995]',-0.590,-0.306,-0.251,95.799,-0.627,-
'[08:14:57.674 02/06/1995]',-0.541,-0.266,-0.201,95.799,-0.627,-
'[08:14:57.676 02/06/1995]',-0.477,-0.225,-0.175,95.799,-0.627,-
'[08:14:57.678 02/06/1995]',-0.414,-0.184,-0.150,95.799,-0.627,-
'[08:14:57.680 02/06/1995]',-0.357,-0.163,-0.125,95.574,-0.632,-
'[08:14:57.682 02/06/1995]',-0.301,-0.122,-0.099,95.574,-0.632,-
'[08:14:57.684 02/06/1995]',-0.258,-0.101,-0.074,95.574,-0.632,-
'[08:14:57.686 02/06/1995]',-0.214,-0.101,-0.074,95.574,-0.632,-
'[08:14:57.688 02/06/1995]',-0.186,-0.060,-0.023,95.274,-0.641,-
'[08:14:57.690 02/06/1995]',-0.157,-0.019,0.002,95.274,-0.641,-
'[08:14:57.692 02/06/1995]',-0.139,0.002,0.002,95.274,-0.641,-
'[08:14:57.694 02/06/1995]',-0.120,0.022,0.027,95.274,-0.641,-
'[08:14:57.696 02/06/1995]',-0.109,0.042,0.077,94.899,-0.649,-
'[08:14:57.698 02/06/1995]',-0.098,0.083,0.103,94.899,-0.649,-
'[08:14:57.700 02/06/1995]',-0.090,0.104,0.128,94.899,-0.649,-
'[08:14:57.702 02/06/1995]',-0.083,0.104,0.128,94.899,-0.649,-
'[08:14:57.704 02/06/1995]',-0.078,0.104,0.153,94.449,-0.668,-
'[08:14:57.706 02/06/1995]',-0.072,0.104,0.153,94.449,-0.668,-
'[08:14:57.708 02/06/1995]',-0.066,0.104,0.153,94.449,-0.668,-
'[08:14:57.710 02/06/1995]',-0.061,0.125,0.153,94.449,-0.668,-
'[08:14:57.712 02/06/1995]',-0.057,0.125,0.153,93.923,-0.679,-
'[08:14:57.714 02/06/1995]',-0.054,0.125,0.153,93.923,-0.679,-
'[08:14:57.716 02/06/1995]',-0.051,0.125,0.153,93.923,-0.679,-
'[08:14:57.718 02/06/1995]',-0.048,0.125,0.153,93.923,-0.679,-
'[08:14:57.720 02/06/1995]',-0.046,0.125,0.153,93.323,-0.696,-
'[08:14:57.722 02/06/1995]',-0.044,0.125,0.153,93.323,-0.696,-
'[08:14:57.724 02/06/1995]',-0.042,0.125,0.153,93.323,-0.696,-
'[08:14:57.726 02/06/1995]',-0.041,0.125,0.153,93.323,-0.696,-
'[08:14:57.728 02/06/1995]',-0.036,0.125,0.153,92.798,-0.710,-
'[08:14:57.730 02/06/1995]',-0.031,0.125,0.153,92.798,-0.710,-
'[08:14:57.732 02/06/1995]',-0.026,0.125,0.153,92.798,-0.710,-
'[08:14:57.734 02/06/1995]',-0.020,0.125,0.153,92.798,-0.710,-
'[08:14:57.736 02/06/1995]',-0.017,0.125,0.153,92.198,-0.724,-
'[08:14:57.738 02/06/1995]',-0.013,0.125,0.153,92.198,-0.724,-
'[08:14:57.740 02/06/1995]',-0.014,0.125,0.153,92.198,-0.724,-
'[08:14:57.742 02/06/1995]',-0.015,0.125,0.179,92.198,-0.724,-
'[08:14:57.744 02/06/1995]',-0.019,0.125,0.179,91.598,-0.737,-
'[08:14:57.746 02/06/1995]',-0.024,0.125,0.153,91.598,-0.737,-
'[08:14:57.748 02/06/1995]',-0.030,0.125,0.153,91.598,-0.737,-
'[08:14:57.750 02/06/1995]',-0.037,0.104,0.153,91.598,-0.737,-
'[08:14:57.752 02/06/1995]',-0.042,0.125,0.153,91.073,-0.748,-
'[08:14:57.754 02/06/1995]',-0.048,0.125,0.128,91.073,-0.748,-
'[08:14:57.756 02/06/1995]',-0.048,0.104,0.153,91.073,-0.748,-
'[08:14:57.758 02/06/1995]',-0.048,0.125,0.128,91.073,-0.748,-
'[08:14:57.760 02/06/1995]',-0.045,0.125,0.153,90.623,-0.762,-
'[08:14:57.762 02/06/1995]',-0.042,0.125,0.153,90.623,-0.762,-
'[08:14:57.764 02/06/1995]',-0.041,0.125,0.153,90.623,-0.762,-
'[08:14:57.766 02/06/1995]',-0.039,0.125,0.153,90.623,-0.762,-
'[08:14:57.768 02/06/1995]',-0.036,0.125,0.153,90.248,-0.773,-
'[08:14:57.770 02/06/1995]',-0.033,0.104,0.153,90.248,-0.773,-
'[08:14:57.772 02/06/1995]',-0.030,0.104,0.153,90.248,-0.773,-
'[08:14:57.774 02/06/1995]',-0.026,0.125,0.153,90.248,-0.773,-
'[08:14:57.776 02/06/1995]',-0.023,0.125,0.153,90.173,-0.781,-
'[08:14:57.778 02/06/1995]',-0.020,0.125,0.153,90.173,-0.781,-
'[08:14:57.780 02/06/1995]',-0.019,0.125,0.153,90.173,-0.781,-
'[08:14:57.782 02/06/1995]',-0.018,0.104,0.153,90.173,-0.781,-
'[08:14:57.784 02/06/1995]',-0.017,0.125,0.153,90.323,-0.792,-
'[08:14:57.786 02/06/1995]',-0.015,0.104,0.128,90.323,-0.792,-
'[08:14:57.788 02/06/1995]',-0.014,0.104,0.153,90.323,-0.792,-
'[08:14:57.790 02/06/1995]',-0.013,0.104,0.153,90.323,-0.792,-
'[08:14:57.792 02/06/1995]',-0.013,0.104,0.128,91.073,-0.803,-
'[08:14:57.794 02/06/1995]',-0.013,0.125,0.153,91.073,-0.803,-
'[08:14:57.796 02/06/1995]',-0.014,0.104,0.153,91.073,-0.803,-
'[08:14:57.798 02/06/1995]',-0.015,0.104,0.128,91.073,-0.803,-
'[08:14:57.800 02/06/1995]',-0.014,0.125,0.128,92.873,-0.808,-
'[08:14:57.802 02/06/1995]',-0.013,0.104,0.128,92.873,-0.808,-
'[08:14:57.804 02/06/1995]',-0.009,0.104,0.128,92.873,-0.808,-
'[08:14:57.806 02/06/1995]',-0.006,0.104,0.128,92.873,-0.808,-
'[08:14:57.808 02/06/1995]',-0.003,0.104,0.128,96.174,-0.820,-
'[08:14:57.810 02/06/1995]',0.000,0.125,0.153,96.174,-0.820,-
'[08:14:57.812 02/06/1995]',0.004,0.104,0.153,96.174,-0.820,-
'[08:14:57.814 02/06/1995]',0.007,0.104,0.128,96.174,-0.820,-
'[08:14:57.816 02/06/1995]',0.010,0.125,0.153,101.050,-0.825,-
'[08:14:57.818 02/06/1995]',0.013,0.125,0.128,101.050,-0.825,-
'[08:14:57.820 02/06/1995]',0.015,0.125,0.128,101.050,-0.825,-
'[08:14:57.822 02/06/1995]',0.017,0.125,0.153,101.050,-0.825,-
'[08:14:57.824 02/06/1995]',0.018,0.125,0.153,107.577,-0.831,-
'[08:14:57.826 02/06/1995]',0.020,0.125,0.153,107.577,-0.831,-
'[08:14:57.828 02/06/1995]',0.023,0.125,0.153,107.577,-0.831,-
'[08:14:57.830 02/06/1995]',0.026,0.125,0.153,107.577,-0.831,-
'[08:14:57.832 02/06/1995]',0.027,0.125,0.153,115.454,-0.831,-
'[08:14:57.834 02/06/1995]',0.028,0.125,0.153,115.454,-0.831,-
'[08:14:57.836 02/06/1995]',0.027,0.125,0.153,115.454,-0.831,-
'[08:14:57.838 02/06/1995]',0.026,0.125,0.153,115.454,-0.831,-
'[08:14:57.840 02/06/1995]',0.026,0.145,0.153,124.306,-0.825,-
'[08:14:57.842 02/06/1995]',0.026,0.125,0.153,124.306,-0.825,-
'[08:14:57.844 02/06/1995]',0.027,0.125,0.153,124.306,-0.825,-
'[08:14:57.846 02/06/1995]',0.028,0.125,0.153,124.306,-0.825,-
'[08:14:57.848 02/06/1995]',0.030,0.125,0.153,133.608,-0.811,-
'[08:14:57.850 02/06/1995]',0.031,0.125,0.153,133.608,-0.811,-
'[08:14:57.852 02/06/1995]',0.034,0.145,0.153,133.608,-0.811,-
'[08:14:57.854 02/06/1995]',0.037,0.145,0.153,133.608,-0.811,-
'[08:14:57.856 02/06/1995]',0.039,0.145,0.153,142.836,-0.792,-
'[08:14:57.858 02/06/1995]',0.041,0.145,0.153,142.836,-0.792,-
'[08:14:57.860 02/06/1995]',0.045,0.145,0.153,142.836,-0.792,-
'[08:14:57.862 02/06/1995]',0.050,0.145,0.153,142.836,-0.792,-
'[08:14:57.864 02/06/1995]',0.055,0.145,0.153,151.238,-0.756,-
'[08:14:57.866 02/06/1995]',0.061,0.145,0.153,151.238,-0.756,-
'[08:14:57.868 02/06/1995]',0.066,0.145,0.153,151.238,-0.756,-
'[08:14:57.870 02/06/1995]',0.070,0.145,0.153,151.238,-0.756,-
'[08:14:57.872 02/06/1995]',0.073,0.145,0.153,158.515,-0.710,-
'[08:14:57.874 02/06/1995]',0.076,0.145,0.153,158.515,-0.710,-
'[08:14:57.876 02/06/1995]',0.078,0.145,0.153,158.515,-0.710,-
'[08:14:57.878 02/06/1995]',0.081,0.145,0.153,158.515,-0.710,-
'[08:14:57.880 02/06/1995]',0.084,0.145,0.153,164.366,-0.654,-
'[08:14:57.882 02/06/1995]',0.087,0.166,0.153,164.366,-0.654,-
'[08:14:57.884 02/06/1995]',0.088,0.145,0.153,164.366,-0.654,-
'[08:14:57.886 02/06/1995]',0.089,0.145,0.153,164.366,-0.654,-
'[08:14:57.888 02/06/1995]',0.088,0.166,0.153,168.492,-0.583,-
'[08:14:57.890 02/06/1995]',0.087,0.145,0.153,168.492,-0.583,-
'[08:14:57.892 02/06/1995]',0.087,0.145,0.153,168.492,-0.583,-
'[08:14:57.894 02/06/1995]',0.087,0.145,0.153,168.492,-0.583,-
'[08:14:57.896 02/06/1995]',0.086,0.145,0.153,171.043,-0.500,-
'[08:14:57.898 02/06/1995]',0.085,0.145,0.153,171.043,-0.500,-
'[08:14:57.900 02/06/1995]',0.084,0.145,0.153,171.043,-0.500,-
'[08:14:57.902 02/06/1995]',0.083,0.145,0.153,171.043,-0.500,-
'[08:14:57.904 02/06/1995]',0.083,0.145,0.153,172.168,-0.412,-
'[08:14:57.906 02/06/1995]',0.083,0.145,0.128,172.168,-0.412,-
'[08:14:57.908 02/06/1995]',0.081,0.125,0.128,172.168,-0.412,-
'[08:14:57.910 02/06/1995]',0.079,0.125,0.153,172.168,-0.412,-
'[08:14:57.912 02/06/1995]',0.074,0.125,0.128,172.093,-0.319,-
'[08:14:57.914 02/06/1995]',0.068,0.125,0.128,172.093,-0.319,-
'[08:14:57.916 02/06/1995]',0.061,0.104,0.128,172.093,-0.319,-
'[08:14:57.918 02/06/1995]',0.054,0.104,0.103,172.093,-0.319,-
'[08:14:57.920 02/06/1995]',0.049,0.104,0.103,170.968,-0.223,-
'[08:14:57.922 02/06/1995]',0.044,0.104,0.103,170.968,-0.223,-
'[08:14:57.924 02/06/1995]',0.041,0.104,0.103,170.968,-0.223,-
'[08:14:57.926 02/06/1995]',0.037,0.104,0.103,170.968,-0.223,-
'[08:14:57.928 02/06/1995]',0.035,0.104,0.103,169.167,-0.132,-
'[08:14:57.930 02/06/1995]',0.033,0.083,0.103,169.167,-0.132,-
'[08:14:57.932 02/06/1995]',0.032,0.083,0.103,169.167,-0.132,-
'[08:14:57.934 02/06/1995]',0.031,0.083,0.077,169.167,-0.132,-
'[08:14:57.936 02/06/1995]',0.030,0.083,0.077,166.917,-0.050,-
'[08:14:57.938 02/06/1995]',0.028,0.083,0.077,166.917,-0.050,-
'[08:14:57.940 02/06/1995]',0.027,0.063,0.077,166.917,-0.050,-
'[08:14:57.942 02/06/1995]',0.026,0.063,0.077,166.917,-0.050,-
'[08:14:57.944 02/06/1995]',0.026,0.063,0.077,164.216,0.025,-
'[08:14:57.946 02/06/1995]',0.026,0.063,0.077,164.216,0.025,-
'[08:14:57.948 02/06/1995]',0.026,0.063,0.077,164.216,0.025,-
'[08:14:57.950 02/06/1995]',0.026,0.063,0.077,164.216,0.025,-
'[08:14:57.952 02/06/1995]',0.025,0.042,0.052,161.215,0.088,-
'[08:14:57.954 02/06/1995]',0.024,0.042,0.052,161.215,0.088,-
'[08:14:57.956 02/06/1995]',0.021,0.042,0.052,161.215,0.088,-
'[08:14:57.958 02/06/1995]',0.018,0.042,0.052,161.215,0.088,-
'[08:14:57.960 02/06/1995]',0.016,0.042,0.052,157.989,0.135,-
'[08:14:57.962 02/06/1995]',0.013,0.042,0.052,157.989,0.135,-
'[08:14:57.964 02/06/1995]',0.011,0.042,0.052,157.989,0.135,-
'[08:14:57.966 02/06/1995]',0.009,0.042,0.027,157.989,0.135,-
'[08:14:57.968 02/06/1995]',0.009,0.042,0.027,154.539,0.173,-
'[08:14:57.970 02/06/1995]',0.009,0.022,0.027,154.539,0.173,-
'[08:14:57.972 02/06/1995]',0.009,0.022,0.027,154.539,0.173,-
'[08:14:57.974 02/06/1995]',0.009,0.022,0.027,154.539,0.173,-
'[08:14:57.976 02/06/1995]',0.009,0.022,0.027,150.938,0.198,-
'[08:14:57.978 02/06/1995]',0.009,0.022,0.027,150.938,0.198,-
'[08:14:57.980 02/06/1995]',0.009,0.022,0.027,150.938,0.198,-
'[08:14:57.982 02/06/1995]',0.009,0.022,0.027,150.938,0.198,-
'[08:14:57.984 02/06/1995]',0.008,0.022,0.027,147.037,0.209,-
'[08:14:57.986 02/06/1995]',0.007,0.002,0.027,147.037,0.209,-
'[08:14:57.988 02/06/1995]',0.006,0.002,0.027,147.037,0.209,-
'[08:14:57.990 02/06/1995]',0.006,0.002,0.002,147.037,0.209,-
'[08:14:57.992 02/06/1995]',0.006,0.002,0.002,142.911,0.211,-
'[08:14:57.994 02/06/1995]',0.006,0.002,0.002,142.911,0.211,-
'[08:14:57.996 02/06/1995]',0.006,0.002,0.002,142.911,0.211,-
'[08:14:57.998 02/06/1995]',0.006,0.002,0.002,142.911,0.211,-
'[08:14:58.000 02/06/1995]',0.006,0.002,0.002,138.635,0.203,-
'[08:14:58.002 02/06/1995]',0.006,0.002,0.002,138.635,0.203,-
'[08:14:58.004 02/06/1995]',0.006,0.002,0.002,138.635,0.203,-
'[08:14:58.006 02/06/1995]',0.006,0.002,0.002,138.635,0.203,-
'[08:14:58.008 02/06/1995]',0.006,0.002,0.002,134.059,0.193,-
'[08:14:58.010 02/06/1995]',0.006,0.002,0.002,134.059,0.193,-
'[08:14:58.012 02/06/1995]',0.006,0.002,0.002,134.059,0.193,-
'[08:14:58.014 02/06/1995]',0.006,0.002,0.002,134.059,0.193,-
'[08:14:58.016 02/06/1995]',0.006,0.002,0.002,129.332,0.173,-
'[08:14:58.018 02/06/1995]',0.006,0.002,0.002,129.332,0.173,-
'[08:14:58.020 02/06/1995]',0.006,0.002,0.002,129.332,0.173,-
'[08:14:58.022 02/06/1995]',0.007,0.002,0.002,129.332,0.173,-
'[08:14:58.024 02/06/1995]',0.008,0.002,0.002,124.681,0.148,-
'[08:14:58.026 02/06/1995]',0.009,0.002,0.002,124.681,0.148,-
'[08:14:58.028 02/06/1995]',0.009,0.002,0.002,124.681,0.148,-
'[08:14:58.030 02/06/1995]',0.009,0.002,0.002,124.681,0.148,-
'[08:14:58.032 02/06/1995]',0.007,0.002,0.002,120.480,0.123,-
'[08:14:58.034 02/06/1995]',0.006,0.002,0.002,120.480,0.123,-
'[08:14:58.036 02/06/1995]',0.006,0.002,0.002,120.480,0.123,-
'[08:14:58.038 02/06/1995]',0.006,0.002,0.002,120.480,0.123,-
'[08:14:58.040 02/06/1995]',0.006,0.002,0.002,117.104,0.093,-
'[08:14:58.042 02/06/1995]',0.007,0.002,0.002,117.104,0.093,-
'[08:14:58.044 02/06/1995]',0.009,0.002,0.002,117.104,0.093,-
'[08:14:58.046 02/06/1995]',0.011,0.002,0.002,117.104,0.093,-
'[08:14:58.048 02/06/1995]',0.014,0.002,0.027,114.629,0.060,-
'[08:14:58.050 02/06/1995]',0.017,0.002,0.002,114.629,0.060,-
'[08:14:58.052 02/06/1995]',0.018,0.002,0.027,114.629,0.060,-
'[08:14:58.054 02/06/1995]',0.018,0.002,0.027,114.629,0.060,-
'[08:14:58.056 02/06/1995]',0.019,0.002,0.027,113.203,0.025,-
'[08:14:58.058 02/06/1995]',0.020,0.002,0.027,113.203,0.025,-
'[08:14:58.060 02/06/1995]',0.021,0.002,0.027,113.203,0.025,-
'[08:14:58.062 02/06/1995]',0.022,0.002,0.027,113.203,0.025,-
'[08:14:58.064 02/06/1995]',0.025,0.002,0.027,112.678,-0.017,-
'[08:14:58.066 02/06/1995]',0.028,0.002,0.027,112.678,-0.017,-
'[08:14:58.068 02/06/1995]',0.031,0.002,0.002,112.678,-0.017,-
'[08:14:58.070 02/06/1995]',0.035,0.002,0.002,112.678,-0.017,-
'[08:14:58.072 02/06/1995]',0.038,0.002,0.027,112.753,-0.058,-
'[08:14:58.074 02/06/1995]',0.041,0.002,0.027,112.753,-0.058,-
'[08:14:58.076 02/06/1995]',0.040,0.002,0.027,112.753,-0.058,-
'[08:14:58.078 02/06/1995]',0.039,0.002,0.027,112.753,-0.058,-
'[08:14:58.080 02/06/1995]',0.037,0.002,0.027,113.278,-0.102,-
'[08:14:58.082 02/06/1995]',0.035,0.002,0.027,113.278,-0.102,-
'[08:14:58.084 02/06/1995]',0.032,0.002,0.027,113.278,-0.102,-
'[08:14:58.086 02/06/1995]',0.030,0.002,0.027,113.278,-0.102,-
'[08:14:58.088 02/06/1995]',0.029,0.002,0.002,114.104,-0.146,-
'[08:14:58.090 02/06/1995]',0.028,0.002,0.002,114.104,-0.146,-
'[08:14:58.092 02/06/1995]',0.028,0.002,0.027,114.104,-0.146,-
'[08:14:58.094 02/06/1995]',0.028,0.002,0.027,114.104,-0.146,-
'[08:14:58.096 02/06/1995]',0.030,0.002,0.027,114.929,-0.193,-
'[08:14:58.098 02/06/1995]',0.033,0.002,0.027,114.929,-0.193,-
'[08:14:58.100 02/06/1995]',0.038,0.002,0.002,114.929,-0.193,-
'[08:14:58.102 02/06/1995]',0.042,0.002,0.002,114.929,-0.193,-
'[08:14:58.104 02/06/1995]',0.046,0.002,0.002,115.604,-0.239,-0.672
'[08:14:58.106 02/06/1995]',0.050,0.002,0.002,115.604,-0.239,-0.672
'[08:14:58.108 02/06/1995]',0.056,0.002,0.002,115.604,-0.239,-0.672
'[08:14:58.110 02/06/1995]',0.063,0.002,0.002,115.604,-0.239,-0.672
'[08:14:58.112 02/06/1995]',0.069,0.002,0.002,116.129,-0.286,-0.656
'[08:14:58.114 02/06/1995]',0.076,0.002,0.002,116.129,-0.286,-0.656
'[08:14:58.116 02/06/1995]',0.079,0.002,0.002,116.129,-0.286,-0.656
'[08:14:58.118 02/06/1995]',0.083,0.002,0.002,116.129,-0.286,-0.656
'[08:14:58.120 02/06/1995]',0.085,0.002,0.002,116.204,-0.330,-0.639
'[08:14:58.122 02/06/1995]',0.087,0.002,0.002,116.204,-0.330,-0.639
'[08:14:58.124 02/06/1995]',0.088,0.002,0.002,116.204,-0.330,-0.639
'[08:14:58.126 02/06/1995]',0.089,0.002,0.002,116.204,-0.330,-0.639
'[08:14:58.128 02/06/1995]',0.090,0.002,0.002,115.979,-0.368,-0.621
'[08:14:58.130 02/06/1995]',0.092,0.002,0.002,115.979,-0.368,-0.621
'[08:14:58.132 02/06/1995]',0.095,0.002,0.002,115.979,-0.368,-0.621
'[08:14:58.134 02/06/1995]',0.098,0.002,0.002,115.979,-0.368,-0.621
'[08:14:58.136 02/06/1995]',0.100,0.002,0.002,115.379,-0.405,-0.601
'[08:14:58.138 02/06/1995]',0.102,0.002,0.002,115.379,-0.405,-0.601
'[08:14:58.140 02/06/1995]',0.104,0.002,0.002,115.379,-0.405,-0.601
'[08:14:58.142 02/06/1995]',0.107,0.002,0.002,115.379,-0.405,-0.601
'[08:14:58.144 02/06/1995]',0.107,0.002,0.002,114.554,-0.434,-0.581
'[08:14:58.146 02/06/1995]',0.107,0.002,0.002,114.554,-0.434,-0.581
'[08:14:58.148 02/06/1995]',0.103,0.002,0.002,114.554,-0.434,-0.581
'[08:14:58.150 02/06/1995]',0.100,0.002,0.002,114.554,-0.434,-0.581
'[08:14:58.152 02/06/1995]',0.096,0.002,0.002,113.428,-0.457,-0.563
'[08:14:58.154 02/06/1995]',0.092,0.002,0.002,113.428,-0.457,-0.563
'[08:14:58.156 02/06/1995]',0.088,-0.019,-0.023,113.428,-0.457,-0.563
'[08:14:58.158 02/06/1995]',0.083,-0.019,-0.023,113.428,-0.457,-0.563
'[08:14:58.160 02/06/1995]',0.079,-0.019,-0.023,112.153,-0.476,-0.546
'[08:14:58.162 02/06/1995]',0.076,-0.039,-0.023,112.153,-0.476,-0.546
'[08:14:58.164 02/06/1995]',0.073,-0.039,-0.023,112.153,-0.476,-0.546
'[08:14:58.166 02/06/1995]',0.070,-0.039,-0.048,112.153,-0.476,-0.546
'[08:14:58.168 02/06/1995]',0.067,-0.039,-0.048,110.878,-0.492,-0.530
'[08:14:58.170 02/06/1995]',0.065,-0.039,-0.048,110.878,-0.492,-0.530
'[08:14:58.172 02/06/1995]',0.062,-0.060,-0.048,110.878,-0.492,-0.530
'[08:14:58.174 02/06/1995]',0.059,-0.060,-0.048,110.878,-0.492,-0.530
'[08:14:58.176 02/06/1995]',0.054,-0.039,-0.048,109.527,-0.503,-0.516
'[08:14:58.178 02/06/1995]',0.050,-0.039,-0.048,109.527,-0.503,-0.516
'[08:14:58.180 02/06/1995]',0.045,-0.039,-0.023,109.527,-0.503,-0.516
'[08:14:58.182 02/06/1995]',0.041,-0.039,-0.023,109.527,-0.503,-0.516
'[08:14:58.184 02/06/1995]',0.036,-0.039,-0.023,108.252,-0.509,-0.504
'[08:14:58.186 02/06/1995]',0.031,-0.039,-0.023,108.252,-0.509,-0.504
'[08:14:58.188 02/06/1995]',0.030,-0.019,0.002,108.252,-0.509,-0.504
'[08:14:58.190 02/06/1995]',0.028,-0.019,0.002,108.252,-0.509,-0.504
'[08:14:58.192 02/06/1995]',0.030,-0.019,0.002,106.977,-0.514,-0.494
'[08:14:58.194 02/06/1995]',0.033,-0.019,0.002,106.977,-0.514,-0.494
'[08:14:58.196 02/06/1995]',0.037,-0.019,0.002,106.977,-0.514,-0.494
'[08:14:58.198 02/06/1995]',0.041,-0.019,0.002,106.977,-0.514,-0.494
'[08:14:58.200 02/06/1995]',0.041,-0.019,0.002,105.776,-0.522,-0.487
'[08:14:58.202 02/06/1995]',0.041,-0.039,0.002,105.776,-0.522,-0.487
'[08:14:58.204 02/06/1995]',0.039,-0.039,0.002,105.776,-0.522,-0.487
