'Time and date','II','MCL1','V','ABP','PLETH','RESP'
'[18:14:08.112 19/11/1995]',-0.012,-0.005,0.003,62.400,0.000,-0.231
'[18:14:08.114 19/11/1995]',-0.006,0.001,0.003,62.400,0.000,-0.231
'[18:14:08.116 19/11/1995]',-0.006,0.001,0.003,62.400,0.000,-0.231
'[18:14:08.118 19/11/1995]',-0.006,0.001,0.003,62.400,0.000,-0.231
'[18:14:08.120 19/11/1995]',-0.012,0.001,0.003,62.100,0.000,-0.229
'[18:14:08.122 19/11/1995]',-0.012,-0.005,0.003,62.100,0.000,-0.229
'[18:14:08.124 19/11/1995]',-0.006,-0.005,0.003,62.100,0.000,-0.229
'[18:14:08.126 19/11/1995]',-0.012,-0.005,0.003,62.100,0.000,-0.229
'[18:14:08.128 19/11/1995]',-0.006,-0.005,0.003,61.850,0.000,-0.227
'[18:14:08.130 19/11/1995]',-0.006,0.001,0.003,61.850,0.000,-0.227
'[18:14:08.132 19/11/1995]',-0.006,0.001,0.003,61.850,0.000,-0.227
'[18:14:08.134 19/11/1995]',-0.012,0.001,0.003,61.850,0.000,-0.227
'[18:14:08.136 19/11/1995]',-0.012,-0.005,0.003,61.600,0.000,-0.226
'[18:14:08.138 19/11/1995]',-0.024,-0.005,0.003,61.600,0.000,-0.226
'[18:14:08.140 19/11/1995]',-0.012,-0.005,0.003,61.600,0.000,-0.226
'[18:14:08.142 19/11/1995]',-0.024,-0.011,0.003,61.600,0.000,-0.226
'[18:14:08.144 19/11/1995]',-0.024,-0.011,0.003,61.300,0.000,-0.225
'[18:14:08.146 19/11/1995]',-0.024,-0.005,0.003,61.300,0.000,-0.225
'[18:14:08.148 19/11/1995]',-0.049,-0.005,0.003,61.300,0.000,-0.225
'[18:14:08.150 19/11/1995]',-0.056,-0.005,0.003,61.300,0.000,-0.225
'[18:14:08.152 19/11/1995]',-0.068,-0.005,0.003,61.050,0.000,-0.224
'[18:14:08.154 19/11/1995]',-0.074,-0.011,0.003,61.050,0.000,-0.224
'[18:14:08.156 19/11/1995]',-0.074,-0.011,0.003,61.050,0.000,-0.224
'[18:14:08.158 19/11/1995]',-0.068,-0.011,0.033,61.050,0.000,-0.224
'[18:14:08.160 19/11/1995]',-0.049,-0.024,0.003,60.750,0.000,-0.223
'[18:14:08.162 19/11/1995]',-0.037,-0.011,0.003,60.750,0.000,-0.223
'[18:14:08.164 19/11/1995]',-0.031,-0.011,0.003,60.750,0.000,-0.223
'[18:14:08.166 19/11/1995]',-0.012,-0.011,0.003,60.750,0.000,-0.223
'[18:14:08.168 19/11/1995]',0.001,-0.024,0.003,60.400,0.000,-0.223
'[18:14:08.170 19/11/1995]',0.013,-0.030,0.003,60.400,0.000,-0.223
'[18:14:08.172 19/11/1995]',0.038,-0.036,0.003,60.400,0.000,-0.223
'[18:14:08.174 19/11/1995]',0.075,-0.048,0.003,60.400,0.000,-0.223
'[18:14:08.176 19/11/1995]',0.100,-0.066,-0.029,60.100,0.000,-0.222
'[18:14:08.178 19/11/1995]',0.143,-0.066,-0.029,60.100,0.000,-0.222
'[18:14:08.180 19/11/1995]',0.187,-0.072,-0.060,60.100,0.000,-0.222
'[18:14:08.182 19/11/1995]',0.237,-0.072,-0.060,60.100,0.000,-0.222
'[18:14:08.184 19/11/1995]',0.274,-0.089,-0.091,59.800,0.000,-0.222
'[18:14:08.186 19/11/1995]',0.286,-0.089,-0.091,59.800,0.000,-0.222
'[18:14:08.188 19/11/1995]',0.305,-0.089,-0.060,59.800,0.000,-0.222
'[18:14:08.190 19/11/1995]',0.324,-0.089,-0.091,59.800,0.000,-0.222
'[18:14:08.192 19/11/1995]',0.311,-0.089,-0.091,59.450,0.000,-0.223
'[18:14:08.194 19/11/1995]',0.311,-0.089,-0.091,59.450,0.000,-0.223
'[18:14:08.196 19/11/1995]',0.305,-0.101,-0.091,59.450,0.000,-0.223
'[18:14:08.198 19/11/1995]',0.311,-0.101,-0.091,59.450,0.000,-0.223
'[18:14:08.200 19/11/1995]',0.311,-0.114,-0.091,59.200,0.000,-0.224
'[18:14:08.202 19/11/1995]',0.305,-0.132,-0.091,59.200,0.000,-0.224
'[18:14:08.204 19/11/1995]',0.274,-0.138,-0.091,59.200,0.000,-0.224
'[18:14:08.206 19/11/1995]',0.230,-0.144,-0.091,59.200,0.000,-0.224
'[18:14:08.208 19/11/1995]',0.193,-0.144,-0.060,58.900,0.000,-0.225
'[18:14:08.210 19/11/1995]',0.162,-0.132,-0.060,58.900,0.000,-0.225
'[18:14:08.212 19/11/1995]',0.125,-0.114,-0.060,58.900,0.000,-0.225
'[18:14:08.214 19/11/1995]',0.081,-0.078,-0.029,58.900,0.000,-0.225
'[18:14:08.216 19/11/1995]',0.056,-0.036,0.003,58.650,0.000,-0.227
'[18:14:08.218 19/11/1995]',0.007,-0.011,0.003,58.650,0.000,-0.227
'[18:14:08.220 19/11/1995]',-0.031,0.001,0.003,58.650,0.000,-0.227
'[18:14:08.222 19/11/1995]',-0.056,0.024,0.003,58.650,0.000,-0.227
'[18:14:08.224 19/11/1995]',-0.074,0.024,0.003,58.350,0.000,-0.230
'[18:14:08.226 19/11/1995]',-0.093,0.030,0.033,58.350,0.000,-0.230
'[18:14:08.228 19/11/1995]',-0.099,0.036,0.033,58.350,0.000,-0.230
'[18:14:08.230 19/11/1995]',-0.118,0.036,0.033,58.350,0.000,-0.230
'[18:14:08.232 19/11/1995]',-0.118,0.036,0.033,58.050,0.000,-0.233
'[18:14:08.234 19/11/1995]',-0.118,0.048,0.033,58.050,0.000,-0.233
'[18:14:08.236 19/11/1995]',-0.118,0.036,0.033,58.050,0.000,-0.233
'[18:14:08.238 19/11/1995]',-0.118,0.036,0.033,58.050,0.000,-0.233
'[18:14:08.240 19/11/1995]',-0.118,0.030,0.033,57.800,0.000,-0.237
'[18:14:08.242 19/11/1995]',-0.118,0.030,0.033,57.800,0.000,-0.237
'[18:14:08.244 19/11/1995]',-0.105,0.030,0.033,57.800,0.000,-0.237
'[18:14:08.246 19/11/1995]',-0.099,0.030,0.033,57.800,0.000,-0.237
'[18:14:08.248 19/11/1995]',-0.099,0.036,0.033,57.550,0.000,-0.241
'[18:14:08.250 19/11/1995]',-0.105,0.036,0.033,57.550,0.000,-0.241
'[18:14:08.252 19/11/1995]',-0.105,0.036,0.033,57.550,0.000,-0.241
'[18:14:08.254 19/11/1995]',-0.105,0.030,0.033,57.550,0.000,-0.241
'[18:14:08.256 19/11/1995]',-0.105,0.036,0.033,57.300,0.000,-0.246
'[18:14:08.258 19/11/1995]',-0.105,0.030,0.033,57.300,0.000,-0.246
'[18:14:08.260 19/11/1995]',-0.099,0.030,0.033,57.300,0.000,-0.246
'[18:14:08.262 19/11/1995]',-0.093,0.024,0.033,57.300,0.000,-0.246
'[18:14:08.264 19/11/1995]',-0.074,0.030,0.033,57.050,0.000,-0.250
'[18:14:08.266 19/11/1995]',-0.068,0.024,0.033,57.050,0.000,-0.250
'[18:14:08.268 19/11/1995]',-0.056,0.024,0.003,57.050,0.000,-0.250
'[18:14:08.270 19/11/1995]',-0.056,0.024,0.003,57.050,0.000,-0.250
'[18:14:08.272 19/11/1995]',-0.049,0.012,0.003,56.800,0.000,-0.255
'[18:14:08.274 19/11/1995]',-0.049,0.006,0.003,56.800,0.000,-0.255
'[18:14:08.276 19/11/1995]',-0.037,0.001,0.003,56.800,0.000,-0.255
'[18:14:08.278 19/11/1995]',-0.037,0.006,0.003,56.800,0.000,-0.255
'[18:14:08.280 19/11/1995]',-0.037,0.006,0.003,56.600,0.000,-0.258
'[18:14:08.282 19/11/1995]',-0.037,0.006,0.003,56.600,0.000,-0.258
'[18:14:08.284 19/11/1995]',-0.037,0.006,0.003,56.600,0.000,-0.258
'[18:14:08.286 19/11/1995]',-0.037,0.012,0.003,56.600,0.000,-0.258
'[18:14:08.288 19/11/1995]',-0.037,0.006,0.003,56.350,0.000,-0.259
'[18:14:08.290 19/11/1995]',-0.031,0.006,0.003,56.350,0.000,-0.259
'[18:14:08.292 19/11/1995]',-0.031,0.006,0.003,56.350,0.000,-0.259
'[18:14:08.294 19/11/1995]',-0.031,0.006,0.003,56.350,0.000,-0.259
'[18:14:08.296 19/11/1995]',-0.031,0.001,0.003,56.100,0.000,-0.260
'[18:14:08.298 19/11/1995]',-0.024,0.006,0.003,56.100,0.000,-0.260
'[18:14:08.300 19/11/1995]',-0.024,0.006,0.003,56.100,0.000,-0.260
'[18:14:08.302 19/11/1995]',-0.024,0.006,0.003,56.100,0.000,-0.260
'[18:14:08.304 19/11/1995]',-0.031,0.006,0.003,55.850,0.000,-0.260
'[18:14:08.306 19/11/1995]',-0.024,0.001,0.003,55.850,0.000,-0.260
'[18:14:08.308 19/11/1995]',-0.024,0.001,0.003,55.850,0.000,-0.260
'[18:14:08.310 19/11/1995]',-0.024,0.001,0.003,55.850,0.000,-0.260
'[18:14:08.312 19/11/1995]',-0.024,0.001,0.003,55.650,0.000,-0.260
'[18:14:08.314 19/11/1995]',-0.024,0.001,0.003,55.650,0.000,-0.260
'[18:14:08.316 19/11/1995]',-0.024,0.006,0.003,55.650,0.000,-0.260
'[18:14:08.318 19/11/1995]',-0.024,0.006,0.003,55.650,0.000,-0.260
'[18:14:08.320 19/11/1995]',-0.024,0.006,0.003,55.500,0.000,-0.260
'[18:14:08.322 19/11/1995]',-0.024,0.001,0.003,55.500,0.000,-0.260
'[18:14:08.324 19/11/1995]',-0.031,0.001,0.003,55.500,0.000,-0.260
'[18:14:08.326 19/11/1995]',-0.024,0.001,0.003,55.500,0.000,-0.260
'[18:14:08.328 19/11/1995]',-0.024,0.006,0.003,55.350,0.000,-0.261
'[18:14:08.330 19/11/1995]',-0.012,0.006,0.003,55.350,0.000,-0.261
'[18:14:08.332 19/11/1995]',-0.012,0.006,0.003,55.350,0.000,-0.261
'[18:14:08.334 19/11/1995]',-0.024,0.012,0.003,55.350,0.000,-0.261
'[18:14:08.336 19/11/1995]',-0.024,0.012,0.003,55.150,0.000,-0.260
'[18:14:08.338 19/11/1995]',-0.024,0.006,0.003,55.150,0.000,-0.260
'[18:14:08.340 19/11/1995]',-0.024,0.006,0.003,55.150,0.000,-0.260
'[18:14:08.342 19/11/1995]',-0.024,0.006,0.003,55.150,0.000,-0.260
'[18:14:08.344 19/11/1995]',-0.024,0.006,0.003,54.950,0.000,-0.259
'[18:14:08.346 19/11/1995]',-0.012,0.006,0.003,54.950,0.000,-0.259
'[18:14:08.348 19/11/1995]',-0.012,0.006,0.003,54.950,0.000,-0.259
'[18:14:08.350 19/11/1995]',-0.012,0.006,0.003,54.950,0.000,-0.259
'[18:14:08.352 19/11/1995]',-0.012,0.006,0.003,54.800,0.000,-0.258
'[18:14:08.354 19/11/1995]',-0.012,0.006,0.003,54.800,0.000,-0.258
'[18:14:08.356 19/11/1995]',-0.012,0.001,0.003,54.800,0.000,-0.258
'[18:14:08.358 19/11/1995]',-0.012,0.001,0.003,54.800,0.000,-0.258
'[18:14:08.360 19/11/1995]',-0.006,0.006,0.003,54.650,0.000,-0.255
'[18:14:08.362 19/11/1995]',-0.006,0.001,0.003,54.650,0.000,-0.255
'[18:14:08.364 19/11/1995]',-0.006,0.006,0.003,54.650,0.000,-0.255
'[18:14:08.366 19/11/1995]',-0.012,0.006,0.003,54.650,0.000,-0.255
'[18:14:08.368 19/11/1995]',-0.012,0.012,0.003,54.650,0.000,-0.253
'[18:14:08.370 19/11/1995]',-0.012,0.012,0.003,54.650,0.000,-0.253
'[18:14:08.372 19/11/1995]',0.001,0.006,0.003,54.650,0.000,-0.253
'[18:14:08.374 19/11/1995]',-0.006,0.006,0.003,54.650,0.000,-0.253
'[18:14:08.376 19/11/1995]',-0.006,0.006,0.003,54.800,0.000,-0.250
'[18:14:08.378 19/11/1995]',0.001,0.001,0.003,54.800,0.000,-0.250
'[18:14:08.380 19/11/1995]',0.001,0.006,0.003,54.800,0.000,-0.250
'[18:14:08.382 19/11/1995]',0.001,0.012,0.003,54.800,0.000,-0.250
'[18:14:08.384 19/11/1995]',0.001,0.006,0.003,55.350,0.000,-0.247
'[18:14:08.386 19/11/1995]',0.001,0.006,0.003,55.350,0.000,-0.247
'[18:14:08.388 19/11/1995]',-0.006,0.006,0.003,55.350,0.000,-0.247
'[18:14:08.390 19/11/1995]',0.001,0.001,0.003,55.350,0.000,-0.247
'[18:14:08.392 19/11/1995]',0.001,0.001,0.003,56.450,0.000,-0.245
'[18:14:08.394 19/11/1995]',0.007,0.001,0.003,56.450,0.000,-0.245
'[18:14:08.396 19/11/1995]',0.007,0.001,0.003,56.450,0.000,-0.245
'[18:14:08.398 19/11/1995]',0.013,0.006,0.003,56.450,0.000,-0.245
'[18:14:08.400 19/11/1995]',0.025,0.006,0.003,58.200,0.000,-0.243
'[18:14:08.402 19/11/1995]',0.013,0.006,0.003,58.200,0.000,-0.243
'[18:14:08.404 19/11/1995]',0.013,0.006,0.003,58.200,0.000,-0.243
'[18:14:08.406 19/11/1995]',0.025,0.006,0.003,58.200,0.000,-0.243
'[18:14:08.408 19/11/1995]',0.025,0.001,0.003,60.600,0.000,-0.242
'[18:14:08.410 19/11/1995]',0.025,0.001,0.003,60.600,0.000,-0.242
'[18:14:08.412 19/11/1995]',0.031,0.001,0.003,60.600,0.000,-0.242
'[18:14:08.414 19/11/1995]',0.038,0.006,0.003,60.600,0.000,-0.242
'[18:14:08.416 19/11/1995]',0.038,0.006,0.003,63.500,0.000,-0.243
'[18:14:08.418 19/11/1995]',0.038,0.012,0.003,63.500,0.000,-0.243
'[18:14:08.420 19/11/1995]',0.031,0.006,0.003,63.500,0.000,-0.243
'[18:14:08.422 19/11/1995]',0.038,0.006,0.003,63.500,0.000,-0.243
'[18:14:08.424 19/11/1995]',0.038,0.006,0.003,66.700,0.000,-0.245
'[18:14:08.426 19/11/1995]',0.050,0.006,0.003,66.700,0.000,-0.245
'[18:14:08.428 19/11/1995]',0.056,0.012,0.003,66.700,0.000,-0.245
'[18:14:08.430 19/11/1995]',0.056,0.012,0.003,66.700,0.000,-0.245
'[18:14:08.432 19/11/1995]',0.056,0.024,0.003,70.100,0.000,-0.248
'[18:14:08.434 19/11/1995]',0.056,0.024,0.003,70.100,0.000,-0.248
'[18:14:08.436 19/11/1995]',0.056,0.012,0.003,70.100,0.000,-0.248
'[18:14:08.438 19/11/1995]',0.056,0.024,0.003,70.100,0.000,-0.248
'[18:14:08.440 19/11/1995]',0.056,0.012,0.003,73.400,0.000,-0.252
'[18:14:08.442 19/11/1995]',0.050,0.012,0.003,73.400,0.000,-0.252
'[18:14:08.444 19/11/1995]',0.069,0.012,0.003,73.400,0.000,-0.252
'[18:14:08.446 19/11/1995]',0.056,0.024,0.003,73.400,0.000,-0.252
'[18:14:08.448 19/11/1995]',0.050,0.024,0.003,76.650,0.000,-0.257
'[18:14:08.450 19/11/1995]',0.050,0.024,0.003,76.650,0.000,-0.257
'[18:14:08.452 19/11/1995]',0.038,0.024,0.003,76.650,0.000,-0.257
'[18:14:08.454 19/11/1995]',0.050,0.030,0.003,76.650,0.000,-0.257
'[18:14:08.456 19/11/1995]',0.038,0.024,-0.029,79.800,0.000,-0.262
'[18:14:08.458 19/11/1995]',0.050,0.012,0.003,79.800,0.000,-0.262
'[18:14:08.460 19/11/1995]',0.050,0.012,-0.029,79.800,0.000,-0.262
'[18:14:08.462 19/11/1995]',0.050,0.012,0.003,79.800,0.000,-0.262
'[18:14:08.464 19/11/1995]',0.050,0.012,0.003,82.750,0.000,-0.268
'[18:14:08.466 19/11/1995]',0.050,0.024,0.003,82.750,0.000,-0.268
'[18:14:08.468 19/11/1995]',0.050,0.012,0.003,82.750,0.000,-0.268
'[18:14:08.470 19/11/1995]',0.050,0.006,0.003,82.750,0.000,-0.268
'[18:14:08.472 19/11/1995]',0.038,0.012,0.003,85.500,0.000,-0.273
'[18:14:08.474 19/11/1995]',0.050,0.006,0.003,85.500,0.000,-0.273
'[18:14:08.476 19/11/1995]',0.050,0.006,0.003,85.500,0.000,-0.273
'[18:14:08.478 19/11/1995]',0.056,0.006,-0.029,85.500,0.000,-0.273
'[18:14:08.480 19/11/1995]',0.050,0.006,0.003,88.000,0.000,-0.278
'[18:14:08.482 19/11/1995]',0.056,0.012,0.003,88.000,0.000,-0.278
'[18:14:08.484 19/11/1995]',0.050,0.012,0.003,88.000,0.000,-0.278
'[18:14:08.486 19/11/1995]',0.038,0.006,0.003,88.000,0.000,-0.278
'[18:14:08.488 19/11/1995]',0.031,0.006,0.003,90.150,0.000,-0.283
'[18:14:08.490 19/11/1995]',0.031,0.001,0.003,90.150,0.000,-0.283
'[18:14:08.492 19/11/1995]',0.031,0.001,0.003,90.150,0.000,-0.283
'[18:14:08.494 19/11/1995]',0.025,0.006,0.003,90.150,0.000,-0.283
'[18:14:08.496 19/11/1995]',0.013,0.006,0.003,92.050,0.000,-0.288
'[18:14:08.498 19/11/1995]',0.007,0.006,0.003,92.050,0.000,-0.288
'[18:14:08.500 19/11/1995]',0.013,0.012,0.003,92.050,0.000,-0.288
'[18:14:08.502 19/11/1995]',0.007,0.006,0.003,92.050,0.000,-0.288
'[18:14:08.504 19/11/1995]',0.007,0.006,0.003,93.600,0.000,-0.292
'[18:14:08.506 19/11/1995]',0.007,-0.005,0.003,93.600,0.000,-0.292
'[18:14:08.508 19/11/1995]',0.007,-0.005,0.003,93.600,0.000,-0.292
'[18:14:08.510 19/11/1995]',0.007,-0.005,0.003,93.600,0.000,-0.292
'[18:14:08.512 19/11/1995]',0.007,-0.005,0.003,94.950,0.000,-0.295
'[18:14:08.514 19/11/1995]',0.007,0.001,0.003,94.950,0.000,-0.295
'[18:14:08.516 19/11/1995]',0.001,0.001,0.003,94.950,0.000,-0.295
'[18:14:08.518 19/11/1995]',0.001,0.001,0.003,94.950,0.000,-0.295
'[18:14:08.520 19/11/1995]',-0.006,-0.005,0.003,96.000,0.000,-0.298
'[18:14:08.522 19/11/1995]',-0.006,-0.005,0.003,96.000,0.000,-0.298
'[18:14:08.524 19/11/1995]',-0.012,-0.005,0.003,96.000,0.000,-0.298
'[18:14:08.526 19/11/1995]',-0.006,-0.005,0.003,96.000,0.000,-0.298
'[18:14:08.528 19/11/1995]',-0.006,-0.005,0.003,96.750,0.000,-0.301
'[18:14:08.530 19/11/1995]',-0.006,-0.005,0.003,96.750,0.000,-0.301
'[18:14:08.532 19/11/1995]',-0.006,0.001,0.003,96.750,0.000,-0.301
'[18:14:08.534 19/11/1995]',-0.006,0.001,0.003,96.750,0.000,-0.301
'[18:14:08.536 19/11/1995]',-0.012,0.001,0.003,97.300,0.000,-0.302
'[18:14:08.538 19/11/1995]',-0.024,0.001,0.003,97.300,0.000,-0.302
'[18:14:08.540 19/11/1995]',-0.012,-0.005,0.003,97.300,0.000,-0.302
'[18:14:08.542 19/11/1995]',-0.012,-0.011,0.003,97.300,0.000,-0.302
'[18:14:08.544 19/11/1995]',-0.006,-0.005,0.003,97.500,0.000,-0.302
'[18:14:08.546 19/11/1995]',-0.006,-0.005,0.003,97.500,0.000,-0.302
'[18:14:08.548 19/11/1995]',-0.006,0.001,0.003,97.500,0.000,-0.302
'[18:14:08.550 19/11/1995]',-0.012,-0.005,0.003,97.500,0.000,-0.302
'[18:14:08.552 19/11/1995]',-0.024,-0.005,0.003,97.400,0.000,-0.302
'[18:14:08.554 19/11/1995]',-0.024,-0.005,0.003,97.400,0.000,-0.302
'[18:14:08.556 19/11/1995]',-0.024,-0.005,0.003,97.400,0.000,-0.302
'[18:14:08.558 19/11/1995]',-0.024,-0.011,0.003,97.400,0.000,-0.302
'[18:14:08.560 19/11/1995]',-0.031,-0.011,0.003,97.000,0.000,-0.301
'[18:14:08.562 19/11/1995]',-0.024,-0.011,0.003,97.000,0.000,-0.301
'[18:14:08.564 19/11/1995]',-0.006,-0.005,0.003,97.000,0.000,-0.301
'[18:14:08.566 19/11/1995]',-0.012,-0.005,0.003,97.000,0.000,-0.301
'[18:14:08.568 19/11/1995]',-0.024,-0.005,0.003,96.350,0.000,-0.300
'[18:14:08.570 19/11/1995]',-0.024,-0.005,0.003,96.350,0.000,-0.300
'[18:14:08.572 19/11/1995]',-0.024,-0.005,0.003,96.350,0.000,-0.300
'[18:14:08.574 19/11/1995]',-0.024,-0.005,0.003,96.350,0.000,-0.300
'[18:14:08.576 19/11/1995]',-0.024,-0.005,0.003,95.400,0.000,-0.299
'[18:14:08.578 19/11/1995]',-0.024,-0.005,0.003,95.400,0.000,-0.299
'[18:14:08.580 19/11/1995]',-0.024,-0.005,0.003,95.400,0.000,-0.299
'[18:14:08.582 19/11/1995]',-0.012,0.001,0.003,95.400,0.000,-0.299
'[18:14:08.584 19/11/1995]',-0.024,-0.005,0.003,94.200,0.000,-0.298
'[18:14:08.586 19/11/1995]',-0.024,-0.005,0.003,94.200,0.000,-0.298
'[18:14:08.588 19/11/1995]',-0.031,-0.005,0.003,94.200,0.000,-0.298
'[18:14:08.590 19/11/1995]',-0.024,-0.011,0.003,94.200,0.000,-0.298
'[18:14:08.592 19/11/1995]',-0.024,-0.011,0.003,92.650,0.000,-0.297
'[18:14:08.594 19/11/1995]',-0.024,-0.011,0.003,92.650,0.000,-0.297
'[18:14:08.596 19/11/1995]',-0.012,-0.011,0.003,92.650,0.000,-0.297
'[18:14:08.598 19/11/1995]',-0.012,-0.005,0.003,92.650,0.000,-0.297
'[18:14:08.600 19/11/1995]',-0.012,0.001,0.003,90.850,0.000,-0.296
'[18:14:08.602 19/11/1995]',-0.012,0.001,0.003,90.850,0.000,-0.296
'[18:14:08.604 19/11/1995]',-0.012,-0.005,0.003,90.850,0.000,-0.296
'[18:14:08.606 19/11/1995]',-0.024,-0.005,0.003,90.850,0.000,-0.296
'[18:14:08.608 19/11/1995]',-0.024,-0.005,0.003,88.900,0.000,-0.293
'[18:14:08.610 19/11/1995]',-0.006,-0.005,0.003,88.900,0.000,-0.293
'[18:14:08.612 19/11/1995]',-0.012,-0.005,0.003,88.900,0.000,-0.293
'[18:14:08.614 19/11/1995]',-0.012,-0.005,0.003,88.900,0.000,-0.293
'[18:14:08.616 19/11/1995]',-0.012,-0.011,0.003,86.800,0.000,-0.291
'[18:14:08.618 19/11/1995]',-0.012,-0.005,0.003,86.800,0.000,-0.291
'[18:14:08.620 19/11/1995]',-0.012,-0.005,0.003,86.800,0.000,-0.291
'[18:14:08.622 19/11/1995]',-0.012,-0.011,0.003,86.800,0.000,-0.291
'[18:14:08.624 19/11/1995]',-0.012,-0.011,0.003,84.750,0.000,-0.288
'[18:14:08.626 19/11/1995]',-0.012,-0.011,0.003,84.750,0.000,-0.288
'[18:14:08.628 19/11/1995]',-0.006,-0.011,0.003,84.750,0.000,-0.288
'[18:14:08.630 19/11/1995]',-0.012,-0.005,0.003,84.750,0.000,-0.288
'[18:14:08.632 19/11/1995]',-0.012,-0.005,0.003,82.850,0.000,-0.286
'[18:14:08.634 19/11/1995]',-0.012,0.001,0.003,82.850,0.000,-0.286
'[18:14:08.636 19/11/1995]',-0.012,0.001,0.003,82.850,0.000,-0.286
'[18:14:08.638 19/11/1995]',-0.012,-0.005,0.003,82.850,0.000,-0.286
'[18:14:08.640 19/11/1995]',-0.024,-0.005,0.003,81.050,0.000,-0.285
'[18:14:08.642 19/11/1995]',-0.024,-0.005,0.003,81.050,0.000,-0.285
'[18:14:08.644 19/11/1995]',-0.024,-0.005,0.003,81.050,0.000,-0.285
'[18:14:08.646 19/11/1995]',-0.012,0.001,0.003,81.050,0.000,-0.285
'[18:14:08.648 19/11/1995]',-0.012,0.001,0.003,79.500,0.000,-0.284
'[18:14:08.650 19/11/1995]',-0.012,0.001,0.003,79.500,0.000,-0.284
'[18:14:08.652 19/11/1995]',-0.012,0.001,0.003,79.500,0.000,-0.284
'[18:14:08.654 19/11/1995]',-0.024,0.001,0.003,79.500,0.000,-0.284
'[18:14:08.656 19/11/1995]',-0.006,-0.005,0.003,78.100,0.000,-0.284
'[18:14:08.658 19/11/1995]',-0.006,-0.005,0.003,78.100,0.000,-0.284
'[18:14:08.660 19/11/1995]',-0.006,-0.005,0.003,78.100,0.000,-0.284
'[18:14:08.662 19/11/1995]',-0.006,-0.005,0.003,78.100,0.000,-0.284
'[18:14:08.664 19/11/1995]',-0.006,0.001,0.003,76.850,0.000,-0.283
'[18:14:08.666 19/11/1995]',0.001,0.001,0.003,76.850,0.000,-0.283
'[18:14:08.668 19/11/1995]',-0.012,0.001,0.003,76.850,0.000,-0.283
'[18:14:08.670 19/11/1995]',-0.012,0.001,0.003,76.850,0.000,-0.283
'[18:14:08.672 19/11/1995]',-0.012,-0.005,0.003,75.750,0.000,-0.283
'[18:14:08.674 19/11/1995]',-0.012,-0.005,0.003,75.750,0.000,-0.283
'[18:14:08.676 19/11/1995]',-0.012,-0.005,0.003,75.750,0.000,-0.283
'[18:14:08.678 19/11/1995]',-0.012,-0.005,0.003,75.750,0.000,-0.283
'[18:14:08.680 19/11/1995]',-0.006,-0.005,0.003,74.700,0.000,-0.283
'[18:14:08.682 19/11/1995]',-0.006,-0.005,0.003,74.700,0.000,-0.283
'[18:14:08.684 19/11/1995]',-0.006,0.001,0.003,74.700,0.000,-0.283
'[18:14:08.686 19/11/1995]',-0.012,0.001,0.003,74.700,0.000,-0.283
'[18:14:08.688 19/11/1995]',-0.012,-0.005,0.003,73.750,0.000,-0.284
'[18:14:08.690 19/11/1995]',-0.012,-0.005,0.003,73.750,0.000,-0.284
'[18:14:08.692 19/11/1995]',-0.006,-0.005,0.003,73.750,0.000,-0.284
'[18:14:08.694 19/11/1995]',-0.006,-0.005,0.003,73.750,0.000,-0.284
'[18:14:08.696 19/11/1995]',0.001,-0.005,0.003,72.850,0.000,-0.285
'[18:14:08.698 19/11/1995]',-0.012,-0.005,0.003,72.850,0.000,-0.285
'[18:14:08.700 19/11/1995]',-0.006,0.001,0.003,72.850,0.000,-0.285
'[18:14:08.702 19/11/1995]',-0.012,-0.005,0.003,72.850,0.000,-0.285
'[18:14:08.704 19/11/1995]',-0.024,-0.005,0.003,72.100,0.000,-0.287
'[18:14:08.706 19/11/1995]',-0.024,-0.011,0.003,72.100,0.000,-0.287
'[18:14:08.708 19/11/1995]',-0.049,-0.011,0.003,72.100,0.000,-0.287
'[18:14:08.710 19/11/1995]',-0.056,-0.024,0.003,72.100,0.000,-0.287
'[18:14:08.712 19/11/1995]',-0.056,-0.011,0.003,71.400,0.000,-0.289
'[18:14:08.714 19/11/1995]',-0.068,-0.011,0.033,71.400,0.000,-0.289
'[18:14:08.716 19/11/1995]',-0.074,-0.011,0.003,71.400,0.000,-0.289
'[18:14:08.718 19/11/1995]',-0.068,-0.011,0.003,71.400,0.000,-0.289
'[18:14:08.720 19/11/1995]',-0.056,-0.024,0.003,70.750,0.000,-0.292
'[18:14:08.722 19/11/1995]',-0.056,-0.011,0.003,70.750,0.000,-0.292
'[18:14:08.724 19/11/1995]',-0.049,-0.024,0.003,70.750,0.000,-0.292
'[18:14:08.726 19/11/1995]',-0.024,-0.030,0.003,70.750,0.000,-0.292
'[18:14:08.728 19/11/1995]',-0.012,-0.030,0.003,70.150,0.000,-0.294
'[18:14:08.730 19/11/1995]',0.013,-0.030,0.003,70.150,0.000,-0.294
'[18:14:08.732 19/11/1995]',0.031,-0.036,0.003,70.150,0.000,-0.294
'[18:14:08.734 19/11/1995]',0.056,-0.048,0.003,70.150,0.000,-0.294
'[18:14:08.736 19/11/1995]',0.093,-0.054,-0.029,69.550,0.000,-0.296
'[18:14:08.738 19/11/1995]',0.137,-0.066,-0.029,69.550,0.000,-0.296
'[18:14:08.740 19/11/1995]',0.175,-0.089,-0.060,69.550,0.000,-0.296
'[18:14:08.742 19/11/1995]',0.230,-0.095,-0.091,69.550,0.000,-0.296
