'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:34:19.404 26/01/1995]',0.058,-0.045,80.534,0.308,-0.523
'[14:34:19.406 26/01/1995]',0.058,-0.037,80.534,0.308,-0.523
'[14:34:19.408 26/01/1995]',0.058,-0.037,79.933,0.285,-0.521
'[14:34:19.410 26/01/1995]',0.058,-0.037,79.933,0.285,-0.521
'[14:34:19.412 26/01/1995]',0.044,-0.030,79.933,0.285,-0.521
'[14:34:19.414 26/01/1995]',0.030,-0.022,79.933,0.285,-0.521
'[14:34:19.416 26/01/1995]',0.030,-0.022,79.332,0.265,-0.518
'[14:34:19.418 26/01/1995]',0.030,-0.015,79.332,0.265,-0.518
'[14:34:19.420 26/01/1995]',0.015,-0.015,79.332,0.265,-0.518
'[14:34:19.422 26/01/1995]',0.015,-0.007,79.332,0.265,-0.518
'[14:34:19.424 26/01/1995]',0.015,-0.015,78.831,0.242,-0.516
'[14:34:19.426 26/01/1995]',0.015,-0.015,78.831,0.242,-0.516
'[14:34:19.428 26/01/1995]',0.015,-0.007,78.831,0.242,-0.516
'[14:34:19.430 26/01/1995]',0.001,-0.007,78.831,0.242,-0.516
'[14:34:19.432 26/01/1995]',0.001,-0.007,78.230,0.213,-0.514
'[14:34:19.434 26/01/1995]',0.001,0.001,78.230,0.213,-0.514
'[14:34:19.436 26/01/1995]',0.001,0.001,78.230,0.213,-0.514
'[14:34:19.438 26/01/1995]',-0.013,0.001,78.230,0.213,-0.514
'[14:34:19.440 26/01/1995]',-0.013,0.016,77.629,0.190,-0.512
'[14:34:19.442 26/01/1995]',-0.028,0.016,77.629,0.190,-0.512
'[14:34:19.444 26/01/1995]',-0.042,0.023,77.629,0.190,-0.512
'[14:34:19.446 26/01/1995]',-0.056,0.031,77.629,0.190,-0.512
'[14:34:19.448 26/01/1995]',-0.071,0.038,77.129,0.168,-0.510
'[14:34:19.450 26/01/1995]',-0.085,0.054,77.129,0.168,-0.510
'[14:34:19.452 26/01/1995]',-0.100,0.061,77.129,0.168,-0.510
'[14:34:19.454 26/01/1995]',-0.114,0.061,77.129,0.168,-0.510
'[14:34:19.456 26/01/1995]',-0.114,0.061,76.528,0.145,-0.509
'[14:34:19.458 26/01/1995]',-0.114,0.069,76.528,0.145,-0.509
'[14:34:19.460 26/01/1995]',-0.114,0.061,76.528,0.145,-0.509
'[14:34:19.462 26/01/1995]',-0.114,0.054,76.528,0.145,-0.509
'[14:34:19.464 26/01/1995]',-0.114,0.054,75.927,0.120,-0.507
'[14:34:19.466 26/01/1995]',-0.114,0.054,75.927,0.120,-0.507
'[14:34:19.468 26/01/1995]',-0.114,0.054,75.927,0.120,-0.507
'[14:34:19.470 26/01/1995]',-0.100,0.054,75.927,0.120,-0.507
'[14:34:19.472 26/01/1995]',-0.114,0.054,75.225,0.100,-0.506
'[14:34:19.474 26/01/1995]',-0.100,0.054,75.225,0.100,-0.506
'[14:34:19.476 26/01/1995]',-0.100,0.054,75.225,0.100,-0.506
'[14:34:19.478 26/01/1995]',-0.100,0.046,75.225,0.100,-0.506
'[14:34:19.480 26/01/1995]',-0.100,0.046,74.725,0.074,-0.504
'[14:34:19.482 26/01/1995]',-0.100,0.046,74.725,0.074,-0.504
'[14:34:19.484 26/01/1995]',-0.114,0.046,74.725,0.074,-0.504
'[14:34:19.486 26/01/1995]',-0.114,0.046,74.725,0.074,-0.504
'[14:34:19.488 26/01/1995]',-0.100,0.046,74.124,0.054,-0.503
'[14:34:19.490 26/01/1995]',-0.100,0.054,74.124,0.054,-0.503
'[14:34:19.492 26/01/1995]',-0.100,0.046,74.124,0.054,-0.503
'[14:34:19.494 26/01/1995]',-0.100,0.046,74.124,0.054,-0.503
'[14:34:19.496 26/01/1995]',-0.100,0.046,73.422,0.032,-0.501
'[14:34:19.498 26/01/1995]',-0.100,0.046,73.422,0.032,-0.501
'[14:34:19.500 26/01/1995]',-0.100,0.054,73.422,0.032,-0.501
'[14:34:19.502 26/01/1995]',-0.100,0.046,73.422,0.032,-0.501
'[14:34:19.504 26/01/1995]',-0.100,0.061,72.821,0.011,-0.500
'[14:34:19.506 26/01/1995]',-0.100,0.061,72.821,0.011,-0.500
'[14:34:19.508 26/01/1995]',-0.100,0.069,72.821,0.011,-0.500
'[14:34:19.510 26/01/1995]',-0.071,0.061,72.821,0.011,-0.500
'[14:34:19.512 26/01/1995]',-0.056,0.054,72.120,-0.007,-0.498
'[14:34:19.514 26/01/1995]',-0.013,0.038,72.120,-0.007,-0.498
'[14:34:19.516 26/01/1995]',0.001,0.031,72.120,-0.007,-0.498
'[14:34:19.518 26/01/1995]',0.030,0.016,72.120,-0.007,-0.498
'[14:34:19.520 26/01/1995]',0.073,0.001,71.519,-0.029,-0.496
'[14:34:19.522 26/01/1995]',0.116,-0.015,71.519,-0.029,-0.496
'[14:34:19.524 26/01/1995]',0.159,-0.030,71.519,-0.029,-0.496
'[14:34:19.526 26/01/1995]',0.231,-0.060,71.519,-0.029,-0.496
'[14:34:19.528 26/01/1995]',0.318,-0.098,71.018,-0.048,-0.495
'[14:34:19.530 26/01/1995]',0.390,-0.144,71.018,-0.048,-0.495
'[14:34:19.532 26/01/1995]',0.476,-0.174,71.018,-0.048,-0.495
'[14:34:19.534 26/01/1995]',0.562,-0.213,71.018,-0.048,-0.495
'[14:34:19.536 26/01/1995]',0.619,-0.258,70.417,-0.064,-0.494
'[14:34:19.538 26/01/1995]',0.663,-0.288,70.417,-0.064,-0.494
'[14:34:19.540 26/01/1995]',0.706,-0.304,70.417,-0.064,-0.494
'[14:34:19.542 26/01/1995]',0.720,-0.326,70.417,-0.064,-0.494
'[14:34:19.544 26/01/1995]',0.692,-0.311,69.816,-0.080,-0.493
'[14:34:19.546 26/01/1995]',0.591,-0.281,69.816,-0.080,-0.493
'[14:34:19.548 26/01/1995]',0.490,-0.227,69.816,-0.080,-0.493
'[14:34:19.550 26/01/1995]',0.390,-0.174,69.816,-0.080,-0.493
'[14:34:19.552 26/01/1995]',0.274,-0.113,69.316,-0.098,-0.492
'[14:34:19.554 26/01/1995]',0.159,-0.060,69.316,-0.098,-0.492
'[14:34:19.556 26/01/1995]',0.058,-0.007,69.316,-0.098,-0.492
'[14:34:19.558 26/01/1995]',-0.013,0.031,69.316,-0.098,-0.492
'[14:34:19.560 26/01/1995]',-0.071,0.061,68.915,-0.117,-0.491
'[14:34:19.562 26/01/1995]',-0.114,0.084,68.915,-0.117,-0.491
'[14:34:19.564 26/01/1995]',-0.143,0.107,68.915,-0.117,-0.491
'[14:34:19.566 26/01/1995]',-0.172,0.137,68.915,-0.117,-0.491
'[14:34:19.568 26/01/1995]',-0.186,0.153,68.414,-0.137,-0.490
'[14:34:19.570 26/01/1995]',-0.186,0.160,68.414,-0.137,-0.490
'[14:34:19.572 26/01/1995]',-0.201,0.160,68.414,-0.137,-0.490
'[14:34:19.574 26/01/1995]',-0.186,0.153,68.414,-0.137,-0.490
'[14:34:19.576 26/01/1995]',-0.172,0.153,67.913,-0.158,-0.490
'[14:34:19.578 26/01/1995]',-0.157,0.145,67.913,-0.158,-0.490
'[14:34:19.580 26/01/1995]',-0.143,0.137,67.913,-0.158,-0.490
'[14:34:19.582 26/01/1995]',-0.143,0.130,67.913,-0.158,-0.490
'[14:34:19.584 26/01/1995]',-0.143,0.107,67.412,-0.174,-0.489
'[14:34:19.586 26/01/1995]',-0.129,0.100,67.412,-0.174,-0.489
'[14:34:19.588 26/01/1995]',-0.114,0.092,67.412,-0.174,-0.489
'[14:34:19.590 26/01/1995]',-0.114,0.084,67.412,-0.174,-0.489
'[14:34:19.592 26/01/1995]',-0.129,0.077,67.012,-0.194,-0.490
'[14:34:19.594 26/01/1995]',-0.114,0.069,67.012,-0.194,-0.490
'[14:34:19.596 26/01/1995]',-0.114,0.069,67.012,-0.194,-0.490
'[14:34:19.598 26/01/1995]',-0.114,0.061,67.012,-0.194,-0.490
'[14:34:19.600 26/01/1995]',-0.100,0.054,66.511,-0.213,-0.491
'[14:34:19.602 26/01/1995]',-0.100,0.054,66.511,-0.213,-0.491
'[14:34:19.604 26/01/1995]',-0.100,0.046,66.511,-0.213,-0.491
'[14:34:19.606 26/01/1995]',-0.100,0.046,66.511,-0.213,-0.491
'[14:34:19.608 26/01/1995]',-0.100,0.046,66.010,-0.227,-0.492
'[14:34:19.610 26/01/1995]',-0.100,0.046,66.010,-0.227,-0.492
'[14:34:19.612 26/01/1995]',-0.100,0.046,66.010,-0.227,-0.492
'[14:34:19.614 26/01/1995]',-0.100,0.046,66.010,-0.227,-0.492
'[14:34:19.616 26/01/1995]',-0.100,0.046,65.609,-0.244,-0.493
'[14:34:19.618 26/01/1995]',-0.100,0.046,65.609,-0.244,-0.493
'[14:34:19.620 26/01/1995]',-0.100,0.046,65.609,-0.244,-0.493
'[14:34:19.622 26/01/1995]',-0.100,0.046,65.609,-0.244,-0.493
'[14:34:19.624 26/01/1995]',-0.100,0.046,65.109,-0.263,-0.495
'[14:34:19.626 26/01/1995]',-0.114,0.046,65.109,-0.263,-0.495
'[14:34:19.628 26/01/1995]',-0.100,0.054,65.109,-0.263,-0.495
'[14:34:19.630 26/01/1995]',-0.100,0.046,65.109,-0.263,-0.495
'[14:34:19.632 26/01/1995]',-0.100,0.046,64.608,-0.278,-0.498
'[14:34:19.634 26/01/1995]',-0.100,0.038,64.608,-0.278,-0.498
'[14:34:19.636 26/01/1995]',-0.100,0.031,64.608,-0.278,-0.498
'[14:34:19.638 26/01/1995]',-0.100,0.038,64.608,-0.278,-0.498
'[14:34:19.640 26/01/1995]',-0.100,0.038,64.207,-0.289,-0.501
'[14:34:19.642 26/01/1995]',-0.100,0.031,64.207,-0.289,-0.501
'[14:34:19.644 26/01/1995]',-0.100,0.031,64.207,-0.289,-0.501
'[14:34:19.646 26/01/1995]',-0.100,0.038,64.207,-0.289,-0.501
'[14:34:19.648 26/01/1995]',-0.100,0.031,63.706,-0.306,-0.504
'[14:34:19.650 26/01/1995]',-0.085,0.038,63.706,-0.306,-0.504
'[14:34:19.652 26/01/1995]',-0.071,0.038,63.706,-0.306,-0.504
'[14:34:19.654 26/01/1995]',-0.071,0.031,63.706,-0.306,-0.504
'[14:34:19.656 26/01/1995]',-0.071,0.031,63.306,-0.318,-0.508
'[14:34:19.658 26/01/1995]',-0.071,0.031,63.306,-0.318,-0.508
'[14:34:19.660 26/01/1995]',-0.071,0.031,63.306,-0.318,-0.508
'[14:34:19.662 26/01/1995]',-0.071,0.031,63.306,-0.318,-0.508
'[14:34:19.664 26/01/1995]',-0.071,0.031,62.905,-0.333,-0.513
'[14:34:19.666 26/01/1995]',-0.071,0.031,62.905,-0.333,-0.513
'[14:34:19.668 26/01/1995]',-0.071,0.031,62.905,-0.333,-0.513
'[14:34:19.670 26/01/1995]',-0.071,0.023,62.905,-0.333,-0.513
'[14:34:19.672 26/01/1995]',-0.071,0.031,62.504,-0.344,-0.518
'[14:34:19.674 26/01/1995]',-0.071,0.023,62.504,-0.344,-0.518
'[14:34:19.676 26/01/1995]',-0.056,0.023,62.504,-0.344,-0.518
'[14:34:19.678 26/01/1995]',-0.056,0.023,62.504,-0.344,-0.518
'[14:34:19.680 26/01/1995]',-0.056,0.023,62.204,-0.356,-0.523
'[14:34:19.682 26/01/1995]',-0.056,0.031,62.204,-0.356,-0.523
'[14:34:19.684 26/01/1995]',-0.056,0.016,62.204,-0.356,-0.523
'[14:34:19.686 26/01/1995]',-0.056,0.016,62.204,-0.356,-0.523
'[14:34:19.688 26/01/1995]',-0.056,0.016,62.504,-0.366,-0.527
'[14:34:19.690 26/01/1995]',-0.042,0.016,62.504,-0.366,-0.527
'[14:34:19.692 26/01/1995]',-0.042,0.016,62.504,-0.366,-0.527
'[14:34:19.694 26/01/1995]',-0.042,0.016,62.504,-0.366,-0.527
'[14:34:19.696 26/01/1995]',-0.042,0.016,64.207,-0.376,-0.531
'[14:34:19.698 26/01/1995]',-0.042,0.016,64.207,-0.376,-0.531
'[14:34:19.700 26/01/1995]',-0.028,0.016,64.207,-0.376,-0.531
'[14:34:19.702 26/01/1995]',-0.028,0.008,64.207,-0.376,-0.531
'[14:34:19.704 26/01/1995]',-0.028,0.016,68.915,-0.385,-0.535
'[14:34:19.706 26/01/1995]',-0.028,0.016,68.915,-0.385,-0.535
'[14:34:19.708 26/01/1995]',-0.042,0.016,68.915,-0.385,-0.535
'[14:34:19.710 26/01/1995]',-0.042,0.016,68.915,-0.385,-0.535
'[14:34:19.712 26/01/1995]',-0.042,0.016,77.529,-0.392,-0.538
'[14:34:19.714 26/01/1995]',-0.042,0.016,77.529,-0.392,-0.538
'[14:34:19.716 26/01/1995]',-0.042,0.016,77.529,-0.392,-0.538
'[14:34:19.718 26/01/1995]',-0.028,0.008,77.529,-0.392,-0.538
'[14:34:19.720 26/01/1995]',-0.028,0.008,89.750,-0.402,-0.541
'[14:34:19.722 26/01/1995]',-0.013,0.001,89.750,-0.402,-0.541
'[14:34:19.724 26/01/1995]',0.001,0.001,89.750,-0.402,-0.541
'[14:34:19.726 26/01/1995]',0.001,-0.007,89.750,-0.402,-0.541
'[14:34:19.728 26/01/1995]',0.001,-0.007,104.174,-0.409,-0.544
'[14:34:19.730 26/01/1995]',0.001,-0.007,104.174,-0.409,-0.544
'[14:34:19.732 26/01/1995]',0.001,-0.007,104.174,-0.409,-0.544
'[14:34:19.734 26/01/1995]',0.001,-0.015,104.174,-0.409,-0.544
'[14:34:19.736 26/01/1995]',0.015,-0.015,119.199,-0.416,-0.546
'[14:34:19.738 26/01/1995]',0.015,-0.015,119.199,-0.416,-0.546
'[14:34:19.740 26/01/1995]',0.015,-0.022,119.199,-0.416,-0.546
'[14:34:19.742 26/01/1995]',0.015,-0.022,119.199,-0.416,-0.546
'[14:34:19.744 26/01/1995]',0.015,-0.015,133.523,-0.421,-0.548
'[14:34:19.746 26/01/1995]',0.015,-0.015,133.523,-0.421,-0.548
'[14:34:19.748 26/01/1995]',0.030,-0.022,133.523,-0.421,-0.548
'[14:34:19.750 26/01/1995]',0.030,-0.030,133.523,-0.421,-0.548
'[14:34:19.752 26/01/1995]',0.030,-0.030,146.144,-0.428,-0.550
'[14:34:19.754 26/01/1995]',0.030,-0.030,146.144,-0.428,-0.550
'[14:34:19.756 26/01/1995]',0.030,-0.037,146.144,-0.428,-0.550
'[14:34:19.758 26/01/1995]',0.030,-0.037,146.144,-0.428,-0.550
'[14:34:19.760 26/01/1995]',0.030,-0.045,156.561,-0.430,-0.551
'[14:34:19.762 26/01/1995]',0.030,-0.045,156.561,-0.430,-0.551
'[14:34:19.764 26/01/1995]',0.044,-0.045,156.561,-0.430,-0.551
'[14:34:19.766 26/01/1995]',0.058,-0.045,156.561,-0.430,-0.551
'[14:34:19.768 26/01/1995]',0.058,-0.053,164.875,-0.433,-0.551
'[14:34:19.770 26/01/1995]',0.058,-0.053,164.875,-0.433,-0.551
'[14:34:19.772 26/01/1995]',0.073,-0.053,164.875,-0.433,-0.551
'[14:34:19.774 26/01/1995]',0.058,-0.053,164.875,-0.433,-0.551
'[14:34:19.776 26/01/1995]',0.073,-0.053,171.085,-0.430,-0.551
'[14:34:19.778 26/01/1995]',0.073,-0.053,171.085,-0.430,-0.551
'[14:34:19.780 26/01/1995]',0.073,-0.053,171.085,-0.430,-0.551
'[14:34:19.782 26/01/1995]',0.073,-0.053,171.085,-0.430,-0.551
'[14:34:19.784 26/01/1995]',0.073,-0.060,175.292,-0.425,-0.549
'[14:34:19.786 26/01/1995]',0.073,-0.053,175.292,-0.425,-0.549
'[14:34:19.788 26/01/1995]',0.073,-0.053,175.292,-0.425,-0.549
'[14:34:19.790 26/01/1995]',0.073,-0.053,175.292,-0.425,-0.549
'[14:34:19.792 26/01/1995]',0.073,-0.053,177.997,-0.411,-0.547
'[14:34:19.794 26/01/1995]',0.073,-0.053,177.997,-0.411,-0.547
'[14:34:19.796 26/01/1995]',0.073,-0.060,177.997,-0.411,-0.547
'[14:34:19.798 26/01/1995]',0.073,-0.060,177.997,-0.411,-0.547
'[14:34:19.800 26/01/1995]',0.087,-0.060,179.199,-0.395,-0.543
'[14:34:19.802 26/01/1995]',0.087,-0.060,179.199,-0.395,-0.543
'[14:34:19.804 26/01/1995]',0.102,-0.060,179.199,-0.395,-0.543
'[14:34:19.806 26/01/1995]',0.102,-0.068,179.199,-0.395,-0.543
'[14:34:19.808 26/01/1995]',0.102,-0.068,179.199,-0.370,-0.539
'[14:34:19.810 26/01/1995]',0.116,-0.068,179.199,-0.370,-0.539
'[14:34:19.812 26/01/1995]',0.116,-0.068,179.199,-0.370,-0.539
'[14:34:19.814 26/01/1995]',0.116,-0.068,179.199,-0.370,-0.539
'[14:34:19.816 26/01/1995]',0.116,-0.068,178.197,-0.342,-0.535
'[14:34:19.818 26/01/1995]',0.116,-0.076,178.197,-0.342,-0.535
'[14:34:19.820 26/01/1995]',0.116,-0.068,178.197,-0.342,-0.535
'[14:34:19.822 26/01/1995]',0.116,-0.076,178.197,-0.342,-0.535
'[14:34:19.824 26/01/1995]',0.116,-0.068,176.394,-0.301,-0.531
'[14:34:19.826 26/01/1995]',0.116,-0.060,176.394,-0.301,-0.531
'[14:34:19.828 26/01/1995]',0.116,-0.068,176.394,-0.301,-0.531
'[14:34:19.830 26/01/1995]',0.131,-0.060,176.394,-0.301,-0.531
'[14:34:19.832 26/01/1995]',0.131,-0.068,174.090,-0.261,-0.527
'[14:34:19.834 26/01/1995]',0.145,-0.068,174.090,-0.261,-0.527
'[14:34:19.836 26/01/1995]',0.145,-0.068,174.090,-0.261,-0.527
'[14:34:19.838 26/01/1995]',0.145,-0.068,174.090,-0.261,-0.527
'[14:34:19.840 26/01/1995]',0.145,-0.068,171.486,-0.215,-0.523
'[14:34:19.842 26/01/1995]',0.145,-0.076,171.486,-0.215,-0.523
'[14:34:19.844 26/01/1995]',0.145,-0.076,171.486,-0.215,-0.523
'[14:34:19.846 26/01/1995]',0.145,-0.068,171.486,-0.215,-0.523
'[14:34:19.848 26/01/1995]',0.131,-0.060,168.581,-0.170,-0.518
'[14:34:19.850 26/01/1995]',0.131,-0.060,168.581,-0.170,-0.518
'[14:34:19.852 26/01/1995]',0.131,-0.060,168.581,-0.170,-0.518
'[14:34:19.854 26/01/1995]',0.116,-0.053,168.581,-0.170,-0.518
'[14:34:19.856 26/01/1995]',0.116,-0.053,165.576,-0.117,-0.512
'[14:34:19.858 26/01/1995]',0.102,-0.037,165.576,-0.117,-0.512
'[14:34:19.860 26/01/1995]',0.102,-0.037,165.576,-0.117,-0.512
'[14:34:19.862 26/01/1995]',0.102,-0.037,165.576,-0.117,-0.512
'[14:34:19.864 26/01/1995]',0.087,-0.030,162.571,-0.067,-0.506
'[14:34:19.866 26/01/1995]',0.087,-0.030,162.571,-0.067,-0.506
'[14:34:19.868 26/01/1995]',0.073,-0.030,162.571,-0.067,-0.506
'[14:34:19.870 26/01/1995]',0.058,-0.030,162.571,-0.067,-0.506
'[14:34:19.872 26/01/1995]',0.058,-0.030,159.466,-0.017,-0.500
'[14:34:19.874 26/01/1995]',0.058,-0.022,159.466,-0.017,-0.500
'[14:34:19.876 26/01/1995]',0.044,-0.022,159.466,-0.017,-0.500
'[14:34:19.878 26/01/1995]',0.044,-0.015,159.466,-0.017,-0.500
'[14:34:19.880 26/01/1995]',0.030,-0.015,156.461,0.029,-0.494
'[14:34:19.882 26/01/1995]',0.044,-0.007,156.461,0.029,-0.494
'[14:34:19.884 26/01/1995]',0.030,-0.007,156.461,0.029,-0.494
'[14:34:19.886 26/01/1995]',0.015,-0.007,156.461,0.029,-0.494
'[14:34:19.888 26/01/1995]',0.015,0.001,153.456,0.079,-0.487
'[14:34:19.890 26/01/1995]',0.015,0.001,153.456,0.079,-0.487
'[14:34:19.892 26/01/1995]',0.015,0.001,153.456,0.079,-0.487
'[14:34:19.894 26/01/1995]',0.001,0.008,153.456,0.079,-0.487
'[14:34:19.896 26/01/1995]',0.015,0.008,150.451,0.122,-0.481
'[14:34:19.898 26/01/1995]',0.001,0.008,150.451,0.122,-0.481
'[14:34:19.900 26/01/1995]',0.015,0.008,150.451,0.122,-0.481
'[14:34:19.902 26/01/1995]',0.001,0.008,150.451,0.122,-0.481
'[14:34:19.904 26/01/1995]',0.001,0.008,147.446,0.165,-0.475
'[14:34:19.906 26/01/1995]',0.001,0.008,147.446,0.165,-0.475
'[14:34:19.908 26/01/1995]',0.001,0.001,147.446,0.165,-0.475
'[14:34:19.910 26/01/1995]',0.001,0.001,147.446,0.165,-0.475
'[14:34:19.912 26/01/1995]',0.001,0.008,144.140,0.203,-0.468
'[14:34:19.914 26/01/1995]',0.001,0.008,144.140,0.203,-0.468
'[14:34:19.916 26/01/1995]',0.001,0.008,144.140,0.203,-0.468
'[14:34:19.918 26/01/1995]',0.001,0.008,144.140,0.203,-0.468
'[14:34:19.920 26/01/1995]',0.001,0.008,140.735,0.239,-0.459
'[14:34:19.922 26/01/1995]',0.001,0.016,140.735,0.239,-0.459
'[14:34:19.924 26/01/1995]',0.001,0.016,140.735,0.239,-0.459
'[14:34:19.926 26/01/1995]',0.001,0.016,140.735,0.239,-0.459
'[14:34:19.928 26/01/1995]',0.001,0.023,137.229,0.273,-0.450
'[14:34:19.930 26/01/1995]',0.001,0.016,137.229,0.273,-0.450
'[14:34:19.932 26/01/1995]',0.001,0.016,137.229,0.273,-0.450
'[14:34:19.934 26/01/1995]',0.001,0.016,137.229,0.273,-0.450
'[14:34:19.936 26/01/1995]',0.001,0.023,133.222,0.301,-0.441
'[14:34:19.938 26/01/1995]',0.001,0.016,133.222,0.301,-0.441
'[14:34:19.940 26/01/1995]',0.001,0.016,133.222,0.301,-0.441
'[14:34:19.942 26/01/1995]',0.001,0.016,133.222,0.301,-0.441
'[14:34:19.944 26/01/1995]',0.001,0.016,128.815,0.330,-0.430
'[14:34:19.946 26/01/1995]',0.001,0.008,128.815,0.330,-0.430
'[14:34:19.948 26/01/1995]',0.015,0.008,128.815,0.330,-0.430
'[14:34:19.950 26/01/1995]',0.015,0.001,128.815,0.330,-0.430
'[14:34:19.952 26/01/1995]',0.015,0.008,124.107,0.353,-0.420
'[14:34:19.954 26/01/1995]',0.015,0.001,124.107,0.353,-0.420
'[14:34:19.956 26/01/1995]',0.015,0.008,124.107,0.353,-0.420
'[14:34:19.958 26/01/1995]',0.001,0.008,124.107,0.353,-0.420
'[14:34:19.960 26/01/1995]',0.001,0.008,118.898,0.373,-0.409
'[14:34:19.962 26/01/1995]',0.001,0.008,118.898,0.373,-0.409
'[14:34:19.964 26/01/1995]',0.001,0.008,118.898,0.373,-0.409
'[14:34:19.966 26/01/1995]',0.001,0.008,118.898,0.373,-0.409
'[14:34:19.968 26/01/1995]',0.001,0.008,113.489,0.390,-0.398
'[14:34:19.970 26/01/1995]',0.015,0.008,113.489,0.390,-0.398
'[14:34:19.972 26/01/1995]',0.001,0.008,113.489,0.390,-0.398
'[14:34:19.974 26/01/1995]',0.001,0.008,113.489,0.390,-0.398
'[14:34:19.976 26/01/1995]',0.001,0.008,107.980,0.406,-0.386
'[14:34:19.978 26/01/1995]',0.015,0.016,107.980,0.406,-0.386
'[14:34:19.980 26/01/1995]',0.015,0.016,107.980,0.406,-0.386
'[14:34:19.982 26/01/1995]',0.001,0.016,107.980,0.406,-0.386
'[14:34:19.984 26/01/1995]',0.015,0.016,102.871,0.416,-0.374
'[14:34:19.986 26/01/1995]',0.001,0.016,102.871,0.416,-0.374
'[14:34:19.988 26/01/1995]',0.001,0.016,102.871,0.416,-0.374
'[14:34:19.990 26/01/1995]',0.001,0.016,102.871,0.416,-0.374
'[14:34:19.992 26/01/1995]',0.001,0.016,98.164,0.423,-0.363
'[14:34:19.994 26/01/1995]',0.001,0.016,98.164,0.423,-0.363
'[14:34:19.996 26/01/1995]',0.001,0.016,98.164,0.423,-0.363
'[14:34:19.998 26/01/1995]',0.001,0.016,98.164,0.423,-0.363
'[14:34:20.000 26/01/1995]',0.001,0.016,94.157,0.430,-0.351
'[14:34:20.002 26/01/1995]',0.001,0.016,94.157,0.430,-0.351
'[14:34:20.004 26/01/1995]',0.001,0.008,94.157,0.430,-0.351
'[14:34:20.006 26/01/1995]',0.001,0.016,94.157,0.430,-0.351
'[14:34:20.008 26/01/1995]',0.001,0.016,90.851,0.430,-0.340
'[14:34:20.010 26/01/1995]',0.001,0.016,90.851,0.430,-0.340
'[14:34:20.012 26/01/1995]',-0.013,0.023,90.851,0.430,-0.340
'[14:34:20.014 26/01/1995]',-0.013,0.023,90.851,0.430,-0.340
'[14:34:20.016 26/01/1995]',-0.013,0.023,88.247,0.430,-0.327
'[14:34:20.018 26/01/1995]',0.001,0.023,88.247,0.430,-0.327
'[14:34:20.020 26/01/1995]',0.001,0.016,88.247,0.430,-0.327
'[14:34:20.022 26/01/1995]',0.001,0.016,88.247,0.430,-0.327
'[14:34:20.024 26/01/1995]',0.001,0.016,86.144,0.430,-0.314
'[14:34:20.026 26/01/1995]',0.001,0.016,86.144,0.430,-0.314
'[14:34:20.028 26/01/1995]',0.001,0.016,86.144,0.430,-0.314
'[14:34:20.030 26/01/1995]',-0.013,0.016,86.144,0.430,-0.314
'[14:34:20.032 26/01/1995]',0.001,0.023,84.541,0.423,-0.301
'[14:34:20.034 26/01/1995]',0.001,0.023,84.541,0.423,-0.301
'[14:34:20.036 26/01/1995]',0.001,0.023,84.541,0.423,-0.301
'[14:34:20.038 26/01/1995]',0.001,0.023,84.541,0.423,-0.301
'[14:34:20.040 26/01/1995]',0.001,0.023,83.339,0.413,-0.288
'[14:34:20.042 26/01/1995]',0.001,0.016,83.339,0.413,-0.288
'[14:34:20.044 26/01/1995]',0.001,0.008,83.339,0.413,-0.288
'[14:34:20.046 26/01/1995]',0.001,0.008,83.339,0.413,-0.288
'[14:34:20.048 26/01/1995]',0.001,0.008,82.337,0.404,-0.277
'[14:34:20.050 26/01/1995]',0.001,0.001,82.337,0.404,-0.277
'[14:34:20.052 26/01/1995]',0.001,-0.007,82.337,0.404,-0.277
'[14:34:20.054 26/01/1995]',0.001,0.001,82.337,0.404,-0.277
'[14:34:20.056 26/01/1995]',0.001,-0.007,81.536,0.387,-0.265
'[14:34:20.058 26/01/1995]',0.001,-0.007,81.536,0.387,-0.265
'[14:34:20.060 26/01/1995]',0.015,-0.015,81.536,0.387,-0.265
'[14:34:20.062 26/01/1995]',0.030,-0.022,81.536,0.387,-0.265
'[14:34:20.064 26/01/1995]',0.044,-0.030,80.735,0.370,-0.253
'[14:34:20.066 26/01/1995]',0.058,-0.037,80.735,0.370,-0.253
'[14:34:20.068 26/01/1995]',0.073,-0.037,80.735,0.370,-0.253
'[14:34:20.070 26/01/1995]',0.073,-0.053,80.735,0.370,-0.253
'[14:34:20.072 26/01/1995]',0.073,-0.045,80.234,0.351,-0.241
'[14:34:20.074 26/01/1995]',0.073,-0.053,80.234,0.351,-0.241
'[14:34:20.076 26/01/1995]',0.073,-0.045,80.234,0.351,-0.241
'[14:34:20.078 26/01/1995]',0.073,-0.045,80.234,0.351,-0.241
'[14:34:20.080 26/01/1995]',0.073,-0.037,79.633,0.330,-0.231
'[14:34:20.082 26/01/1995]',0.058,-0.037,79.633,0.330,-0.231
'[14:34:20.084 26/01/1995]',0.058,-0.030,79.633,0.330,-0.231
'[14:34:20.086 26/01/1995]',0.058,-0.030,79.633,0.330,-0.231
'[14:34:20.088 26/01/1995]',0.058,-0.022,79.132,0.310,-0.220
'[14:34:20.090 26/01/1995]',0.044,-0.015,79.132,0.310,-0.220
'[14:34:20.092 26/01/1995]',0.030,-0.007,79.132,0.310,-0.220
'[14:34:20.094 26/01/1995]',0.030,-0.007,79.132,0.310,-0.220
