'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[09:13:48.172 01/06/1995]',-0.048,0.073,72.310,16.113,94.296,0.000,-0.504
'[09:13:48.174 01/06/1995]',-0.048,0.097,72.310,16.113,94.296,0.000,-0.504
'[09:13:48.176 01/06/1995]',-0.036,0.097,72.661,15.463,95.050,0.000,-0.507
'[09:13:48.178 01/06/1995]',-0.036,0.097,72.661,15.463,95.050,0.000,-0.507
'[09:13:48.180 01/06/1995]',-0.036,0.073,72.661,15.463,95.050,0.000,-0.507
'[09:13:48.182 01/06/1995]',-0.036,0.073,72.661,15.463,95.050,0.000,-0.507
'[09:13:48.184 01/06/1995]',-0.036,0.073,73.211,15.287,95.050,0.000,-0.511
'[09:13:48.186 01/06/1995]',-0.048,0.073,73.211,15.287,95.050,0.000,-0.511
'[09:13:48.188 01/06/1995]',-0.048,0.097,73.211,15.287,95.050,0.000,-0.511
'[09:13:48.190 01/06/1995]',-0.054,0.097,73.211,15.287,95.050,0.000,-0.511
'[09:13:48.192 01/06/1995]',-0.054,0.097,74.012,15.637,95.201,0.000,-0.516
'[09:13:48.194 01/06/1995]',-0.048,0.097,74.012,15.637,95.201,0.000,-0.516
'[09:13:48.196 01/06/1995]',-0.036,0.097,74.012,15.637,95.201,0.000,-0.516
'[09:13:48.198 01/06/1995]',-0.036,0.073,74.012,15.637,95.201,0.000,-0.516
'[09:13:48.200 01/06/1995]',-0.048,0.097,74.913,16.400,95.352,0.000,-0.522
'[09:13:48.202 01/06/1995]',-0.054,0.097,74.913,16.400,95.352,0.000,-0.522
'[09:13:48.204 01/06/1995]',-0.054,0.097,74.913,16.400,95.352,0.000,-0.522
'[09:13:48.206 01/06/1995]',-0.054,0.097,74.913,16.400,95.352,0.000,-0.522
'[09:13:48.208 01/06/1995]',-0.066,0.097,76.164,17.163,95.728,0.000,-0.528
'[09:13:48.210 01/06/1995]',-0.054,0.097,76.164,17.163,95.728,0.000,-0.528
'[09:13:48.212 01/06/1995]',-0.048,0.097,76.164,17.163,95.728,0.000,-0.528
'[09:13:48.214 01/06/1995]',-0.036,0.097,76.164,17.163,95.728,0.000,-0.528
'[09:13:48.216 01/06/1995]',-0.036,0.073,77.765,17.512,96.407,0.000,-0.535
'[09:13:48.218 01/06/1995]',-0.030,0.073,77.765,17.512,96.407,0.000,-0.535
'[09:13:48.220 01/06/1995]',-0.036,0.073,77.765,17.512,96.407,0.000,-0.535
'[09:13:48.222 01/06/1995]',-0.048,0.097,77.765,17.512,96.407,0.000,-0.535
'[09:13:48.224 01/06/1995]',-0.048,0.097,79.667,17.337,97.990,0.000,-0.541
'[09:13:48.226 01/06/1995]',-0.036,0.097,79.667,17.337,97.990,0.000,-0.541
'[09:13:48.228 01/06/1995]',-0.036,0.097,79.667,17.337,97.990,0.000,-0.541
'[09:13:48.230 01/06/1995]',-0.030,0.073,79.667,17.337,97.990,0.000,-0.541
'[09:13:48.232 01/06/1995]',-0.030,0.073,82.018,16.925,99.949,0.000,-0.547
'[09:13:48.234 01/06/1995]',-0.030,0.073,82.018,16.925,99.949,0.000,-0.547
'[09:13:48.236 01/06/1995]',-0.036,0.073,82.018,16.925,99.949,0.000,-0.547
'[09:13:48.238 01/06/1995]',-0.036,0.073,82.018,16.925,99.949,0.000,-0.547
'[09:13:48.240 01/06/1995]',-0.048,0.073,84.771,16.400,101.231,0.000,-0.553
'[09:13:48.242 01/06/1995]',-0.048,0.073,84.771,16.400,101.231,0.000,-0.553
'[09:13:48.244 01/06/1995]',-0.036,0.073,84.771,16.400,101.231,0.000,-0.553
'[09:13:48.246 01/06/1995]',-0.030,0.073,84.771,16.400,101.231,0.000,-0.553
'[09:13:48.248 01/06/1995]',-0.030,0.073,87.923,15.812,101.005,0.000,-0.559
'[09:13:48.250 01/06/1995]',-0.030,0.049,87.923,15.812,101.005,0.000,-0.559
'[09:13:48.252 01/06/1995]',-0.036,0.073,87.923,15.812,101.005,0.000,-0.559
'[09:13:48.254 01/06/1995]',-0.036,0.073,87.923,15.812,101.005,0.000,-0.559
'[09:13:48.256 01/06/1995]',-0.048,0.073,91.276,15.350,100.176,0.000,-0.564
'[09:13:48.258 01/06/1995]',-0.048,0.097,91.276,15.350,100.176,0.000,-0.564
'[09:13:48.260 01/06/1995]',-0.048,0.073,91.276,15.350,100.176,0.000,-0.564
'[09:13:48.262 01/06/1995]',-0.036,0.073,91.276,15.350,100.176,0.000,-0.564
'[09:13:48.264 01/06/1995]',-0.036,0.073,94.729,15.000,99.874,0.000,-0.569
'[09:13:48.266 01/06/1995]',-0.030,0.073,94.729,15.000,99.874,0.000,-0.569
'[09:13:48.268 01/06/1995]',-0.036,0.073,94.729,15.000,99.874,0.000,-0.569
'[09:13:48.270 01/06/1995]',-0.036,0.073,94.729,15.000,99.874,0.000,-0.569
'[09:13:48.272 01/06/1995]',-0.036,0.073,98.132,14.812,100.402,0.000,-0.574
'[09:13:48.274 01/06/1995]',-0.048,0.097,98.132,14.812,100.402,0.000,-0.574
'[09:13:48.276 01/06/1995]',-0.048,0.097,98.132,14.812,100.402,0.000,-0.574
'[09:13:48.278 01/06/1995]',-0.036,0.097,98.132,14.812,100.402,0.000,-0.574
'[09:13:48.280 01/06/1995]',-0.030,0.073,101.184,14.700,100.929,0.000,-0.578
'[09:13:48.282 01/06/1995]',-0.030,0.073,101.184,14.700,100.929,0.000,-0.578
'[09:13:48.284 01/06/1995]',-0.030,0.073,101.184,14.700,100.929,0.000,-0.578
'[09:13:48.286 01/06/1995]',-0.036,0.073,101.184,14.700,100.929,0.000,-0.578
'[09:13:48.288 01/06/1995]',-0.048,0.073,103.837,14.588,100.402,0.000,-0.581
'[09:13:48.290 01/06/1995]',-0.036,0.097,103.837,14.588,100.402,0.000,-0.581
'[09:13:48.292 01/06/1995]',-0.036,0.073,103.837,14.588,100.402,0.000,-0.581
'[09:13:48.294 01/06/1995]',-0.036,0.073,103.837,14.588,100.402,0.000,-0.581
'[09:13:48.296 01/06/1995]',-0.030,0.073,105.838,14.287,98.970,0.000,-0.583
'[09:13:48.298 01/06/1995]',-0.030,0.049,105.838,14.287,98.970,0.000,-0.583
'[09:13:48.300 01/06/1995]',-0.030,0.073,105.838,14.287,98.970,0.000,-0.583
'[09:13:48.302 01/06/1995]',-0.048,0.073,105.838,14.287,98.970,0.000,-0.583
'[09:13:48.304 01/06/1995]',-0.036,0.073,107.089,13.762,98.668,0.000,-0.584
'[09:13:48.306 01/06/1995]',-0.036,0.073,107.089,13.762,98.668,0.000,-0.584
'[09:13:48.308 01/06/1995]',-0.036,0.097,107.089,13.762,98.668,0.000,-0.584
'[09:13:48.310 01/06/1995]',-0.036,0.073,107.089,13.762,98.668,0.000,-0.584
'[09:13:48.312 01/06/1995]',-0.030,0.073,107.590,13.300,100.854,0.000,-0.585
'[09:13:48.314 01/06/1995]',-0.030,0.073,107.590,13.300,100.854,0.000,-0.585
'[09:13:48.316 01/06/1995]',-0.030,0.049,107.590,13.300,100.854,0.000,-0.585
'[09:13:48.318 01/06/1995]',-0.030,0.049,107.590,13.300,100.854,0.000,-0.585
'[09:13:48.320 01/06/1995]',-0.030,0.073,107.340,12.887,104.397,0.000,-0.586
'[09:13:48.322 01/06/1995]',-0.036,0.073,107.340,12.887,104.397,0.000,-0.586
'[09:13:48.324 01/06/1995]',-0.048,0.073,107.340,12.887,104.397,0.000,-0.586
'[09:13:48.326 01/06/1995]',-0.036,0.073,107.340,12.887,104.397,0.000,-0.586
'[09:13:48.328 01/06/1995]',-0.030,0.073,106.439,12.475,106.507,0.000,-0.587
'[09:13:48.330 01/06/1995]',-0.030,0.073,106.439,12.475,106.507,0.000,-0.587
'[09:13:48.332 01/06/1995]',-0.030,0.073,106.439,12.475,106.507,0.000,-0.587
'[09:13:48.334 01/06/1995]',-0.030,0.073,106.439,12.475,106.507,0.000,-0.587
'[09:13:48.336 01/06/1995]',-0.036,0.073,105.088,12.062,105.377,0.000,-0.587
'[09:13:48.338 01/06/1995]',-0.048,0.073,105.088,12.062,105.377,0.000,-0.587
'[09:13:48.340 01/06/1995]',-0.054,0.073,105.088,12.062,105.377,0.000,-0.587
'[09:13:48.342 01/06/1995]',-0.048,0.073,105.088,12.062,105.377,0.000,-0.587
'[09:13:48.344 01/06/1995]',-0.048,0.073,103.386,11.825,101.759,0.000,-0.587
'[09:13:48.346 01/06/1995]',-0.036,0.073,103.386,11.825,101.759,0.000,-0.587
'[09:13:48.348 01/06/1995]',-0.030,0.073,103.386,11.825,101.759,0.000,-0.587
'[09:13:48.350 01/06/1995]',-0.030,0.049,103.386,11.825,101.759,0.000,-0.587
'[09:13:48.352 01/06/1995]',-0.036,0.049,101.435,11.825,98.216,0.000,-0.587
'[09:13:48.354 01/06/1995]',-0.048,0.073,101.435,11.825,98.216,0.000,-0.587
'[09:13:48.356 01/06/1995]',-0.054,0.073,101.435,11.825,98.216,0.000,-0.587
'[09:13:48.358 01/06/1995]',-0.054,0.073,101.435,11.825,98.216,0.000,-0.587
'[09:13:48.360 01/06/1995]',-0.054,0.097,99.483,11.950,96.558,0.000,-0.587
'[09:13:48.362 01/06/1995]',-0.048,0.073,99.483,11.950,96.558,0.000,-0.587
'[09:13:48.364 01/06/1995]',-0.048,0.073,99.483,11.950,96.558,0.000,-0.587
'[09:13:48.366 01/06/1995]',-0.036,0.073,99.483,11.950,96.558,0.000,-0.587
'[09:13:48.368 01/06/1995]',-0.048,0.073,97.632,11.950,96.558,0.000,-0.586
'[09:13:48.370 01/06/1995]',-0.054,0.097,97.632,11.950,96.558,0.000,-0.586
'[09:13:48.372 01/06/1995]',-0.072,0.121,97.632,11.950,96.558,0.000,-0.586
'[09:13:48.374 01/06/1995]',-0.072,0.145,97.632,11.950,96.558,0.000,-0.586
'[09:13:48.376 01/06/1995]',-0.072,0.145,95.730,11.825,96.482,0.000,-0.586
'[09:13:48.378 01/06/1995]',-0.066,0.145,95.730,11.825,96.482,0.000,-0.586
'[09:13:48.380 01/06/1995]',-0.066,0.145,95.730,11.825,96.482,0.000,-0.586
'[09:13:48.382 01/06/1995]',-0.066,0.145,95.730,11.825,96.482,0.000,-0.586
'[09:13:48.384 01/06/1995]',-0.072,0.145,94.029,11.537,95.125,0.000,-0.585
'[09:13:48.386 01/06/1995]',-0.089,0.169,94.029,11.537,95.125,0.000,-0.585
'[09:13:48.388 01/06/1995]',-0.078,0.169,94.029,11.537,95.125,0.000,-0.585
'[09:13:48.390 01/06/1995]',-0.089,0.169,94.029,11.537,95.125,0.000,-0.585
'[09:13:48.392 01/06/1995]',-0.078,0.169,92.277,11.188,92.864,0.000,-0.583
'[09:13:48.394 01/06/1995]',-0.078,0.169,92.277,11.188,92.864,0.000,-0.583
'[09:13:48.396 01/06/1995]',-0.072,0.145,92.277,11.188,92.864,0.000,-0.583
'[09:13:48.398 01/06/1995]',-0.066,0.145,92.277,11.188,92.864,0.000,-0.583
'[09:13:48.400 01/06/1995]',-0.054,0.121,90.626,10.838,91.432,0.000,-0.581
'[09:13:48.402 01/06/1995]',-0.054,0.097,90.626,10.838,91.432,0.000,-0.581
'[09:13:48.404 01/06/1995]',-0.066,0.121,90.626,10.838,91.432,0.000,-0.581
'[09:13:48.406 01/06/1995]',-0.054,0.121,90.626,10.838,91.432,0.000,-0.581
'[09:13:48.408 01/06/1995]',-0.054,0.121,88.924,10.662,91.809,0.000,-0.579
'[09:13:48.410 01/06/1995]',-0.048,0.097,88.924,10.662,91.809,0.000,-0.579
'[09:13:48.412 01/06/1995]',-0.036,0.097,88.924,10.662,91.809,0.000,-0.579
'[09:13:48.414 01/06/1995]',-0.036,0.097,88.924,10.662,91.809,0.000,-0.579
'[09:13:48.416 01/06/1995]',-0.036,0.073,87.373,10.537,92.638,0.000,-0.577
'[09:13:48.418 01/06/1995]',-0.036,0.073,87.373,10.537,92.638,0.000,-0.577
'[09:13:48.420 01/06/1995]',-0.036,0.073,87.373,10.537,92.638,0.000,-0.577
'[09:13:48.422 01/06/1995]',-0.036,0.097,87.373,10.537,92.638,0.000,-0.577
'[09:13:48.424 01/06/1995]',-0.048,0.073,85.822,10.662,92.336,0.000,-0.576
'[09:13:48.426 01/06/1995]',-0.036,0.073,85.822,10.662,92.336,0.000,-0.576
'[09:13:48.428 01/06/1995]',-0.030,0.073,85.822,10.662,92.336,0.000,-0.576
'[09:13:48.430 01/06/1995]',-0.024,0.073,85.822,10.662,92.336,0.000,-0.576
'[09:13:48.432 01/06/1995]',-0.024,0.049,84.370,10.838,91.055,0.000,-0.575
'[09:13:48.434 01/06/1995]',-0.024,0.025,84.370,10.838,91.055,0.000,-0.575
'[09:13:48.436 01/06/1995]',-0.024,0.025,84.370,10.838,91.055,0.000,-0.575
'[09:13:48.438 01/06/1995]',-0.024,0.025,84.370,10.838,91.055,0.000,-0.575
'[09:13:48.440 01/06/1995]',-0.024,0.025,83.019,11.012,89.698,0.000,-0.574
'[09:13:48.442 01/06/1995]',-0.011,0.025,83.019,11.012,89.698,0.000,-0.574
'[09:13:48.444 01/06/1995]',-0.005,0.025,83.019,11.012,89.698,0.000,-0.574
'[09:13:48.446 01/06/1995]',0.001,0.002,83.019,11.012,89.698,0.000,-0.574
'[09:13:48.448 01/06/1995]',0.006,0.002,81.668,10.775,88.869,0.000,-0.572
'[09:13:48.450 01/06/1995]',0.006,0.002,81.668,10.775,88.869,0.000,-0.572
'[09:13:48.452 01/06/1995]',0.001,0.002,81.668,10.775,88.869,0.000,-0.572
'[09:13:48.454 01/06/1995]',-0.005,0.002,81.668,10.775,88.869,0.000,-0.572
'[09:13:48.456 01/06/1995]',-0.005,0.002,80.417,9.838,88.266,0.000,-0.570
'[09:13:48.458 01/06/1995]',-0.005,0.002,80.417,9.838,88.266,0.000,-0.570
'[09:13:48.460 01/06/1995]',-0.005,0.002,80.417,9.838,88.266,0.000,-0.570
'[09:13:48.462 01/06/1995]',0.001,0.002,80.417,9.838,88.266,0.000,-0.570
'[09:13:48.464 01/06/1995]',0.001,0.002,79.266,8.200,87.663,0.000,-0.568
'[09:13:48.466 01/06/1995]',0.001,0.002,79.266,8.200,87.663,0.000,-0.568
'[09:13:48.468 01/06/1995]',0.001,0.002,79.266,8.200,87.663,0.000,-0.568
'[09:13:48.470 01/06/1995]',0.001,0.002,79.266,8.200,87.663,0.000,-0.568
'[09:13:48.472 01/06/1995]',-0.005,0.002,78.215,6.562,86.985,0.000,-0.565
'[09:13:48.474 01/06/1995]',-0.005,0.002,78.215,6.562,86.985,0.000,-0.565
'[09:13:48.476 01/06/1995]',-0.005,0.002,78.215,6.562,86.985,0.000,-0.565
'[09:13:48.478 01/06/1995]',0.001,0.002,78.215,6.562,86.985,0.000,-0.565
'[09:13:48.480 01/06/1995]',0.001,0.002,77.265,5.912,86.382,0.000,-0.562
'[09:13:48.482 01/06/1995]',0.001,0.002,77.265,5.912,86.382,0.000,-0.562
'[09:13:48.484 01/06/1995]',0.001,0.002,77.265,5.912,86.382,0.000,-0.562
'[09:13:48.486 01/06/1995]',0.001,0.002,77.265,5.912,86.382,0.000,-0.562
'[09:13:48.488 01/06/1995]',-0.011,0.002,76.514,6.737,85.854,0.000,-0.559
'[09:13:48.490 01/06/1995]',-0.005,0.002,76.514,6.737,85.854,0.000,-0.559
'[09:13:48.492 01/06/1995]',-0.005,0.002,76.514,6.737,85.854,0.000,-0.559
'[09:13:48.494 01/06/1995]',-0.005,0.002,76.514,6.737,85.854,0.000,-0.559
'[09:13:48.496 01/06/1995]',0.001,0.002,75.863,8.488,85.251,0.000,-0.556
'[09:13:48.498 01/06/1995]',0.001,0.002,75.863,8.488,85.251,0.000,-0.556
'[09:13:48.500 01/06/1995]',0.001,0.002,75.863,8.488,85.251,0.000,-0.556
'[09:13:48.502 01/06/1995]',-0.005,0.002,75.863,8.488,85.251,0.000,-0.556
'[09:13:48.504 01/06/1995]',-0.011,0.025,75.463,10.488,84.648,0.000,-0.553
'[09:13:48.506 01/06/1995]',-0.011,0.073,75.463,10.488,84.648,0.000,-0.553
'[09:13:48.508 01/06/1995]',-0.024,0.097,75.463,10.488,84.648,0.000,-0.553
'[09:13:48.510 01/06/1995]',-0.011,0.121,75.463,10.488,84.648,0.000,-0.553
'[09:13:48.512 01/06/1995]',-0.024,0.145,75.113,12.062,84.120,0.000,-0.550
'[09:13:48.514 01/06/1995]',-0.024,0.169,75.113,12.062,84.120,0.000,-0.550
'[09:13:48.516 01/06/1995]',-0.036,0.217,75.113,12.062,84.120,0.000,-0.550
'[09:13:48.518 01/06/1995]',-0.072,0.266,75.113,12.062,84.120,0.000,-0.550
'[09:13:48.520 01/06/1995]',-0.089,0.314,74.812,12.887,83.819,0.000,-0.547
'[09:13:48.522 01/06/1995]',-0.113,0.361,74.812,12.887,83.819,0.000,-0.547
'[09:13:48.524 01/06/1995]',-0.119,0.385,74.812,12.887,83.819,0.000,-0.547
'[09:13:48.526 01/06/1995]',-0.119,0.385,74.812,12.887,83.819,0.000,-0.547
'[09:13:48.528 01/06/1995]',-0.101,0.361,74.362,12.938,83.744,0.000,-0.544
'[09:13:48.530 01/06/1995]',-0.078,0.361,74.362,12.938,83.744,0.000,-0.544
'[09:13:48.532 01/06/1995]',-0.048,0.314,74.362,12.938,83.744,0.000,-0.544
'[09:13:48.534 01/06/1995]',-0.005,0.266,74.362,12.938,83.744,0.000,-0.544
'[09:13:48.536 01/06/1995]',0.024,0.169,74.012,12.238,83.517,0.000,-0.541
'[09:13:48.538 01/06/1995]',0.078,0.002,74.012,12.238,83.517,0.000,-0.541
'[09:13:48.540 01/06/1995]',0.156,-0.190,74.012,12.238,83.517,0.000,-0.541
'[09:13:48.542 01/06/1995]',0.210,-0.381,74.012,12.238,83.517,0.000,-0.541
'[09:13:48.544 01/06/1995]',0.264,-0.526,73.762,11.062,83.065,0.000,-0.538
'[09:13:48.546 01/06/1995]',0.300,-0.646,73.762,11.062,83.065,0.000,-0.538
'[09:13:48.548 01/06/1995]',0.336,-0.765,73.762,11.062,83.065,0.000,-0.538
'[09:13:48.550 01/06/1995]',0.366,-0.861,73.762,11.062,83.065,0.000,-0.538
'[09:13:48.552 01/06/1995]',0.366,-0.885,73.662,9.900,82.236,0.000,-0.535
'[09:13:48.554 01/06/1995]',0.360,-0.885,73.662,9.900,82.236,0.000,-0.535
'[09:13:48.556 01/06/1995]',0.330,-0.837,73.662,9.900,82.236,0.000,-0.535
'[09:13:48.558 01/06/1995]',0.300,-0.765,73.662,9.900,82.236,0.000,-0.535
'[09:13:48.560 01/06/1995]',0.276,-0.693,73.511,9.137,81.331,0.000,-0.531
'[09:13:48.562 01/06/1995]',0.252,-0.622,73.511,9.137,81.331,0.000,-0.531
'[09:13:48.564 01/06/1995]',0.222,-0.574,73.511,9.137,81.331,0.000,-0.531
'[09:13:48.566 01/06/1995]',0.180,-0.502,73.511,9.137,81.331,0.000,-0.531
'[09:13:48.568 01/06/1995]',0.138,-0.430,73.411,9.012,80.352,0.000,-0.528
'[09:13:48.570 01/06/1995]',0.096,-0.334,73.411,9.012,80.352,0.000,-0.528
'[09:13:48.572 01/06/1995]',0.054,-0.238,73.411,9.012,80.352,0.000,-0.528
'[09:13:48.574 01/06/1995]',0.030,-0.166,73.411,9.012,80.352,0.000,-0.528
'[09:13:48.576 01/06/1995]',0.006,-0.094,73.311,9.488,78.844,0.000,-0.525
'[09:13:48.578 01/06/1995]',-0.011,-0.022,73.311,9.488,78.844,0.000,-0.525
'[09:13:48.580 01/06/1995]',-0.024,0.002,73.311,9.488,78.844,0.000,-0.525
'[09:13:48.582 01/06/1995]',-0.030,0.002,73.311,9.488,78.844,0.000,-0.525
'[09:13:48.584 01/06/1995]',-0.036,0.025,73.311,10.075,76.658,0.000,-0.522
'[09:13:48.586 01/06/1995]',-0.048,0.025,73.311,10.075,76.658,0.000,-0.522
'[09:13:48.588 01/06/1995]',-0.054,0.049,73.311,10.075,76.658,0.000,-0.522
'[09:13:48.590 01/06/1995]',-0.054,0.073,73.311,10.075,76.658,0.000,-0.522
'[09:13:48.592 01/06/1995]',-0.066,0.073,73.211,10.488,74.095,0.000,-0.519
'[09:13:48.594 01/06/1995]',-0.054,0.073,73.211,10.488,74.095,0.000,-0.519
'[09:13:48.596 01/06/1995]',-0.048,0.073,73.211,10.488,74.095,0.000,-0.519
'[09:13:48.598 01/06/1995]',-0.048,0.073,73.211,10.488,74.095,0.000,-0.519
'[09:13:48.600 01/06/1995]',-0.054,0.073,73.161,10.662,72.437,0.000,-0.517
'[09:13:48.602 01/06/1995]',-0.066,0.073,73.161,10.662,72.437,0.000,-0.517
'[09:13:48.604 01/06/1995]',-0.066,0.097,73.161,10.662,72.437,0.000,-0.517
'[09:13:48.606 01/06/1995]',-0.066,0.097,73.161,10.662,72.437,0.000,-0.517
'[09:13:48.608 01/06/1995]',-0.066,0.121,73.111,10.713,72.362,0.000,-0.514
'[09:13:48.610 01/06/1995]',-0.066,0.121,73.111,10.713,72.362,0.000,-0.514
'[09:13:48.612 01/06/1995]',-0.066,0.121,73.111,10.713,72.362,0.000,-0.514
'[09:13:48.614 01/06/1995]',-0.054,0.121,73.111,10.713,72.362,0.000,-0.514
'[09:13:48.616 01/06/1995]',-0.054,0.097,72.911,10.775,73.115,0.000,-0.512
'[09:13:48.618 01/06/1995]',-0.054,0.121,72.911,10.775,73.115,0.000,-0.512
'[09:13:48.620 01/06/1995]',-0.066,0.121,72.911,10.775,73.115,0.000,-0.512
'[09:13:48.622 01/06/1995]',-0.066,0.121,72.911,10.775,73.115,0.000,-0.512
'[09:13:48.624 01/06/1995]',-0.072,0.145,72.761,11.188,72.814,0.000,-0.509
'[09:13:48.626 01/06/1995]',-0.066,0.121,72.761,11.188,72.814,0.000,-0.509
'[09:13:48.628 01/06/1995]',-0.054,0.121,72.761,11.188,72.814,0.000,-0.509
'[09:13:48.630 01/06/1995]',-0.048,0.121,72.761,11.188,72.814,0.000,-0.509
'[09:13:48.632 01/06/1995]',-0.054,0.121,72.410,12.000,70.251,0.000,-0.507
'[09:13:48.634 01/06/1995]',-0.054,0.097,72.410,12.000,70.251,0.000,-0.507
'[09:13:48.636 01/06/1995]',-0.054,0.121,72.410,12.000,70.251,0.000,-0.507
'[09:13:48.638 01/06/1995]',-0.066,0.121,72.410,12.000,70.251,0.000,-0.507
'[09:13:48.640 01/06/1995]',-0.066,0.121,72.010,13.125,66.558,0.000,-0.506
'[09:13:48.642 01/06/1995]',-0.066,0.121,72.010,13.125,66.558,0.000,-0.506
'[09:13:48.644 01/06/1995]',-0.066,0.121,72.010,13.125,66.558,0.000,-0.506
'[09:13:48.646 01/06/1995]',-0.048,0.121,72.010,13.125,66.558,0.000,-0.506
'[09:13:48.648 01/06/1995]',-0.048,0.121,71.460,14.238,65.125,0.000,-0.506
'[09:13:48.650 01/06/1995]',-0.048,0.121,71.460,14.238,65.125,0.000,-0.506
'[09:13:48.652 01/06/1995]',-0.054,0.097,71.460,14.238,65.125,0.000,-0.506
'[09:13:48.654 01/06/1995]',-0.066,0.097,71.460,14.238,65.125,0.000,-0.506
'[09:13:48.656 01/06/1995]',-0.066,0.121,70.709,15.700,67.613,0.000,-0.506
'[09:13:48.658 01/06/1995]',-0.066,0.121,70.709,15.700,67.613,0.000,-0.506
'[09:13:48.660 01/06/1995]',-0.066,0.121,70.709,15.700,67.613,0.000,-0.506
'[09:13:48.662 01/06/1995]',-0.054,0.121,70.709,15.700,67.613,0.000,-0.506
'[09:13:48.664 01/06/1995]',-0.048,0.097,69.808,17.750,72.362,0.000,-0.506
'[09:13:48.666 01/06/1995]',-0.036,0.097,69.808,17.750,72.362,0.000,-0.506
'[09:13:48.668 01/06/1995]',-0.048,0.097,69.808,17.750,72.362,0.000,-0.506
'[09:13:48.670 01/06/1995]',-0.054,0.097,69.808,17.750,72.362,0.000,-0.506
'[09:13:48.672 01/06/1995]',-0.054,0.097,68.757,19.800,75.754,0.000,-0.506
'[09:13:48.674 01/06/1995]',-0.054,0.121,68.757,19.800,75.754,0.000,-0.506
'[09:13:48.676 01/06/1995]',-0.054,0.121,68.757,19.800,75.754,0.000,-0.506
'[09:13:48.678 01/06/1995]',-0.048,0.121,68.757,19.800,75.754,0.000,-0.506
'[09:13:48.680 01/06/1995]',-0.036,0.097,67.656,21.150,76.206,0.000,-0.507
'[09:13:48.682 01/06/1995]',-0.036,0.097,67.656,21.150,76.206,0.000,-0.507
'[09:13:48.684 01/06/1995]',-0.036,0.097,67.656,21.150,76.206,0.000,-0.507
'[09:13:48.686 01/06/1995]',-0.048,0.097,67.656,21.150,76.206,0.000,-0.507
'[09:13:48.688 01/06/1995]',-0.054,0.097,66.355,21.913,74.548,0.000,-0.507
'[09:13:48.690 01/06/1995]',-0.054,0.121,66.355,21.913,74.548,0.000,-0.507
'[09:13:48.692 01/06/1995]',-0.054,0.121,66.355,21.913,74.548,0.000,-0.507
'[09:13:48.694 01/06/1995]',-0.054,0.121,66.355,21.913,74.548,0.000,-0.507
'[09:13:48.696 01/06/1995]',-0.048,0.097,65.004,22.262,73.794,0.000,-0.507
'[09:13:48.698 01/06/1995]',-0.048,0.097,65.004,22.262,73.794,0.000,-0.507
'[09:13:48.700 01/06/1995]',-0.048,0.073,65.004,22.262,73.794,0.000,-0.507
'[09:13:48.702 01/06/1995]',-0.036,0.097,65.004,22.262,73.794,0.000,-0.507
'[09:13:48.704 01/06/1995]',-0.048,0.097,63.603,21.850,78.166,0.000,-0.507
'[09:13:48.706 01/06/1995]',-0.048,0.097,63.603,21.850,78.166,0.000,-0.507
'[09:13:48.708 01/06/1995]',-0.048,0.097,63.603,21.850,78.166,0.000,-0.507
'[09:13:48.710 01/06/1995]',-0.030,0.097,63.603,21.850,78.166,0.000,-0.507
'[09:13:48.712 01/06/1995]',-0.030,0.097,62.252,20.738,88.568,0.000,-0.507
'[09:13:48.714 01/06/1995]',-0.030,0.073,62.252,20.738,88.568,0.000,-0.507
'[09:13:48.716 01/06/1995]',-0.030,0.073,62.252,20.738,88.568,0.000,-0.507
'[09:13:48.718 01/06/1995]',-0.030,0.073,62.252,20.738,88.568,0.000,-0.507
'[09:13:48.720 01/06/1995]',-0.030,0.073,61.251,19.625,99.045,0.000,-0.507
'[09:13:48.722 01/06/1995]',-0.036,0.073,61.251,19.625,99.045,0.000,-0.507
'[09:13:48.724 01/06/1995]',-0.030,0.073,61.251,19.625,99.045,0.000,-0.507
'[09:13:48.726 01/06/1995]',-0.024,0.073,61.251,19.625,99.045,0.000,-0.507
'[09:13:48.728 01/06/1995]',-0.024,0.049,60.701,19.150,101.156,0.000,-0.507
'[09:13:48.730 01/06/1995]',-0.011,0.049,60.701,19.150,101.156,0.000,-0.507
'[09:13:48.732 01/06/1995]',-0.011,0.025,60.701,19.150,101.156,0.000,-0.507
'[09:13:48.734 01/06/1995]',-0.011,0.025,60.701,19.150,101.156,0.000,-0.507
'[09:13:48.736 01/06/1995]',-0.024,0.025,60.801,19.325,91.884,0.000,-0.507
'[09:13:48.738 01/06/1995]',-0.011,0.025,60.801,19.325,91.884,0.000,-0.507
'[09:13:48.740 01/06/1995]',-0.011,0.025,60.801,19.325,91.884,0.000,-0.507
'[09:13:48.742 01/06/1995]',-0.011,0.025,60.801,19.325,91.884,0.000,-0.507
'[09:13:48.744 01/06/1995]',-0.005,0.002,61.601,19.500,77.864,0.000,-0.506
'[09:13:48.746 01/06/1995]',0.001,0.002,61.601,19.500,77.864,0.000,-0.506
'[09:13:48.748 01/06/1995]',0.006,0.002,61.601,19.500,77.864,0.000,-0.506
'[09:13:48.750 01/06/1995]',0.001,0.002,61.601,19.500,77.864,0.000,-0.506
'[09:13:48.752 01/06/1995]',0.006,0.002,63.253,19.500,72.060,0.000,-0.504
