'Time and date','II','I','V','ABP','PLETH','RESP'
'[11:34:48.908 10/11/1995]',-0.219,-0.189,-0.028,44.737,-0.799,-
'[11:34:48.910 10/11/1995]',-0.207,-0.189,-0.028,44.737,-0.799,-
'[11:34:48.912 10/11/1995]',-0.207,-0.189,-0.022,44.887,-0.812,-
'[11:34:48.914 10/11/1995]',-0.207,-0.189,-0.011,44.887,-0.812,-
'[11:34:48.916 10/11/1995]',-0.195,-0.178,-0.011,44.887,-0.812,-
'[11:34:48.918 10/11/1995]',-0.183,-0.172,-0.022,44.887,-0.812,-
'[11:34:48.920 10/11/1995]',-0.177,-0.161,-0.011,45.414,-0.821,-
'[11:34:48.922 10/11/1995]',-0.165,-0.155,-0.005,45.414,-0.821,-
'[11:34:48.924 10/11/1995]',-0.154,-0.138,0.001,45.414,-0.821,-
'[11:34:48.926 10/11/1995]',-0.130,-0.126,0.001,45.414,-0.821,-
'[11:34:48.928 10/11/1995]',-0.100,-0.091,0.006,46.541,-0.838,-
'[11:34:48.930 10/11/1995]',-0.077,-0.074,0.012,46.541,-0.838,-
'[11:34:48.932 10/11/1995]',-0.065,-0.063,0.023,46.541,-0.838,-
'[11:34:48.934 10/11/1995]',-0.029,-0.046,0.023,46.541,-0.838,-
'[11:34:48.936 10/11/1995]',-0.023,-0.028,0.029,48.872,-0.842,-
'[11:34:48.938 10/11/1995]',0.001,-0.011,0.029,48.872,-0.842,-
'[11:34:48.940 10/11/1995]',0.006,0.001,0.029,48.872,-0.842,-
'[11:34:48.942 10/11/1995]',0.030,0.012,0.035,48.872,-0.842,-
'[11:34:48.944 10/11/1995]',0.048,0.029,0.046,52.782,-0.847,-
'[11:34:48.946 10/11/1995]',0.054,0.046,0.063,52.782,-0.847,-
'[11:34:48.948 10/11/1995]',0.072,0.064,0.063,52.782,-0.847,-
'[11:34:48.950 10/11/1995]',0.077,0.069,0.063,52.782,-0.847,-
'[11:34:48.952 10/11/1995]',0.089,0.069,0.063,58.496,-0.847,-
'[11:34:48.954 10/11/1995]',0.095,0.069,0.069,58.496,-0.847,-
'[11:34:48.956 10/11/1995]',0.101,0.075,0.063,58.496,-0.847,-
'[11:34:48.958 10/11/1995]',0.095,0.087,0.069,58.496,-0.847,-
'[11:34:48.960 10/11/1995]',0.101,0.087,0.069,65.338,-0.842,-
'[11:34:48.962 10/11/1995]',0.101,0.087,0.069,65.338,-0.842,-
'[11:34:48.964 10/11/1995]',0.101,0.087,0.063,65.338,-0.842,-
'[11:34:48.966 10/11/1995]',0.113,0.087,0.069,65.338,-0.842,-
'[11:34:48.968 10/11/1995]',0.095,0.087,0.069,72.632,-0.829,-
'[11:34:48.970 10/11/1995]',0.101,0.075,0.063,72.632,-0.829,-
'[11:34:48.972 10/11/1995]',0.089,0.069,0.063,72.632,-0.829,-
'[11:34:48.974 10/11/1995]',0.089,0.069,0.063,72.632,-0.829,-
'[11:34:48.976 10/11/1995]',0.077,0.069,0.052,79.850,-0.843,-
'[11:34:48.978 10/11/1995]',0.077,0.069,0.063,79.850,-0.843,-
'[11:34:48.980 10/11/1995]',0.077,0.064,0.052,79.850,-0.843,-
'[11:34:48.982 10/11/1995]',0.077,0.064,0.052,79.850,-0.843,-
'[11:34:48.984 10/11/1995]',0.077,0.064,0.046,86.466,-0.817,-
'[11:34:48.986 10/11/1995]',0.072,0.052,0.052,86.466,-0.817,-
'[11:34:48.988 10/11/1995]',0.072,0.064,0.052,86.466,-0.817,-
'[11:34:48.990 10/11/1995]',0.072,0.052,0.046,86.466,-0.817,-
'[11:34:48.992 10/11/1995]',0.072,0.052,0.046,92.331,-0.773,-
'[11:34:48.994 10/11/1995]',0.072,0.064,0.046,92.331,-0.773,-
'[11:34:48.996 10/11/1995]',0.072,0.069,0.046,92.331,-0.773,-
'[11:34:48.998 10/11/1995]',0.072,0.064,0.035,92.331,-0.773,-
'[11:34:49.000 10/11/1995]',0.072,0.064,0.035,97.218,-0.731,-
'[11:34:49.002 10/11/1995]',0.072,0.064,0.035,97.218,-0.731,-
'[11:34:49.004 10/11/1995]',0.072,0.064,0.035,97.218,-0.731,-
'[11:34:49.006 10/11/1995]',0.072,0.069,0.035,97.218,-0.731,-
'[11:34:49.008 10/11/1995]',0.072,0.064,0.035,101.504,-0.666,-
'[11:34:49.010 10/11/1995]',0.072,0.064,0.035,101.504,-0.666,-
'[11:34:49.012 10/11/1995]',0.077,0.069,0.029,101.504,-0.666,-
'[11:34:49.014 10/11/1995]',0.066,0.069,0.035,101.504,-0.666,-
'[11:34:49.016 10/11/1995]',0.077,0.069,0.035,105.263,-0.589,-
'[11:34:49.018 10/11/1995]',0.077,0.064,0.029,105.263,-0.589,-
'[11:34:49.020 10/11/1995]',0.072,0.064,0.029,105.263,-0.589,-
'[11:34:49.022 10/11/1995]',0.077,0.064,0.029,105.263,-0.589,-
'[11:34:49.024 10/11/1995]',0.072,0.069,0.029,108.346,-0.494,-
'[11:34:49.026 10/11/1995]',0.077,0.064,0.029,108.346,-0.494,-
'[11:34:49.028 10/11/1995]',0.077,0.069,0.023,108.346,-0.494,-
'[11:34:49.030 10/11/1995]',0.077,0.075,0.029,108.346,-0.494,-
'[11:34:49.032 10/11/1995]',0.077,0.069,0.029,110.451,-0.400,-
'[11:34:49.034 10/11/1995]',0.089,0.069,0.029,110.451,-0.400,-
'[11:34:49.036 10/11/1995]',0.077,0.069,0.029,110.451,-0.400,-
'[11:34:49.038 10/11/1995]',0.077,0.069,0.029,110.451,-0.400,-
'[11:34:49.040 10/11/1995]',0.077,0.069,0.029,111.729,-0.292,-
'[11:34:49.042 10/11/1995]',0.089,0.069,0.029,111.729,-0.292,-
'[11:34:49.044 10/11/1995]',0.089,0.087,0.029,111.729,-0.292,-
'[11:34:49.046 10/11/1995]',0.089,0.087,0.029,111.729,-0.292,-
'[11:34:49.048 10/11/1995]',0.089,0.075,0.029,112.256,-0.185,-
'[11:34:49.050 10/11/1995]',0.077,0.069,0.023,112.256,-0.185,-
'[11:34:49.052 10/11/1995]',0.077,0.069,0.029,112.256,-0.185,-
'[11:34:49.054 10/11/1995]',0.077,0.064,0.029,112.256,-0.185,-
'[11:34:49.056 10/11/1995]',0.066,0.064,0.023,112.030,-0.077,-
'[11:34:49.058 10/11/1995]',0.072,0.064,0.029,112.030,-0.077,-
'[11:34:49.060 10/11/1995]',0.072,0.064,0.029,112.030,-0.077,-
'[11:34:49.062 10/11/1995]',0.072,0.064,0.023,112.030,-0.077,-
'[11:34:49.064 10/11/1995]',0.072,0.052,0.023,111.128,0.038,-
'[11:34:49.066 10/11/1995]',0.066,0.052,0.029,111.128,0.038,-
'[11:34:49.068 10/11/1995]',0.066,0.046,0.023,111.128,0.038,-
'[11:34:49.070 10/11/1995]',0.066,0.046,0.029,111.128,0.038,-
'[11:34:49.072 10/11/1995]',0.054,0.046,0.023,109.699,0.138,-
'[11:34:49.074 10/11/1995]',0.048,0.046,0.023,109.699,0.138,-
'[11:34:49.076 10/11/1995]',0.054,0.046,0.029,109.699,0.138,-
'[11:34:49.078 10/11/1995]',0.054,0.046,0.023,109.699,0.138,-
'[11:34:49.080 10/11/1995]',0.054,0.046,0.023,107.744,0.236,-
'[11:34:49.082 10/11/1995]',0.054,0.035,0.023,107.744,0.236,-
'[11:34:49.084 10/11/1995]',0.054,0.035,0.023,107.744,0.236,-
'[11:34:49.086 10/11/1995]',0.054,0.035,0.023,107.744,0.236,-
'[11:34:49.088 10/11/1995]',0.048,0.029,0.023,105.414,0.322,-
'[11:34:49.090 10/11/1995]',0.048,0.035,0.023,105.414,0.322,-
'[11:34:49.092 10/11/1995]',0.048,0.029,0.023,105.414,0.322,-
'[11:34:49.094 10/11/1995]',0.048,0.029,0.023,105.414,0.322,-
'[11:34:49.096 10/11/1995]',0.048,0.029,0.023,102.857,0.395,-
'[11:34:49.098 10/11/1995]',0.036,0.029,0.023,102.857,0.395,-
'[11:34:49.100 10/11/1995]',0.036,0.029,0.023,102.857,0.395,-
'[11:34:49.102 10/11/1995]',0.036,0.023,0.012,102.857,0.395,-
'[11:34:49.104 10/11/1995]',0.036,0.023,0.023,99.850,0.472,-
'[11:34:49.106 10/11/1995]',0.030,0.023,0.023,99.850,0.472,-
'[11:34:49.108 10/11/1995]',0.030,0.023,0.012,99.850,0.472,-
'[11:34:49.110 10/11/1995]',0.036,0.023,0.012,99.850,0.472,-
'[11:34:49.112 10/11/1995]',0.030,0.023,0.012,96.541,0.528,-
'[11:34:49.114 10/11/1995]',0.036,0.029,0.012,96.541,0.528,-
'[11:34:49.116 10/11/1995]',0.030,0.023,0.012,96.541,0.528,-
'[11:34:49.118 10/11/1995]',0.030,0.023,0.012,96.541,0.528,-
'[11:34:49.120 10/11/1995]',0.030,0.023,0.012,92.932,0.584,-
'[11:34:49.122 10/11/1995]',0.030,0.023,0.012,92.932,0.584,-
'[11:34:49.124 10/11/1995]',0.036,0.023,0.006,92.932,0.584,-
'[11:34:49.126 10/11/1995]',0.036,0.029,0.012,92.932,0.584,-
'[11:34:49.128 10/11/1995]',0.036,0.029,0.012,89.023,0.623,-
'[11:34:49.130 10/11/1995]',0.036,0.023,0.006,89.023,0.623,-
'[11:34:49.132 10/11/1995]',0.036,0.029,0.012,89.023,0.623,-
'[11:34:49.134 10/11/1995]',0.036,0.029,0.006,89.023,0.623,-
'[11:34:49.136 10/11/1995]',0.036,0.029,0.006,85.113,0.657,-
'[11:34:49.138 10/11/1995]',0.048,0.029,0.012,85.113,0.657,-
'[11:34:49.140 10/11/1995]',0.048,0.029,0.012,85.113,0.657,-
'[11:34:49.142 10/11/1995]',0.048,0.035,0.012,85.113,0.657,-
'[11:34:49.144 10/11/1995]',0.048,0.035,0.006,81.203,0.678,-
'[11:34:49.146 10/11/1995]',0.030,0.035,0.001,81.203,0.678,-
'[11:34:49.148 10/11/1995]',0.036,0.035,0.001,81.203,0.678,-
'[11:34:49.150 10/11/1995]',0.030,0.029,-0.005,81.203,0.678,-
'[11:34:49.152 10/11/1995]',-0.100,-0.097,-0.051,77.444,0.688,-
'[11:34:49.154 10/11/1995]',-0.248,-0.235,-0.091,77.444,0.688,-
'[11:34:49.156 10/11/1995]',-0.349,-0.339,-0.114,77.444,0.688,-
'[11:34:49.158 10/11/1995]',-0.467,-0.448,-0.160,77.444,0.688,-
'[11:34:49.160 10/11/1995]',-0.461,-0.448,-0.154,73.985,0.696,-
'[11:34:49.162 10/11/1995]',-0.325,-0.327,-0.125,73.985,0.696,-
'[11:34:49.164 10/11/1995]',-0.159,-0.178,-0.074,73.985,0.696,-
'[11:34:49.166 10/11/1995]',-0.065,-0.091,-0.034,73.985,0.696,-
'[11:34:49.168 10/11/1995]',-0.023,-0.051,-0.022,70.827,0.683,-
'[11:34:49.170 10/11/1995]',0.024,-0.005,-0.005,70.827,0.683,-
'[11:34:49.172 10/11/1995]',0.072,0.035,0.001,70.827,0.683,-
'[11:34:49.174 10/11/1995]',0.137,0.098,0.006,70.827,0.683,-
'[11:34:49.176 10/11/1995]',0.178,0.150,0.012,68.195,0.674,-
'[11:34:49.178 10/11/1995]',0.196,0.161,0.023,68.195,0.674,-
'[11:34:49.180 10/11/1995]',0.166,0.138,0.006,68.195,0.674,-
'[11:34:49.182 10/11/1995]',0.113,0.092,-0.005,68.195,0.674,-
'[11:34:49.184 10/11/1995]',0.072,0.046,-0.028,66.015,0.648,-
'[11:34:49.186 10/11/1995]',0.030,-0.005,-0.051,66.015,0.648,-
'[11:34:49.188 10/11/1995]',0.001,-0.034,-0.068,66.015,0.648,-
'[11:34:49.190 10/11/1995]',-0.023,-0.051,-0.074,66.015,0.648,-
'[11:34:49.192 10/11/1995]',-0.035,-0.069,-0.074,64.211,0.623,-
'[11:34:49.194 10/11/1995]',-0.047,-0.086,-0.085,64.211,0.623,-
'[11:34:49.196 10/11/1995]',-0.053,-0.074,-0.085,64.211,0.623,-
'[11:34:49.198 10/11/1995]',-0.047,-0.074,-0.074,64.211,0.623,-
'[11:34:49.200 10/11/1995]',-0.035,-0.069,-0.068,62.857,0.584,-
'[11:34:49.202 10/11/1995]',-0.035,-0.063,-0.063,62.857,0.584,-
'[11:34:49.204 10/11/1995]',-0.029,-0.046,-0.063,62.857,0.584,-
'[11:34:49.206 10/11/1995]',-0.023,-0.034,-0.051,62.857,0.584,-
'[11:34:49.208 10/11/1995]',-0.011,-0.028,-0.051,61.729,0.550,-
'[11:34:49.210 10/11/1995]',-0.005,-0.011,-0.045,61.729,0.550,-
'[11:34:49.212 10/11/1995]',0.006,-0.011,-0.045,61.729,0.550,-
'[11:34:49.214 10/11/1995]',0.006,-0.005,-0.045,61.729,0.550,-
'[11:34:49.216 10/11/1995]',0.012,0.006,-0.034,60.902,0.507,-
'[11:34:49.218 10/11/1995]',0.012,0.006,-0.028,60.902,0.507,-
'[11:34:49.220 10/11/1995]',0.012,0.012,-0.028,60.902,0.507,-
'[11:34:49.222 10/11/1995]',0.024,0.001,-0.022,60.902,0.507,-
'[11:34:49.224 10/11/1995]',0.024,0.012,-0.005,60.451,0.468,-
'[11:34:49.226 10/11/1995]',0.024,0.012,0.001,60.451,0.468,-
'[11:34:49.228 10/11/1995]',0.024,0.023,0.006,60.451,0.468,-
'[11:34:49.230 10/11/1995]',0.036,0.029,0.012,60.451,0.468,-
'[11:34:49.232 10/11/1995]',0.036,0.029,0.012,60.150,0.425,-
'[11:34:49.234 10/11/1995]',0.048,0.029,0.023,60.150,0.425,-
'[11:34:49.236 10/11/1995]',0.048,0.035,0.023,60.150,0.425,-
'[11:34:49.238 10/11/1995]',0.048,0.046,0.023,60.150,0.425,-
'[11:34:49.240 10/11/1995]',0.054,0.046,0.029,59.925,0.383,-
'[11:34:49.242 10/11/1995]',0.054,0.052,0.029,59.925,0.383,-
'[11:34:49.244 10/11/1995]',0.054,0.064,0.029,59.925,0.383,-
'[11:34:49.246 10/11/1995]',0.066,0.064,0.029,59.925,0.383,-
'[11:34:49.248 10/11/1995]',0.066,0.069,0.029,59.774,0.344,-
'[11:34:49.250 10/11/1995]',0.072,0.069,0.029,59.774,0.344,-
'[11:34:49.252 10/11/1995]',0.066,0.064,0.029,59.774,0.344,-
'[11:34:49.254 10/11/1995]',0.066,0.064,0.029,59.774,0.344,-
'[11:34:49.256 10/11/1995]',0.072,0.069,0.035,59.774,0.305,-
'[11:34:49.258 10/11/1995]',0.072,0.069,0.029,59.774,0.305,-
'[11:34:49.260 10/11/1995]',0.072,0.064,0.035,59.774,0.305,-
'[11:34:49.262 10/11/1995]',0.072,0.069,0.035,59.774,0.305,-
'[11:34:49.264 10/11/1995]',0.072,0.069,0.029,59.925,0.262,-
'[11:34:49.266 10/11/1995]',0.072,0.075,0.035,59.925,0.262,-
'[11:34:49.268 10/11/1995]',0.077,0.075,0.035,59.925,0.262,-
'[11:34:49.270 10/11/1995]',0.072,0.069,0.035,59.925,0.262,-
'[11:34:49.272 10/11/1995]',0.072,0.075,0.035,60.226,0.228,-
'[11:34:49.274 10/11/1995]',0.072,0.075,0.029,60.226,0.228,-
'[11:34:49.276 10/11/1995]',0.072,0.075,0.035,60.226,0.228,-
'[11:34:49.278 10/11/1995]',0.077,0.075,0.035,60.226,0.228,-
'[11:34:49.280 10/11/1995]',0.077,0.075,0.035,60.451,0.193,-
'[11:34:49.282 10/11/1995]',0.089,0.087,0.035,60.451,0.193,-
'[11:34:49.284 10/11/1995]',0.077,0.087,0.029,60.451,0.193,-
'[11:34:49.286 10/11/1995]',0.077,0.092,0.029,60.451,0.193,-
'[11:34:49.288 10/11/1995]',0.072,0.087,0.023,60.752,0.163,-
'[11:34:49.290 10/11/1995]',0.054,0.092,0.023,60.752,0.163,-
'[11:34:49.292 10/11/1995]',0.048,0.098,0.012,60.752,0.163,-
'[11:34:49.294 10/11/1995]',0.030,0.098,0.006,60.752,0.163,-
'[11:34:49.296 10/11/1995]',0.030,0.098,0.006,61.053,0.129,-
'[11:34:49.298 10/11/1995]',0.024,0.110,0.001,61.053,0.129,-
'[11:34:49.300 10/11/1995]',0.024,0.115,-0.005,61.053,0.129,-
'[11:34:49.302 10/11/1995]',0.030,0.127,-0.011,61.053,0.129,-
'[11:34:49.304 10/11/1995]',0.036,0.150,-0.022,61.053,0.112,-
'[11:34:49.306 10/11/1995]',0.066,0.156,-0.045,61.053,0.112,-
'[11:34:49.308 10/11/1995]',0.077,0.173,-0.068,61.053,0.112,-
'[11:34:49.310 10/11/1995]',0.089,0.196,-0.091,61.053,0.112,-
'[11:34:49.312 10/11/1995]',0.095,0.219,-0.114,60.827,0.082,-
'[11:34:49.314 10/11/1995]',0.095,0.236,-0.137,60.827,0.082,-
'[11:34:49.316 10/11/1995]',0.095,0.253,-0.160,60.827,0.082,-
'[11:34:49.318 10/11/1995]',0.095,0.265,-0.177,60.827,0.082,-
'[11:34:49.320 10/11/1995]',0.089,0.276,-0.200,60.451,0.065,-
'[11:34:49.322 10/11/1995]',0.066,0.276,-0.217,60.451,0.065,-
'[11:34:49.324 10/11/1995]',0.036,0.265,-0.223,60.451,0.065,-
'[11:34:49.326 10/11/1995]',0.030,0.259,-0.234,60.451,0.065,-
'[11:34:49.328 10/11/1995]',0.036,0.253,-0.217,59.925,0.047,-
'[11:34:49.330 10/11/1995]',0.066,0.236,-0.200,59.925,0.047,-
'[11:34:49.332 10/11/1995]',0.072,0.213,-0.160,59.925,0.047,-
'[11:34:49.334 10/11/1995]',0.066,0.190,-0.131,59.925,0.047,-
'[11:34:49.336 10/11/1995]',0.066,0.161,-0.091,59.248,0.021,-
'[11:34:49.338 10/11/1995]',0.048,0.138,-0.063,59.248,0.021,-
'[11:34:49.340 10/11/1995]',0.012,0.115,-0.022,59.248,0.021,-
'[11:34:49.342 10/11/1995]',-0.011,0.092,0.006,59.248,0.021,-
'[11:34:49.344 10/11/1995]',-0.047,0.075,0.035,58.647,0.004,-
'[11:34:49.346 10/11/1995]',-0.094,0.064,0.052,58.647,0.004,-
'[11:34:49.348 10/11/1995]',-0.118,0.046,0.063,58.647,0.004,-
'[11:34:49.350 10/11/1995]',-0.118,0.046,0.063,58.647,0.004,-
'[11:34:49.352 10/11/1995]',-0.112,0.029,0.052,57.895,-0.021,-
'[11:34:49.354 10/11/1995]',-0.077,0.035,0.052,57.895,-0.021,-
'[11:34:49.356 10/11/1995]',-0.053,0.046,0.052,57.895,-0.021,-
'[11:34:49.358 10/11/1995]',-0.029,0.035,0.052,57.895,-0.021,-
'[11:34:49.360 10/11/1995]',-0.005,0.046,0.052,57.068,-0.048,-
'[11:34:49.362 10/11/1995]',0.006,0.046,0.046,57.068,-0.048,-
'[11:34:49.364 10/11/1995]',0.024,0.046,0.063,57.068,-0.048,-
'[11:34:49.366 10/11/1995]',0.024,0.046,0.052,57.068,-0.048,-
'[11:34:49.368 10/11/1995]',0.030,0.046,0.052,56.391,-0.073,-
'[11:34:49.370 10/11/1995]',0.036,0.035,0.052,56.391,-0.073,-
'[11:34:49.372 10/11/1995]',0.036,0.035,0.063,56.391,-0.073,-
'[11:34:49.374 10/11/1995]',0.036,0.046,0.063,56.391,-0.073,-
'[11:34:49.376 10/11/1995]',0.048,0.035,0.063,55.714,-0.099,-
'[11:34:49.378 10/11/1995]',0.036,0.035,0.063,55.714,-0.099,-
'[11:34:49.380 10/11/1995]',0.048,0.035,0.069,55.714,-0.099,-
'[11:34:49.382 10/11/1995]',0.036,0.029,0.063,55.714,-0.099,-
'[11:34:49.384 10/11/1995]',0.036,0.035,0.063,55.188,-0.129,-
'[11:34:49.386 10/11/1995]',0.030,0.023,0.052,55.188,-0.129,-
'[11:34:49.388 10/11/1995]',0.030,0.029,0.063,55.188,-0.129,-
'[11:34:49.390 10/11/1995]',0.036,0.023,0.063,55.188,-0.129,-
'[11:34:49.392 10/11/1995]',0.030,0.023,0.063,54.812,-0.159,-
'[11:34:49.394 10/11/1995]',0.030,0.023,0.063,54.812,-0.159,-
'[11:34:49.396 10/11/1995]',0.030,0.029,0.052,54.812,-0.159,-
'[11:34:49.398 10/11/1995]',0.030,0.023,0.063,54.812,-0.159,-
'[11:34:49.400 10/11/1995]',0.030,0.023,0.063,54.436,-0.194,-
'[11:34:49.402 10/11/1995]',0.030,0.029,0.063,54.436,-0.194,-
'[11:34:49.404 10/11/1995]',0.030,0.029,0.063,54.436,-0.194,-
'[11:34:49.406 10/11/1995]',0.024,0.029,0.063,54.436,-0.194,-
'[11:34:49.408 10/11/1995]',0.030,0.029,0.063,54.135,-0.215,-
'[11:34:49.410 10/11/1995]',0.030,0.029,0.063,54.135,-0.215,-
'[11:34:49.412 10/11/1995]',0.030,0.029,0.063,54.135,-0.215,-
'[11:34:49.414 10/11/1995]',0.030,0.035,0.063,54.135,-0.215,-
'[11:34:49.416 10/11/1995]',0.030,0.035,0.063,53.759,-0.249,-
'[11:34:49.418 10/11/1995]',0.036,0.029,0.052,53.759,-0.249,-
'[11:34:49.420 10/11/1995]',0.036,0.035,0.063,53.759,-0.249,-
'[11:34:49.422 10/11/1995]',0.036,0.029,0.063,53.759,-0.249,-
'[11:34:49.424 10/11/1995]',0.030,0.035,0.063,53.459,-0.284,-
'[11:34:49.426 10/11/1995]',0.036,0.035,0.063,53.459,-0.284,-
'[11:34:49.428 10/11/1995]',0.036,0.046,0.063,53.459,-0.284,-
'[11:34:49.430 10/11/1995]',0.048,0.046,0.063,53.459,-0.284,-
'[11:34:49.432 10/11/1995]',0.048,0.046,0.063,53.233,-0.309,-
'[11:34:49.434 10/11/1995]',0.048,0.052,0.052,53.233,-0.309,-
'[11:34:49.436 10/11/1995]',0.048,0.052,0.052,53.233,-0.309,-
'[11:34:49.438 10/11/1995]',0.030,0.035,0.052,53.233,-0.309,-
'[11:34:49.440 10/11/1995]',0.012,0.029,0.052,52.932,-0.344,-
'[11:34:49.442 10/11/1995]',0.001,0.035,0.046,52.932,-0.344,-
'[11:34:49.444 10/11/1995]',0.006,0.035,0.035,52.932,-0.344,-
'[11:34:49.446 10/11/1995]',-0.112,-0.086,0.001,52.932,-0.344,-
'[11:34:49.448 10/11/1995]',-0.266,-0.235,-0.028,52.707,-0.369,-
'[11:34:49.450 10/11/1995]',-0.443,-0.391,-0.097,52.707,-0.369,-
'[11:34:49.452 10/11/1995]',-,-,-0.154,52.707,-0.369,-
'[11:34:49.454 10/11/1995]',-,-,-0.171,52.707,-0.369,-
'[11:34:49.456 10/11/1995]',-0.532,-0.494,-0.131,52.331,-0.404,-
'[11:34:49.458 10/11/1995]',-0.284,-0.264,-0.063,52.331,-0.404,-
'[11:34:49.460 10/11/1995]',-0.077,-0.069,0.001,52.331,-0.404,-
'[11:34:49.462 10/11/1995]',-0.011,0.001,0.023,52.331,-0.404,-
'[11:34:49.464 10/11/1995]',-0.035,-0.011,0.012,52.030,-0.425,-
'[11:34:49.466 10/11/1995]',-0.071,-0.046,0.001,52.030,-0.425,-
'[11:34:49.468 10/11/1995]',-0.071,-0.046,0.006,52.030,-0.425,-
'[11:34:49.470 10/11/1995]',-0.077,-0.034,0.006,52.030,-0.425,-
'[11:34:49.472 10/11/1995]',-0.088,-0.046,0.001,51.654,-0.447,-
'[11:34:49.474 10/11/1995]',-0.100,-0.069,-0.005,51.654,-0.447,-
'[11:34:49.476 10/11/1995]',-0.118,-0.086,-0.011,51.654,-0.447,-
'[11:34:49.478 10/11/1995]',-0.142,-0.109,-0.022,51.654,-0.447,-
'[11:34:49.480 10/11/1995]',-0.154,-0.115,-0.028,51.353,-0.473,-
'[11:34:49.482 10/11/1995]',-0.165,-0.138,-0.028,51.353,-0.473,-
'[11:34:49.484 10/11/1995]',-0.177,-0.149,-0.028,51.353,-0.473,-
'[11:34:49.486 10/11/1995]',-0.177,-0.155,-0.034,51.353,-0.473,-
'[11:34:49.488 10/11/1995]',-0.195,-0.161,-0.034,51.278,-0.438,-
'[11:34:49.490 10/11/1995]',-0.195,-0.155,-0.034,51.278,-0.438,-
'[11:34:49.492 10/11/1995]',-0.177,-0.155,-0.034,51.278,-0.438,-
'[11:34:49.494 10/11/1995]',-0.165,-0.149,-0.028,51.278,-0.438,-
'[11:34:49.496 10/11/1995]',-0.142,-0.132,-0.028,51.654,-0.450,-
'[11:34:49.498 10/11/1995]',-0.136,-0.109,-0.022,51.654,-0.450,-
'[11:34:49.500 10/11/1995]',-0.100,-0.091,-0.011,51.654,-0.450,-
'[11:34:49.502 10/11/1995]',-0.094,-0.074,-0.005,51.654,-0.450,-
'[11:34:49.504 10/11/1995]',-0.071,-0.063,0.001,52.932,-0.469,-
'[11:34:49.506 10/11/1995]',-0.053,-0.046,0.001,52.932,-0.469,-
'[11:34:49.508 10/11/1995]',-0.035,-0.028,0.006,52.932,-0.469,-
'[11:34:49.510 10/11/1995]',-0.011,-0.023,0.012,52.932,-0.469,-
'[11:34:49.512 10/11/1995]',0.001,0.001,0.012,55.489,-0.476,-
'[11:34:49.514 10/11/1995]',0.012,0.012,0.023,55.489,-0.476,-
'[11:34:49.516 10/11/1995]',0.030,0.029,0.029,55.489,-0.476,-
'[11:34:49.518 10/11/1995]',0.048,0.046,0.035,55.489,-0.476,-
'[11:34:49.520 10/11/1995]',0.072,0.052,0.035,59.850,-0.480,-
'[11:34:49.522 10/11/1995]',0.089,0.069,0.035,59.850,-0.480,-
'[11:34:49.524 10/11/1995]',0.095,0.087,0.035,59.850,-0.480,-
'[11:34:49.526 10/11/1995]',0.101,0.098,0.046,59.850,-0.480,-
'[11:34:49.528 10/11/1995]',0.119,0.110,0.046,65.714,-0.488,-
'[11:34:49.530 10/11/1995]',0.119,0.115,0.046,65.714,-0.488,-
'[11:34:49.532 10/11/1995]',0.131,0.127,0.052,65.714,-0.488,-
'[11:34:49.534 10/11/1995]',0.137,0.127,0.046,65.714,-0.488,-
'[11:34:49.536 10/11/1995]',0.142,0.133,0.046,72.481,-0.488,-
'[11:34:49.538 10/11/1995]',0.142,0.127,0.052,72.481,-0.488,-
'[11:34:49.540 10/11/1995]',0.142,0.133,0.052,72.481,-0.488,-
'[11:34:49.542 10/11/1995]',0.142,0.138,0.046,72.481,-0.488,-
'[11:34:49.544 10/11/1995]',0.154,0.138,0.052,79.549,-0.484,-0.665
'[11:34:49.546 10/11/1995]',0.154,0.150,0.046,79.549,-0.484,-0.665
'[11:34:49.548 10/11/1995]',0.160,0.156,0.046,79.549,-0.484,-0.665
'[11:34:49.550 10/11/1995]',0.166,0.156,0.046,79.549,-0.484,-0.665
'[11:34:49.552 10/11/1995]',0.166,0.156,0.052,86.241,-0.476,-0.628
'[11:34:49.554 10/11/1995]',0.166,0.156,0.052,86.241,-0.476,-0.628
'[11:34:49.556 10/11/1995]',0.178,0.156,0.052,86.241,-0.476,-0.628
'[11:34:49.558 10/11/1995]',0.178,0.161,0.052,86.241,-0.476,-0.628
'[11:34:49.560 10/11/1995]',0.184,0.179,0.052,92.180,-0.461,-0.606
'[11:34:49.562 10/11/1995]',0.196,0.173,0.046,92.180,-0.461,-0.606
'[11:34:49.564 10/11/1995]',0.196,0.179,0.046,92.180,-0.461,-0.606
'[11:34:49.566 10/11/1995]',0.196,0.173,0.046,92.180,-0.461,-0.606
'[11:34:49.568 10/11/1995]',0.196,0.173,0.046,97.143,-0.438,-0.597
'[11:34:49.570 10/11/1995]',0.196,0.173,0.046,97.143,-0.438,-0.597
'[11:34:49.572 10/11/1995]',0.196,0.173,0.046,97.143,-0.438,-0.597
'[11:34:49.574 10/11/1995]',0.196,0.179,0.046,97.143,-0.438,-0.597
'[11:34:49.576 10/11/1995]',0.196,0.173,0.035,101.353,-0.399,-0.599
'[11:34:49.578 10/11/1995]',0.184,0.179,0.035,101.353,-0.399,-0.599
'[11:34:49.580 10/11/1995]',0.184,0.179,0.035,101.353,-0.399,-0.599
