'Time and date','V','II','ABP','PAP','ART','PLETH','RESP'
'[13:03:00.448 23/06/1995]',-0.065,0.044,78.600,35.900,80.800,0.000,-0.365
'[13:03:00.450 23/06/1995]',-0.087,0.056,78.600,35.900,80.800,0.000,-0.365
'[13:03:00.452 23/06/1995]',-0.109,0.100,78.600,35.900,80.800,0.000,-0.365
'[13:03:00.454 23/06/1995]',-0.153,0.143,78.600,35.900,80.800,0.000,-0.365
'[13:03:00.456 23/06/1995]',-0.197,0.176,78.350,36.025,80.550,0.000,-0.361
'[13:03:00.458 23/06/1995]',-0.252,0.231,78.350,36.025,80.550,0.000,-0.361
'[13:03:00.460 23/06/1995]',-0.317,0.286,78.350,36.025,80.550,0.000,-0.361
'[13:03:00.462 23/06/1995]',-0.383,0.341,78.350,36.025,80.550,0.000,-0.361
'[13:03:00.464 23/06/1995]',-0.438,0.406,78.100,36.075,80.250,0.000,-0.358
'[13:03:00.466 23/06/1995]',-0.481,0.472,78.100,36.075,80.250,0.000,-0.358
'[13:03:00.468 23/06/1995]',-0.525,0.538,78.100,36.075,80.250,0.000,-0.358
'[13:03:00.470 23/06/1995]',-0.558,0.582,78.100,36.075,80.250,0.000,-0.358
'[13:03:00.472 23/06/1995]',-0.581,0.625,77.900,36.025,80.000,0.000,-0.355
'[13:03:00.474 23/06/1995]',-0.603,0.647,77.900,36.025,80.000,0.000,-0.355
'[13:03:00.476 23/06/1995]',-0.603,0.625,77.900,36.025,80.000,0.000,-0.355
'[13:03:00.478 23/06/1995]',-0.570,0.582,77.900,36.025,80.000,0.000,-0.355
'[13:03:00.480 23/06/1995]',-0.525,0.494,77.650,36.025,79.800,0.000,-0.353
'[13:03:00.482 23/06/1995]',-0.460,0.406,77.650,36.025,79.800,0.000,-0.353
'[13:03:00.484 23/06/1995]',-0.383,0.308,77.650,36.025,79.800,0.000,-0.353
'[13:03:00.486 23/06/1995]',-0.306,0.198,77.650,36.025,79.800,0.000,-0.353
'[13:03:00.488 23/06/1995]',-0.240,0.121,77.500,36.025,79.600,0.000,-0.350
'[13:03:00.490 23/06/1995]',-0.185,0.034,77.500,36.025,79.600,0.000,-0.350
'[13:03:00.492 23/06/1995]',-0.131,0.001,77.500,36.025,79.600,0.000,-0.350
'[13:03:00.494 23/06/1995]',-0.087,-0.043,77.500,36.025,79.600,0.000,-0.350
'[13:03:00.496 23/06/1995]',-0.054,-0.054,77.300,36.150,79.450,0.000,-0.348
'[13:03:00.498 23/06/1995]',-0.010,-0.054,77.300,36.150,79.450,0.000,-0.348
'[13:03:00.500 23/06/1995]',0.011,-0.054,77.300,36.150,79.450,0.000,-0.348
'[13:03:00.502 23/06/1995]',0.034,-0.054,77.300,36.150,79.450,0.000,-0.348
'[13:03:00.504 23/06/1995]',0.034,-0.054,77.150,36.325,79.250,0.000,-0.345
'[13:03:00.506 23/06/1995]',0.056,-0.054,77.150,36.325,79.250,0.000,-0.345
'[13:03:00.508 23/06/1995]',0.056,-0.054,77.150,36.325,79.250,0.000,-0.345
'[13:03:00.510 23/06/1995]',0.067,-0.043,77.150,36.325,79.250,0.000,-0.345
'[13:03:00.512 23/06/1995]',0.067,-0.043,77.050,36.375,79.100,0.000,-0.343
'[13:03:00.514 23/06/1995]',0.067,-0.032,77.050,36.375,79.100,0.000,-0.343
'[13:03:00.516 23/06/1995]',0.056,-0.032,77.050,36.375,79.100,0.000,-0.343
'[13:03:00.518 23/06/1995]',0.044,-0.021,77.050,36.375,79.100,0.000,-0.343
'[13:03:00.520 23/06/1995]',0.056,-0.010,76.900,36.375,78.900,0.000,-0.341
'[13:03:00.522 23/06/1995]',0.056,-0.010,76.900,36.375,78.900,0.000,-0.341
'[13:03:00.524 23/06/1995]',0.056,-0.021,76.900,36.375,78.900,0.000,-0.341
'[13:03:00.526 23/06/1995]',0.056,-0.021,76.900,36.375,78.900,0.000,-0.341
'[13:03:00.528 23/06/1995]',0.067,-0.021,76.750,36.425,78.800,0.000,-0.339
'[13:03:00.530 23/06/1995]',0.056,-0.021,76.750,36.425,78.800,0.000,-0.339
'[13:03:00.532 23/06/1995]',0.056,-0.021,76.750,36.425,78.800,0.000,-0.339
'[13:03:00.534 23/06/1995]',0.056,-0.010,76.750,36.425,78.800,0.000,-0.339
'[13:03:00.536 23/06/1995]',0.056,-0.010,76.500,36.600,78.600,0.000,-0.337
'[13:03:00.538 23/06/1995]',0.056,-0.010,76.500,36.600,78.600,0.000,-0.337
'[13:03:00.540 23/06/1995]',0.056,-0.021,76.500,36.600,78.600,0.000,-0.337
'[13:03:00.542 23/06/1995]',0.056,-0.021,76.500,36.600,78.600,0.000,-0.337
'[13:03:00.544 23/06/1995]',0.056,-0.021,76.250,37.200,78.450,0.000,-0.335
'[13:03:00.546 23/06/1995]',0.056,-0.032,76.250,37.200,78.450,0.000,-0.335
'[13:03:00.548 23/06/1995]',0.056,-0.021,76.250,37.200,78.450,0.000,-0.335
'[13:03:00.550 23/06/1995]',0.056,-0.021,76.250,37.200,78.450,0.000,-0.335
'[13:03:00.552 23/06/1995]',0.056,-0.021,76.050,37.950,78.250,0.000,-0.334
'[13:03:00.554 23/06/1995]',0.056,-0.021,76.050,37.950,78.250,0.000,-0.334
'[13:03:00.556 23/06/1995]',0.056,-0.021,76.050,37.950,78.250,0.000,-0.334
'[13:03:00.558 23/06/1995]',0.056,-0.021,76.050,37.950,78.250,0.000,-0.334
'[13:03:00.560 23/06/1995]',0.044,-0.032,75.850,38.825,77.950,0.000,-0.333
'[13:03:00.562 23/06/1995]',0.056,-0.032,75.850,38.825,77.950,0.000,-0.333
'[13:03:00.564 23/06/1995]',0.056,-0.032,75.850,38.825,77.950,0.000,-0.333
'[13:03:00.566 23/06/1995]',0.056,-0.032,75.850,38.825,77.950,0.000,-0.333
'[13:03:00.568 23/06/1995]',0.056,-0.021,75.750,39.775,77.550,0.000,-0.333
'[13:03:00.570 23/06/1995]',0.056,-0.021,75.750,39.775,77.550,0.000,-0.333
'[13:03:00.572 23/06/1995]',0.056,-0.010,75.750,39.775,77.550,0.000,-0.333
'[13:03:00.574 23/06/1995]',0.056,-0.021,75.750,39.775,77.550,0.000,-0.333
'[13:03:00.576 23/06/1995]',0.056,-0.021,75.550,40.950,77.050,0.000,-0.333
'[13:03:00.578 23/06/1995]',0.056,-0.032,75.550,40.950,77.050,0.000,-0.333
'[13:03:00.580 23/06/1995]',0.056,-0.032,75.550,40.950,77.050,0.000,-0.333
'[13:03:00.582 23/06/1995]',0.056,-0.021,75.550,40.950,77.050,0.000,-0.333
'[13:03:00.584 23/06/1995]',0.056,-0.021,75.350,42.475,76.250,0.000,-0.334
'[13:03:00.586 23/06/1995]',0.056,-0.021,75.350,42.475,76.250,0.000,-0.334
'[13:03:00.588 23/06/1995]',0.044,-0.021,75.350,42.475,76.250,0.000,-0.334
'[13:03:00.590 23/06/1995]',0.056,-0.032,75.350,42.475,76.250,0.000,-0.334
'[13:03:00.592 23/06/1995]',0.056,-0.032,74.900,44.450,75.450,0.000,-0.334
'[13:03:00.594 23/06/1995]',0.056,-0.032,74.900,44.450,75.450,0.000,-0.334
'[13:03:00.596 23/06/1995]',0.056,-0.021,74.900,44.450,75.450,0.000,-0.334
'[13:03:00.598 23/06/1995]',0.067,-0.010,74.900,44.450,75.450,0.000,-0.334
'[13:03:00.600 23/06/1995]',0.056,-0.010,74.100,46.875,74.550,0.000,-0.335
'[13:03:00.602 23/06/1995]',0.056,-0.010,74.100,46.875,74.550,0.000,-0.335
'[13:03:00.604 23/06/1995]',0.067,-0.010,74.100,46.875,74.550,0.000,-0.335
'[13:03:00.606 23/06/1995]',0.067,-0.010,74.100,46.875,74.550,0.000,-0.335
'[13:03:00.608 23/06/1995]',0.056,-0.010,72.800,49.275,73.800,0.000,-0.335
'[13:03:00.610 23/06/1995]',0.056,-0.021,72.800,49.275,73.800,0.000,-0.335
'[13:03:00.612 23/06/1995]',0.056,-0.032,72.800,49.275,73.800,0.000,-0.335
'[13:03:00.614 23/06/1995]',0.067,-0.032,72.800,49.275,73.800,0.000,-0.335
'[13:03:00.616 23/06/1995]',0.056,-0.032,71.300,51.550,73.450,0.000,-0.336
'[13:03:00.618 23/06/1995]',0.056,-0.032,71.300,51.550,73.450,0.000,-0.336
'[13:03:00.620 23/06/1995]',0.044,-0.021,71.300,51.550,73.450,0.000,-0.336
'[13:03:00.622 23/06/1995]',0.044,-0.021,71.300,51.550,73.450,0.000,-0.336
'[13:03:00.624 23/06/1995]',0.044,-0.021,69.600,53.550,73.700,0.000,-0.336
'[13:03:00.626 23/06/1995]',0.034,-0.021,69.600,53.550,73.700,0.000,-0.336
'[13:03:00.628 23/06/1995]',0.044,-0.032,69.600,53.550,73.700,0.000,-0.336
'[13:03:00.630 23/06/1995]',0.056,-0.032,69.600,53.550,73.700,0.000,-0.336
'[13:03:00.632 23/06/1995]',0.056,-0.021,68.050,55.175,74.600,0.000,-0.336
'[13:03:00.634 23/06/1995]',0.044,-0.021,68.050,55.175,74.600,0.000,-0.336
'[13:03:00.636 23/06/1995]',0.044,-0.010,68.050,55.175,74.600,0.000,-0.336
'[13:03:00.638 23/06/1995]',0.056,-0.010,68.050,55.175,74.600,0.000,-0.336
'[13:03:00.640 23/06/1995]',0.056,-0.010,66.900,56.525,76.200,0.000,-0.336
'[13:03:00.642 23/06/1995]',0.056,-0.021,66.900,56.525,76.200,0.000,-0.336
'[13:03:00.644 23/06/1995]',0.056,-0.032,66.900,56.525,76.200,0.000,-0.336
'[13:03:00.646 23/06/1995]',0.056,-0.032,66.900,56.525,76.200,0.000,-0.336
'[13:03:00.648 23/06/1995]',0.056,-0.021,66.200,57.575,78.350,0.000,-0.335
'[13:03:00.650 23/06/1995]',0.056,-0.021,66.200,57.575,78.350,0.000,-0.335
'[13:03:00.652 23/06/1995]',0.056,-0.021,66.200,57.575,78.350,0.000,-0.335
'[13:03:00.654 23/06/1995]',0.056,-0.021,66.200,57.575,78.350,0.000,-0.335
'[13:03:00.656 23/06/1995]',0.056,-0.021,66.050,58.175,81.000,0.000,-0.335
'[13:03:00.658 23/06/1995]',0.056,-0.032,66.050,58.175,81.000,0.000,-0.335
'[13:03:00.660 23/06/1995]',0.056,-0.021,66.050,58.175,81.000,0.000,-0.335
'[13:03:00.662 23/06/1995]',0.056,-0.021,66.050,58.175,81.000,0.000,-0.335
'[13:03:00.664 23/06/1995]',0.056,-0.021,66.550,58.225,83.950,0.000,-0.334
'[13:03:00.666 23/06/1995]',0.056,-0.010,66.550,58.225,83.950,0.000,-0.334
'[13:03:00.668 23/06/1995]',0.056,-0.010,66.550,58.225,83.950,0.000,-0.334
'[13:03:00.670 23/06/1995]',0.056,-0.010,66.550,58.225,83.950,0.000,-0.334
'[13:03:00.672 23/06/1995]',0.056,-0.021,67.600,58.000,86.850,0.000,-0.333
'[13:03:00.674 23/06/1995]',0.056,-0.021,67.600,58.000,86.850,0.000,-0.333
'[13:03:00.676 23/06/1995]',0.056,-0.032,67.600,58.000,86.850,0.000,-0.333
'[13:03:00.678 23/06/1995]',0.056,-0.043,67.600,58.000,86.850,0.000,-0.333
'[13:03:00.680 23/06/1995]',0.056,-0.043,69.150,57.750,89.800,0.000,-0.332
'[13:03:00.682 23/06/1995]',0.056,-0.043,69.150,57.750,89.800,0.000,-0.332
'[13:03:00.684 23/06/1995]',0.056,-0.021,69.150,57.750,89.800,0.000,-0.332
'[13:03:00.686 23/06/1995]',0.056,-0.021,69.150,57.750,89.800,0.000,-0.332
'[13:03:00.688 23/06/1995]',0.067,-0.021,71.100,57.525,92.400,0.000,-0.331
'[13:03:00.690 23/06/1995]',0.056,-0.021,71.100,57.525,92.400,0.000,-0.331
'[13:03:00.692 23/06/1995]',0.056,-0.032,71.100,57.525,92.400,0.000,-0.331
'[13:03:00.694 23/06/1995]',0.056,-0.043,71.100,57.525,92.400,0.000,-0.331
'[13:03:00.696 23/06/1995]',0.056,-0.043,73.500,57.350,94.600,0.000,-0.328
'[13:03:00.698 23/06/1995]',0.056,-0.043,73.500,57.350,94.600,0.000,-0.328
'[13:03:00.700 23/06/1995]',0.056,-0.032,73.500,57.350,94.600,0.000,-0.328
'[13:03:00.702 23/06/1995]',0.056,-0.021,73.500,57.350,94.600,0.000,-0.328
'[13:03:00.704 23/06/1995]',0.067,-0.032,76.550,57.175,96.300,0.000,-0.326
'[13:03:00.706 23/06/1995]',0.056,-0.032,76.550,57.175,96.300,0.000,-0.326
'[13:03:00.708 23/06/1995]',0.067,-0.043,76.550,57.175,96.300,0.000,-0.326
'[13:03:00.710 23/06/1995]',0.056,-0.043,76.550,57.175,96.300,0.000,-0.326
'[13:03:00.712 23/06/1995]',0.056,-0.043,79.950,57.000,97.300,0.000,-0.323
'[13:03:00.714 23/06/1995]',0.056,-0.043,79.950,57.000,97.300,0.000,-0.323
'[13:03:00.716 23/06/1995]',0.056,-0.043,79.950,57.000,97.300,0.000,-0.323
'[13:03:00.718 23/06/1995]',0.056,-0.032,79.950,57.000,97.300,0.000,-0.323
'[13:03:00.720 23/06/1995]',0.056,-0.021,82.950,56.825,97.550,0.000,-0.321
'[13:03:00.722 23/06/1995]',0.056,-0.032,82.950,56.825,97.550,0.000,-0.321
'[13:03:00.724 23/06/1995]',0.056,-0.043,82.950,56.825,97.550,0.000,-0.321
'[13:03:00.726 23/06/1995]',0.056,-0.043,82.950,56.825,97.550,0.000,-0.321
'[13:03:00.728 23/06/1995]',0.067,-0.054,84.900,56.650,97.100,0.000,-0.319
'[13:03:00.730 23/06/1995]',0.067,-0.065,84.900,56.650,97.100,0.000,-0.319
'[13:03:00.732 23/06/1995]',0.077,-0.054,84.900,56.650,97.100,0.000,-0.319
'[13:03:00.734 23/06/1995]',0.077,-0.054,84.900,56.650,97.100,0.000,-0.319
'[13:03:00.736 23/06/1995]',0.077,-0.054,86.100,56.475,96.000,0.000,-0.317
'[13:03:00.738 23/06/1995]',0.077,-0.054,86.100,56.475,96.000,0.000,-0.317
'[13:03:00.740 23/06/1995]',0.077,-0.065,86.100,56.475,96.000,0.000,-0.317
'[13:03:00.742 23/06/1995]',0.067,-0.076,86.100,56.475,96.000,0.000,-0.317
'[13:03:00.744 23/06/1995]',0.067,-0.087,87.100,56.175,94.300,0.000,-0.316
'[13:03:00.746 23/06/1995]',0.067,-0.087,87.100,56.175,94.300,0.000,-0.316
'[13:03:00.748 23/06/1995]',0.067,-0.087,87.100,56.175,94.300,0.000,-0.316
'[13:03:00.750 23/06/1995]',0.067,-0.087,87.100,56.175,94.300,0.000,-0.316
'[13:03:00.752 23/06/1995]',0.067,-0.087,88.150,55.825,92.400,0.000,-0.314
'[13:03:00.754 23/06/1995]',0.077,-0.087,88.150,55.825,92.400,0.000,-0.314
'[13:03:00.756 23/06/1995]',0.067,-0.109,88.150,55.825,92.400,0.000,-0.314
'[13:03:00.758 23/06/1995]',0.067,-0.109,88.150,55.825,92.400,0.000,-0.314
'[13:03:00.760 23/06/1995]',0.067,-0.120,89.100,55.425,90.350,0.000,-0.311
'[13:03:00.762 23/06/1995]',0.056,-0.120,89.100,55.425,90.350,0.000,-0.311
'[13:03:00.764 23/06/1995]',0.067,-0.120,89.100,55.425,90.350,0.000,-0.311
'[13:03:00.766 23/06/1995]',0.067,-0.120,89.100,55.425,90.350,0.000,-0.311
'[13:03:00.768 23/06/1995]',0.067,-0.120,89.850,54.950,88.650,0.000,-0.308
'[13:03:00.770 23/06/1995]',0.077,-0.120,89.850,54.950,88.650,0.000,-0.308
'[13:03:00.772 23/06/1995]',0.077,-0.120,89.850,54.950,88.650,0.000,-0.308
'[13:03:00.774 23/06/1995]',0.077,-0.131,89.850,54.950,88.650,0.000,-0.308
'[13:03:00.776 23/06/1995]',0.077,-0.142,90.600,54.475,87.350,0.000,-0.305
'[13:03:00.778 23/06/1995]',0.077,-0.153,90.600,54.475,87.350,0.000,-0.305
'[13:03:00.780 23/06/1995]',0.067,-0.164,90.600,54.475,87.350,0.000,-0.305
'[13:03:00.782 23/06/1995]',0.077,-0.153,90.600,54.475,87.350,0.000,-0.305
'[13:03:00.784 23/06/1995]',0.077,-0.164,91.400,53.900,86.500,0.000,-0.302
'[13:03:00.786 23/06/1995]',0.077,-0.153,91.400,53.900,86.500,0.000,-0.302
'[13:03:00.788 23/06/1995]',0.077,-0.164,91.400,53.900,86.500,0.000,-0.302
'[13:03:00.790 23/06/1995]',0.088,-0.164,91.400,53.900,86.500,0.000,-0.302
'[13:03:00.792 23/06/1995]',0.077,-0.164,92.150,53.125,86.000,0.000,-0.300
'[13:03:00.794 23/06/1995]',0.067,-0.174,92.150,53.125,86.000,0.000,-0.300
'[13:03:00.796 23/06/1995]',0.077,-0.185,92.150,53.125,86.000,0.000,-0.300
'[13:03:00.798 23/06/1995]',0.067,-0.185,92.150,53.125,86.000,0.000,-0.300
'[13:03:00.800 23/06/1995]',0.067,-0.174,92.750,52.075,85.650,0.000,-0.298
'[13:03:00.802 23/06/1995]',0.067,-0.174,92.750,52.075,85.650,0.000,-0.298
'[13:03:00.804 23/06/1995]',0.056,-0.174,92.750,52.075,85.650,0.000,-0.298
'[13:03:00.806 23/06/1995]',0.067,-0.185,92.750,52.075,85.650,0.000,-0.298
'[13:03:00.808 23/06/1995]',0.067,-0.185,93.100,50.675,85.350,0.000,-0.296
'[13:03:00.810 23/06/1995]',0.067,-0.185,93.100,50.675,85.350,0.000,-0.296
'[13:03:00.812 23/06/1995]',0.077,-0.197,93.100,50.675,85.350,0.000,-0.296
'[13:03:00.814 23/06/1995]',0.077,-0.197,93.100,50.675,85.350,0.000,-0.296
'[13:03:00.816 23/06/1995]',0.077,-0.185,93.150,49.325,85.000,0.000,-0.294
'[13:03:00.818 23/06/1995]',0.077,-0.185,93.150,49.325,85.000,0.000,-0.294
'[13:03:00.820 23/06/1995]',0.077,-0.185,93.150,49.325,85.000,0.000,-0.294
'[13:03:00.822 23/06/1995]',0.067,-0.185,93.150,49.325,85.000,0.000,-0.294
'[13:03:00.824 23/06/1995]',0.056,-0.207,92.850,48.500,84.700,0.000,-0.292
'[13:03:00.826 23/06/1995]',0.056,-0.207,92.850,48.500,84.700,0.000,-0.292
'[13:03:00.828 23/06/1995]',0.056,-0.207,92.850,48.500,84.700,0.000,-0.292
'[13:03:00.830 23/06/1995]',0.056,-0.207,92.850,48.500,84.700,0.000,-0.292
'[13:03:00.832 23/06/1995]',0.056,-0.207,92.250,48.150,84.400,0.000,-0.290
'[13:03:00.834 23/06/1995]',0.056,-0.197,92.250,48.150,84.400,0.000,-0.290
'[13:03:00.836 23/06/1995]',0.056,-0.185,92.250,48.150,84.400,0.000,-0.290
'[13:03:00.838 23/06/1995]',0.067,-0.185,92.250,48.150,84.400,0.000,-0.290
'[13:03:00.840 23/06/1995]',0.067,-0.197,91.400,48.150,84.150,0.000,-0.287
'[13:03:00.842 23/06/1995]',0.067,-0.197,91.400,48.150,84.150,0.000,-0.287
'[13:03:00.844 23/06/1995]',0.056,-0.197,91.400,48.150,84.150,0.000,-0.287
'[13:03:00.846 23/06/1995]',0.056,-0.185,91.400,48.150,84.150,0.000,-0.287
'[13:03:00.848 23/06/1995]',0.056,-0.185,90.250,48.200,84.050,0.000,-0.284
'[13:03:00.850 23/06/1995]',0.056,-0.174,90.250,48.200,84.050,0.000,-0.284
'[13:03:00.852 23/06/1995]',0.067,-0.164,90.250,48.200,84.050,0.000,-0.284
'[13:03:00.854 23/06/1995]',0.067,-0.164,90.250,48.200,84.050,0.000,-0.284
'[13:03:00.856 23/06/1995]',0.056,-0.164,89.050,48.375,84.100,0.000,-0.281
'[13:03:00.858 23/06/1995]',0.067,-0.164,89.050,48.375,84.100,0.000,-0.281
'[13:03:00.860 23/06/1995]',0.056,-0.164,89.050,48.375,84.100,0.000,-0.281
'[13:03:00.862 23/06/1995]',0.056,-0.164,89.050,48.375,84.100,0.000,-0.281
'[13:03:00.864 23/06/1995]',0.056,-0.153,87.650,48.625,84.250,0.000,-0.278
'[13:03:00.866 23/06/1995]',0.056,-0.142,87.650,48.625,84.250,0.000,-0.278
'[13:03:00.868 23/06/1995]',0.056,-0.120,87.650,48.625,84.250,0.000,-0.278
'[13:03:00.870 23/06/1995]',0.056,-0.120,87.650,48.625,84.250,0.000,-0.278
'[13:03:00.872 23/06/1995]',0.056,-0.120,86.100,48.800,84.450,0.000,-0.274
'[13:03:00.874 23/06/1995]',0.044,-0.120,86.100,48.800,84.450,0.000,-0.274
'[13:03:00.876 23/06/1995]',0.044,-0.120,86.100,48.800,84.450,0.000,-0.274
'[13:03:00.878 23/06/1995]',0.034,-0.120,86.100,48.800,84.450,0.000,-0.274
'[13:03:00.880 23/06/1995]',0.022,-0.120,84.400,48.925,84.950,0.000,-0.271
'[13:03:00.882 23/06/1995]',0.022,-0.120,84.400,48.925,84.950,0.000,-0.271
'[13:03:00.884 23/06/1995]',0.022,-0.109,84.400,48.925,84.950,0.000,-0.271
'[13:03:00.886 23/06/1995]',0.022,-0.087,84.400,48.925,84.950,0.000,-0.271
'[13:03:00.888 23/06/1995]',0.022,-0.087,82.850,48.850,85.600,0.000,-0.267
'[13:03:00.890 23/06/1995]',0.022,-0.076,82.850,48.850,85.600,0.000,-0.267
'[13:03:00.892 23/06/1995]',0.011,-0.076,82.850,48.850,85.600,0.000,-0.267
'[13:03:00.894 23/06/1995]',0.011,-0.076,82.850,48.850,85.600,0.000,-0.267
'[13:03:00.896 23/06/1995]',0.011,-0.065,81.600,48.750,86.650,0.000,-0.264
'[13:03:00.898 23/06/1995]',0.022,-0.054,81.600,48.750,86.650,0.000,-0.264
'[13:03:00.900 23/06/1995]',0.022,-0.043,81.600,48.750,86.650,0.000,-0.264
'[13:03:00.902 23/06/1995]',0.022,-0.032,81.600,48.750,86.650,0.000,-0.264
'[13:03:00.904 23/06/1995]',0.011,-0.032,80.850,48.500,88.000,0.000,-0.260
'[13:03:00.906 23/06/1995]',0.001,-0.032,80.850,48.500,88.000,0.000,-0.260
'[13:03:00.908 23/06/1995]',0.001,-0.032,80.850,48.500,88.000,0.000,-0.260
'[13:03:00.910 23/06/1995]',0.001,-0.043,80.850,48.500,88.000,0.000,-0.260
'[13:03:00.912 23/06/1995]',0.001,-0.032,80.600,48.275,89.600,0.000,-0.257
'[13:03:00.914 23/06/1995]',0.001,-0.010,80.600,48.275,89.600,0.000,-0.257
'[13:03:00.916 23/06/1995]',0.001,0.001,80.600,48.275,89.600,0.000,-0.257
'[13:03:00.918 23/06/1995]',0.001,0.001,80.600,48.275,89.600,0.000,-0.257
'[13:03:00.920 23/06/1995]',0.001,0.001,80.900,48.025,91.650,0.000,-0.253
'[13:03:00.922 23/06/1995]',0.001,0.001,80.900,48.025,91.650,0.000,-0.253
'[13:03:00.924 23/06/1995]',0.001,0.001,80.900,48.025,91.650,0.000,-0.253
'[13:03:00.926 23/06/1995]',-0.010,0.001,80.900,48.025,91.650,0.000,-0.253
'[13:03:00.928 23/06/1995]',-0.021,0.001,81.700,47.800,93.950,0.000,-0.249
'[13:03:00.930 23/06/1995]',-0.021,0.001,81.700,47.800,93.950,0.000,-0.249
'[13:03:00.932 23/06/1995]',-0.021,0.022,81.700,47.800,93.950,0.000,-0.249
'[13:03:00.934 23/06/1995]',-0.032,0.022,81.700,47.800,93.950,0.000,-0.249
'[13:03:00.936 23/06/1995]',-0.032,0.022,83.000,47.675,96.600,0.000,-0.246
'[13:03:00.938 23/06/1995]',-0.032,0.022,83.000,47.675,96.600,0.000,-0.246
'[13:03:00.940 23/06/1995]',-0.032,0.022,83.000,47.675,96.600,0.000,-0.246
'[13:03:00.942 23/06/1995]',-0.021,0.022,83.000,47.675,96.600,0.000,-0.246
'[13:03:00.944 23/06/1995]',-0.032,0.022,84.700,47.500,99.400,0.000,-0.243
'[13:03:00.946 23/06/1995]',-0.043,0.022,84.700,47.500,99.400,0.000,-0.243
'[13:03:00.948 23/06/1995]',-0.032,0.034,84.700,47.500,99.400,0.000,-0.243
'[13:03:00.950 23/06/1995]',-0.043,0.044,84.700,47.500,99.400,0.000,-0.243
'[13:03:00.952 23/06/1995]',-0.032,0.056,86.650,47.400,102.400,0.000,-0.240
'[13:03:00.954 23/06/1995]',-0.032,0.056,86.650,47.400,102.400,0.000,-0.240
'[13:03:00.956 23/06/1995]',-0.032,0.056,86.650,47.400,102.400,0.000,-0.240
'[13:03:00.958 23/06/1995]',-0.043,0.044,86.650,47.400,102.400,0.000,-0.240
'[13:03:00.960 23/06/1995]',-0.032,0.056,88.800,47.325,105.400,0.000,-0.238
'[13:03:00.962 23/06/1995]',-0.043,0.044,88.800,47.325,105.400,0.000,-0.238
'[13:03:00.964 23/06/1995]',-0.043,0.044,88.800,47.325,105.400,0.000,-0.238
'[13:03:00.966 23/06/1995]',-0.043,0.044,88.800,47.325,105.400,0.000,-0.238
'[13:03:00.968 23/06/1995]',-0.043,0.056,90.900,47.275,108.350,0.000,-0.236
'[13:03:00.970 23/06/1995]',-0.021,0.077,90.900,47.275,108.350,0.000,-0.236
'[13:03:00.972 23/06/1995]',-0.032,0.067,90.900,47.275,108.350,0.000,-0.236
'[13:03:00.974 23/06/1995]',-0.043,0.056,90.900,47.275,108.350,0.000,-0.236
'[13:03:00.976 23/06/1995]',-0.043,0.044,93.100,47.150,111.150,0.000,-0.235
'[13:03:00.978 23/06/1995]',-0.054,0.044,93.100,47.150,111.150,0.000,-0.235
'[13:03:00.980 23/06/1995]',-0.054,0.044,93.100,47.150,111.150,0.000,-0.235
'[13:03:00.982 23/06/1995]',-0.054,0.056,93.100,47.150,111.150,0.000,-0.235
'[13:03:00.984 23/06/1995]',-0.054,0.056,95.050,47.100,113.650,0.000,-0.234
'[13:03:00.986 23/06/1995]',-0.043,0.067,95.050,47.100,113.650,0.000,-0.234
'[13:03:00.988 23/06/1995]',-0.054,0.067,95.050,47.100,113.650,0.000,-0.234
'[13:03:00.990 23/06/1995]',-0.054,0.067,95.050,47.100,113.650,0.000,-0.234
'[13:03:00.992 23/06/1995]',-0.054,0.067,96.900,47.100,115.800,0.000,-0.232
'[13:03:00.994 23/06/1995]',-0.054,0.056,96.900,47.100,115.800,0.000,-0.232
'[13:03:00.996 23/06/1995]',-0.054,0.044,96.900,47.100,115.800,0.000,-0.232
'[13:03:00.998 23/06/1995]',-0.054,0.056,96.900,47.100,115.800,0.000,-0.232
'[13:03:01.000 23/06/1995]',-0.054,0.056,98.400,47.050,117.500,0.000,-0.231
'[13:03:01.002 23/06/1995]',-0.054,0.067,98.400,47.050,117.500,0.000,-0.231
'[13:03:01.004 23/06/1995]',-0.054,0.067,98.400,47.050,117.500,0.000,-0.231
'[13:03:01.006 23/06/1995]',-0.054,0.067,98.400,47.050,117.500,0.000,-0.231
'[13:03:01.008 23/06/1995]',-0.054,0.067,99.400,46.925,118.650,0.000,-0.229
'[13:03:01.010 23/06/1995]',-0.054,0.056,99.400,46.925,118.650,0.000,-0.229
'[13:03:01.012 23/06/1995]',-0.054,0.056,99.400,46.925,118.650,0.000,-0.229
'[13:03:01.014 23/06/1995]',-0.054,0.067,99.400,46.925,118.650,0.000,-0.229
'[13:03:01.016 23/06/1995]',-0.054,0.077,99.800,46.675,119.200,0.000,-0.228
'[13:03:01.018 23/06/1995]',-0.054,0.077,99.800,46.675,119.200,0.000,-0.228
'[13:03:01.020 23/06/1995]',-0.054,0.067,99.800,46.675,119.200,0.000,-0.228
'[13:03:01.022 23/06/1995]',-0.054,0.067,99.800,46.675,119.200,0.000,-0.228
'[13:03:01.024 23/06/1995]',-0.054,0.067,99.750,46.325,119.150,0.000,-0.226
'[13:03:01.026 23/06/1995]',-0.043,0.056,99.750,46.325,119.150,0.000,-0.226
'[13:03:01.028 23/06/1995]',-0.043,0.056,99.750,46.325,119.150,0.000,-0.226
